"inst_1364" "inst_2048" "inst_2210" "inst_5724" "inst_6205"
"1007_s_at" 21656 13950 5394 3422 841
"1053_at" 22049 18385 20064 20177 19241
"117_at" 12153 5529 267 43 1620
"121_at" 19035 13233 2638 3994 1598
"1255_g_at" 11286 7441 12986 9564 6841
"1294_at" 4134 13449 2467 13104 114
"1316_at" 1709 1642 17144 14282 1685
"1320_at" 13233 5106 1851 2473 10689
"1405_i_at" 767 11534 9000 8439 706
"1431_at" 5933 19480 8124 2009 6223
"1438_at" 9901 1431 20333 19370 18086
"1487_at" 20077 17750 18897 15754 1554
"1494_f_at" 20846 5542 19324 14428 9003
"1598_g_at" 20872 12159 2957 14909 15644
"160020_at" 3246 14233 3214 3098 19883
"1729_at" 428 13203 18018 20173 15706
"1773_at" 7107 15916 7304 20263 21664
"177_at" 3970 7700 1426 5120 9293
"179_at" 16310 422 20664 18917 4206
"1861_at" 17974 15348 16875 13587 20444
"200000_s_at" 20509 19980 8376 20033 2615
"200001_at" 3754 17527 7352 12434 4529
"200002_at" 4128 14678 14962 12178 17615
"200003_s_at" 4426 2713 10678 5375 17171
"200004_at" 16194 3193 15119 15172 6273
"200005_at" 18275 14749 14822 4962 17099
"200006_at" 2709 13484 8615 14673 17794
"200007_at" 3356 3536 8067 13922 16122
"200008_s_at" 21322 17458 5221 18981 20922
"200009_at" 18029 13476 7519 13491 16165
"200010_at" 4460 14483 7040 15220 16289
"200011_s_at" 15923 17671 18695 14043 4685
"200012_x_at" 3304 12849 16011 3129 4556
"200013_at" 3835 13047 16196 14201 20098
"200014_s_at" 3145 16769 7038 14854 18277
"200015_s_at" 1315 17390 17996 15540 15065
"200016_x_at" 1600 2087 8349 6073 5966
"200017_at" 3293 2122 10570 12083 16182
"200018_at" 16554 2979 10406 5253 15712
"200019_s_at" 17106 13020 15104 6043 18226
"200020_at" 21164 13931 16719 16913 18410
"200021_at" 4571 2367 10558 4948 9801
"200022_at" 15936 2386 10552 4088 16368
"200023_s_at" 4524 1538 16440 3985 16219
"200024_at" 4615 2570 6951 13078 19041
"200025_s_at" 2684 2121 8101 5254 6342
"200026_at" 539 3085 10414 12872 17303
"200027_at" 4194 12734 16161 4639 17631
"200028_s_at" 3863 12578 19048 11993 16656
"200029_at" 3359 14424 16452 3396 16292
"200030_s_at" 20134 2642 14755 5041 6181
"200031_s_at" 15915 1970 10603 7700 16758
"200032_s_at" 2137 13138 10496 12150 14968
"200033_at" 3634 13629 15876 13457 16129
"200034_s_at" 15827 2701 5825 14161 19402
"200035_at" 22033 20188 18806 16874 15327
"200036_s_at" 2913 14555 15246 5776 18563
"200037_s_at" 17866 17175 16064 15947 15562
"200038_s_at" 3738 13439 14910 13435 15710
"200039_s_at" 17937 15031 16488 17596 14979
"200040_at" 1384 17146 15381 13918 15529
"200041_s_at" 17546 20236 14975 5962 19671
"200042_at" 17597 16941 16306 15142 16898
"200043_at" 18417 2839 4476 13079 19647
"200044_at" 16184 16440 7940 13330 16318
"200045_at" 19194 18510 15172 14339 5540
"200046_at" 2860 14596 17895 12387 17818
"200047_s_at" 18831 12146 8443 12444 18280
"200048_s_at" 3470 15709 16973 12127 15288
"200049_at" 20475 2281 3921 3277 5389
"200050_at" 2790 15248 4052 20556 20272
"200051_at" 18781 20405 20937 20042 20825
"200052_s_at" 18463 20110 15972 16856 20212
"200053_at" 18767 16798 969 16853 15516
"200054_at" 18079 16534 7649 15100 17061
"200055_at" 19259 17772 18084 5865 6488
"200056_s_at" 754 15166 14923 17966 20797
"200057_s_at" 16902 12756 7067 14969 4630
"200058_s_at" 21234 18932 15251 15455 4896
"200059_s_at" 1636 12302 5561 5987 15534
"200060_s_at" 15489 17445 17407 19177 6329
"200061_s_at" 16845 2187 10446 7699 16263
"200062_s_at" 3841 12293 10723 7660 6553
"200063_s_at" 4078 2237 10412 5686 15046
"200064_at" 19496 3294 8519 13806 15537
"200065_s_at" 19749 12199 6577 12523 4522
"200066_at" 21278 19392 6967 17300 5343
"200067_x_at" 3084 15951 7530 5592 15279
"200068_s_at" 17471 2177 6372 3814 3432
"200069_at" 15884 19829 20588 17595 15278
"200070_at" 2563 20802 17846 2791 22012
"200071_at" 1144 12805 4709 14239 2997
"200072_s_at" 19802 19372 7508 15487 17406
"200073_s_at" 1876 12803 7628 17109 20319
"200074_s_at" 3578 14302 14814 13648 18478
"200075_s_at" 1231 17953 16526 15573 18415
"200076_s_at" 19931 19072 6042 12141 17736
"200077_s_at" 2476 2911 7288 5359 5993
"200078_s_at" 4526 15669 15682 12111 6298
"200079_s_at" 17563 21500 15450 14849 17319
"200080_s_at" 3210 1235 5982 14639 16044
"200081_s_at" 15867 14337 6945 6099 17520
"200082_s_at" 2181 14704 7209 12811 16357
"200083_at" 17661 15541 18346 16796 19538
"200084_at" 4428 13550 6538 4857 17067
"200085_s_at" 16740 14909 15644 13516 16811
"200086_s_at" 1179 14636 7457 14048 16626
"200087_s_at" 21487 2831 4137 13127 17816
"200088_x_at" 15849 3157 10629 5017 6555
"200089_s_at" 2522 15905 7405 14844 19757
"200090_at" 4111 14740 3733 14327 19143
"200091_s_at" 2112 3603 16297 15110 20586
"200092_s_at" 2553 13145 10430 15373 16141
"200093_s_at" 2243 13024 18452 13661 19401
"200094_s_at" 3411 12916 15948 6144 5476
"200095_x_at" 16583 2805 10704 5221 5826
"200096_s_at" 4656 16445 18465 17343 20376
"200097_s_at" 17140 3149 5608 5916 6514
"200098_s_at" 4405 14083 18429 16143 16082
"200099_s_at" 1540 3145 10699 12414 14983
"200593_s_at" 4647 20905 4391 19032 21212
"200594_x_at" 16517 14759 16271 14179 5628
"200595_s_at" 16067 15996 7641 5101 16940
"200596_s_at" 21150 19982 8184 14474 17199
"200597_at" 20258 13091 20835 2952 19105
"200598_s_at" 18414 3439 1742 4444 4296
"200599_s_at" 21714 12268 1854 4070 5694
"200600_at" 18814 14046 9628 12315 8280
"200601_at" 15356 12958 6893 5213 18632
"200602_at" 464 12809 5776 13123 20850
"200603_at" 15418 3434 5890 12061 15035
"200604_s_at" 15943 13177 4177 4276 19368
"200605_s_at" 1780 15207 6394 4142 16540
"200606_at" 14072 1411 17455 3404 15492
"200607_s_at" 16463 16730 4987 16586 15408
"200608_s_at" 888 12117 5513 13936 18814
"200609_s_at" 17027 19852 19693 15569 20086
"200610_s_at" 3889 13589 15072 13390 3926
"200611_s_at" 16364 17022 17096 12590 18043
"200612_s_at" 21664 14807 22227 2787 4267
"200613_at" 20288 16032 16314 14135 16982
"200614_at" 17138 3516 8610 16083 5559
"200615_s_at" 18430 14825 8585 3986 5061
"200616_s_at" 16299 21454 18404 19008 16819
"200617_at" 21916 20244 20380 16469 5223
"200618_at" 18662 19884 17999 16717 4195
"200619_at" 15619 16547 6801 6093 16933
"200620_at" 20790 2937 6934 15333 16004
"200621_at" 17719 15421 3544 5218 4948
"200622_x_at" 4012 16868 15078 13428 18818
"200623_s_at" 19188 18419 17816 14388 21605
"200624_s_at" 20732 16177 2814 17669 19192
"200625_s_at" 16046 3024 16128 5525 4202
"200626_s_at" 18950 1957 3171 17389 6619
"200627_at" 15814 12868 5775 12782 16208
"200628_s_at" 16082 959 21187 5975 20651
"200629_at" 1886 2941 4210 1283 4622
"200630_x_at" 18154 1506 8294 12329 15245
"200631_s_at" 16355 17107 16328 4820 15330
