"inst_1599" "inst_1957" "inst_2041" "inst_3214" "inst_5000" "inst_5419" "inst_6318" "inst_6654"
"207385_at" 12794 10718 16806 21723 9562 19167 3053 768
"207386_at" 15969 11713 10685 21678 10385 13204 16966 700
"207387_s_at" 2528 12342 4544 14166 258 15370 21307 3071
"207388_s_at" 5231 323 10891 570 11811 16714 21068 20131
"207389_at" 10 17560 6438 18597 9798 10275 1516 6513
"207390_s_at" 9175 2411 13391 22272 21463 22256 21863 19143
"207391_s_at" 4787 17642 5675 2000 22150 19147 1322 22283
"207392_x_at" 11183 12733 10290 9848 10343 6268 3450 5315
"207393_at" 17697 6266 15622 1306 2678 13666 3681 10799
"207394_at" 7069 10591 14009 14500 10301 21370 18536 19107
"207395_at" 8867 13098 2313 9747 6186 8406 13038 8042
"207396_s_at" 3603 19070 7124 18119 18595 15415 17860 16908
"207397_s_at" 12510 9866 12243 8883 2809 11792 9377 7816
"207398_at" 9989 5426 14982 10348 5573 12263 12770 7039
"207399_at" 11405 12702 10764 8204 8534 13813 11005 9089
"207400_at" 17548 11170 15733 20805 15786 315 7452 7733
"207401_at" 10055 12981 15925 8891 3933 8705 2100 21621
"207402_at" 17779 5911 10638 7555 9692 8211 15190 10767
"207403_at" 11066 11947 10441 21224 13749 1541 6974 10026
"207404_s_at" 8844 5743 14714 21618 18466 2243 15226 3918
"207405_s_at" 7013 21769 5814 13349 19176 14919 8031 15717
"207406_at" 15334 7022 14749 11344 6968 13699 10882 9026
"207407_x_at" 10726 14365 8624 12966 7966 12797 9750 9720
"207408_at" 952 3224 21937 21042 12223 19936 4943 1850
"207409_at" 9179 13156 16209 893 8258 12804 15373 8816
"207410_s_at" 13312 9256 11838 3425 7984 14418 9447 8561
"207412_x_at" 7993 13064 18213 17463 5379 12315 11285 17441
"207413_s_at" 6656 14337 18277 7874 5315 10184 13798 5052
"207414_s_at" 17949 14306 2751 1422 14337 14888 12207 8260
"207415_at" 10851 6802 16162 12895 7572 10153 15132 8361
"207416_s_at" 20694 159 6918 19944 18950 20196 6386 14244
"207417_s_at" 9241 18946 13158 7428 3633 7992 4995 1641
"207418_s_at" 15149 10264 14298 10840 3704 8047 12299 9327
"207419_s_at" 19524 4972 19620 14279 5297 10344 17614 16346
"207420_at" 9327 14499 11045 11087 5401 2971 13557 9636
"207421_at" 8101 6188 18562 11747 6844 10516 9899 8678
"207422_at" 16507 10472 15885 7276 8055 8072 9113 10284
"207423_s_at" 12228 13958 6614 1733 292 1661 14838 11222
"207424_at" 8117 12303 11837 21012 517 18280 14026 13475
"207425_s_at" 12743 10159 16643 19032 2977 6237 20427 14722
"207426_s_at" 9404 11882 10759 5165 7328 20617 1010 581
"207427_at" 18243 14674 13137 12785 9366 13953 14022 6436
"207428_x_at" 22177 17951 2866 16034 18599 3579 4101 21530
"207429_at" 10094 13763 17349 7146 5140 7962 8692 8228
"207430_s_at" 9307 5373 11834 4024 20157 1432 10703 6229
"207431_s_at" 2995 18090 19457 22030 16848 6826 19621 20709
"207432_at" 17694 7045 17455 12604 858 7612 13703 9423
"207433_at" 10095 14455 18008 12599 6500 11734 15311 9087
"207434_s_at" 9658 6858 14879 12703 6278 13184 327 3669
"207435_s_at" 4245 2351 20725 1922 923 18334 1504 4700
"207436_x_at" 1184 21192 254 2114 16285 5950 3078 1164
"207437_at" 9545 8194 16265 10835 4326 9197 3971 17545
"207438_s_at" 19300 15949 6731 17648 18878 19469 2461 4298
"207439_s_at" 2310 16532 21423 19813 12442 21281 2486 15803
"207440_at" 9933 7660 10834 13814 1369 1860 22018 16251
"207441_at" 14448 9369 9238 7069 7004 6684 10403 9094
"207442_at" 9553 13070 9656 10282 3564 9306 11168 8726
"207443_at" 12153 13459 17476 11158 3949 13798 12914 8401
"207444_at" 12310 9829 11973 8595 6433 11873 11800 8720
"207445_s_at" 16920 11740 14235 8696 10416 10097 16135 6643
"207446_at" 16356 11707 13864 10691 7778 11353 10195 2398
"207447_s_at" 11704 5949 9550 12910 10054 9966 254 10165
"207448_at" 12272 6717 13075 12705 9839 13818 14353 5697
"207449_s_at" 18102 10137 8272 9759 6834 1221 14000 9301
"207450_s_at" 13347 9985 12451 11641 3589 13652 9305 699
"207451_at" 11319 12817 12142 12724 7125 13749 11292 10391
"207452_s_at" 16990 7431 18365 77 3972 12493 9513 7496
"207453_s_at" 13080 9582 12144 6846 5524 11080 1275 283
"207454_at" 13212 12181 12682 8866 7781 11305 14039 10800
"207455_at" 9387 7130 12876 19058 2655 16108 5873 3952
"207456_at" 16570 9990 17794 9674 6657 12854 12117 7392
"207457_s_at" 15225 4843 9774 2771 6408 13810 11128 8442
"207458_at" 2540 19936 7488 21333 20116 20253 105 18149
"207459_x_at" 14792 1244 20803 12549 9003 8592 15015 15697
"207460_at" 10941 11344 15064 11238 7826 11610 15242 9073
"207461_at" 17977 6166 13278 11469 3357 8665 13199 9741
"207462_at" 9647 13876 18161 3759 6163 12852 13680 7777
"207463_x_at" 10987 2911 15449 11051 4743 9883 7478 5296
"207464_at" 15381 13326 9554 4699 7352 631 11787 7932
"207465_at" 8318 12732 17635 11954 4804 10642 8983 7461
"207466_at" 7305 8273 11435 17096 18869 1119 17856 418
"207467_x_at" 6878 18880 3577 1810 3106 2491 2841 12108
"207468_s_at" 12561 6869 15533 2300 487 2192 9679 15209
"207469_s_at" 13574 1528 10331 5935 18492 16743 3669 15080
"207470_at" 11077 14355 15147 10985 9090 8680 8700 8558
"207471_at" 18114 6632 10716 5022 6122 11055 12189 5769
"207472_at" 9491 10073 12363 8857 5924 12702 12044 9151
"207473_at" 9945 10123 698 11340 1220 121 11824 9477
"207474_at" 3361 8644 14073 19880 8074 1578 2853 1010
"207475_at" 17419 14783 9572 6764 6443 10549 10009 10425
"207476_at" 8376 13169 12011 3603 8033 7926 8535 6059
"207477_at" 9569 7474 13064 2423 7609 10666 12090 3710
"207478_at" 9496 8572 9051 10954 6669 10716 15046 6004
"207479_at" 16022 6413 9563 251 8901 400 15305 735
"207480_s_at" 19539 19999 19019 6509 10539 7722 7116 16025
"207481_at" 15993 8884 12532 11335 9444 14098 13011 10265
"207482_at" 9703 14101 11247 12638 9308 10817 13020 9949
"207483_s_at" 7517 19708 3692 15398 18456 14668 7903 15545
"207484_s_at" 16631 7051 1252 2342 20982 3274 1375 21217
"207485_x_at" 18319 14917 18613 12170 4176 10790 5458 648
"207486_x_at" 19237 2378 548 6285 12138 4068 2977 18069
"207487_at" 11377 14131 17516 19736 12220 16760 20947 7628
"207488_at" 15922 9391 12522 5395 9168 13958 11826 13680
"207489_at" 9015 13749 10915 10191 3841 12901 10609 5814
"207490_at" 2732 16777 5267 20790 20642 20790 17720 22239
"207491_at" 13744 8440 17733 12578 10202 9051 11600 10914
"207492_at" 22185 12431 4899 2584 22205 21262 3476 2205
"207493_x_at" 10961 11945 16693 3806 6494 8304 3526 3637
"207494_s_at" 11155 12233 15619 3560 2514 84 8933 3079
"207495_at" 15269 5406 18290 19432 21215 19823 21425 3115
"207496_at" 17750 7511 8432 9362 6178 9627 11588 10142
"207497_s_at" 3766 8963 18206 11457 8275 13919 13423 9040
"207498_s_at" 17336 6289 10382 8346 903 11354 14597 395
"207499_x_at" 44 10630 19764 2143 19199 7283 2412 19697
"207500_at" 17466 6822 9286 19833 3905 13975 18755 21700
"207501_s_at" 14833 6834 16327 17363 12864 15560 15534 7577
"207502_at" 16604 9707 12689 10259 6741 13159 15287 8165
"207503_at" 17587 6584 17200 18481 2876 66 17221 19127
"207504_at" 1300 13518 21537 817 4759 11270 12486 9986
"207505_at" 9988 10790 7556 11148 7503 15528 15776 6893
"207506_at" 18058 12003 16590 230 13301 14514 9860 18100
"207507_s_at" 5014 3312 3636 14573 13726 4219 7328 12839
"207508_at" 19168 17761 4768 17270 13485 5814 8180 14156
"207509_s_at" 5876 15576 11586 1452 13108 21321 740 7825
"207510_at" 18134 8962 16368 19645 9086 10900 10325 327
"207511_s_at" 10543 13931 16871 324 1826 20033 2202 20509
"207513_s_at" 21792 1894 1277 2793 11212 6989 15686 17911
"207514_s_at" 7949 9549 12072 11925 5245 11309 3141 6270
"207515_s_at" 19013 539 1498 21399 21612 19374 21939 19386
"207516_at" 17790 14384 18295 10646 3297 11233 14059 8020
"207517_at" 10640 4517 9786 10630 1352 9204 16351 1426
"207518_at" 14698 7375 13802 737 19024 198 1004 1366
"207519_at" 17532 9099 19004 11936 4220 11347 12961 5902
"207520_at" 11979 7299 10058 5717 17179 2241 14062 19489
"207521_s_at" 17627 6725 15779 1767 1954 19710 9958 7374
"207522_s_at" 5506 11919 172 3164 13310 7256 14106 8504
"207523_at" 16750 5849 18104 17382 5296 14253 9588 16722
"207524_at" 3307 22038 5854 19120 14792 747 19702 15351
"207525_s_at" 773 18746 5296 16565 11905 16397 4331 16780
"207526_s_at" 16158 14071 10089 12608 9597 9725 887 11756
"207527_at" 9293 9138 15129 11888 8173 12671 15416 9637
"207528_s_at" 9996 7782 4131 45 20128 19919 3455 21596
"207529_at" 851 10743 19459 6819 3518 16503 13278 6094
"207530_s_at" 13283 10507 12151 7600 4692 10241 10772 9225
"207531_at" 17967 6831 17665 18546 416 10379 11579 22037
"207532_at" 18152 5667 18360 870 831 12228 14269 10198
"207533_at" 12466 9273 11927 8375 5790 11094 10891 7141
"207534_at" 8753 14856 17499 6832 1921 12018 14264 10465
"207535_s_at" 951 11040 12774 18387 953 16093 15681 12940
"207536_s_at" 10266 13719 13322 7422 206 13264 19896 21663
"207537_at" 9799 7611 10182 7403 8168 12622 11799 6644
"207538_at" 17777 5866 14250 12418 344 9709 13360 9827
"207539_s_at" 12449 11011 15220 10878 4231 8249 12172 6818
"207540_s_at" 356 10557 2800 14347 1741 17022 890 18441
"207541_s_at" 4832 18815 19859 15571 19960 17518 7642 12370
"207542_s_at" 6810 7472 16546 9798 3655 11725 13368 6560
"207543_s_at" 18483 16697 2135 17946 14137 19727 3597 12373
"207544_s_at" 8613 14700 17763 6789 6704 13553 13965 8195
"207545_s_at" 13734 16849 9461 14819 15802 14353 22015 17477
"207546_at" 18065 8628 10365 9146 8097 14019 10309 8795
"207547_s_at" 17791 7250 18404 12451 7363 12136 10095 10748
"207548_at" 12338 7033 8720 12474 7453 17862 14216 6762
"207549_x_at" 5321 4017 6389 15056 16879 19250 18661 19517
"207550_at" 15605 7026 17406 17806 4887 4296 9043 8262
"207551_s_at" 2964 4081 20148 18241 19318 4416 3768 20510
"207552_at" 11481 15181 14240 7310 8852 12699 8908 10469
"207553_at" 11961 6685 17012 9269 4167 10438 12700 9110
"207554_x_at" 9358 21212 6378 6794 10091 7916 20950 706
"207555_s_at" 14084 7480 15899 10711 7487 10170 9671 9398
"207556_s_at" 21754 1624 19987 4784 14418 19921 4210 13267
"207557_s_at" 14937 12729 9004 12216 6233 12729 11833 10508
"207558_s_at" 16190 6463 11302 15311 2714 20784 13224 16476
"207559_s_at" 3403 4496 20199 2233 22220 21446 21937 12579
"207560_at" 14284 11788 2065 5396 6266 17429 8941 4533
"207561_s_at" 3847 2379 10439 21363 95 20066 21004 11437
"207562_at" 15246 9775 11234 14879 12286 10535 10050 17128
"207563_s_at" 3528 2247 21010 16638 17351 5303 8237 19081
"207564_x_at" 6302 4210 1222 3153 14451 6353 2036 20508
"207565_s_at" 20514 11657 20490 3883 12424 5860 5422 21409
"207566_at" 14711 9793 9145 5122 6329 15962 10165 9876
"207567_at" 11933 11862 12486 8334 2042 13762 12976 475
"207568_at" 21013 706 5772 12258 13890 868 18975 10779
"207569_at" 11869 15318 15095 9975 4127 8214 11163 10712
"207570_at" 13113 10376 12681 10149 8865 8660 11569 1393
"207571_x_at" 22109 12889 6673 2889 312 8975 10153 1429
"207572_at" 10458 10245 11662 17789 10355 14257 9300 7328
"207573_x_at" 7817 18497 4953 14395 10917 6057 7659 4567
"207574_s_at" 21706 17674 7367 20327 2346 5723 17200 19533
"207575_at" 10752 9475 9764 12566 2368 11922 10393 1463
"207576_x_at" 16630 4366 16346 10624 8751 629 14159 5860
"207577_at" 9408 15296 18248 7859 10168 12592 11628 10200
"207578_s_at" 482 14415 21808 3071 1068 1715 12108 1722
"207579_at" 8034 10180 14544 11290 1914 13670 11176 7571
"207580_at" 15696 13340 12183 9365 4196 12564 3529 6268
"207581_s_at" 9743 13705 16865 10536 8267 13989 10571 6574
"207582_at" 13706 2093 18164 8798 6560 10947 17109 21189
"207583_at" 18020 14743 9681 12100 10029 6800 10257 10093
"207584_at" 8813 6425 9711 9386 4470 10709 12475 71
"207585_s_at" 20425 2511 5815 16963 13120 7807 15881 14770
"207586_at" 12123 12888 10254 10189 10051 8764 12319 7544
"207587_at" 16724 13463 15651 7969 4525 13105 12316 6187
"207588_at" 16887 7943 15781 7161 9299 10873 14856 9976
"207589_at" 15299 6455 15211 9511 9337 10449 14581 7873
"207590_s_at" 20151 1732 21487 19465 20935 21465 2700 21865
"207591_s_at" 17937 7194 18217 90 13985 65 7777 19470
"207592_s_at" 13998 13781 15207 9057 9260 4243 13775 6389
"207593_at" 6568 16928 14222 4117 7396 12650 18201 9857
"207594_s_at" 15907 7707 13828 8208 16953 18433 2921 901
"207595_s_at" 16764 10188 14376 5225 10666 22189 635 1896
"207596_at" 9705 13789 14775 8167 6098 10501 14674 859
"207597_at" 10821 6696 13144 10431 9183 5443 8652 5777
"207598_x_at" 18763 2692 1824 2064 2791 4310 20298 319
"207599_at" 8345 14484 16828 6744 9477 12364 13321 5972
"207600_at" 7312 2897 15751 10679 2757 12222 13338 5729
"207601_at" 10989 19851 5468 20708 14334 456 21996 12444
"207602_at" 15787 4100 14687 7929 9813 8170 14579 9917
"207603_at" 14161 7817 12411 14668 7672 13693 13635 9368
"207604_s_at" 21774 1628 22215 4815 13633 7586 5553 5237
"207605_x_at" 5259 13514 1293 19050 15281 20438 18748 13676
"207606_s_at" 3464 18317 2692 14493 19622 18621 16808 19458
"207607_at" 13351 10012 12418 7159 9494 9367 11226 7058
"207608_x_at" 5141 19017 20149 21146 18566 2309 18294 926
"207609_s_at" 8971 14786 8437 9479 7334 8587 10071 6576
"207610_s_at" 661 11367 6631 11961 8964 9555 11874 2475
"207611_at" 10006 6505 14489 7770 10089 9943 13639 8209
"207612_at" 13021 9370 12622 195 4645 11115 13994 12026
"207613_s_at" 17010 14254 16852 10158 7390 11761 8550 7255
"207614_s_at" 20670 2765 20313 20325 19126 17284 20402 20739
"207615_s_at" 8471 14539 15195 11334 5993 12280 10109 6101
"207616_s_at" 20341 17059 7713 4854 13102 3415 19073 15567
"207617_at" 7968 12747 10697 4987 676 4591 1821 21009
"207618_s_at" 4652 2476 6529 19908 16293 6610 3100 17187
"207619_at" 15647 9969 17600 8020 3581 13162 11801 4532
"207620_s_at" 12728 10550 8496 21001 21729 18933 16315 21038
"207621_s_at" 2619 17845 6327 17832 11434 6338 1660 18746
"207622_s_at" 1918 757 1742 20439 18000 5429 19313 17296
"207623_at" 10657 5945 3099 4109 6103 14101 6296 18183
"207624_s_at" 3399 13857 8106 14542 21946 19034 18925 19174
"207625_s_at" 3185 2399 1560 1353 10876 19214 19713 15066
"207626_s_at" 18050 7946 16689 8284 14096 37 15045 6113
"207627_s_at" 19801 166 21924 7283 5636 10959 21183 21045
"207628_s_at" 6711 17041 6620 15145 14148 16181 15905 14591
"207629_s_at" 19761 16573 20090 10717 14601 17596 566 3111
"207630_s_at" 3387 19035 22203 20979 19357 19741 3387 18454
"207631_at" 16784 14187 9791 273 83 15163 490 7320
"207632_at" 8555 12220 17656 9806 5521 8927 10665 8797
"207633_s_at" 10569 13769 9126 8337 6666 9454 14147 812
"207634_at" 9320 12836 14626 11948 5810 12406 9062 6009
"207635_s_at" 16938 11072 17890 8803 5918 14221 12159 9072
"207636_at" 2768 12412 11487 19156 2474 4147 18732 20365
"207637_at" 13296 12117 14347 7658 6614 10538 13365 7400
"207638_at" 17100 12364 14568 11020 4114 13147 13194 8254
"207639_at" 14080 13136 8727 13585 9970 14419 9018 2346
"207640_x_at" 17151 5471 17171 423 4109 8449 14692 1067
"207641_at" 21003 4372 1549 14325 9759 4484 373 21433
"207642_at" 16120 15311 11358 7143 8588 6158 12058 10908
"207643_s_at" 21856 15728 21259 19093 17980 21635 8075 12907
"207644_at" 10195 6077 16413 1135 7072 8469 11460 1267
"207645_s_at" 5130 13954 3920 18451 14172 2258 16761 16631
"207646_s_at" 14160 14133 9940 9000 3467 13321 12213 2510
"207647_at" 14114 13474 13880 10078 7727 10464 10572 9243
"207648_at" 17766 1316 17140 9157 7619 3772 11064 10890
"207649_at" 3845 15968 16117 3214 8867 13965 15214 1329
"207650_x_at" 11299 11221 13220 9610 5981 9493 104 68
"207651_at" 15421 12783 11985 12821 4575 3507 9392 8314
"207652_s_at" 9460 11629 9092 9756 6982 8265 13729 8773
"207653_at" 15020 13423 13905 12033 4650 9589 9185 16920
"207654_x_at" 20263 18719 21038 20658 20137 19525 17028 19934
"207655_s_at" 11283 8716 14434 17866 1475 892 713 9100
"207656_s_at" 12022 13906 13068 7215 4323 9642 11760 8318
"207657_x_at" 7435 18772 21763 16704 17705 19079 17148 15750
"207658_s_at" 14768 13245 15732 1179 599 2021 1110 3129
"207659_s_at" 9677 11275 14130 227 15320 15596 14657 8533
"207660_at" 8793 10830 16775 1648 8440 12083 7615 10296
"207661_s_at" 9170 14797 16017 11421 9546 14159 14970 5051
"207662_at" 16235 15175 14771 3220 7747 9025 15334 10759
"207663_x_at" 10894 12028 9152 7334 7641 9974 8617 9417
"207664_at" 16543 9237 15261 18525 1634 4222 2096 12295
"207665_at" 11851 12046 14365 5397 2779 6471 18014 444
"207666_x_at" 17071 14491 10843 12820 6285 9376 12826 363
"207667_s_at" 19164 1221 5713 14997 12401 19464 20212 20600
"207668_x_at" 18435 15859 6635 14725 13722 6192 2188 11629
"207669_at" 11376 6066 10344 12 3139 5466 9202 10774
"207670_at" 11400 12640 18658 1692 3801 11468 12352 10114
"207671_s_at" 18317 7534 18603 12805 4471 13406 13716 672
"207672_at" 12535 10226 12005 11612 5086 11584 14460 10127
"207673_at" 16369 13733 17714 12882 5299 7756 12241 6385
"207674_at" 9163 9516 10981 10038 3480 9882 10857 6189
"207675_x_at" 19032 3213 6492 17005 1659 1442 3869 22085
"207676_at" 10595 3958 8246 20959 18881 16184 22024 20187
"207677_s_at" 7083 14607 4263 8762 6173 10755 10867 7126
"207678_s_at" 10142 8982 9905 16064 1345 9045 14388 826
"207679_at" 14507 13620 9342 12465 8377 13977 8713 9994
"207680_x_at" 12188 10212 18554 335 6524 12530 8825 10001
"207681_at" 1573 13865 8741 11539 9471 291 9794 10517
"207682_s_at" 17066 9262 14344 11166 3549 12180 13952 9938
"207683_at" 10494 8365 12587 8604 5716 9484 10837 7903
"207684_at" 2857 15768 19358 9283 10972 3173 1550 11552
"207685_at" 12508 9218 12379 9594 3496 12633 11966 6041
"207686_s_at" 14577 6967 20442 5447 21658 1651 14112 22167
"207687_at" 2377 3879 5007 1450 4971 20538 15237 11644
"207688_s_at" 7084 21255 932 6074 13381 4882 7254 15456
"207689_at" 3577 11377 14082 2944 1656 5096 968 1097
"207690_at" 9629 1919 14569 9710 7820 13780 12094 7545
"207691_x_at" 15975 12997 7547 2717 12141 14490 14126 2599
"207692_s_at" 609 17451 3519 10470 5365 19660 14874 407
"207693_at" 17060 14575 15052 7551 7398 12146 9493 8041
"207694_at" 16725 5734 16932 3854 8018 9477 13454 7491
"207695_s_at" 15398 11165 15511 4741 2396 7704 10111 10656
"207696_at" 12279 9894 11845 1790 4842 14001 14578 7970
"207697_x_at" 18110 8631 4838 9957 7732 11740 12293 8875
"207698_at" 13866 10499 11724 7530 9535 4157 12309 6271
"207699_at" 16485 13881 14860 4544 226 2919 18594 1258
"207700_s_at" 19101 19791 5177 15161 16453 19776 6011 16404
"207701_at" 2175 1106 1165 8781 8758 2402 10418 7304
"207702_s_at" 13219 9452 12326 8110 4268 10200 9867 8437
"207703_at" 9229 13332 11615 8622 5759 12373 10870 6334
"207704_s_at" 20622 6158 6725 2621 4460 13002 10174 9236
"207705_s_at" 13618 16968 13041 2886 14925 7426 4041 1174
"207706_at" 14072 10508 12478 12172 7350 1568 14474 10255
"207707_s_at" 4758 3630 20504 6582 1891 15318 3785 11122
"207708_at" 875 376 4791 19544 10295 10990 11306 7573
"207709_at" 8976 11647 18079 10635 6194 12431 4370 20947
"207710_at" 11439 11294 11013 10266 8046 2456 9989 6926
"207711_at" 480 12266 19202 20521 21004 20923 20121 20447
"207712_at" 17679 10701 17563 4621 20773 15838 15246 6947
"207713_s_at" 18838 2010 6539 21210 813 21782 8350 3794
"207714_s_at" 12880 3211 12966 20519 14365 5676 4452 16022
"207715_at" 10777 14682 14018 9442 7323 9162 15406 9570
"207716_at" 20976 3657 20855 4692 10130 14190 13878 8339
"207717_s_at" 17564 11395 10119 3990 20086 4724 1519 21799
"207718_x_at" 5086 3342 7816 10199 9638 15322 19262 9793
"207719_x_at" 4116 21782 1509 3393 19651 5601 18761 18000
"207720_at" 8191 14336 18250 7291 6220 11907 13244 7037
"207721_x_at" 3711 4218 6855 14733 2600 3960 8412 11144
"207722_s_at" 14452 9156 17025 4743 1653 20905 5975 17292
"207723_s_at" 8147 13870 8651 9033 7623 13143 11747 9651
"207724_s_at" 12104 10595 18916 13574 21903 15835 21151 14753
"207725_at" 11082 12874 14307 1004 17300 18370 11564 6913
"207726_at" 12490 9881 14636 9611 8741 8243 8464 5956
"207727_s_at" 20678 3501 19911 5616 17343 14507 1028 19850
"207728_at" 8807 5811 14675 20771 16013 19323 10478 837
"207729_at" 15660 11594 9302 8288 7163 2228 13811 5918
"207730_x_at" 19002 3585 18685 846 20679 22194 18348 246
"207731_at" 8434 13253 10553 7793 5135 10040 11671 9577
"207732_s_at" 11594 16670 10083 17281 21108 6209 762 16098
"207733_x_at" 14865 15955 12857 19002 12289 2182 9237 9287
"207734_at" 4118 4951 19496 1855 14298 19007 1176 12097
"207735_at" 7591 12979 1735 16520 13932 20676 4458 206
"207736_s_at" 13209 9542 12684 8142 6739 11040 9055 286
"207737_at" 14122 13636 8451 1552 1409 18073 6327 3072
"207738_s_at" 11374 22275 10471 13721 14656 1066 15800 20130
"207739_s_at" 17992 5904 17803 9739 1919 12871 3761 10229
"207740_s_at" 6737 779 22034 18935 21522 20498 19989 19308
"207741_x_at" 16819 13442 12818 10007 6058 13371 10942 6424
"207742_s_at" 599 12760 958 11124 7327 9176 14290 6781
"207743_at" 8750 14801 8424 12887 7758 7934 15105 8859
"207744_at" 17563 5791 17675 8363 4857 14131 8512 459
"207745_at" 14935 10369 12623 10692 4838 14521 14149 145
"207746_at" 4278 4198 3933 1718 17543 18991 22044 16905
"207747_s_at" 17108 7413 18338 9643 7462 8140 11164 935
"207748_at" 2451 9118 20730 7492 12852 16603 1112 14466
"207749_s_at" 15798 3700 14795 1947 15877 3518 19479 17417
"207750_at" 12568 7846 12300 118 6827 11357 14023 9772
"207751_at" 16374 6927 17877 9749 10171 11483 1543 10952
"207752_x_at" 11643 10835 11249 6804 6954 8616 2629 9801
"207753_at" 4461 20955 1666 18148 3076 4937 22210 4008
"207754_at" 8164 3272 6985 2226 13744 6294 3253 22123
"207755_at" 16527 1571 11087 16104 10015 10074 18202 19825
"207756_at" 4878 15032 4132 8648 5833 8562 11041 7831
"207757_at" 17628 6081 9038 12085 8815 1624 13429 9126
"207758_at" 15426 13859 8155 10256 7160 10514 8798 2143
"207759_s_at" 777 15466 4846 8799 10346 14030 1484 19467
"207760_s_at" 19899 17225 8351 6038 14718 16345 17631 3020
"207761_s_at" 20595 2545 22116 3803 13058 18591 19056 17878
"207762_at" 8023 7785 12159 7329 7972 11445 10266 877
"207763_at" 15402 6529 15315 11816 5442 2147 11842 19657
"207764_s_at" 8554 6078 18560 13045 13707 13990 9636 1928
"207765_s_at" 14351 16343 14495 5377 5328 5881 21381 18302
"207766_at" 12770 9264 15327 8092 65 1054 2819 9740
"207767_s_at" 18721 18895 21256 8177 4873 8885 8266 150
"207768_at" 14841 9706 8711 9779 4689 9805 10725 6469
"207769_s_at" 5862 2622 5803 13753 15996 15113 6388 20033
"207770_x_at" 797 6371 6016 10292 6522 9556 8578 9532
"207771_at" 17263 15113 18495 11815 306 12794 1198 19883
"207772_s_at" 15683 5896 9285 12450 4055 12789 11397 9350
"207773_x_at" 16801 5988 14397 7114 4213 12341 15066 9550
"207774_at" 11849 12238 16594 18864 183 20490 16447 20096
"207775_at" 17168 14872 8924 6729 8302 11465 8989 7818
"207776_s_at" 2676 13234 13836 20733 16375 21860 18881 19232
"207777_s_at" 9715 14559 11156 6960 6745 13668 756 6447
"207778_at" 12261 9330 12122 12303 5793 8153 9733 9200
"207779_at" 10181 8678 15137 789 15308 21254 3296 957
"207780_at" 12178 8912 10529 12228 5022 14081 11464 10727
"207781_s_at" 11892 11901 9346 8853 6090 20224 17264 15989
"207782_s_at" 3440 15817 20876 13103 21399 16890 19037 22087
"207783_x_at" 20040 20175 19583 8500 5529 9772 10669 7012
"207784_at" 17743 5359 17898 3077 3452 3363 3972 10739
"207785_s_at" 6221 21197 19817 14673 16811 17510 16706 18630
"207786_at" 10400 13718 12861 17354 21414 2624 12280 2605
"207787_at" 15851 11610 13930 5923 4230 12610 9796 7295
"207788_s_at" 7955 15212 15761 21874 15062 845 17240 18517
"207789_s_at" 11843 11045 10616 11930 9662 8868 9655 5196
"207790_at" 16191 7683 18504 3311 18480 21201 16748 21239
"207791_s_at" 7123 17311 19819 20991 18890 16926 4564 19759
"207792_at" 17226 14818 18185 9865 8583 10625 8890 5749
"207793_s_at" 13126 10523 14591 10760 10063 9941 14099 9155
"207794_at" 18229 15202 14435 10312 7274 10324 13108 3924
"207795_s_at" 8335 6192 18169 10126 8004 11564 10688 9414
"207796_x_at" 9132 7078 15111 9190 6159 9181 18262 4645
"207797_s_at" 16643 9115 9203 9529 7005 9687 9837 6488
"207798_s_at" 7979 10502 17247 3598 6170 689 13131 7224
"207799_x_at" 14638 13023 13173 551 6625 1083 946 21934
"207800_at" 10275 15139 16767 3688 8120 2786 21291 9729
"207801_s_at" 22039 20871 19498 18633 15390 14908 19019 18450
"207802_at" 12911 6451 11954 10774 6812 10460 8623 6272
"207803_s_at" 14019 10018 10606 8271 3853 11833 11744 6008
"207804_s_at" 16741 15044 17126 11646 3701 11023 8568 8992
"207805_s_at" 3080 19443 3315 16167 12630 16498 7546 11104
"207808_s_at" 11097 21584 9637 20899 16624 1534 19424 14533
"207809_s_at" 2942 3006 5016 3578 13183 6940 3421 13472
"207810_at" 8558 13538 8800 11809 8163 2972 11810 9452
"207811_at" 14415 9335 9035 17585 3708 13468 13859 8332
"207812_s_at" 19342 16857 8139 17170 15216 17386 6664 15507
"207813_s_at" 17148 2070 15901 920 3196 1988 18210 11950
"207814_at" 16285 8190 14725 12675 7956 12262 12315 6044
"207815_at" 11494 6857 16059 11410 8638 13433 8714 6346
"207816_at" 18037 14204 17298 8460 4412 10456 10601 7551
"207817_at" 8597 9898 17368 363 3362 9371 8939 9222
"207818_s_at" 7891 10994 17571 12787 497 14148 9034 537
"207819_s_at" 8078 9469 17663 12536 6531 2545 10673 707
"207820_at" 9108 12459 12780 1949 1664 11197 8704 9922
"207821_s_at" 4380 17525 15606 19254 22098 17314 21768 21145
"207822_at" 8993 8988 9626 14531 6388 5348 3967 6911
"207823_s_at" 14226 14854 10386 13177 17972 19445 15701 10438
"207824_s_at" 17246 10038 3108 3657 18364 20675 19121 17247
"207825_s_at" 11670 13626 13162 8445 3649 8361 14230 7967
"207826_s_at" 14008 18580 11018 14642 13808 16723 20012 14410
"207827_x_at" 15956 7224 13624 21031 654 17854 21662 985
"207828_s_at" 21982 2758 22272 22157 22215 22214 22086 20093
