"inst_1442" "inst_2125" "inst_2288" "inst_5458" "inst_6359"
"1007_s_at" 3029 7293 16946 3404 19688
"1053_at" 1447 5979 19474 18082 19778
"117_at" 19772 145 8267 14531 13537
"121_at" 17660 19533 7595 8375 10093
"1255_g_at" 9270 10699 13748 13183 12671
"1294_at" 3869 2952 22066 857 1879
"1316_at" 7228 5308 1267 20838 21317
"1320_at" 16421 17698 879 14683 17806
"1405_i_at" 7223 9796 11609 2636 16115
"1431_at" 12664 2633 21396 3119 21049
"1438_at" 9282 2173 3406 2896 4015
"1487_at" 6071 5946 5301 9939 21122
"1494_f_at" 385 20770 2899 21114 5264
"1598_g_at" 18381 7575 8963 2467 5486
"160020_at" 18151 1039 322 20441 22199
"1729_at" 19133 17744 10030 16742 1240
"1773_at" 19689 5112 20747 2054 1367
"177_at" 20421 13399 13598 798 5698
"179_at" 1333 21772 2879 20420 22161
"1861_at" 19231 5826 3105 3135 9445
"200000_s_at" 17410 18676 5847 7685 8131
"200001_at" 4924 4802 7769 7346 6843
"200002_at" 17278 7544 17497 16913 9859
"200003_s_at" 6378 8819 12981 12307 19987
"200004_at" 5546 19519 19727 10281 8586
"200005_at" 17471 17963 9588 17003 9634
"200006_at" 19401 9301 9449 18008 9929
"200007_at" 2529 8724 10582 17809 9138
"200008_s_at" 1508 4289 20066 7153 5115
"200009_at" 3977 8254 19234 9242 10418
"200010_at" 7025 18694 19652 9389 11370
"200011_s_at" 3216 8300 10699 16475 10112
"200012_x_at" 6485 7733 10233 17186 20102
"200013_at" 17987 8235 16916 8706 10250
"200014_s_at" 20578 8547 16740 16569 8952
"200015_s_at" 2230 6802 8471 17108 8406
"200016_x_at" 18557 19373 12911 16790 11262
"200017_at" 21350 17732 13116 12383 12256
"200018_at" 6141 17831 12977 16424 12109
"200019_s_at" 6555 8722 9873 6985 12423
"200020_at" 1102 20173 19870 8719 11247
"200021_at" 19308 19395 12852 12459 15152
"200022_at" 7001 19396 16892 9347 20001
"200023_s_at" 4407 18028 8540 5447 9487
"200024_at" 19019 18489 9854 8885 10352
"200025_s_at" 20270 7689 10492 9368 11493
"200026_at" 5937 17676 13086 17270 19892
"200027_at" 6997 8698 7763 8446 9490
"200028_s_at" 19199 18474 8076 17969 11268
"200029_at" 17316 6833 18164 18017 12259
"200030_s_at" 4772 17584 17501 9555 11519
"200031_s_at" 6074 5607 13111 12372 19572
"200032_s_at" 17777 9065 12983 12385 11868
"200033_at" 21270 19197 18107 8057 10046
"200034_s_at" 5873 17632 19272 16882 21472
"200035_at" 3428 1674 18048 19640 12321
"200036_s_at" 19252 8393 6765 5754 10839
"200037_s_at" 18964 17868 17221 8641 8262
"200038_s_at" 17814 18267 12920 9957 11892
"200039_s_at" 4128 18630 10844 8579 10593
"200040_at" 6712 19138 18217 9056 9134
"200041_s_at" 7003 9447 8040 7364 6292
"200042_at" 6011 4699 8122 8275 6764
"200043_at" 21047 19171 7933 10356 2075
"200044_at" 21704 7082 5302 16663 8541
"200045_at" 1197 8053 10971 7919 9972
"200046_at" 4885 18591 10718 7897 11926
"200047_s_at" 4784 17996 17291 17629 7445
"200048_s_at" 18584 19439 8302 8580 9247
"200049_at" 688 3244 17699 20210 11422
"200050_at" 17848 18371 8248 17720 3808
"200051_at" 18219 19457 4375 7717 8725
"200052_s_at" 6002 18907 10767 8351 7021
"200053_at" 17357 19558 20923 6080 21492
"200054_at" 19222 20514 20778 9030 4000
"200055_at" 17218 3891 9447 9278 19796
"200056_s_at" 20698 18376 5127 9410 2964
"200057_s_at" 4314 18227 9388 10512 10012
"200058_s_at" 3701 17946 9117 7977 10204
"200059_s_at" 18745 7928 8109 19026 9522
"200060_s_at" 1719 4720 8843 17525 3578
"200061_s_at" 18330 18197 13158 16654 20689
"200062_s_at" 19492 6847 13070 12299 19499
"200063_s_at" 7055 19226 12887 12405 20007
"200064_at" 3405 19270 18949 8676 20209
"200065_s_at" 2886 18199 17284 16535 12394
"200066_at" 3280 19444 21443 8437 12331
"200067_x_at" 17784 9381 6928 16653 6592
"200068_s_at" 3524 18036 18757 16941 11900
"200069_at" 3831 8106 17325 18727 10409
"200070_at" 5284 1840 8683 9890 1743
"200071_at" 18854 9218 18426 4062 9119
"200072_s_at" 3620 18238 19380 8843 9301
"200073_s_at" 20077 9207 5683 10138 10081
"200074_s_at" 17400 20596 18664 16458 20201
"200075_s_at" 18425 7866 4804 8365 9645
"200076_s_at" 3627 5853 9486 5192 6757
"200077_s_at" 17248 18589 10798 16500 19541
"200078_s_at" 18371 18653 4059 8356 5468
"200079_s_at" 5610 6284 8756 8964 5563
"200080_s_at" 5967 20039 17245 8974 10550
"200081_s_at" 6207 18045 18176 8047 9253
"200082_s_at" 18648 9439 18002 17383 19952
"200083_at" 18695 19763 6819 6869 9295
"200084_at" 18272 17904 18845 8835 4545
"200085_s_at" 17174 7214 8368 9109 9519
"200086_s_at" 19105 19120 17110 8451 19642
"200087_s_at" 2581 20796 19186 19322 11242
"200088_x_at" 19380 7523 12853 12305 12388
"200089_s_at" 19493 7000 17149 9688 11381
"200090_at" 1225 3066 4928 5068 9010
"200091_s_at" 19861 9287 7800 7221 19931
"200092_s_at" 5814 7230 18290 18402 11713
"200093_s_at" 19424 5744 9725 9439 10705
"200094_s_at" 18333 5704 17164 9675 7656
"200095_x_at" 18619 17784 12929 12451 19716
"200096_s_at" 1630 18837 5666 3694 5046
"200097_s_at" 7124 20563 17066 18044 8186
"200098_s_at" 19595 9332 9794 17079 8300
"200099_s_at" 6272 19589 13047 12411 19844
"200593_s_at" 2922 5117 16949 8166 9971
"200594_x_at" 21571 7721 17171 9388 9830
"200595_s_at" 19315 9331 10069 8870 5534
"200596_s_at" 3480 2625 10548 8453 20582
"200597_at" 7051 20199 19687 18601 19726
"200598_s_at" 19873 1234 2982 5931 7902
"200599_s_at" 2858 18358 18654 18219 8181
"200600_at" 18474 9528 2053 15050 7210
"200601_at" 20801 21684 2321 20899 5082
"200602_at" 20955 5342 2758 4928 2342
"200603_at" 4654 19117 19241 18561 6882
"200604_s_at" 5304 2791 9713 6301 3008
"200605_s_at" 4382 9498 18060 5574 3968
"200606_at" 7677 19281 18111 9308 5234
"200607_s_at" 3069 3970 19175 6396 8596
"200608_s_at" 21637 18434 9042 9485 9616
"200609_s_at" 17381 20055 17658 18996 6385
"200610_s_at" 17430 8732 18241 18216 10745
"200611_s_at" 4196 7153 10353 17070 7131
"200612_s_at" 21359 3238 20984 21252 6291
