"inst_2141" "inst_4197" "inst_4782"
"1007_s_at" 13529 13833 12731
"1053_at" 1910 17026 20647
"117_at" 18097 18906 10804
"121_at" 13951 3049 12755
"1255_g_at" 11715 7735 7219
"1294_at" 16262 21448 17791
"1316_at" 4241 11471 18044
"1320_at" 6258 7435 12310
"1405_i_at" 18973 21440 12420
"1431_at" 14025 20402 3833
"1438_at" 12085 437 545
"1487_at" 18802 11891 14417
"1494_f_at" 1408 129 897
"1598_g_at" 21988 15069 2627
"160020_at" 18985 12420 13533
"1729_at" 18572 14079 3888
"1773_at" 3011 11442 1916
"177_at" 5479 15975 18048
"179_at" 626 14781 486
"1861_at" 1102 17707 16140
"200000_s_at" 15140 18101 5202
"200001_at" 14829 14717 5664
"200002_at" 4539 13667 5510
"200003_s_at" 8373 7258 4522
"200004_at" 14387 16397 19186
"200005_at" 13867 11596 13283
"200006_at" 14581 12667 13130
"200007_at" 14528 15915 17278
"200008_s_at" 1984 13191 22134
"200009_at" 5170 13120 13206
"200010_at" 13210 15784 18696
"200011_s_at" 14281 15178 5241
"200012_x_at" 3739 3175 3724
"200013_at" 13846 16376 5730
"200014_s_at" 16319 12562 18223
"200015_s_at" 15134 15092 14243
"200016_x_at" 16011 5586 14691
"200017_at" 8589 12567 4964
"200018_at" 8323 5789 12745
"200019_s_at" 16809 15338 5488
"200020_at" 4295 15183 13689
"200021_at" 18880 7365 8154
"200022_at" 8390 5880 4767
"200023_s_at" 5908 16276 14729
"200024_at" 3994 13957 3614
"200025_s_at" 5906 12731 5151
"200026_at" 8569 12223 5300
"200027_at" 4056 5769 18399
"200028_s_at" 13255 3745 14641
"200029_at" 8404 5957 4720
"200030_s_at" 13250 5823 17874
"200031_s_at" 8580 7303 5577
"200032_s_at" 8550 5236 8060
"200033_at" 5580 12263 19978
"200034_s_at" 5064 17953 3027
"200035_at" 21325 14503 3360
"200036_s_at" 4614 13395 15451
"200037_s_at" 15519 12800 17115
"200038_s_at" 8396 12302 14612
"200039_s_at" 3126 12884 4710
"200040_at" 14034 12670 16911
"200041_s_at" 14933 18367 4355
"200042_at" 4880 15626 15162
"200043_at" 20293 19193 16904
"200044_at" 17299 13685 14953
"200045_at" 15283 5494 3560
"200046_at" 18402 14940 18309
"200047_s_at" 3515 17841 20152
"200048_s_at" 16303 14371 13748
"200049_at" 13596 17227 5470
"200050_at" 3110 4647 17456
"200051_at" 13621 11465 1393
"200052_s_at" 13860 5616 15893
"200053_at" 4522 21311 4102
"200054_at" 20769 18846 15972
"200055_at" 15753 15216 3920
