"inst_1378" "inst_2062" "inst_2224" "inst_5863" "inst_7217"
"1007_s_at" 20976 14976 18898 3605 19729
"1053_at" 17884 15453 3956 6015 18498
"117_at" 12369 5928 6903 15205 10297
"121_at" 21693 19470 21441 8472 14439
"1255_g_at" 11083 4871 9287 14040 6722
"1294_at" 2469 483 18427 16263 2530
"1316_at" 22032 9289 15555 18549 593
"1320_at" 9262 12929 1593 12133 4566
"1405_i_at" 724 10286 5867 12377 1632
"1431_at" 7989 14134 19514 2980 8406
"1438_at" 15744 17352 19950 2930 21051
"1487_at" 17865 16982 19957 2045 20957
"1494_f_at" 20407 10739 4854 294 11583
"1598_g_at" 21071 20906 17007 17268 21872
"160020_at" 20567 20325 2486 1139 18
"1729_at" 2168 20619 5373 2123 15628
"1773_at" 1190 13514 20508 19537 2507
"177_at" 1922 2101 7655 13247 11396
"179_at" 19785 188 5006 567 1866
"1861_at" 19505 19717 18298 4746 18612
"200000_s_at" 18578 1363 3708 7192 3749
"200001_at" 1418 16550 15007 19164 12927
"200002_at" 3059 14266 5456 5604 16424
"200003_s_at" 6314 15396 7497 4542 13240
"200004_at" 5665 13835 12019 5682 17292
"200005_at" 3825 3361 13387 17757 12338
"200006_at" 3434 13417 5374 7253 14851
"200007_at" 2611 1794 16449 8020 12970
"200008_s_at" 18248 21210 2773 8227 3567
"200009_at" 18429 14943 4390 5931 13330
"200010_at" 3200 14028 11828 8153 12311
"200011_s_at" 5991 14411 17152 4225 17857
"200012_x_at" 5619 13984 5233 18194 3591
"200013_at" 3800 15563 4266 7665 14202
"200014_s_at" 4743 18050 14557 8469 14455
"200015_s_at" 1403 14354 15587 4385 19648
"200016_x_at" 16887 3073 13364 7415 12614
"200017_at" 5327 13557 7547 3400 14509
"200018_at" 18519 13580 7463 16167 13391
"200019_s_at" 19307 3679 3663 4882 13292
"200020_at" 19922 2398 3479 6159 15921
"200021_at" 21617 4086 7294 17095 13120
"200022_at" 4623 3476 7364 8664 12340
"200023_s_at" 5441 4183 14449 16618 16910
"200024_at" 5595 3989 3464 5575 12023
"200025_s_at" 3936 4399 4184 6254 14699
"200026_at" 3990 14522 7334 6049 12922
"200027_at" 5522 13868 14720 5596 14005
"200028_s_at" 17559 3159 18967 5871 15128
"200029_at" 19370 3623 12758 15886 2978
"200030_s_at" 17723 14202 12176 8085 12513
"200031_s_at" 17903 14629 7542 6969 12024
"200032_s_at" 5820 3715 7346 6383 12370
"200033_at" 17206 4382 15232 6523 16439
"200034_s_at" 4079 14400 3779 2473 12288
"200035_at" 2127 20222 16282 7161 20262
"200036_s_at" 17244 13488 5097 17418 12382
"200037_s_at" 4362 2566 14375 4188 15290
"200038_s_at" 3786 3675 7255 6156 12136
"200039_s_at" 5514 3576 13160 16678 14361
"200040_at" 4384 4027 15124 8667 14039
"200041_s_at" 17540 4381 15430 4067 15554
"200042_at" 17667 16292 13507 7470 17658
"200043_at" 3328 19742 12675 2316 13584
"200044_at" 17661 18299 16715 4994 16638
"200045_at" 17030 16768 16145 15951 16129
"200046_at" 18577 16004 15125 8051 16837
"200047_s_at" 5358 15005 16910 8371 15251
"200048_s_at" 3638 2090 12006 8615 13242
"200049_at" 21253 19108 19707 17573 15023
"200050_at" 4933 3678 17410 3883 19138
"200051_at" 19172 13954 15763 3003 21384
