"inst_1390" "inst_2073" "inst_2236" "inst_5791" "inst_6265"
"1007_s_at" 19969 5804 15449 15806 5162
"1053_at" 17765 5256 15775 16019 18784
"117_at" 14198 16024 14064 3184 11215
"121_at" 18903 2628 15602 6835 15144
"1255_g_at" 10137 15129 12839 9893 10270
"1294_at" 19151 871 1608 21118 20271
"1316_at" 21960 943 6504 3282 20935
"1320_at" 10603 11296 1335 9874 13779
"1405_i_at" 6202 18096 9728 13417 2720
"1431_at" 9414 21056 5705 4043 12160
"1438_at" 13404 20803 19516 2499 15722
"1487_at" 1989 7559 20375 4526 15639
"1494_f_at" 18731 12129 19488 6996 18217
"1598_g_at" 3724 7158 15714 21051 22149
"160020_at" 17493 21123 3415 1623 20963
"1729_at" 3671 7255 2698 19726 17211
"1773_at" 12703 4420 2538 6823 4928
"177_at" 1258 14756 12965 6427 10029
"179_at" 5713 114 20409 3041 303
"1861_at" 19719 7142 4925 17157 19864
"200000_s_at" 20844 21211 18911 2007 3385
"200001_at" 19696 9100 7398 15456 16132
"200002_at" 19810 9382 7711 7479 15332
"200003_s_at" 17705 9955 10165 16582 16035
"200004_at" 2482 18888 14726 7509 16570
"200005_at" 18161 7636 17735 15356 17212
"200006_at" 5298 9267 7126 14351 15254
"200007_at" 1210 4999 7613 8480 17832
"200008_s_at" 19312 4695 4785 18964 6592
"200009_at" 20320 19542 15563 8257 5257
"200010_at" 4043 8521 7580 7615 16297
"200011_s_at" 20611 5052 17869 16123 17662
"200012_x_at" 19768 9855 8009 8634 5298
"200013_at" 6144 7769 14560 7214 6618
"200014_s_at" 689 9031 15806 18976 15515
"200015_s_at" 4546 3214 8231 14784 15605
"200016_x_at" 2119 6441 15300 14191 15805
"200017_at" 2631 9609 10275 8614 6549
"200018_at" 7137 8121 10281 6758 5121
"200019_s_at" 17383 6640 6562 7440 4757
"200020_at" 17469 6175 17736 16732 16370
"200021_at" 1095 21421 10376 5884 9691
"200022_at" 4714 9394 10363 8636 5940
"200023_s_at" 2858 7966 7250 15770 17094
"200024_at" 17719 18863 5362 5734 5449
"200025_s_at" 6081 19230 6007 8500 15186
"200026_at" 2412 9098 10417 7395 6517
"200027_at" 4163 18937 7832 17197 6291
"200028_s_at" 4805 20711 17871 15605 4391
"200029_at" 18313 21048 14858 7904 5542
"200030_s_at" 18615 8718 16107 15862 14867
"200031_s_at" 6602 19156 10323 10206 4844
"200032_s_at" 4663 6463 10350 7738 15345
"200033_at" 3569 6850 14577 14545 15647
"200034_s_at" 5098 8687 7649 8087 15430
"200035_at" 6106 2483 20665 7525 20279
"200036_s_at" 5139 19414 14604 15532 6383
"200037_s_at" 3935 19972 14570 17436 16220
"200038_s_at" 5039 18661 15302 14408 6027
"200039_s_at" 17739 7591 14669 8678 15778
"200040_at" 1061 7613 17491 14470 17657
"200041_s_at" 18509 9393 15776 8340 18058
"200042_at" 17893 4253 16178 14163 18668
"200043_at" 3142 4325 6811 7167 3602
"200044_at" 3171 6717 18189 14422 4129
"200045_at" 19390 9848 19648 8323 16008
"200046_at" 18059 19119 17810 16225 19765
"200047_s_at" 4030 19978 14585 18698 18484
"200048_s_at" 17929 5226 15294 6535 16515
"200049_at" 19419 4158 14748 17496 16271
"200050_at" 227 4737 14813 2014 20322
"200051_at" 3352 9413 16955 4966 18608
"200052_s_at" 5796 8550 7577 18073 16535
"200053_at" 21258 22059 18710 3643 2093
"200054_at" 3408 21418 18471 17548 20927
"200055_at" 6279 9717 18928 8280 6481
"200056_s_at" 1330 4734 2772 19317 15949
"200057_s_at" 6578 8191 7931 14296 5929
"200058_s_at" 6316 18890 18295 5561 16754
"200059_s_at" 5519 7388 14763 7740 4082
"200060_s_at" 4160 18945 18612 5858 18812
"200061_s_at" 17542 18782 10143 10205 5585
"200062_s_at" 18350 9924 10371 10174 9341
"200063_s_at" 2799 20102 10242 8662 16965
"200064_at" 18696 8897 7291 7357 17665
"200065_s_at" 20665 9201 14718 8686 5731
"200066_at" 20316 1712 6254 6247 4577
"200067_x_at" 19739 19090 16199 15303 14973
"200068_s_at" 3560 18652 17175 5808 3885
"200069_at" 3003 21355 20667 18134 20387
"200070_at" 22117 4117 6157 2247 3573
"200071_at" 673 8690 15165 20099 21427
"200072_s_at" 6706 20090 17973 17975 5724
"200073_s_at" 404 8375 16010 7608 20128
"200074_s_at" 17544 18580 7782 14544 15190
"200075_s_at" 5498 6356 16873 5385 4721
"200076_s_at" 20523 3697 17770 17048 17835
"200077_s_at" 17502 19155 7268 8256 15833
"200078_s_at" 19109 4544 8254 5646 19183
"200079_s_at" 18183 5067 8033 14260 6000
"200080_s_at" 1810 7599 4998 18578 15468
"200081_s_at" 4720 7431 14533 15304 4163
"200082_s_at" 18508 5839 7742 14451 5154
"200083_at" 3007 19448 15728 14655 15392
"200084_at" 3541 7541 7948 18713 6460
"200085_s_at" 19007 9351 7591 6896 4631
"200086_s_at" 5974 5846 4981 8183 16392
"200087_s_at" 4503 5869 17997 6724 16982
"200088_x_at" 18744 18629 10121 6941 15528
"200089_s_at" 4307 9293 16354 16035 15540
"200090_at" 4240 5579 19302 15302 4505
"200091_s_at" 1051 4302 6501 5521 6587
"200092_s_at" 1566 21104 18004 6165 17540
"200093_s_at" 1223 8068 6276 8173 6233
"200094_s_at" 17633 7573 15785 7119 15342
"200095_x_at" 18178 19028 10254 15034 5888
"200096_s_at" 3608 9338 2863 18848 15025
"200097_s_at" 4499 18992 16312 14745 17028
"200098_s_at" 5662 19261 16298 7370 15460
"200099_s_at" 3138 7112 10183 6224 6432
"200593_s_at" 4776 6283 18602 17032 18844
"200594_x_at" 3173 9910 19339 18367 17762
"200595_s_at" 2285 18796 18949 14371 17041
