"inst_3125" "inst_6504" "inst_7464"
"1007_s_at" 15783 19379 17408
"1053_at" 17186 3953 3208
"117_at" 17497 11243 7543
"121_at" 8705 16918 17023
"1255_g_at" 9546 11797 7923
"1294_at" 3037 16338 1294
"1316_at" 15786 446 421
"1320_at" 9396 14717 7522
"1405_i_at" 3541 11537 9405
"1431_at" 20121 8026 3761
"1438_at" 2378 15058 3321
"1487_at" 3080 2766 2826
"1494_f_at" 1616 474 3191
"1598_g_at" 65 16225 20764
"160020_at" 19529 21086 8320
"1729_at" 17658 15356 17067
"1773_at" 4454 20004 16676
"177_at" 3403 17233 13480
"179_at" 1007 20770 711
"1861_at" 3046 6603 2751
"200000_s_at" 7267 17252 5409
"200001_at" 17071 3596 4737
"200002_at" 5361 5265 15190
"200003_s_at" 11368 7312 15450
"200004_at" 5464 6104 18071
"200005_at" 8685 7695 6231
"200006_at" 5979 6681 15423
"200007_at" 6044 8560 14742
"200008_s_at" 16003 4707 4201
"200009_at" 17207 7136 14872
"200010_at" 6695 3964 14770
"200011_s_at" 18766 15324 16609
"200012_x_at" 17278 15336 6416
"200013_at" 6417 16671 15798
"200014_s_at" 16368 7235 4883
"200015_s_at" 5502 16780 17071
"200016_x_at" 8842 15291 15154
"200017_at" 11502 16913 17420
"200018_at" 11488 15932 17467
"200019_s_at" 6287 7476 5924
"200020_at" 7946 8719 4297
"200021_at" 8095 10754 5614
"200022_at" 6803 7483 4907
"200023_s_at" 3417 7638 17300
"200024_at" 8200 8451 3754
"200025_s_at" 8620 15509 16463
"200026_at" 11645 20227 6258
"200027_at" 5825 5857 5079
"200028_s_at" 7540 18259 16914
"200029_at" 7784 8615 3793
"200030_s_at" 17016 17261 6036
"200031_s_at" 11472 8062 15656
"200032_s_at" 11505 16997 15475
"200033_at" 8969 6604 19457
"200034_s_at" 7506 19985 16896
"200035_at" 17975 3153 5729
"200036_s_at" 6528 7167 3602
"200037_s_at" 5693 15520 20163
"200038_s_at" 11618 15519 16821
"200039_s_at" 5204 5713 4466
"200040_at" 9072 17057 18213
"200041_s_at" 8430 7766 5764
"200042_at" 16138 6532 19910
"200043_at" 5105 17190 18571
"200044_at" 7883 6799 17523
"200045_at" 19404 15608 3600
"200046_at" 3827 4691 16292
"200047_s_at" 7265 19592 15707
"200048_s_at" 3779 6357 4573
"200049_at" 5895 18381 4354
"200050_at" 17301 4504 5519
"200051_at" 16228 4632 14726
"200052_s_at" 5384 7896 5934
"200053_at" 4677 18578 1472
"200054_at" 16281 18493 20268
"200055_at" 16651 15320 4963
"200056_s_at" 5953 15433 19054
"200057_s_at" 16367 6135 16131
"200058_s_at" 16327 7966 6457
"200059_s_at" 6264 6272 15573
"200060_s_at" 5043 5628 15993
"200061_s_at" 17568 15886 15236
"200062_s_at" 11349 10564 5035
"200063_s_at" 16642 16945 17853
"200064_at" 7835 16988 14953
"200065_s_at" 5859 16441 1980
"200066_at" 16876 6036 3859
"200067_x_at" 5235 5553 5828
"200068_s_at" 9013 8294 15963
"200069_at" 6325 5879 18032
"200070_at" 22232 19091 15289
"200071_at" 5941 17327 17261
"200072_s_at" 17464 8070 5275
"200073_s_at" 4268 15860 16956
"200074_s_at" 17759 6832 16251
"200075_s_at" 16543 8341 15663
"200076_s_at" 19677 6523 2782
"200077_s_at" 6348 8693 15861
"200078_s_at" 6807 19329 5784
"200079_s_at" 16634 7377 4048
"200080_s_at" 6349 7043 18142
"200081_s_at" 15907 7470 5838
"200082_s_at" 8178 7148 5714
"200083_at" 4701 20024 18782
"200084_at" 5195 5344 18649
"200085_s_at" 18548 7373 4972
"200086_s_at" 8491 6977 5319
"200087_s_at" 8396 8229 18361
"200088_x_at" 11362 17121 5746
"200089_s_at" 7775 5890 4577
"200090_at" 5834 3353 5377
"200091_s_at" 4674 8107 17415
"200092_s_at" 17771 3022 15777
"200093_s_at" 8714 8669 19139
"200094_s_at" 6448 17098 16850
"200095_x_at" 11622 10744 5145
"200096_s_at" 8401 3811 4399
"200097_s_at" 7105 16662 18546
"200098_s_at" 6210 8563 16141
"200099_s_at" 11563 16219 16643
"200593_s_at" 9075 7784 17642
"200594_x_at" 7381 16248 19280
