"inst_1708" "inst_1830" "inst_1871" "inst_6020" "inst_7318"
"1007_s_at" 3238 9326 17660 2887 17746
"1053_at" 8238 3221 5925 5576 4396
"117_at" 17919 14569 6462 12542 6652
"121_at" 19342 9915 11818 7992 6353
"1255_g_at" 16199 16128 13726 17255 10592
"1294_at" 7902 13178 1752 2939 7035
"1316_at" 14824 12151 2609 21278 21232
"1320_at" 12595 14427 14010 2447 14941
"1405_i_at" 18435 12286 9433 117 14259
"1431_at" 12930 12201 9284 5213 9172
"1438_at" 1689 15408 13596 1705 17946
"1487_at" 10377 5746 5195 778 3275
"1494_f_at" 21512 11931 18682 694 13692
"1598_g_at" 958 1293 4629 20262 7758
"160020_at" 21923 11649 12 2267 2042
"1729_at" 5559 519 1490 7712 6931
"1773_at" 20846 169 191 5141 16514
"177_at" 15637 15275 21752 2651 15509
"179_at" 20694 1061 4413 18397 20998
"1861_at" 19508 6578 3836 5850 6682
"200000_s_at" 9712 7087 6134 5785 19830
"200001_at" 4189 9696 2486 7941 17196
"200002_at" 10291 21444 21577 10738 17951
"200003_s_at" 10179 21206 21421 8982 6906
"200004_at" 5125 11753 10764 10136 17559
"200005_at" 6648 6559 9647 7692 19738
"200006_at" 8825 21163 10370 9635 17306
"200007_at" 9579 10282 10118 8099 18785
"200008_s_at" 2985 4735 6855 18628 21338
"200009_at" 9946 11751 9466 11303 19435
"200010_at" 9227 10445 21191 11134 16096
"200011_s_at" 9083 6282 3708 4815 18496
"200012_x_at" 20799 21955 11712 19773 6255
"200013_at" 19174 21242 11655 10949 18152
"200014_s_at" 8604 8766 7045 9974 6012
"200015_s_at" 4572 8859 4824 9256 18262
"200016_x_at" 8657 9220 11806 10023 16454
"200017_at" 10481 21210 21235 10142 6392
"200018_at" 19089 11846 11845 18407 18038
"200019_s_at" 9919 11764 21594 18366 7029
"200020_at" 19343 11462 870 8903 18593
"200021_at" 20527 11962 11476 13511 15877
"200022_at" 20393 11797 12058 11196 16730
"200023_s_at" 4971 9730 10345 8274 19443
"200024_at" 7875 12116 21248 10998 16365
"200025_s_at" 8620 12065 11852 18026 16005
"200026_at" 9323 21004 11929 20161 16560
"200027_at" 9788 21144 21227 9103 6310
"200028_s_at" 19644 10418 6950 8043 6982
"200029_at" 10132 21632 21453 11203 7281
"200030_s_at" 8320 11942 10516 9151 17260
"200031_s_at" 19330 21655 21388 13420 16917
"200032_s_at" 9879 21311 21483 18771 16070
"200033_at" 9234 9202 8009 10206 18065
"200034_s_at" 10550 21425 21867 10769 7516
"200035_at" 21450 10155 21646 3249 6520
"200036_s_at" 9391 11489 11811 9252 5350
"200037_s_at" 7074 5701 9757 9637 16226
"200038_s_at" 19779 11814 21481 18591 15616
"200039_s_at" 7976 10883 11411 18039 19248
"200040_at" 5241 5762 9109 5383 16911
"200041_s_at" 7087 10146 8690 9243 15952
"200042_at" 6710 10186 7118 7107 7360
"200043_at" 10178 4138 7228 7881 15537
"200044_at" 6102 9721 6671 6948 6856
"200045_at" 21031 11157 7098 4510 4897
"200046_at" 3118 6002 6279 5221 17122
"200047_s_at" 19129 5585 8134 7122 17791
"200048_s_at" 20032 11152 9221 10826 17634
"200049_at" 3045 5195 8164 3137 16313
"200050_at" 20511 5419 2377 10764 3795
"200051_at" 9172 6430 6427 3383 2828
"200052_s_at" 10136 9398 6333 18887 16480
"200053_at" 1225 7204 11337 4827 5092
"200054_at" 19822 7683 8321 2227 1674
"200055_at" 3822 11403 11111 7241 6185
"200056_s_at" 8173 1682 10080 6547 19861
"200057_s_at" 6153 9485 10230 18308 16059
"200058_s_at" 7793 9916 8592 10447 5993
"200059_s_at" 5213 10683 11395 8944 6823
"200060_s_at" 9069 5138 8117 6446 4111
"200061_s_at" 20676 21849 21356 18904 7218
"200062_s_at" 9612 21530 21606 13340 7653
"200063_s_at" 9136 21569 21586 13455 6545
"200064_at" 20760 12006 10213 9906 7632
"200065_s_at" 9465 11796 10523 9235 18561
"200066_at" 2005 6349 6841 4833 15614
"200067_x_at" 8206 6908 8245 8308 6069
"200068_s_at" 20818 6846 11102 8277 15835
"200069_at" 7580 2154 5532 3738 3602
"200070_at" 3246 497 3064 179 19503
"200071_at" 10016 6394 2241 5775 18035
"200072_s_at" 9876 6465 9496 7012 16334
"200073_s_at" 21162 8638 21404 3930 3748
"200074_s_at" 6384 11747 11307 18486 16539
"200075_s_at" 4306 11648 3793 8034 17517
"200076_s_at" 3503 5990 3916 6945 18973
"200077_s_at" 8835 10309 21655 10557 16043
"200078_s_at" 19741 5621 8504 6356 4228
"200079_s_at" 9244 9480 6617 8415 17579
"200080_s_at" 9337 9691 11465 8352 17421
"200081_s_at" 9144 11901 12002 18638 17602
"200082_s_at" 9171 20950 11797 18343 16388
"200083_at" 8922 6551 4367 3874 17310
"200084_at" 5581 6532 7746 6113 7795
"200085_s_at" 9368 10196 11430 8731 7684
"200086_s_at" 19101 11973 10026 18401 16094
"200087_s_at" 8688 7464 7131 10572 16055
"200088_x_at" 10036 21207 21306 13346 6088
"200089_s_at" 19961 11854 21207 10634 5032
"200090_at" 2728 9072 8112 8855 17374
"200091_s_at" 7993 10789 21414 8408 16625
"200092_s_at" 20300 21660 21724 11044 2143
"200093_s_at" 7093 10205 8722 11588 15556
"200094_s_at" 9017 10516 12108 18788 17975
"200095_x_at" 20260 21130 21595 13505 7613
"200096_s_at" 8334 4575 6312 9954 7601
"200097_s_at" 20212 4479 4943 7488 21045
"200098_s_at" 10325 9656 7851 6468 6792
"200099_s_at" 20038 11893 11909 13463 7012
"200593_s_at" 19911 10967 10851 8197 3924
"200594_x_at" 4863 8236 10005 7417 6223
"200595_s_at" 6848 5684 8235 5492 5129
"200596_s_at" 10069 10181 7936 20267 6164
"200597_at" 20310 11532 6262 19141 726
"200598_s_at" 5295 5453 5482 21156 4594
"200599_s_at" 8032 7111 8939 5738 6690
"200600_at" 17490 8974 9864 15136 5187
"200601_at" 20774 6754 9977 756 16967
"200602_at" 4876 9223 6261 2038 16588
"200603_at" 7794 4521 8188 8280 16237
"200604_s_at" 7336 2282 3011 6243 17109
"200605_s_at" 3635 4833 4365 10454 19148
"200606_at" 6877 3349 13813 18708 3505
"200607_s_at" 6653 3082 10214 20723 6068
"200608_s_at" 5507 4453 7811 8217 7528
"200609_s_at" 6422 8981 3728 4124 6083
"200610_s_at" 9169 10197 11809 5491 7469
"200611_s_at" 4860 5277 9436 4836 5628
"200612_s_at" 4948 21457 11386 21134 6460
"200613_at" 9484 7701 9548 8697 16421
"200614_at" 10389 9650 10640 11216 7610
"200615_s_at" 9373 4688 3459 7853 6850
"200616_s_at" 5389 10300 2270 21532 5345
"200617_at" 19785 11267 6782 3798 7538
"200618_at" 20498 7078 3330 18588 5324
"200619_at" 5263 8367 7512 19490 19155
"200620_at" 1627 7607 10602 8768 19163
"200621_at" 19608 8412 4811 3149 16874
"200622_x_at" 2776 4507 6633 7002 18328
"200623_s_at" 8669 4945 3101 4936 3169
"200624_s_at" 3170 2223 8987 5743 5674
