"inst_3141" "inst_6520" "inst_7480"
"1007_s_at" 2030 8533 3787
"1053_at" 8388 6127 8325
"117_at" 8307 14458 16175
"121_at" 3139 7685 20722
"1255_g_at" 14084 13392 17276
"1294_at" 18608 22112 17905
"1316_at" 10368 1378 699
"1320_at" 12829 12669 6643
"1405_i_at" 19501 2723 14293
"1431_at" 4223 3301 11700
"1438_at" 743 647 4195
"1487_at" 11437 10539 8633
"1494_f_at" 7838 8159 17406
"1598_g_at" 4644 6195 653
"160020_at" 3634 1538 8411
"1729_at" 6136 7353 9983
"1773_at" 8568 19890 1635
"177_at" 2038 20324 12612
"179_at" 7245 6070 516
"1861_at" 8353 7869 7875
"200000_s_at" 4315 6679 3219
"200001_at" 6742 10008 7830
"200002_at" 11378 9208 9625
"200003_s_at" 14534 17758 20155
"200004_at" 6442 10752 19665
"200005_at" 12170 8828 7205
"200006_at" 10944 9088 11177
"200007_at" 10733 18135 8168
"200008_s_at" 8418 3995 8262
"200009_at" 9908 9332 10032
"200010_at" 11935 4941 10028
"200011_s_at" 7514 18705 10773
"200012_x_at" 18405 18579 9189
"200013_at" 11453 10559 20010
"200014_s_at" 10656 18569 3065
"200015_s_at" 8608 7798 7489
"200016_x_at" 12259 7859 10069
"200017_at" 14647 9300 20684
"200018_at" 14634 10638 20601
"200019_s_at" 10357 6449 7257
"200020_at" 10687 8684 8203
"200021_at" 18905 18765 11038
"200022_at" 11870 17880 9206
"200023_s_at" 10070 19243 10841
"200024_at" 11235 9797 19503
"200025_s_at" 12177 9007 19943
"200026_at" 18520 20451 20153
"200027_at" 20324 9343 6785
"200028_s_at" 19727 17415 4317
"200029_at" 12404 18538 19316
"200030_s_at" 8370 18606 19336
"200031_s_at" 14624 7956 20640
"200032_s_at" 14651 10174 19809
"200033_at" 9847 8926 20610
"200034_s_at" 18525 9545 10747
"200035_at" 7960 2164 1212
"200036_s_at" 11729 17791 8119
"200037_s_at" 18539 10664 20029
"200038_s_at" 14752 17426 19673
"200039_s_at" 9809 7833 8450
"200040_at" 12120 9902 5608
"200041_s_at" 18740 19583 5531
"200042_at" 8314 9824 9197
"200043_at" 20152 3762 7505
"200044_at" 11305 10843 8907
"200045_at" 11713 6980 7062
"200046_at" 11432 17497 9473
"200047_s_at" 11564 10658 7846
"200048_s_at" 9184 7049 10261
"200049_at" 7628 20627 7339
"200050_at" 20322 19168 8701
"200051_at" 10898 6178 2376
"200052_s_at" 9357 10622 9259
"200053_at" 11811 10527 4380
"200054_at" 19000 7069 4089
"200055_at" 7606 17690 7441
"200056_s_at" 5428 5924 19661
"200057_s_at" 10667 9008 8811
"200058_s_at" 5594 8353 6288
"200059_s_at" 11429 8884 9613
"200060_s_at" 9295 5698 7994
"200061_s_at" 19720 19245 19632
"200062_s_at" 14518 12836 20098
"200063_s_at" 19350 17821 19967
"200064_at" 18707 17660 9326
"200065_s_at" 9742 17822 10328
"200066_at" 12355 10955 19365
"200067_x_at" 10738 10479 5370
"200068_s_at" 11489 8481 8244
"200069_at" 7763 19577 4240
"200070_at" 3259 20469 3938
"200071_at" 6113 8087 19483
"200072_s_at" 18450 9157 7658
"200073_s_at" 18820 8061 9471
"200074_s_at" 12030 7584 20438
"200075_s_at" 5080 6126 5516
"200076_s_at" 12018 7233 6400
"200077_s_at" 18685 9665 19545
"200078_s_at" 10885 4853 6709
"200079_s_at" 19174 10742 6107
"200080_s_at" 9331 17967 19791
"200081_s_at" 11498 18034 19823
"200082_s_at" 12015 17733 11178
"200083_at" 10820 7102 5378
"200084_at" 10590 8187 8405
"200085_s_at" 9020 8489 8862
"200086_s_at" 6945 18231 8697
"200087_s_at" 12174 19178 20388
"200088_x_at" 14529 8965 20112
"200089_s_at" 19577 8735 7885
"200090_at" 7535 8904 5988
"200091_s_at" 10166 8834 19579
"200092_s_at" 19131 19538 19846
"200093_s_at" 6119 9552 9146
"200094_s_at" 9443 10291 19700
"200095_x_at" 14758 13016 10263
"200096_s_at" 7775 9277 3648
"200097_s_at" 11014 8230 9704
"200098_s_at" 18548 8525 5420
"200099_s_at" 14696 12972 21085
"200593_s_at" 19755 7838 10251
"200594_x_at" 19425 18671 19840
"200595_s_at" 19586 4602 10344
"200596_s_at" 21339 10257 4652
"200597_at" 19765 10461 8015
"200598_s_at" 12073 7392 7927
"200599_s_at" 9992 5198 7382
"200600_at" 7065 903 2855
"200601_at" 750 18308 6557
"200602_at" 10791 20096 21094
"200603_at" 1750 7261 8320
"200604_s_at" 6319 10313 6916
"200605_s_at" 2744 7015 8625
"200606_at" 495 19190 20617
"200607_s_at" 9736 18903 10512
"200608_s_at" 8345 9229 11166
"200609_s_at" 19733 7894 7393
"200610_s_at" 20913 9818 10710
"200611_s_at" 3072 5860 5630
