"inst_1764" "inst_2757"
"201039_s_at" 21188 18505
"201040_at" 15320 16205
"201041_s_at" 210 150
"201042_at" 7664 20106
"201043_s_at" 20886 12592
"201044_x_at" 6788 50
"201045_s_at" 3503 15781
"201046_s_at" 16709 16359
"201047_x_at" 16645 13197
"201048_x_at" 13997 10983
"201049_s_at" 13860 2825
"201050_at" 8479 2548
"201051_at" 18057 18845
"201052_s_at" 2096 12598
"201053_s_at" 13623 15895
"201054_at" 21237 20714
"201055_s_at" 2804 21109
"201056_at" 254 596
"201057_s_at" 15641 12729
"201058_s_at" 6917 5077
"201059_at" 20697 18853
"201060_x_at" 19984 20858
"201061_s_at" 14723 17075
"201062_at" 6970 5642
"201063_at" 17171 1967
"201064_s_at" 2371 14905
"201065_s_at" 20167 19294
"201066_at" 17469 14274
"201067_at" 223 740
"201068_s_at" 18860 11390
"201069_at" 16765 2257
"201070_x_at" 3126 11394
"201071_x_at" 13654 11532
"201072_s_at" 16511 18564
"201073_s_at" 16555 1922
"201074_at" 19308 16644
"201075_s_at" 20085 18835
"201076_at" 522 13437
"201077_s_at" 13915 13145
"201078_at" 16019 12899
"201079_at" 16374 18341
"201080_at" 15401 20767
"201081_s_at" 13344 21850
"201082_s_at" 10652 17599
"201083_s_at" 14944 21703
"201084_s_at" 22006 19203
"201085_s_at" 13640 16632
"201086_x_at" 13601 18860
"201087_at" 1619 17739
"201088_at" 18741 14808
"201089_at" 16600 14987
"201090_x_at" 18014 11452
"201091_s_at" 13583 18259
"201092_at" 19139 14305
"201093_x_at" 19377 16196
"201094_at" 2611 10089
"201095_at" 13737 14763
"201096_s_at" 290 10162
"201097_s_at" 145 10992
"201098_at" 13544 14180
"201099_at" 18989 13136
"201100_s_at" 3199 10761
"201101_s_at" 19204 18237
"201102_s_at" 19488 12275
"201103_x_at" 16232 12265
"201104_x_at" 17675 14540
"201105_at" 2764 12811
"201106_at" 1968 11106
"201107_s_at" 5419 9709
"201108_s_at" 10449 21592
"201109_s_at" 7901 21929
"201110_s_at" 12951 22237
"201111_at" 20480 16295
"201112_s_at" 19814 11579
"201113_at" 14772 13498
"201114_x_at" 13639 12164
"201115_at" 18811 15354
"201116_s_at" 4934 11567
"201117_s_at" 3868 11790
"201118_at" 450 13814
"201119_s_at" 15637 14331
"201120_s_at" 20226 16349
"201121_s_at" 2489 18449
"201122_x_at" 15123 11006
"201123_s_at" 17093 13997
"201124_at" 13287 1616
"201125_s_at" 11025 14903
"201126_s_at" 20695 13678
"201127_s_at" 16898 15971
"201128_s_at" 2728 16237
"201129_at" 17273 13806
"201130_s_at" 13010 18595
"201131_s_at" 3880 15571
"201132_at" 16021 18987
"201133_s_at" 18907 17410
"201134_x_at" 2509 13681
"201135_at" 14873 11440
"201136_at" 19448 13646
"201137_s_at" 4746 6301
"201138_s_at" 1350 14177
"201139_s_at" 2564 14798
"201140_s_at" 16213 14600
"201141_at" 14866 8960
"201142_at" 13568 12133
"201143_s_at" 16020 1859
"201144_s_at" 17209 10874
"201145_at" 16045 12450
"201146_at" 19331 12505
"201147_s_at" 9895 9537
"201148_s_at" 4584 7398
"201149_s_at" 2423 9088
"201150_s_at" 12747 5502
"201151_s_at" 19458 20228
"201152_s_at" 21635 18394
"201153_s_at" 22005 18695
"201154_x_at" 14032 1974
"201155_s_at" 14284 13694
"201156_s_at" 14481 12950
"201157_s_at" 21007 17601
"201158_at" 1855 11985
"201159_s_at" 4656 12713
"201160_s_at" 15488 18339
"201161_s_at" 2305 13363
"201162_at" 2066 7224
"201163_s_at" 1775 1204
"201164_s_at" 451 15034
"201165_s_at" 949 12359
"201166_s_at" 2450 13053
"201167_x_at" 13841 15804
"201168_x_at" 16290 17231
"201169_s_at" 21695 2049
"201170_s_at" 22114 16368
"201171_at" 5582 13304
"201172_x_at" 3171 13698
"201173_x_at" 586 10017
"201174_s_at" 405 1263
"201175_at" 2652 14146
"201176_s_at" 14671 11568
"201177_s_at" 18937 15843
"201178_at" 18802 11323
"201179_s_at" 14771 12510
"201180_s_at" 20880 11711
"201181_at" 20653 18678
"201182_s_at" 19078 20168
"201183_s_at" 19559 17519
"201184_s_at" 19999 20494
"201185_at" 2540 14699
"201186_at" 18588 16735
"201187_s_at" 5632 6792
"201188_s_at" 11129 15983
"201189_s_at" 5096 19095
"201190_s_at" 16563 11283
"201191_at" 276 20004
"201192_s_at" 14817 13283
"201193_at" 186 15697
"201194_at" 537 11844
"201195_s_at" 14618 17922
"201196_s_at" 221 19279
"201197_at" 589 17573
"201198_s_at" 1791 13485
"201199_s_at" 19006 17294
"201200_at" 15664 17053
"201201_at" 17013 15463
"201202_at" 20338 19775
"201203_s_at" 6733 20246
"201204_s_at" 5824 12052
"201205_at" 14035 904
"201206_s_at" 7774 14174
"201207_at" 14921 16527
"201208_s_at" 6303 21380
"201209_at" 14937 15257
"201210_at" 15758 12589
"201211_s_at" 2465 11729
"201212_at" 6936 14579
"201213_at" 1793 14797
"201214_s_at" 15403 13173
"201215_at" 5173 14045
"201216_at" 15060 2821
"201217_x_at" 13941 2692
"201218_at" 21752 20759
"201219_at" 19714 19083
"201220_x_at" 19372 15994
"201221_s_at" 20987 17505
"201222_s_at" 16367 19031
"201223_s_at" 17598 18720
"201224_s_at" 15188 17512
"201225_s_at" 19250 16989
"201226_at" 17866 13741
"201227_s_at" 13790 13456
"201228_s_at" 5842 16984
"201229_s_at" 1197 2704
"201230_s_at" 408 11371
"201231_s_at" 15292 11486
"201232_s_at" 13726 11765
"201233_at" 1797 11908
"201234_at" 19140 12948
"201235_s_at" 18218 6217
"201236_s_at" 21863 1782
"201237_at" 21912 17108
"201238_s_at" 14373 18203
"201239_s_at" 19440 14089
"201240_s_at" 18425 12468
"201241_at" 18779 13987
"201242_s_at" 82 21974
"201243_s_at" 457 20935
"201244_s_at" 16143 17095
"201245_s_at" 21211 11658
"201246_s_at" 7894 2731
"201247_at" 2325 17540
"201248_s_at" 16200 18757
"201249_at" 10950 8126
"201250_s_at" 21852 14395
"201251_at" 14505 16187
"201252_at" 829 12489
"201253_s_at" 19575 15969
"201254_x_at" 14391 10238
"201255_x_at" 16585 12894
"201256_at" 14835 13720
"201257_x_at" 13521 5118
"201258_at" 13783 11199
"201259_s_at" 21080 17526
"201260_s_at" 15496 20435
"201261_x_at" 1682 1390
"201262_s_at" 12150 3290
"201263_at" 2683 2430
"201264_at" 14710 13679
"201265_at" 761 4884
"201266_at" 854 1413
"201267_s_at" 15647 13180
"201268_at" 2209 11487
"201269_s_at" 6377 8882
"201270_x_at" 17345 14270
"201271_s_at" 15351 19274
"201272_at" 13607 11416
"201273_s_at" 14255 13552
"201274_at" 15686 2552
"201275_at" 20261 15648
"201276_at" 16076 13773
"201277_s_at" 19098 13797
"201278_at" 15510 9763
"201279_s_at" 10680 8416
"201280_s_at" 3556 4722
"201281_at" 563 10027
"201282_at" 9621 21120
"201283_s_at" 9324 10700
"201284_s_at" 20993 15846
"201285_at" 16775 13657
"201286_at" 10692 18879
"201287_s_at" 16520 15075
"201288_at" 18929 12499
"201289_at" 6127 13928
"201290_at" 1349 12100
"201291_s_at" 17010 13195
"201292_at" 19866 17565
"201293_x_at" 13603 2668
"201294_s_at" 21940 18763
"201295_s_at" 22161 16558
"201296_s_at" 20706 10463
"201297_s_at" 18680 21956
"201298_s_at" 19553 13063
"201299_s_at" 13617 17376
"201300_s_at" 540 10969
"201301_s_at" 14986 16065
"201302_at" 2521 13170
"201303_at" 1549 11409
"201304_at" 14208 19164
"201305_x_at" 19303 19182
"201306_s_at" 18234 13433
"201307_at" 14056 18020
"201308_s_at" 4142 21490
"201309_x_at" 18733 11596
"201310_s_at" 20177 18823
"201311_s_at" 17808 16627
"201312_s_at" 15130 18725
"201313_at" 20330 20859
"201314_at" 19619 11913
"201315_x_at" 15340 17665
"201316_at" 19354 18930
"201317_s_at" 15869 13200
"201318_s_at" 18181 12827
"201319_at" 20668 17517
"201320_at" 20831 16707
"201321_s_at" 19322 18576
"201322_at" 15271 11918
"201323_at" 2966 18004
"201324_at" 22248 9708
"201325_s_at" 21768 4620
"201326_at" 168 11015
"201327_s_at" 1232 12927
"201328_at" 17666 56
"201329_s_at" 18482 15019
"201330_at" 21108 16373
"201331_s_at" 21960 19494
"201332_s_at" 10380 9790
"201333_s_at" 13420 2228
"201334_s_at" 19648 19901
"201335_s_at" 11813 1809
"201336_at" 18256 16291
"201337_s_at" 15675 17708
"201338_x_at" 15390 12315
"201339_s_at" 15844 15483
"201340_s_at" 17869 11948
"201341_at" 15556 19537
"201342_at" 15941 15492
"201343_at" 19621 17305
"201344_at" 2599 10584
"201345_s_at" 2063 13275
"201346_at" 958 12828
"201347_x_at" 16199 13183
"201348_at" 14165 10406
"201349_at" 16216 12348
"201350_at" 18843 17417
"201351_s_at" 2008 10754
"201352_at" 14473 16556
"201353_s_at" 1486 12362
"201354_s_at" 1085 21157
"201355_s_at" 2650 8907
"201356_at" 18149 12641
"201357_s_at" 17676 11348
"201358_s_at" 17870 15445
"201359_at" 20501 15231
"201360_at" 14081 13383
"201361_at" 18048 16835
"201362_at" 22164 20576
"201363_s_at" 22233 21670
"201364_s_at" 14438 18299
"201365_at" 17042 17355
"201366_at" 20783 19115
"201367_s_at" 13441 15012
"201368_at" 22261 22214
"201369_s_at" 16280 19691
"201370_s_at" 16913 11830
"201371_s_at" 820 11007
"201372_s_at" 5739 6458
"201373_at" 12494 21808
"201374_x_at" 7061 6489
"201375_s_at" 2761 15891
"201376_s_at" 21568 16759
"201377_at" 17418 20918
"201378_s_at" 21949 20613
"201379_s_at" 1954 10641
"201380_at" 14449 13449
"201381_x_at" 267 1691
"201382_at" 1101 1493
"201383_s_at" 15227 14135
"201384_s_at" 18944 14515
"201385_at" 14797 12288
"201386_s_at" 18209 11176
"201387_s_at" 5104 4297
"201388_at" 18635 12101
"201389_at" 19292 18313
"201390_s_at" 16798 12027
"201391_at" 18328 12394
"201392_s_at" 17053 16230
"201393_s_at" 19761 16422
"201394_s_at" 16539 1419
"201395_at" 15516 10808
"201396_s_at" 1031 18044
"201397_at" 17960 2822
"201398_s_at" 16830 14781
"201399_s_at" 16682 14669
"201400_at" 15639 11921
"201401_s_at" 19486 20740
"201402_at" 4362 7525
"201403_s_at" 14748 17666
"201404_x_at" 17026 11503
"201405_s_at" 18756 11912
"201406_at" 14924 10449
"201407_s_at" 19366 17706
"201408_at" 14555 16172
"201409_s_at" 18727 16095
"201410_at" 2128 12197
"201411_s_at" 15117 17408
"201412_at" 20445 16420
"201413_at" 18701 15111
"201414_s_at" 16952 15234
"201415_at" 18188 16683
"201416_at" 15696 22282
"201417_at" 21907 22276
"201418_s_at" 12687 21835
"201419_at" 14418 20835
"201420_s_at" 22021 14309
"201421_s_at" 21868 19121
"201422_at" 13862 12740
"201423_s_at" 21596 16210
"201424_s_at" 16090 17508
"201425_at" 434 59
"201426_s_at" 15447 1382
"201427_s_at" 6679 7625
"201428_at" 10172 22278
"201429_s_at" 14662 5184
"201430_s_at" 11365 3676
"201431_s_at" 8709 4374
"201432_at" 18528 17652
"201433_s_at" 2370 12516
"201434_at" 14688 10226
"201435_s_at" 21252 20850
"201436_at" 19979 20734
"201437_s_at" 20520 21623
"201438_at" 4763 1445
"201439_at" 752 18395
"201440_at" 17797 17243
"201441_at" 2355 16763
"201442_s_at" 7974 10589
"201443_s_at" 14451 15141
"201444_s_at" 14649 16056
"201445_at" 5504 3715
"201446_s_at" 15360 16529
"201447_at" 14092 13617
"201448_at" 18139 20056
"201449_at" 19047 11400
"201450_s_at" 20978 20483
"201451_x_at" 6820 5697
"201452_at" 11284 14918
"201453_x_at" 16793 11070
"201454_s_at" 21187 14962
"201455_s_at" 20756 16612
"201456_s_at" 18009 14196
"201457_x_at" 18750 13052
"201458_s_at" 21035 12944
"201459_at" 2928 14250
