"inst_1749" "inst_2899" "inst_7484"
"1007_s_at" 4479 11516 7089
"1053_at" 7075 3179 4373
"117_at" 2626 16018 11656
"121_at" 7465 21037 11219
"1255_g_at" 17475 13100 17394
"1294_at" 11817 21964 18443
"1316_at" 631 778 667
"1320_at" 19732 1750 11863
"1405_i_at" 11939 12743 14302
"1431_at" 19951 1279 13123
"1438_at" 16318 7626 786
"1487_at" 9119 19080 20665
"1494_f_at" 10328 245 13589
"1598_g_at" 5044 736 7178
"160020_at" 1758 616 148
"1729_at" 4256 9235 3315
"1773_at" 5266 11416 2598
"177_at" 3571 6357 12195
"179_at" 7568 11577 2120
"1861_at" 2897 10458 21583
"200000_s_at" 21726 9157 19560
"200001_at" 21521 8738 5856
"200002_at" 12776 11512 9352
"200003_s_at" 20827 18946 9935
"200004_at" 12668 10292 8555
"200005_at" 14242 9459 9783
"200006_at" 13981 9529 10597
"200007_at" 12358 9005 2923
"200008_s_at" 10656 18648 10564
"200009_at" 13959 11162 19998
"200010_at" 13754 11936 11182
"200011_s_at" 21148 5218 7678
"200012_x_at" 21005 19768 19561
"200013_at" 21087 9985 10852
"200014_s_at" 10353 8115 7730
"200015_s_at" 12940 7807 10402
"200016_x_at" 14099 19188 11089
"200017_at" 12034 12025 19494
"200018_at" 13481 18657 20005
"200019_s_at" 21012 8950 20414
"200020_at" 11635 11795 6603
"200021_at" 22060 19369 19572
"200022_at" 21600 19704 10547
"200023_s_at" 14169 5919 8282
"200024_at" 13597 12007 20390
"200025_s_at" 12944 11468 10630
"200026_at" 21570 19934 10436
"200027_at" 12647 6328 6486
"200028_s_at" 12107 6518 7468
"200029_at" 20883 19504 9822
"200030_s_at" 20860 18948 20280
"200031_s_at" 21014 14270 19632
"200032_s_at" 13397 20180 20481
"200033_at" 13667 6757 20268
"200034_s_at" 9670 20249 11179
"200035_at" 3524 11818 20348
"200036_s_at" 20967 10618 8571
"200037_s_at" 3299 10223 19835
"200038_s_at" 13748 18545 20244
"200039_s_at" 12507 10842 10299
"200040_at" 11278 11953 4909
"200041_s_at" 11925 9717 20402
"200042_at" 11703 8090 6989
"200043_at" 9564 10537 4169
"200044_at" 12896 5134 8500
"200045_at" 11566 8993 10924
"200046_at" 20866 5280 10209
"200047_s_at" 7565 12032 7577
"200048_s_at" 21017 8160 9254
"200049_at" 9523 3788 4372
"200050_at" 6979 19160 10180
"200051_at" 21494 10857 5070
"200052_s_at" 12625 8397 8698
"200053_at" 7348 19792 3284
"200054_at" 5641 11351 1127
"200055_at" 14436 11691 10955
"200056_s_at" 7589 4165 2814
"200057_s_at" 14294 9238 9185
"200058_s_at" 8025 4790 7195
"200059_s_at" 9118 6651 7008
"200060_s_at" 11010 7019 8759
"200061_s_at" 14391 14269 20543
"200062_s_at" 14693 14161 20336
"200063_s_at" 11521 14335 19651
"200064_at" 12642 9925 10635
"200065_s_at" 13589 10726 7784
"200066_at" 10453 6815 20066
"200067_x_at" 14679 7428 8125
"200068_s_at" 13901 7794 10200
"200069_at" 21513 6653 3345
"200070_at" 839 8653 8920
"200071_at" 13025 8718 19728
"200072_s_at" 21124 6464 9718
"200073_s_at" 9174 11547 7557
"200074_s_at" 12630 19385 20320
"200075_s_at" 12665 8794 5840
"200076_s_at" 10384 9498 3820
"200077_s_at" 14742 11536 9341
"200078_s_at" 13488 8208 5328
"200079_s_at" 12662 11739 11151
"200080_s_at" 6754 19808 10016
"200081_s_at" 14004 20569 19443
"200082_s_at" 21130 19375 19889
"200083_at" 9811 10115 8409
"200084_at" 9292 5975 5944
"200085_s_at" 21206 9070 9613
"200086_s_at" 11217 7616 9770
"200087_s_at" 9371 9929 9377
"200088_x_at" 21427 14170 19392
"200089_s_at" 12770 19675 7303
"200090_at" 12983 2200 9792
"200091_s_at" 9382 19764 19446
"200092_s_at" 21495 11808 10109
"200093_s_at" 13204 6271 8341
"200094_s_at" 14132 10814 20036
"200095_x_at" 14346 14408 19495
"200096_s_at" 10646 1590 9810
"200097_s_at" 8872 9737 8231
"200098_s_at" 13971 6977 4221
"200099_s_at" 13188 14348 8208
"200593_s_at" 12104 20013 5693
"200594_x_at" 10099 8601 6836
"200595_s_at" 13463 5271 3814
"200596_s_at" 12687 10863 4852
"200597_at" 8315 1850 3184
"200598_s_at" 11873 11286 6743
"200599_s_at" 10593 7058 8527
"200600_at" 12467 17494 12199
"200601_at" 21121 4000 7115
"200602_at" 5982 1296 4669
"200603_at" 4316 10730 7706
"200604_s_at" 9016 19076 7489
"200605_s_at" 8972 11561 4624
"200606_at" 18190 1132 11050
"200607_s_at" 6203 8928 5698
"200608_s_at" 3952 12053 3575
"200609_s_at" 13171 10262 5503
"200610_s_at" 14198 6785 10541
"200611_s_at" 21342 6223 6250
"200612_s_at" 6189 12121 9159
"200613_at" 21307 9286 7825
"200614_at" 12777 11412 19564
"200615_s_at" 22276 7142 10864
"200616_s_at" 14489 10723 8262
"200617_at" 4021 11109 8217
"200618_at" 5257 4117 10246
"200619_at" 6442 5680 20298
"200620_at" 11186 8837 19861
"200621_at" 7799 3858 8984
"200622_x_at" 4186 9159 10813
"200623_s_at" 11918 8577 9102
"200624_s_at" 5319 18832 5619
"200625_s_at" 14247 6462 10253
"200626_s_at" 6883 7045 20781
"200627_at" 11294 20128 11218
"200628_s_at" 11756 9795 20473
"200629_at" 21572 9963 10935
"200630_x_at" 13335 9792 21379
"200631_s_at" 21359 9080 8640
"200632_s_at" 13364 938 2089
"200633_at" 21027 19031 9791
"200634_at" 14781 10803 19961
"200635_s_at" 875 5136 19603
"200636_s_at" 12852 5837 4359
"200637_s_at" 16460 5922 21987
"200638_s_at" 21131 10540 10921
"200639_s_at" 4614 20732 9336
"200640_at" 8702 11911 10403
"200641_s_at" 6447 19670 5824
"200642_at" 12460 8420 8350
"200643_at" 2146 20100 4059
"200644_at" 2720 11020 8238
"200645_at" 14160 8640 8255
"200646_s_at" 1098 6849 4670
"200647_x_at" 21697 10619 4926
"200648_s_at" 8790 18870 9015
"200649_at" 21357 11214 2350
"200650_s_at" 13631 11111 19926
"200651_at" 21211 19621 10923
"200652_at" 13039 9077 10527
"200653_s_at" 12397 9241 20384
"200654_at" 20953 7577 9118
"200655_s_at" 10540 11174 9103
"200656_s_at" 6288 18653 9963
"200657_at" 13257 19383 11074
"200658_s_at" 10976 6013 11062
"200659_s_at" 450 5953 19411
"200660_at" 14353 11642 7269
"200661_at" 21760 10126 10283
"200662_s_at" 10766 11170 10548
"200663_at" 12445 11862 20037
"200664_s_at" 10603 5863 4548
"200665_s_at" 14503 17094 13749
"200666_s_at" 12431 5560 7479
"200667_at" 10755 7169 8498
"200668_s_at" 11308 9120 6872
"200669_s_at" 11900 18968 5330
"200670_at" 8230 9864 3161
"200671_s_at" 10402 21632 3749
"200672_x_at" 9630 18738 19976
"200673_at" 12000 7130 4753
"200674_s_at" 21226 20415 19668
"200675_at" 8417 4720 10387
"200676_s_at" 9017 1789 8104
"200677_at" 11283 6171 7463
"200678_x_at" 12210 4211 1934
"200679_x_at" 11848 10677 8891
"200680_x_at" 14677 20525 20492
"200681_at" 12716 18883 9312
"200682_s_at" 11564 9633 6125
"200683_s_at" 14622 7982 7096
"200684_s_at" 11060 7700 5791
"200685_at" 2638 11738 20918
"200686_s_at" 10765 19692 898
"200687_s_at" 9451 8232 3421
"200688_at" 4608 5970 9387
"200689_x_at" 14105 11390 20293
"200690_at" 4892 10993 5022
"200691_s_at" 13856 9311 8241
"200692_s_at" 11085 20451 9179
"200693_at" 12305 5828 5362
"200694_s_at" 12110 11946 11100
"200695_at" 8640 7071 7812
"200696_s_at" 13154 12119 21162
"200697_at" 21578 4642 7401
"200698_at" 4324 11364 9588
"200699_at" 4436 12069 10291
"200700_s_at" 9759 7185 5550
"200701_at" 21499 6970 3477
"200702_s_at" 7276 9893 19621
"200703_at" 14386 9142 10376
"200704_at" 10725 9215 5285
"200705_s_at" 14253 20036 19748
"200706_s_at" 13511 2683 8252
"200707_at" 7219 7477 2693
"200708_at" 11669 18581 9164
"200709_at" 9626 7823 6563
"200710_at" 13491 10807 4952
"200711_s_at" 12352 8871 7614
"200712_s_at" 3885 3107 4739
"200713_s_at" 21035 8497 10604
"200714_x_at" 7017 11001 20004
"200715_x_at" 21967 18809 9914
"200716_x_at" 14812 19482 20371
"200717_x_at" 14726 14268 11085
"200718_s_at" 13224 9180 10967
"200719_at" 5628 5237 9660
"200720_s_at" 21607 19540 4576
"200721_s_at" 6887 6860 20436
"200722_s_at" 7860 8796 19809
"200723_s_at" 21272 10886 6366
"200724_at" 2593 21701 247
"200725_x_at" 21867 19707 20225
"200726_at" 14739 8766 4311
"200727_s_at" 8384 4199 7308
"200728_at" 12166 10547 6808
"200729_s_at" 7389 5372 11214
"200730_s_at" 9122 10752 8951
"200731_s_at" 13137 19888 6671
"200732_s_at" 7918 19427 6182
"200733_s_at" 5440 7355 21030
"200734_s_at" 10654 8752 1472
"200735_x_at" 12632 14341 10793
"200736_s_at" 14451 13272 12335
"200737_at" 21103 2961 3906
"200738_s_at" 11940 7378 6370
"200739_s_at" 9512 5714 4747
"200740_s_at" 21382 8014 10214
"200741_s_at" 14514 20083 11146
"200742_s_at" 11692 8974 5500
"200743_s_at" 10674 11291 3615
"200744_s_at" 13772 9617 4082
"200745_s_at" 10763 4281 11109
"200746_s_at" 13623 11891 9683
"200747_s_at" 22164 10039 10420
"200748_s_at" 14571 19045 9698
"200749_at" 12802 7975 9099
"200750_s_at" 12470 11376 6770
"200751_s_at" 4063 10176 4788
"200752_s_at" 11842 11917 2150
"200753_x_at" 7023 8635 8393
"200754_x_at" 21408 19758 19553
"200755_s_at" 2333 12071 5890
"200756_x_at" 22131 11207 805
"200757_s_at" 11596 10073 10679
"200758_s_at" 11981 7929 2471
"200759_x_at" 12938 3085 21243
"200760_s_at" 12214 4287 5960
"200761_s_at" 13539 4325 5229
"200762_at" 9288 19415 6597
"200763_s_at" 9708 20187 10925
"200764_s_at" 1376 6798 5205
"200765_x_at" 13056 6952 8447
"200766_at" 5255 10883 19844
"200767_s_at" 9126 9509 8448
"200768_s_at" 7107 19664 20247
"200769_s_at" 9381 3670 20418
"200770_s_at" 725 20903 5461
"200771_at" 4325 20565 20673
"200772_x_at" 14423 11305 10795
"200773_x_at" 7749 11603 10652
"200774_at" 12051 10986 8451
"200775_s_at" 14330 11048 11270
"200776_s_at" 3285 12142 8251
"200777_s_at" 8497 10989 6897
"200778_s_at" 10009 18814 8559
"200779_at" 14400 10352 6477
"200780_x_at" 21154 21249 20679
"200781_s_at" 13339 20532 19529
"200782_at" 12321 4853 20202
"200783_s_at" 2586 10408 6991
"200784_s_at" 15246 14443 13821
"200785_s_at" 1450 16403 16901
"200786_at" 12097 8797 6683
"200787_s_at" 12418 20242 2669
"200788_s_at" 12565 8516 7215
"200789_at" 21144 11256 10562
"200790_at" 21271 9162 8224
"200791_s_at" 21009 3673 3082
"200792_at" 14335 12128 10870
"200793_s_at" 9746 5727 3086
"200794_x_at" 12932 11117 7277
"200795_at" 8571 21967 13009
"200796_s_at" 7003 9014 2928
"200797_s_at" 6851 4394 6256
"200798_x_at" 10051 2502 21217
"200799_at" 8840 11313 8982
"200800_s_at" 18220 7006 20149
"200801_x_at" 14674 19032 20832
"200802_at" 21394 7852 8926
"200803_s_at" 14778 10486 9697
"200804_at" 14325 9545 20659
"200805_at" 5378 5414 7946
"200806_s_at" 14724 19247 11167
"200807_s_at" 12088 19603 10433
"200808_s_at" 7328 8404 4913
"200809_x_at" 21567 18552 20527
"200810_s_at" 11742 11225 10321
"200811_at" 21702 5916 4279
"200812_at" 12705 10488 8452
"200813_s_at" 21325 18735 3006
"200814_at" 13403 10101 9268
"200815_s_at" 10223 6883 4692
"200816_s_at" 11273 7689 5664
"200817_x_at" 14574 14142 20441
"200818_at" 21108 9328 20592
"200819_s_at" 20996 19132 10563
"200820_at" 21796 11660 6354
"200821_at" 4915 4535 2586
"200822_x_at" 14705 19719 6779
"200823_x_at" 14354 12084 19766
"200824_at" 11094 5661 380
"200825_s_at" 12008 4808 10250
"200826_at" 20856 9691 8680
"200827_at" 14321 19593 2650
"200828_s_at" 12928 19333 7704
"200829_x_at" 11696 4234 5103
"200830_at" 21039 6758 4983
"200831_s_at" 9326 10834 8223
"200832_s_at" 6783 12026 19444
"200833_s_at" 21057 4147 4181
"200834_s_at" 14479 14191 20456
"200835_s_at" 22079 7922 1933
"200836_s_at" 21630 1390 19872
"200837_at" 8149 6660 10223
"200838_at" 2564 9640 8299
"200839_s_at" 21636 9865 9886
"200840_at" 13673 10794 20022
"200841_s_at" 11322 6563 6224
"200842_s_at" 21553 6568 22005
"200843_s_at" 20946 9950 10898
"200844_s_at" 14743 9297 9954
"200845_s_at" 10858 6158 7893
"200846_s_at" 13440 18770 8683
"200847_s_at" 21314 9671 8693
"200848_at" 9597 9665 10280
"200849_s_at" 9745 2311 4736
"200850_s_at" 10749 5751 5292
"200851_s_at" 12450 5483 20059
"200852_x_at" 10889 20425 20541
"200853_at" 12525 11076 10645
"200854_at" 5364 5338 1903
"200855_at" 2883 3529 5063
"200856_x_at" 3484 2527 3486
"200857_s_at" 10546 1672 5046
"200858_s_at" 6197 11347 5374
"200859_x_at" 11444 10252 11016
"200860_s_at" 11522 8939 4049
"200861_at" 2018 2300 8794
"200862_at" 12157 4826 2731
"200863_s_at" 21525 9512 8388
"200864_s_at" 9407 8172 6270
"200865_at" 20070 13236 17455
"200866_s_at" 11405 7637 8007
"200867_at" 10189 11227 6107
"200868_s_at" 11846 3849 5184
"200869_at" 21532 18626 20741
"200870_at" 12519 8518 10327
"200871_s_at" 5561 5639 7246
"200872_at" 12886 19458 7921
"200873_s_at" 10336 10697 9427
"200874_s_at" 10955 20702 3789
"200875_s_at" 11530 11510 8897
"200876_s_at" 14126 10699 10949
"200877_at" 14017 11598 10220
"200878_at" 1960 21272 6374
"200879_s_at" 12613 15898 18497
"200880_at" 3985 6407 6068
"200881_s_at" 7652 12016 5551
"200882_s_at" 13341 19796 8109
"200883_at" 13695 6142 19638
"200884_at" 716 2692 9451
"200885_at" 7665 5300 10417
"200886_s_at" 13757 11017 10235
"200887_s_at" 11528 2525 6105
"200888_s_at" 14528 12008 7496
"200889_s_at" 9315 10734 5741
"200890_s_at" 3910 9901 1738
"200891_s_at" 12423 19742 2384
"200892_s_at" 9015 4421 6435
"200893_at" 14300 10242 8785
"200894_s_at" 9986 4993 19396
"200895_s_at" 3973 6465 5272
"200896_x_at" 21956 11083 9046
"200897_s_at" 13947 7460 9282
"200898_s_at" 11670 18812 4704
"200899_s_at" 14327 2619 4516
"200900_s_at" 13680 19107 10038
"200901_s_at" 8014 11316 5320
"200902_at" 5750 9971 3128
"200903_s_at" 11808 3672 10484
"200904_at" 9148 1154 2231
"200905_x_at" 14073 4803 19831
"200906_s_at" 8935 20209 3862
"200907_s_at" 20711 4887 20080
"200908_s_at" 3235 8684 180
"200909_s_at" 21395 20280 9306
"200910_at" 13088 9605 20768
"200911_s_at" 21360 11682 5506
"200912_s_at" 13736 5392 10054
"200913_at" 12975 5445 10999
"200914_x_at" 4092 5960 3884
"200915_x_at" 8283 2178 7734
"200916_at" 12571 10125 8520
"200917_s_at" 21490 20821 1705
"200918_s_at" 13831 10915 9782
"200919_at" 7222 7109 10943
"200920_s_at" 8810 9707 3723
"200921_s_at" 7099 3040 7527
"200922_at" 9061 18875 1589
"200923_at" 2269 21504 7982
"200924_s_at" 10995 10130 6072
"200925_at" 20998 18865 8744
"200926_at" 14523 14362 20437
"200927_s_at" 7655 4004 6665
"200928_s_at" 5955 539 17903
"200929_at" 13230 5140 6859
"200930_s_at" 15863 15766 19256
"200931_s_at" 13780 8548 9623
"200932_s_at" 21849 10238 20892
"200933_x_at" 13628 14310 19625
"200934_at" 9997 8096 5955
"200935_at" 9001 960 4233
"200936_at" 21092 14322 11102
"200937_s_at" 11685 9673 11257
"200938_s_at" 4678 754 13010
"200939_s_at" 17134 14427 13344
"200940_s_at" 6336 6111 19913
"200941_at" 11096 7572 9372
"200942_s_at" 21016 10068 11001
"200943_at" 7306 10706 4816
"200944_s_at" 13679 19010 10566
