"inst_2191" "inst_3769" "inst_3944" "inst_4326" "inst_6046"
"1007_s_at" 63 1792 12917 16778 15393
"1053_at" 5736 17040 17337 6839 13645
"117_at" 20216 2941 5874 14722 1576
"121_at" 5097 3042 20230 21290 20871
"1255_g_at" 8362 9925 5981 10499 10417
"1294_at" 21290 5105 1114 5065 6476
"1316_at" 1754 19794 19206 1430 19947
"1320_at" 10546 1208 19756 19752 2961
"1405_i_at" 19643 10495 9974 14712 10821
"1431_at" 7326 4494 12909 8462 18543
"1438_at" 13623 552 3029 4666 3374
"1487_at" 15438 6837 1860 18737 6180
"1494_f_at" 18423 19010 12570 3312 19966
"1598_g_at" 742 2612 20392 17308 5740
"160020_at" 1101 21164 21021 1954 21319
"1729_at" 21949 14876 2830 1328 20635
"1773_at" 3716 14913 17678 3552 21273
"177_at" 7109 21504 3218 17902 11607
"179_at" 1929 5504 20244 19313 20215
"1861_at" 18490 17398 3791 826 14975
"200000_s_at" 16983 13420 12419 16075 17196
"200001_at" 15230 4892 14738 18220 12657
"200002_at" 14808 7355 4769 8311 6202
"200003_s_at" 9628 8995 6884 11963 8261
"200004_at" 15810 7518 4891 9211 12137
"200005_at" 7239 16544 16115 6293 14657
"200006_at" 15445 12836 5116 7038 15781
"200007_at" 5663 4301 12026 17180 13474
"200008_s_at" 6591 20847 15842 19880 13898
"200009_at" 16916 17059 12353 4953 12423
"200010_at" 9726 7535 10491 6653 13126
"200011_s_at" 18959 7111 11235 18051 12538
"200012_x_at" 7339 13175 10787 9944 4614
"200013_at" 14240 6247 4508 10137 13771
"200014_s_at" 5917 13711 11502 5228 5265
"200015_s_at" 15523 5568 5184 8442 17109
"200016_x_at" 9855 8929 6803 16100 6373
"200017_at" 9676 9069 7005 12048 8346
"200018_at" 9766 9062 6995 12037 8339
"200019_s_at" 6629 13422 11521 8325 14035
"200020_at" 19825 17324 15543 8626 16575
"200021_at" 14595 9154 7120 18059 8441
"200022_at" 9879 14573 6907 6042 8274
"200023_s_at" 16778 16521 13360 6985 17101
"200024_at" 7270 12808 10729 9536 13460
"200025_s_at" 9756 6783 6992 8891 12256
"200026_at" 9664 9157 7124 16492 8444
"200027_at" 16859 12900 15943 7813 14348
"200028_s_at" 16750 14748 14064 7206 6654
"200029_at" 9830 15298 10463 16526 3500
"200030_s_at" 16452 12974 13839 18067 6442
"200031_s_at" 9673 9056 6983 12028 8332
"200032_s_at" 9861 12877 7009 16052 8349
"200033_at" 17367 13464 10812 17126 12842
"200034_s_at" 15487 6185 6892 16313 5983
"200035_at" 15297 15683 3954 17495 3562
"200036_s_at" 14468 7392 11849 9521 16248
"200037_s_at" 6401 6734 4492 8918 15892
"200038_s_at" 9773 6319 7099 8493 8422
"200039_s_at" 7476 13998 14712 8358 13788
"200040_at" 16586 15017 17169 7420 13863
"200041_s_at" 4890 6863 11058 17607 13348
"200042_at" 16114 6043 18088 3616 17819
"200043_at" 2692 4372 4372 10321 3869
"200044_at" 9820 6687 18197 6392 14579
"200045_at" 6239 13786 10497 8516 6143
"200046_at" 18360 6545 14969 8105 15697
"200047_s_at" 16316 16069 11441 7384 16774
"200048_s_at" 14350 12887 13487 6624 15216
"200049_at" 2326 17842 18858 6606 6052
"200050_at" 18095 18615 19398 2904 19212
"200051_at" 14246 6212 14573 16669 16654
"200052_s_at" 14128 16357 12776 5805 15541
"200053_at" 5255 3103 20266 21181 3330
"200054_at" 18883 4539 11020 9274 17253
"200055_at" 17924 4330 16202 18240 6721
"200056_s_at" 7219 14979 17114 10025 3929
"200057_s_at" 14852 6457 13842 9681 6302
"200058_s_at" 14431 14635 4157 9863 14804
"200059_s_at" 6386 7437 13320 15905 5940
"200060_s_at" 18052 4886 10546 7779 13103
"200061_s_at" 9650 9055 6981 17152 8330
"200062_s_at" 9658 8981 6867 11955 8250
"200063_s_at" 9850 9097 7051 12077 8370
"200064_at" 7195 13008 10539 16403 13747
"200065_s_at" 7297 5591 11747 9559 14799
"200066_at" 4444 20073 17561 16305 14336
"200067_x_at" 16373 7419 15447 16281 6019
"200068_s_at" 16168 13398 10581 7386 5230
"200069_at" 7250 18541 18537 4448 6173
"200070_at" 693 15083 13030 16515 4913
"200071_at" 6308 7395 19194 9232 13835
"200072_s_at" 14154 17622 12550 17593 16658
"200073_s_at" 14149 4540 14717 15880 18150
"200074_s_at" 14293 7098 12526 9332 14803
"200075_s_at" 14555 14800 11569 7695 17844
"200076_s_at" 17858 5882 15152 18743 3477
"200077_s_at" 5477 5270 4865 8641 4786
"200078_s_at" 17656 7569 15487 7305 12520
"200079_s_at" 6742 15051 14038 6279 14758
"200080_s_at" 7308 5880 7045 10261 4648
"200081_s_at" 7306 6993 10532 8678 6378
"200082_s_at" 9728 12935 7034 17201 8364
"200083_at" 18541 7503 15382 5130 4593
"200084_at" 17089 15916 15550 7213 16731
