"inst_3023" "inst_3362" "inst_4848"
"1007_s_at" 1942 5670 4522
"1053_at" 12946 1376 8612
"117_at" 4883 12141 15056
"121_at" 6794 6641 4003
"1255_g_at" 15213 12076 16918
"1294_at" 10193 6234 11397
"1316_at" 6321 2696 2155
"1320_at" 15579 13199 17609
"1405_i_at" 12714 11779 13363
"1431_at" 21755 19733 1688
"1438_at" 18792 1513 11647
"1487_at" 5543 18549 3511
"1494_f_at" 22152 21085 4174
"1598_g_at" 4774 2924 21391
"160020_at" 4062 22146 20533
"1729_at" 11015 6597 19918
"1773_at" 13414 15465 9321
"177_at" 5055 12388 4795
"179_at" 839 19065 22274
"1861_at" 9044 15154 6972
"200000_s_at" 9308 17999 4845
"200001_at" 5639 7607 11913
"200002_at" 20441 5454 11048
"200003_s_at" 17009 16456 11112
"200004_at" 7111 14653 7208
"200005_at" 10839 7358 9565
"200006_at" 13496 15162 9887
"200007_at" 11599 14313 10575
"200008_s_at" 8254 1854 6515
"200009_at" 10920 5678 20395
"200010_at" 14822 3904 7865
"200011_s_at" 5005 18815 8550
"200012_x_at" 21083 14116 20965
"200013_at" 14434 3671 9957
"200014_s_at" 7460 17198 7817
"200015_s_at" 11513 16384 4885
"200016_x_at" 14491 7286 10882
"200017_at" 20315 9824 9063
"200018_at" 17077 9811 8810
"200019_s_at" 14255 7038 11120
"200020_at" 8224 14559 12171
"200021_at" 20542 9962 20833
"200022_at" 20618 15234 11340
"200023_s_at" 12303 17865 11007
"200024_at" 14798 5844 11006
"200025_s_at" 14698 6717 19318
"200026_at" 20998 14863 12176
"200027_at" 10828 18656 7280
"200028_s_at" 7844 19579 20449
"200029_at" 20704 15831 19718
"200030_s_at" 13871 5569 9588
"200031_s_at" 17068 9798 12258
"200032_s_at" 17091 9826 19856
"200033_at" 12084 7649 6218
"200034_s_at" 14219 4485 11389
"200035_at" 2277 2348 7030
"200036_s_at" 14760 14439 11477
"200037_s_at" 8281 19028 6377
"200038_s_at" 17149 7166 11225
"200039_s_at" 11532 14670 8899
"200040_at" 9265 18834 11014
"200041_s_at" 13237 16296 19362
"200042_at" 10496 4075 5113
"200043_at" 9162 2034 6087
"200044_at" 3896 3330 6636
"200045_at" 11199 4929 12343
"200046_at" 13146 4972 6946
"200047_s_at" 9822 19408 3674
"200048_s_at" 10761 18331 10938
"200049_at" 7556 5563 8510
"200050_at" 6994 6086 2138
"200051_at" 2773 5876 5974
"200052_s_at" 10910 14090 8440
"200053_at" 7021 5439 20341
"200054_at" 8259 3219 9461
"200055_at" 12756 6693 11706
"200056_s_at" 6930 19993 1449
"200057_s_at" 13715 15991 11027
"200058_s_at" 9274 14577 6351
"200059_s_at" 14554 14372 6097
"200060_s_at" 9236 18483 9673
"200061_s_at" 20923 9797 9599
"200062_s_at" 17001 9685 14536
"200063_s_at" 20488 9870 20677
"200064_at" 13821 6863 9892
"200065_s_at" 9986 16868 10056
"200066_at" 12285 3554 8993
"200067_x_at" 12973 20219 5674
"200068_s_at" 10164 13977 19770
"200069_at" 4576 17752 3788
"200070_at" 11320 2840 7450
"200071_at" 4542 21467 692
"200072_s_at" 8049 3608 11393
"200073_s_at" 8160 15589 5971
"200074_s_at" 14056 6584 5274
"200075_s_at" 2674 4111 5272
"200076_s_at" 11005 4048 8278
"200077_s_at" 14522 15543 12117
"200078_s_at" 8214 6368 9390
"200079_s_at" 9618 15200 11744
"200080_s_at" 14383 14422 9306
"200081_s_at" 13870 5068 10776
"200082_s_at" 14680 6567 9683
"200083_at" 3979 18939 7791
"200084_at" 7255 6772 2580
"200085_s_at" 11443 14691 11070
"200086_s_at" 11367 17399 11587
"200087_s_at" 6434 5879 10989
"200088_x_at" 17007 9696 20697
"200089_s_at" 14685 6902 10616
"200090_at" 13498 15002 3397
"200091_s_at" 14422 4194 5259
"200092_s_at" 14614 6309 20645
"200093_s_at" 9602 6459 7441
"200094_s_at" 14265 18234 7396
"200095_x_at" 17153 9954 19795
"200096_s_at" 11572 17334 5167
"200097_s_at" 9114 7001 5891
"200098_s_at" 9185 16674 8861
"200099_s_at" 17122 9887 19255
"200593_s_at" 10347 4643 11531
"200594_x_at" 6517 17196 9102
"200595_s_at" 6767 19513 5649
"200596_s_at" 12987 6499 12190
"200597_at" 7421 5244 19917
"200598_s_at" 8019 18484 11794
"200599_s_at" 8644 4203 5066
"200600_at" 9436 8925 14839
"200601_at" 3467 22140 7455
"200602_at" 5041 20725 11256
"200603_at" 6256 15631 2741
"200604_s_at" 8610 4541 5108
"200605_s_at" 9998 14054 492
"200606_at" 20986 21008 9007
"200607_s_at" 7101 7443 19967
"200608_s_at" 8971 14135 3316
"200609_s_at" 8233 14662 8352
"200610_s_at" 11438 7082 11300
"200611_s_at" 6557 5865 10403
"200612_s_at" 11182 2057 19734
"200613_at" 5221 14033 11848
"200614_at" 9619 7050 9690
"200615_s_at" 11576 6116 12134
"200616_s_at" 8339 16919 11067
"200617_at" 9532 13934 9929
"200618_at" 10991 15303 6668
"200619_at" 6578 16020 19687
"200620_at" 10397 3409 8037
"200621_at" 4932 15539 9127
"200622_x_at" 13451 5245 7777
"200623_s_at" 9287 3943 19752
"200624_s_at" 5020 16700 2611
"200625_s_at" 10803 16978 10551
"200626_s_at" 4602 16755 6018
"200627_at" 12571 5081 7526
"200628_s_at" 8051 15827 5120
"200629_at" 5393 3855 11176
"200630_x_at" 12191 14362 11877
"200631_s_at" 12817 15443 9658
"200632_s_at" 13972 3057 2831
"200633_at" 14532 15048 20531
"200634_at" 10919 3210 9249
"200635_s_at" 18178 5236 19207
"200636_s_at" 16152 6891 19442
"200637_s_at" 15334 3048 3838
"200638_s_at" 8556 14259 4405
"200639_s_at" 8534 15080 7178
"200640_at" 8046 6430 19401
"200641_s_at" 12008 6365 2334
"200642_at" 12649 5944 7564
"200643_at" 4448 1472 6656
"200644_at" 13572 5413 6553
"200645_at" 6602 6873 12331
"200646_s_at" 2579 6416 22082
"200647_x_at" 9024 17718 19391
"200648_s_at" 14223 2895 12028
"200649_at" 12256 3351 11509
"200650_s_at" 20362 15028 7046
"200651_at" 14132 4879 10859
"200652_at" 7885 14290 7565
"200653_s_at" 9642 3264 11008
"200654_at" 11742 7491 11360
"200655_s_at" 12587 5024 12011
"200656_s_at" 8031 7168 6857
"200657_at" 13304 7110 20194
"200658_s_at" 6625 1998 10256
"200659_s_at" 13182 7277 12141
"200660_at" 13927 4129 8113
"200661_at" 6717 2309 6102
"200662_s_at" 6144 18174 3608
"200663_at" 10075 19128 10536
"200664_s_at" 14832 7503 7269
"200665_s_at" 15583 7900 14960
"200666_s_at" 6301 14628 8366
"200667_at" 10276 20598 19440
"200668_s_at" 11676 15672 7073
"200669_s_at" 9343 5473 5844
"200670_at" 2621 18409 1524
"200671_s_at" 2908 14800 19681
"200672_x_at" 625 3636 6849
"200673_at" 8331 17969 4555
"200674_s_at" 20491 7263 21497
"200675_at" 4345 4324 8036
"200676_s_at" 9722 1646 10151
"200677_at" 8575 16291 4765
"200678_x_at" 9716 13989 9207
"200679_x_at" 14558 3907 10205
"200680_x_at" 14591 7169 19992
"200681_at" 13310 18253 7453
"200682_s_at" 12469 15071 6963
"200683_s_at" 7600 15818 10044
"200684_s_at" 5870 16873 19576
"200685_at" 6988 18785 1095
"200686_s_at" 5027 20873 1784
"200687_s_at" 2666 6354 7846
"200688_at" 14136 20020 21602
"200689_x_at" 20313 7594 20602
"200690_at" 5587 15635 4313
"200691_s_at" 6741 6977 6743
"200692_s_at" 6106 6162 7921
"200693_at" 7716 14975 5943
"200694_s_at" 8611 6310 7418
"200695_at" 12161 7437 21489
"200696_s_at" 9135 1857 10160
"200697_at" 9102 19621 12311
"200698_at" 7825 5885 5124
"200699_at" 7019 2339 20420
"200700_s_at" 9559 6750 5279
"200701_at" 10863 4971 8888
"200702_s_at" 7767 17795 12131
"200703_at" 8072 14673 6021
"200704_at" 11198 19203 7182
"200705_s_at" 14531 16354 20114
"200706_s_at" 5273 19075 2563
