"inst_7051" "inst_7056" "inst_7078"
"1007_s_at" 11264 14408 13919
"1053_at" 12746 12365 3080
"117_at" 8267 5630 13060
"121_at" 2193 16694 16084
"1255_g_at" 9556 6044 8294
"1294_at" 279 5120 4826
"1316_at" 15381 10225 10883
"1320_at" 9452 10777 13359
"1405_i_at" 6149 6213 6800
"1431_at" 4943 12760 3444
"1438_at" 13731 16767 17851
"1487_at" 21329 19289 17029
"1494_f_at" 13992 9207 3142
"1598_g_at" 627 1026 1553
"160020_at" 14197 14364 20194
"1729_at" 20662 17443 18076
"1773_at" 19529 13185 14295
"177_at" 8188 10938 13307
"179_at" 2318 17963 18399
"1861_at" 12954 11129 2670
"200000_s_at" 2296 12502 15038
"200001_at" 1495 1566 2074
"200002_at" 2731 1041 2502
"200003_s_at" 2519 1858 4468
"200004_at" 12491 11296 2628
"200005_at" 12375 13379 1942
"200006_at" 2300 2322 1509
"200007_at" 11529 2700 3904
"200008_s_at" 14612 13630 4003
"200009_at" 12369 13317 14608
"200010_at" 11796 2772 2203
"200011_s_at" 10951 11511 1762
"200012_x_at" 2397 2182 13766
"200013_at" 10682 2184 4116
"200014_s_at" 1993 11767 249
"200015_s_at" 11478 2100 2237
"200016_x_at" 10588 2722 3104
"200017_at" 11138 1563 3777
"200018_at" 2667 11269 4532
"200019_s_at" 1466 2117 3392
"200020_at" 18992 17173 18158
"200021_at" 1200 2542 4238
"200022_at" 1724 2005 14274
"200023_s_at" 2788 2645 3639
"200024_at" 2076 2694 3727
"200025_s_at" 2938 1363 3021
"200026_at" 2510 2863 3739
"200027_at" 11849 12527 3523
"200028_s_at" 17144 15756 16546
"200029_at" 1486 2558 14796
"200030_s_at" 2624 2888 4280
"200031_s_at" 2507 2477 13848
"200032_s_at" 1779 2552 4424
"200033_at" 16066 17196 16623
"200034_s_at" 10757 2572 4081
"200035_at" 14475 16925 14487
"200036_s_at" 2237 2781 3467
"200037_s_at" 13843 11991 3103
"200038_s_at" 1867 2423 4284
"200039_s_at" 11996 12431 3957
"200040_at" 12668 2470 2714
"200041_s_at" 2566 11173 2485
"200042_at" 16275 12468 14853
"200043_at" 11970 2099 2739
"200044_at" 12284 12455 2088
"200045_at" 15846 17754 17693
"200046_at" 11745 984 838
"200047_s_at" 18165 18815 17898
"200048_s_at" 11097 11914 4057
"200049_at" 21689 21930 21549
"200050_at" 22074 20930 21537
"200051_at" 17971 14302 14276
"200052_s_at" 13538 2596 4250
"200053_at" 11516 15319 18817
"200054_at" 16751 15822 16456
"200055_at" 866 1293 971
"200056_s_at" 19082 16834 14301
"200057_s_at" 12256 11492 4421
"200058_s_at" 13614 11408 3979
"200059_s_at" 12153 1616 2496
"200060_s_at" 20085 17496 18079
"200061_s_at" 2199 2332 15326
"200062_s_at" 2341 11290 15196
"200063_s_at" 11099 2725 14425
"200064_at" 12612 11672 4451
"200065_s_at" 2213 2335 3677
"200066_at" 16370 16408 669
"200067_x_at" 1699 2210 3039
"200068_s_at" 2692 2333 2393
"200069_at" 21724 21749 22044
"200070_at" 11371 14998 14611
"200071_at" 21839 20439 19725
"200072_s_at" 14102 13497 13816
"200073_s_at" 13783 11594 2746
"200074_s_at" 11847 1657 3745
"200075_s_at" 1644 1909 1547
"200076_s_at" 11251 12377 14190
"200077_s_at" 11355 1721 3008
"200078_s_at" 11249 2846 14229
"200079_s_at" 2390 11936 930
"200080_s_at" 11555 2447 4133
"200081_s_at" 10823 1922 2951
"200082_s_at" 2336 2469 13633
"200083_at" 20146 18037 18761
"200084_at" 13618 2821 3186
"200085_s_at" 2187 775 2705
"200086_s_at" 1860 1137 2341
"200087_s_at" 11074 11793 1256
"200088_x_at" 2205 1561 4004
"200089_s_at" 11190 1621 14623
"200090_at" 19080 19347 18035
"200091_s_at" 11757 1883 4143
"200092_s_at" 2887 1074 3088
"200093_s_at" 12711 1065 1909
"200094_s_at" 12130 2652 4520
"200095_x_at" 2082 1965 14005
"200096_s_at" 14737 1878 1079
"200097_s_at" 11863 1187 1219
"200098_s_at" 12690 2471 13734
"200099_s_at" 2905 1634 3381
"200593_s_at" 13760 15051 14586
"200594_x_at" 11018 13218 2881
"200595_s_at" 17522 13636 3835
"200596_s_at" 17602 2006 15434
"200597_at" 19121 17596 18977
"200598_s_at" 13128 11630 1425
"200599_s_at" 11286 13259 1876
"200600_at" 4919 11959 1384
"200601_at" 12961 499 2101
"200602_at" 11559 11781 2661
"200603_at" 11797 2890 1614
"200604_s_at" 15066 14403 3166
"200605_s_at" 12496 12352 3229
"200606_at" 15289 12838 13852
"200607_s_at" 18348 12820 16881
"200608_s_at" 17462 13223 13899
"200609_s_at" 1632 1969 1491
"200610_s_at" 13720 13193 13753
"200611_s_at" 12003 1696 3959
"200612_s_at" 2929 18386 513
"200613_at" 2593 1832 2392
"200614_at" 13363 13812 14494
"200615_s_at" 2832 11334 1389
"200616_s_at" 1533 1718 3932
"200617_at" 11256 1119 1797
"200618_at" 14031 13860 2992
"200619_at" 12356 16679 1903
"200620_at" 14112 12940 2990
"200621_at" 1081 11553 1162
"200622_x_at" 1111 965 609
"200623_s_at" 2022 17750 2550
"200624_s_at" 14723 2449 1635
"200625_s_at" 11136 11607 1158
"200626_s_at" 15866 13759 1370
"200627_at" 12947 2763 3617
"200628_s_at" 13374 13326 3195
"200629_at" 356 14636 1172
"200630_x_at" 2460 2035 2627
"200631_s_at" 12459 1963 3358
"200632_s_at" 10962 13717 4248
"200633_at" 12557 12121 15428
"200634_at" 10604 1000 791
"200635_s_at" 13175 13456 1423
"200636_s_at" 11472 1914 576
"200637_s_at" 11905 11410 16185
"200638_s_at" 14902 2740 2152
"200639_s_at" 13385 2867 1589
"200640_at" 11502 11496 3464
"200641_s_at" 14638 12016 1170
"200642_at" 2969 2430 3539
"200643_at" 14906 11484 1323
"200644_at" 12594 13487 3134
"200645_at" 1319 2547 1234
"200646_s_at" 1900 2731 125
"200647_x_at" 11415 14199 616
"200648_s_at" 20637 17511 19049
"200649_at" 11541 13606 4547
"200650_s_at" 11883 1968 14389
"200651_at" 10700 1323 3671
"200652_at" 13602 13284 13921
"200653_s_at" 12887 13303 3053
"200654_at" 2945 1825 2076
"200655_s_at" 10621 2205 4214
"200656_s_at" 2844 2793 2508
"200657_at" 12479 11206 14474
"200658_s_at" 11636 2420 2260
"200659_s_at" 13949 11314 14142
"200660_at" 1548 1012 2698
"200661_at" 2744 11261 2146
"200662_s_at" 13485 2371 1796
"200663_at" 2446 11941 4396
"200664_s_at" 21709 20809 21121
"200665_s_at" 5274 9027 11442
"200666_s_at" 22008 20309 21267
"200667_at" 19134 14601 16910
"200668_s_at" 13798 13767 2955
"200669_s_at" 14045 13839 2048
"200670_at" 16204 22091 22039
"200671_s_at" 3281 16219 20123
"200672_x_at" 2394 15760 3746
"200673_at" 11633 2790 2784
"200674_s_at" 1627 1556 13542
"200675_at" 12091 14021 734
"200676_s_at" 2395 12023 1714
"200677_at" 11802 11128 1898
"200678_x_at" 2371 12485 1773
"200679_x_at" 11578 2602 3297
"200680_x_at" 11523 2452 2625
"200681_at" 2476 2681 2493
"200682_s_at" 12461 11797 3137
"200683_s_at" 13838 13531 2841
"200684_s_at" 16393 11305 2376
"200685_at" 20839 20472 19286
"200686_s_at" 19474 15827 17115
"200687_s_at" 13787 13967 16005
"200688_at" 2732 13233 696
"200689_x_at" 2127 2483 3529
"200690_at" 789 13390 2077
"200691_s_at" 13580 11690 2231
"200692_s_at" 13917 12176 2688
"200693_at" 12610 1582 2786
"200694_s_at" 16373 15325 16161
"200695_at" 10615 14143 2696
"200696_s_at" 633 15908 16226
"200697_at" 2387 13782 3494
"200698_at" 12481 2530 1127
"200699_at" 678 11286 1683
"200700_s_at" 10694 2285 1992
"200701_at" 12661 12962 1984
"200702_s_at" 14919 16321 17257
"200703_at" 14216 12553 15087
"200704_at" 12209 2220 16595
"200705_s_at" 2038 2698 3511
"200706_s_at" 11930 15539 588
"200707_at" 12578 829 3069
"200708_at" 2126 11488 1595
"200709_at" 10954 1305 2497
"200710_at" 766 610 451
"200711_s_at" 12244 2354 2805
"200712_s_at" 17630 13607 15298
"200713_s_at" 13876 12947 14849
"200714_x_at" 1175 12168 1681
"200715_x_at" 10712 11586 14100
"200716_x_at" 1296 11125 3472
"200717_x_at" 2798 1595 14673
"200718_s_at" 11116 1740 4336
"200719_at" 12648 2752 1576
"200720_s_at" 15346 12139 477
"200721_s_at" 15387 15636 13738
"200722_s_at" 18575 12185 4371
"200723_s_at" 15944 16422 15322
"200724_at" 17207 5036 14918
"200725_x_at" 2194 2325 13866
"200726_at" 20290 17683 17411
"200727_s_at" 13658 17770 892
"200728_at" 14916 11649 14858
"200729_s_at" 15673 11548 1742
"200730_s_at" 18749 17004 1930
"200731_s_at" 19143 20736 19203
"200732_s_at" 18253 18136 17059
"200733_s_at" 19854 16039 1262
"200734_s_at" 1476 12495 795
"200735_x_at" 2487 2375 3804
"200736_s_at" 2984 2280 2368
"200737_at" 11470 2353 1450
"200738_s_at" 2221 11865 3413
"200739_s_at" 12022 1180 2420
"200740_s_at" 10597 2532 3391
"200741_s_at" 2306 2033 14254
"200742_s_at" 2325 12628 974
"200743_s_at" 12786 13125 4320
"200744_s_at" 12802 1676 3206
"200745_s_at" 12718 13327 3468
"200746_s_at" 13019 2601 1770
"200747_s_at" 18885 17745 17613
"200748_s_at" 876 12501 4324
"200749_at" 13288 12821 1316
"200750_s_at" 12827 1724 15462
"200751_s_at" 13841 1479 1764
"200752_s_at" 2128 671 2915
"200753_x_at" 17973 15169 14670
"200754_x_at" 17205 16270 16737
"200755_s_at" 11728 1046 3874
"200756_x_at" 12962 1162 1187
"200757_s_at" 13417 2594 1326
"200758_s_at" 16839 18648 17427
"200759_x_at" 17500 20486 16506
"200760_s_at" 13139 1412 3099
"200761_s_at" 1535 2891 537
"200762_at" 11714 2800 4456
"200763_s_at" 11263 2313 14106
"200764_s_at" 12883 10265 10135
"200765_x_at" 2457 5382 6998
"200766_at" 2315 16245 398
"200767_s_at" 13343 12304 18227
"200768_s_at" 21255 19293 19835
"200769_s_at" 16571 18393 16882
"200770_s_at" 1762 14940 3199
"200771_at" 14915 17557 16103
"200772_x_at" 11085 11589 13556
"200773_x_at" 10580 2299 2278
"200774_at" 2663 13252 2484
"200775_s_at" 11113 17125 14718
"200776_s_at" 13752 11249 1400
"200777_s_at" 12763 11683 4160
"200778_s_at" 11423 2775 1457
"200779_at" 19783 19627 21174
"200780_x_at" 817 11650 3774
"200781_s_at" 2563 1680 4300
"200782_at" 10590 2408 1874
"200783_s_at" 16359 11424 4502
"200784_s_at" 4170 10844 12833
"200785_s_at" 9410 17919 7279
"200786_at" 10970 11147 3956
"200787_s_at" 10639 14256 1192
"200788_s_at" 11078 1118 3844
"200789_at" 1151 16011 14842
"200790_at" 14527 12475 3732
"200791_s_at" 12715 12205 2561
"200792_at" 1706 2813 2156
"200793_s_at" 11760 13540 1029
"200794_x_at" 13887 13001 2749
"200795_at" 11725 8681 6368
