"inst_1466" "inst_1886" "inst_1966" "inst_4949" "inst_6604"
"1007_s_at" 3611 5589 3381 18257 3538
"1053_at" 16186 19426 3170 5372 20350
"117_at" 11485 14939 11608 15485 7252
"121_at" 17141 6517 21348 19642 4209
"1255_g_at" 6395 8943 14249 13372 8730
"1294_at" 19847 17140 16664 658 4302
"1316_at" 18342 4081 21444 20178 17478
"1320_at" 12820 15966 14468 12374 2336
"1405_i_at" 6585 12612 16963 16332 354
"1431_at" 7471 10236 13993 17334 552
"1438_at" 18213 10945 13004 4287 14514
"1487_at" 4570 6042 17364 2605 18996
"1494_f_at" 967 2066 21867 17108 6561
"1598_g_at" 21088 1742 21069 21493 13594
"160020_at" 17571 2289 4201 21808 17731
"1729_at" 6151 884 17971 8920 17369
"1773_at" 21524 2760 2488 1644 18648
"177_at" 9632 10943 18383 11234 2344
"179_at" 22215 19267 21242 21946 22170
"1861_at" 5376 4699 4730 18962 16894
"200000_s_at" 3089 19307 15931 8889 1043
"200001_at" 5475 21195 2620 9314 15277
"200002_at" 15016 16609 18107 17121 17220
"200003_s_at" 17691 17399 3540 8502 15611
"200004_at" 6010 4531 15778 5451 6563
"200005_at" 4162 20681 18605 9138 6372
"200006_at" 15645 6882 17357 7042 14018
"200007_at" 14205 16892 15759 6384 5644
"200008_s_at" 19869 18292 258 2988 18882
"200009_at" 14830 18762 16661 6559 14730
"200010_at" 15325 22049 4175 16997 17764
"200011_s_at" 4584 6771 19578 9506 6386
"200012_x_at" 4710 6232 17972 18159 6478
"200013_at" 18100 19190 17019 9249 17693
"200014_s_at" 5257 17709 4640 5950 15301
"200015_s_at" 6164 21206 21549 8279 14190
"200016_x_at" 5977 6787 20392 7012 3457
"200017_at" 17716 2847 16055 12070 14596
"200018_at" 6149 2170 17225 8413 5564
"200019_s_at" 15801 18301 18388 18902 6081
"200020_at" 5306 20085 18206 5928 14329
"200021_at" 8741 5827 15954 19083 9327
"200022_at" 16446 20799 4456 9273 16959
"200023_s_at" 15247 19461 17356 8550 3535
"200024_at" 5756 20467 16606 7751 14425
"200025_s_at" 14663 2936 16235 8092 5753
"200026_at" 4709 18013 2507 17747 13278
"200027_at" 14855 4715 17289 6568 3639
"200028_s_at" 3031 6411 19873 9529 3135
"200029_at" 5906 19732 18083 17577 6731
"200030_s_at" 16209 19446 2914 18977 5000
"200031_s_at" 16523 18115 3094 18331 9243
"200032_s_at" 14777 20719 16651 18476 15670
"200033_at" 17193 4907 17403 7820 13913
"200034_s_at" 14742 4641 2116 7661 14330
"200035_at" 4792 22203 20319 5991 3565
"200036_s_at" 15553 6284 17878 7964 13538
"200037_s_at" 18015 5460 17326 5932 7424
"200038_s_at" 14263 16662 17876 8880 14169
"200039_s_at" 16797 18310 18729 8820 17314
"200040_at" 14943 17030 16760 6336 6548
"200041_s_at" 4497 21261 19558 7746 18582
"200042_at" 17831 19658 4769 2581 15130
"200043_at" 19260 19570 21746 9226 4095
"200044_at" 15009 18477 17279 4833 14393
"200045_at" 6297 19042 17104 18719 13443
"200046_at" 19545 20350 18195 6531 14533
"200047_s_at" 16515 2785 18020 3806 4689
"200048_s_at" 5106 3230 17116 5135 15319
"200049_at" 18175 20695 1514 9083 14123
"200050_at" 16893 3380 3523 1322 13404
"200051_at" 15491 4462 19607 7752 5403
"200052_s_at" 17556 19715 4698 6146 14129
"200053_at" 17567 18714 669 896 18943
"200054_at" 5807 20568 17475 18812 19953
"200055_at" 17267 18420 15818 19248 14165
"200056_s_at" 17489 1625 18643 5279 7358
"200057_s_at" 5571 16929 3414 8034 14717
"200058_s_at" 3677 5090 3430 8402 17852
"200059_s_at" 19711 16731 16132 7952 16117
"200060_s_at" 5634 3196 4584 16986 19750
"200061_s_at" 5837 6196 3433 18121 9242
"200062_s_at" 8939 6623 3823 11896 9174
"200063_s_at" 20005 1756 18661 18627 13356
"200064_at" 5002 21618 2762 5961 15661
"200065_s_at" 3710 4484 850 17443 17019
"200066_at" 20681 20626 806 17279 2884
"200067_x_at" 18070 4971 20813 4736 5360
"200068_s_at" 6171 6100 19220 9456 6243
"200069_at" 16105 20535 16003 7653 5321
"200070_at" 16273 17787 20486 18749 5065
"200071_at" 19384 4138 20118 2869 3053
