"inst_6559" "inst_6585" "inst_6589" "inst_7044" "inst_7048" "inst_7101" "inst_7106"
"201875_s_at" 20272 20157 3219 3731 16455 16599 6062
"201876_at" 2931 14744 5776 16840 14106 15688 4537
"201877_s_at" 6188 19562 17678 7942 2557 18219 19991
"201878_at" 20613 4876 5471 16792 18094 20843 5172
"201879_at" 19785 19745 20407 17821 20513 1563 6463
"201880_at" 15652 13737 20746 3634 14339 16493 6520
"201881_s_at" 5692 18988 6844 1719 13091 3283 21311
"201882_x_at" 10104 9112 11330 13353 9527 10893 11733
"201883_s_at" 13995 16015 19756 21943 5263 17799 16109
"201884_at" 1236 21675 19362 313 3769 12130 18503
"201885_s_at" 15170 14992 7066 7041 3235 17770 16707
"201886_at" 19765 887 18882 18877 18038 4138 19247
"201887_at" 21243 19290 3230 17700 17262 17677 16112
"201888_s_at" 3592 13274 5933 3232 14242 5057 16539
"201889_at" 20114 19467 17990 5970 16694 4672 20048
"201890_at" 16749 17158 3531 3003 5167 3409 17161
"201891_s_at" 15356 14383 17155 7598 14542 5200 15256
"201892_s_at" 14460 3708 6546 3706 4864 3468 19562
"201893_x_at" 7514 5731 11407 15520 6763 13784 9018
"201894_s_at" 13806 4819 6162 18762 17212 17297 18327
"201895_at" 20115 19785 15673 4951 20130 22038 892
"201896_s_at" 5499 18896 4917 4245 18546 3563 17013
"201897_s_at" 15039 13412 15897 8095 15618 16573 17880
"201898_s_at" 3900 15793 19277 9073 17233 4608 17648
"201899_s_at" 17392 19795 6335 18035 4077 16214 15587
"201900_s_at" 18967 4899 6559 17899 15382 17065 6198
"201901_s_at" 3192 17419 5886 9263 3949 5280 18094
"201902_s_at" 8241 8250 22005 5475 9718 21484 12989
"201903_at" 6171 14399 1272 20822 3342 20729 6501
"201904_s_at" 418 624 19243 18903 20399 16313 18085
"201905_s_at" 20573 16915 2274 6132 622 1638 14404
"201906_s_at" 5699 15066 1343 18153 18792 18853 22254
"201907_x_at" 21739 20056 1383 2948 19738 21835 14774
"201908_at" 20906 21170 17534 1591 21887 21231 4308
"201909_at" 20687 22103 9852 11465 21380 19109 10342
"201910_at" 2646 16861 3043 9135 14262 18842 17489
"201911_s_at" 4901 1788 16220 3201 14352 1179 2470
"201912_s_at" 3128 17524 7226 17393 16515 5158 6959
"201913_s_at" 2075 2103 2655 17067 3325 17212 4039
"201914_s_at" 17958 13613 17458 1313 14045 3059 17786
"201915_at" 22224 18764 5340 2450 750 20806 6152
"201916_s_at" 14236 4571 5721 6790 15675 15631 16750
"201917_s_at" 15971 13169 17153 5282 15389 5660 16380
"201918_at" 15845 17637 6976 9036 19200 3051 17446
"201919_at" 19734 18406 17682 6851 4302 15234 19219
"201920_at" 18183 14643 14729 8496 15452 15401 18206
"201921_at" 14713 14049 15428 2033 14285 1331 21468
"201922_at" 16729 16715 17346 4922 1788 4389 19756
"201923_at" 5540 17171 6973 5696 4669 3844 15031
"201924_at" 6250 21004 20041 5360 15859 15730 19572
"201925_s_at" 22016 21714 5013 5515 20530 16032 21984
"201926_s_at" 15051 15756 18365 18875 20422 4282 18357
"201927_s_at" 18534 17893 19701 5361 21882 16088 4673
"201928_at" 3183 12751 18366 5457 13946 2801 14754
"201929_s_at" 19382 18726 19145 6783 19073 20868 19388
"201930_at" 5671 17960 19930 17709 13032 3008 7183
"201931_at" 14571 16760 19535 6639 15692 16400 19155
"201932_at" 226 1001 16137 4496 19222 16834 3385
"201933_at" 3663 2194 4296 8357 2118 3902 4551
"201934_at" 16456 13698 15036 319 18237 134 22106
"201935_s_at" 5137 12874 16317 17459 919 5108 6869
"201936_s_at" 21320 19818 1962 21444 1519 1820 2808
"201937_s_at" 16918 2926 18219 7165 3220 21551 2636
"201938_at" 15566 15203 4719 8473 13018 4265 20824
"201939_at" 19226 21332 19287 3053 4287 1945 22259
"201940_at" 15606 4397 21511 2314 19352 22083 18751
"201941_at" 1842 18712 18675 17405 15440 20346 16872
"201942_s_at" 15445 3028 7070 19888 20901 21113 586
"201943_s_at" 16233 21146 4538 989 18821 1056 17670
"201944_at" 5510 4763 16015 6497 13244 5230 17470
"201945_at" 17360 1472 14856 6190 19707 21042 1517
"201946_s_at" 16354 15691 20017 3316 20389 21823 4736
"201947_s_at" 15942 16295 6730 4248 13750 4150 19353
"201948_at" 251 4483 3070 4755 13305 220 15471
"201949_x_at" 4986 3837 4255 542 513 3594 21846
"201950_x_at" 14008 19850 19454 18190 18786 20842 4608
"201951_at" 15794 17080 402 10098 20016 6129 20631
"201952_at" 13898 13462 302 2679 4252 4930 18223
"201953_at" 5238 13232 4377 8233 15470 18000 7303
"201954_at" 1835 2199 19607 4156 3537 5323 19959
"201955_at" 18770 12622 17854 5971 12873 4091 15843
"201956_s_at" 14233 17054 6069 8865 13273 17610 4248
"201957_at" 1188 14535 21543 7898 1035 17626 18642
"201958_s_at" 6422 8325 10534 11607 7736 8530 9896
"201959_s_at" 14695 4574 2457 1587 14819 3122 18945
"201960_s_at" 16185 18389 3996 4346 13630 439 5457
"201961_s_at" 266 4085 18959 2423 5041 21775 16533
"201962_s_at" 274 172 5147 1136 17829 5527 1071
"201963_at" 5513 17124 3127 3317 15628 19464 18579
"201964_at" 18934 19951 18047 8106 16499 1843 19174
"201965_s_at" 1926 18517 5448 4918 17868 18380 6856
"201966_at" 13997 13063 16591 8591 4859 16880 5830
"201967_at" 4449 13470 1140 1275 14463 1497 7154
"201968_s_at" 16322 15842 20007 9117 1395 20090 15080
"201969_at" 3888 2244 5675 6240 20023 5458 5907
"201970_s_at" 3149 2548 16456 3901 13677 4162 19632
"201971_s_at" 21894 2059 18851 6393 21021 22141 4872
"201972_at" 17073 14282 15964 18617 4124 18445 6191
"201973_s_at" 5969 14468 17056 7994 3469 2060 18175
"201974_s_at" 11542 7021 19096 8783 12569 10466 7218
"201975_at" 2478 15653 1837 3330 19594 468 21330
"201976_s_at" 20371 19599 5973 5717 16185 19398 6698
"201977_s_at" 5161 138 7250 3102 18697 352 3033
"201978_s_at" 15057 19633 6327 18928 21087 5002 19918
"201979_s_at" 20355 15681 15962 7011 19286 8278 5881
"201980_s_at" 14226 21290 15686 8915 19663 15907 6670
"201981_at" 8967 10079 746 14704 11085 13287 11585
"201982_s_at" 12958 6318 12594 13071 6146 20587 16783
"201983_s_at" 15483 14189 6112 20018 15374 4278 6760
"201984_s_at" 4671 17393 9913 19113 17616 20929 17855
"201985_at" 17734 17297 15838 19091 14395 18431 3290
"201986_at" 5897 14179 7064 7653 3596 2579 6862
"201987_at" 2557 17252 6049 2178 2969 3305 19104
"201988_s_at" 21254 21720 21313 20334 21806 17905 3943
"201989_s_at" 20920 16058 19689 7279 15479 17898 18730
"201990_s_at" 20129 21363 19236 20474 4652 21024 17745
"201991_s_at" 16945 18437 16097 3568 14602 4590 5913
"201992_s_at" 17064 13111 6688 6641 17973 2648 15478
"201993_x_at" 14024 17920 5946 9268 13071 17231 6040
"201994_at" 14767 14350 14866 18252 4564 5874 5804
"201995_at" 1468 4714 5101 9034 4485 1990 6314
"201996_s_at" 16792 20112 21385 3809 1626 1827 19329
"201997_s_at" 15907 4544 17353 3962 4218 17022 16853
"201998_at" 19014 19752 14278 10956 22032 10071 2571
"201999_s_at" 5312 14576 5143 6380 13650 15513 16063
"202000_at" 17744 3489 19887 18495 16761 19011 7266
"202001_s_at" 16869 19892 1105 4597 13202 2298 19215
"202002_at" 7620 10673 7982 16002 8257 9215 10415
"202003_s_at" 1050 14023 14777 4688 1430 3069 5037
"202004_x_at" 16680 13531 17907 6733 17309 18797 20997
"202005_at" 5007 13735 15694 5999 4016 4409 6507
"202006_at" 22060 21591 19381 920 18867 4583 21680
"202007_at" 17153 21707 10515 11571 18372 8481 16505
"202008_s_at" 22124 10091 9395 21304 21780 18651 68
"202009_at" 2674 13824 17576 19814 18208 21638 5625
"202010_s_at" 16664 20253 17283 19663 16378 18681 14699
"202011_at" 18987 18849 18453 8537 14944 5352 20374
"202012_s_at" 15624 13730 7137 17935 16318 16816 5156
"202013_s_at" 21114 21741 1389 2070 18129 5141 3649
"202014_at" 486 16300 21114 1959 1982 21608 17822
"202015_x_at" 70 19919 3122 6433 19144 282 2899
"202016_at" 17078 16137 6386 6902 3724 4183 14705
"202017_at" 931 18865 5540 17714 3579 20546 2224
"202018_s_at" 9574 10110 7322 16570 8283 9247 13436
"202019_s_at" 5830 967 661 21949 19585 20666 2635
"202020_s_at" 21163 18888 19188 5336 12947 17849 20163
"202021_x_at" 4981 4126 17133 8205 2846 15829 3687
"202022_at" 20247 4179 21382 6950 19131 5833 7348
"202023_at" 4496 716 7060 6207 2923 2655 5049
"202024_at" 15318 21542 19920 6174 21552 21805 1492
"202025_x_at" 3758 1920 3313 16803 15239 1461 1393
"202026_at" 19498 14022 16888 2358 17252 2658 19314
"202027_at" 15732 15202 17154 19775 14481 15699 15200
"202028_s_at" 14440 13007 6154 5824 14629 572 17862
"202029_x_at" 4406 12839 7003 17523 3456 5056 7087
"202030_at" 4079 1606 17152 6242 13997 18330 15177
"202031_s_at" 18989 20784 20551 19475 17628 17078 5152
"202032_s_at" 17262 1975 20640 21015 938 4082 21026
"202033_s_at" 21011 13654 20538 19719 20181 19040 19934
"202034_x_at" 19162 19635 19471 20899 22137 22072 16730
"202035_s_at" 10386 8219 11611 13960 10179 11731 12406
"202036_s_at" 9356 8339 7892 11646 12741 12306 7758
"202037_s_at" 13110 9833 7639 11283 16847 9927 4934
"202038_at" 13726 14669 15252 7913 15729 4163 18079
"202039_at" 4358 13021 4216 19102 1001 5231 3469
"202040_s_at" 1404 14184 18036 20088 3822 1356 6503
"202041_s_at" 2910 14161 14740 18586 16298 17445 7001
"202042_at" 14317 5015 7216 5446 13686 2294 6997
"202043_s_at" 16304 14012 2983 3498 15908 4857 18478
"202044_at" 3210 195 22022 19191 20826 5707 15002
"202045_s_at" 5479 11389 16362 16994 21300 21793 5
"202046_s_at" 11928 13204 9797 10860 12581 7963 9034
"202047_s_at" 20027 15176 1888 6843 1294 1842 6654
"202048_s_at" 1031 2163 6143 16839 16470 15527 7297
"202049_s_at" 2464 1509 15919 18242 13121 4819 5341
"202050_s_at" 19003 3786 16236 2561 20355 18798 17399
"202051_s_at" 18985 16187 18275 7295 13581 3668 19048
"202052_s_at" 15193 1561 5221 3577 13816 2642 5942
"202053_s_at" 15631 18319 4490 6086 15250 15891 3883
"202054_s_at" 5917 5008 17427 1111 1095 1206 19943
"202055_at" 20803 18857 15918 17008 15863 18546 7315
"202056_at" 18836 16457 16186 8036 15093 19395 20262
"202057_at" 15238 14159 20116 7474 13700 3052 5390
"202058_s_at" 19557 15796 18672 7008 19662 20939 7345
"202059_s_at" 4290 14563 6363 16802 5065 5363 3712
"202060_at" 19442 17136 3931 4791 4267 16524 17214
"202061_s_at" 17477 14783 7059 17373 4100 4378 4544
"202062_s_at" 10681 19104 21831 7308 20228 19755 15653
"202063_s_at" 21292 2285 5289 10420 21248 14137 530
"202064_s_at" 16507 21233 15211 16828 21643 798 33
"202065_s_at" 16221 13413 20092 8452 21270 21660 15588
"202066_at" 16873 19989 17002 4662 4276 15546 19254
"202067_s_at" 14379 18320 20129 18751 19760 22128 2551
"202068_s_at" 20211 16255 16656 5230 15695 16081 18669
"202069_s_at" 19792 16632 2304 19149 13850 3649 15707
"202070_s_at" 2626 4165 16885 2443 15422 18026 1819
"202071_at" 4833 4588 19423 19615 13559 20719 6414
"202072_at" 18254 15390 4021 21882 279 18186 2021
"202073_at" 22137 3767 671 20883 17905 14257 3386
"202074_s_at" 1945 13220 15260 21762 1831 16565 5402
"202075_s_at" 2549 4258 21598 14750 15115 4955 4022
"202076_at" 18337 17424 18536 17506 17384 19977 7143
"202077_at" 15216 14480 15958 4241 3554 2670 17040
"202078_at" 5856 4664 16713 7873 14779 5112 5589
"202079_s_at" 1322 2022 19786 3255 19290 18545 4208
"202080_s_at" 17742 16677 21906 19280 19622 17519 4541
"202081_at" 2994 2366 5349 19444 5014 20794 6717
"202082_s_at" 20388 18748 21532 19607 20321 1477 2332
"202083_s_at" 1750 16160 21926 21652 20058 19509 20875
"202084_s_at" 5173 13970 16745 21048 17373 18819 4653
"202085_at" 21202 20410 6550 18504 19201 17350 19137
"202086_at" 20286 506 13279 21925 532 14445 6384
"202087_s_at" 1354 16811 3269 4487 4101 724 5435
"202088_at" 4703 16352 7086 4807 3862 4231 20746
"202089_s_at" 13919 17293 21531 7396 20794 21359 5039
"202090_s_at" 14094 17563 6279 2430 4951 1877 16733
"202091_at" 13343 11668 7989 18364 415 12138 14545
"202092_s_at" 14810 13946 21073 6358 16603 19347 5004
"202093_s_at" 2006 13552 6451 19220 1632 5001 15880
"202094_at" 16357 2245 16308 19061 15800 20262 2730
"202095_s_at" 4693 12628 4523 7312 15352 1920 16672
"202096_s_at" 15079 14859 14994 7736 3708 2976 5363
"202097_at" 19441 18238 18319 6528 17537 15696 14915
"202098_s_at" 3130 2005 20404 2151 17879 2436 1082
"202099_s_at" 7803 6732 11781 13193 9382 10712 11587
"202100_at" 15527 5206 16301 4995 3994 16745 14998
"202101_s_at" 22275 495 2953 2877 22216 20021 15041
"202102_s_at" 5339 3161 4720 5334 3310 1359 5511
"202103_at" 15738 21110 21049 18498 21925 19507 901
"202104_s_at" 5086 3119 21097 397 4475 4807 19284
"202105_at" 603 3221 16321 5403 17090 20023 3516
"202106_at" 4970 3050 17079 8852 2799 5601 16228
"202107_s_at" 15841 3960 17689 7584 18347 4123 5679
"202108_at" 14595 17075 15621 17837 18236 19757 5623
"202109_at" 1754 1376 3460 6987 2035 16026 17487
"202110_at" 14040 15844 3498 17070 13330 5081 17004
"202111_at" 4318 3376 19254 889 17035 2420 6693
"202112_at" 12947 8470 9800 14350 8100 9009 10255
"202113_s_at" 16580 21482 20234 1116 16307 18152 20560
"202114_at" 5781 19603 5305 6253 1684 5848 20136
"202115_s_at" 2904 2052 19950 4275 2796 17857 2550
"202116_at" 2883 3799 17509 2134 19240 4523 6386
"202117_at" 20559 18106 15808 8332 4515 5072 6149
"202118_s_at" 4980 2730 5672 3211 15990 542 20748
"202119_s_at" 19140 16321 7094 8311 4168 16476 18307
"202120_x_at" 281 21088 2303 8925 14859 21704 6866
"202121_s_at" 2173 12641 16066 19414 13513 15672 4688
"202122_s_at" 19843 2825 3930 8909 17046 5453 525
"202123_s_at" 21529 8532 18736 20548 728 19459 2584
"202124_s_at" 2744 18345 2797 5327 18417 3398 17533
"202125_s_at" 18727 2346 6992 7420 15866 3242 18867
"202126_at" 14646 19799 15237 4881 13075 15417 19165
"202127_at" 16091 13608 17613 1696 13636 5809 7134
"202128_at" 4063 13836 18654 3486 17049 4103 6549
"202129_s_at" 22120 21704 21150 2131 21877 21155 21242
"202130_at" 17859 16583 4671 7870 4455 16856 16141
"202131_s_at" 16305 12886 6442 453 22027 16115 18740
"202132_at" 20084 16073 6469 8952 18561 21985 22086
"202133_at" 6157 18293 15745 1518 19167 240 22082
"202134_s_at" 2292 13086 545 20858 19545 4799 15051
"202135_s_at" 5902 4979 21251 6333 19783 18293 18729
"202136_at" 14498 17580 17438 18951 17161 18566 5659
"202137_s_at" 19771 14793 3707 1847 20950 20761 2385
"202138_x_at" 17915 15503 17397 7117 2875 4890 4880
"202139_at" 18761 13069 21710 3205 19687 18062 16263
"202140_s_at" 13893 3818 7143 2666 2985 1912 6943
"202141_s_at" 17615 15696 18389 17418 15558 4514 6917
"202142_at" 16246 16947 21683 17329 18788 20238 17702
"202143_s_at" 21773 18900 21556 8097 20865 19880 14858
"202144_s_at" 15636 16140 7105 6942 3872 4154 14749
"202145_at" 16139 16057 21590 18427 20532 19118 1873
"202146_at" 2354 13908 1452 921 2227 1590 21421
"202147_s_at" 15802 14190 16982 1250 2970 16131 7053
"202148_s_at" 21210 442 4327 18776 16914 5388 6753
"202149_at" 19527 22227 6521 244 19236 205 21870
"202150_s_at" 17127 21444 1646 8042 20625 17462 14725
"202151_s_at" 5167 16592 18189 7613 20047 17977 17688
"202152_x_at" 22234 550 17726 20266 5284 15724 21728
"202153_s_at" 2802 20470 17666 4290 3802 2509 15766
"202154_x_at" 2668 2712 3657 17900 3833 15539 1078
"202155_s_at" 18109 4323 4422 5698 4400 18083 20412
"202156_s_at" 6363 6389 11586 10665 10130 11658 12350
"202157_s_at" 9598 6811 10815 12165 7403 14185 10465
"202158_s_at" 2283 2028 13009 11043 10595 14133 14054
"202159_at" 1539 2642 3251 1725 14362 4844 19616
"202160_at" 16844 16714 4843 18525 17039 19270 14720
"202161_at" 4385 1094 21422 7313 14854 19614 5220
"202162_s_at" 3014 22212 18580 2965 16046 16436 6893
"202163_s_at" 1633 14844 17912 2491 14178 20776 16698
"202164_s_at" 16049 19266 21570 6893 19134 20054 19343
"202165_at" 15425 13972 21230 1407 20274 4146 17628
"202166_s_at" 21280 21655 17338 3611 14008 15643 20688
"202167_s_at" 18709 20003 6183 3421 18906 18922 18959
"202168_at" 19523 19852 15177 5217 17926 3687 17517
"202169_s_at" 20583 19005 20009 4542 16678 15224 20707
"202170_s_at" 21615 16973 5760 18490 15596 5815 19935
"202171_at" 15056 17573 19639 20322 15035 19072 15126
"202172_at" 3081 16099 17770 16710 14240 3436 20096
"202173_s_at" 16883 17866 16384 2788 17888 16903 20028
"202174_s_at" 14336 18878 6604 5599 5342 4647 15444
"202175_at" 15882 13689 16537 3761 15939 21580 1076
"202176_at" 3886 14950 4266 7652 4995 18300 6302
"202177_at" 18344 983 3071 7248 20808 19050 20118
"202178_at" 13794 13443 3324 4131 14438 4318 5503
"202179_at" 4339 16325 16304 6735 17566 20338 3153
"202180_s_at" 5719 18374 443 21052 3484 21057 6467
"202181_at" 5685 14484 2889 18505 4289 5635 6538
"202182_at" 9272 7059 5419 677 6680 5 3247
"202183_s_at" 5323 13039 17406 8016 15387 18616 5377
"202184_s_at" 16895 15736 7107 4935 13120 4264 18167
"202185_at" 3800 4028 5135 3195 5321 4575 5629
"202186_x_at" 10402 6798 9475 15165 7429 11777 7789
"202187_s_at" 19547 3650 2693 19998 19856 18670 17912
"202188_at" 4110 16283 17513 6055 14636 18613 14836
"202189_x_at" 16138 4975 7125 17262 2793 17926 5422
"202190_at" 14528 12716 20015 2872 16803 19550 6700
"202191_s_at" 15196 186 2897 2927 1169 533 12791
"202192_s_at" 12507 10809 11939 15240 7938 14954 8902
"202193_at" 5174 22203 2070 4750 3253 1758 5877
"202194_at" 17624 13883 2744 2746 12934 2374 18696
"202195_s_at" 15837 4178 6072 17712 16998 3502 1180
"202196_s_at" 12790 8548 12185 12103 8265 9222 10419
"202197_at" 17403 4716 343 514 14409 1584 2650
"202198_s_at" 776 2111 3138 5526 11335 7257 14456
"202199_s_at" 16488 18633 5812 20313 17801 18018 1296
"202200_s_at" 15576 17521 3756 2626 16305 2972 17955
"202201_at" 4302 14078 17181 1883 13923 5483 18309
"202202_s_at" 21419 16960 7942 9608 1838 11237 5895
"202203_s_at" 4361 16183 18140 953 16648 17654 3661
"202204_s_at" 3413 22239 20257 21250 1139 4127 15517
"202205_at" 19807 5086 1930 251 16012 519 6666
"202206_at" 1703 2380 9565 481 2073 11296 19425
"202207_at" 3241 3521 3656 281 1330 17344 3596
"202208_s_at" 980 126 14836 16996 150 4301 6301
"202209_at" 13965 14809 18073 7552 3961 5278 16560
"202210_x_at" 501 46 13958 22218 16605 8473 19374
"202211_at" 20922 17289 17199 8497 15446 18309 18058
"202212_at" 2886 3121 4180 4303 12864 4194 5938
"202213_s_at" 21064 21003 17352 9236 14716 21951 19614
"202214_s_at" 18376 17503 19581 2915 18811 20503 16978
"202215_s_at" 18650 4903 20405 7479 17405 1239 20789
"202216_x_at" 14554 19077 14772 19931 20301 21397 3885
"202217_at" 3814 19093 17954 5311 18222 5066 6243
"202218_s_at" 19616 5157 22104 17453 2308 16948 15469
"202219_at" 5899 15969 6858 12598 16877 21225 774
"202220_at" 6248 14998 6629 7098 13671 3304 20901
"202221_s_at" 19637 15643 6058 8857 15552 16483 15627
"202222_s_at" 10863 17111 16254 11245 3660 7891 13430
"202223_at" 14678 20573 16393 20162 3019 21604 18109
"202224_at" 934 4539 17428 2248 15615 18400 16194
"202225_at" 16273 15798 17973 8904 4542 17067 17148
"202226_s_at" 1089 9656 22032 8091 22282 17936 2768
"202227_s_at" 6138 17290 19370 17720 13740 5672 7363
"202228_s_at" 18675 17633 6346 7546 15323 4908 20900
"202229_s_at" 9572 9994 10790 15305 8277 12195 780
"202230_s_at" 5872 18072 4829 7906 2787 1630 16386
"202231_at" 15353 15269 3478 3134 14232 1574 20295
"202232_s_at" 15670 14731 2355 4222 17744 4263 15670
"202233_s_at" 5617 16272 5558 5924 5207 4079 18242
"202234_s_at" 17320 18163 2008 7697 16639 5614 17287
"202235_at" 15853 17046 532 388 3859 3399 4601
"202236_s_at" 17777 17259 16818 17551 17755 20076 15305
"202237_at" 4363 19271 2805 15715 20825 15138 20945
"202238_s_at" 14627 21184 10786 12112 22244 9234 21987
"202239_at" 18263 19302 15113 2814 16019 2751 16288
"202240_at" 4836 4538 16829 6489 20817 19168 4049
"202241_at" 19961 19690 17892 18216 19020 16840 19069
"202242_at" 7780 11901 12023 10158 12832 8426 9380
"202243_s_at" 13787 13911 5717 9281 13657 5224 14832
"202244_at" 3928 12719 16318 4958 3586 1650 18494
"202245_at" 3319 3986 4866 2545 13591 3688 18597
"202246_s_at" 14814 15397 3443 6096 13169 15646 5479
"202247_s_at" 18915 6656 19210 1917 1567 7228 1551
"202248_at" 4586 13062 19406 89 13477 506 136
"202249_s_at" 130 4785 19770 8094 21084 3255 21426
"202250_s_at" 3401 249 5100 16837 13258 16557 2580
"202251_at" 1276 3636 5895 5735 1661 1723 4415
"202252_at" 16128 14944 5201 6967 3722 3275 18475
"202253_s_at" 3608 17015 20079 1059 14128 17542 18239
"202254_at" 14575 13812 21952 342 15835 21300 15526
"202255_s_at" 3471 190 6734 6182 21616 21652 4429
"202256_at" 15877 3564 6915 4717 19837 18027 3537
"202257_s_at" 4250 5101 5315 5485 1446 2169 691
"202258_s_at" 5225 17214 17421 20199 16230 18893 15819
"202259_s_at" 21867 21635 21364 2773 21726 20875 20452
"202260_s_at" 18747 20807 14789 19837 18549 18510 14875
"202261_at" 15537 13716 4875 6522 21009 16620 14909
"202262_x_at" 733 474 6421 18659 19015 19225 15005
"202263_at" 19788 1924 15704 21211 5346 18555 2782
"202264_s_at" 3595 14701 20584 3473 18132 4344 582
"202265_at" 4889 4532 14819 4444 2103 2418 19234
"202266_at" 21449 19522 5041 7049 18980 4155 17201
"202267_at" 16513 15429 19774 19661 18213 12601 17999
"202268_s_at" 18212 19859 19168 3105 4382 1849 21818
"202269_x_at" 14186 5120 21319 20209 748 6784 73
"202270_at" 8408 12227 11000 12567 20987 9848 13162
"202271_at" 15673 17049 15367 1864 19339 18844 15452
"202272_s_at" 21800 20674 19318 3609 15716 16651 20173
"202273_at" 14965 19324 14279 10211 9808 7405 7965
"202274_at" 12012 1258 21032 5270 18670 10127 16927
"202275_at" 15616 19649 15072 5633 14723 2607 7040
"202276_at" 19190 16750 15233 6737 13846 5345 20582
"202277_at" 17169 18377 5801 2356 14706 3077 20357
"202278_s_at" 20689 585 22282 2097 22038 22273 19043
"202279_at" 5535 13290 4954 7213 2503 2450 7378
"202280_at" 10409 9421 14092 14012 10243 11800 8079
"202281_at" 17629 16204 5600 19354 16766 16069 6379
"202282_at" 3345 14465 15360 16910 4410 15420 2651
"202283_at" 10191 5720 15488 14942 9709 13709 11924
"202284_s_at" 21550 15225 15567 3169 13659 1397 7361
"202285_s_at" 8868 20615 4990 13509 12712 12559 13702
"202286_s_at" 18688 4573 18450 6033 5247 3912 18882
"202287_s_at" 12770 10348 7578 20303 12025 8460 11490
"202288_at" 2920 14398 19387 17001 4722 18183 21387
"202289_s_at" 2708 18479 15101 1621 3583 795 20190
"202290_at" 16606 21485 21184 7436 18904 18991 21711
"202291_s_at" 8019 6260 20417 5068 6515 19624 9401
"202292_x_at" 3689 20226 2697 18601 19013 17762 2065
"202293_at" 4239 18892 19175 16665 4184 1816 19431
"202294_at" 2955 14366 5133 8267 5323 21389 5868
"202295_s_at" 3570 15644 19517 6028 1743 3584 6440
"202296_s_at" 18765 3625 19433 8880 14627 19339 5719
"202297_s_at" 4584 3671 2461 3716 2767 1223 18966
"202298_at" 6095 14912 3511 17402 2990 18732 21289
"202299_s_at" 17559 18199 5369 7665 3571 2654 19851
"202300_at" 19338 19543 20314 6354 15260 16249 15809
"202301_s_at" 1922 13252 2813 7237 4723 1785 1983
"202302_s_at" 20412 20247 19670 5086 13844 3969 16538
"202303_x_at" 15102 17039 4712 5607 17906 4633 17956
"202304_at" 18439 17470 18537 6648 13290 19294 6662
"202305_s_at" 16826 17733 4802 5574 18911 18533 4207
"202306_at" 15269 13885 18814 17045 15219 17037 16848
"202307_s_at" 5359 15103 1964 587 13925 22107 3147
"202308_at" 3672 610 2144 5394 15841 504 19550
"202309_at" 16444 13415 6264 7580 5250 5192 17092
"202310_s_at" 15552 4753 20281 20991 2782 21328 5667
"202311_s_at" 11279 12003 9159 10439 10216 11774 13898
"202312_s_at" 7759 5706 12586 21238 7316 10691 2426
"202313_at" 19882 17100 18894 19543 18958 16195 15979
"202314_at" 19707 15668 2695 5355 4836 4242 15582
"202315_s_at" 14259 3272 4727 18097 20411 18044 4656
"202316_x_at" 4654 163 21879 8502 22106 21681 4989
"202317_s_at" 15973 13607 16409 5767 15757 5611 4710
"202318_s_at" 3628 17576 6755 4373 13063 1448 21363
"202319_at" 20434 3496 20989 19728 20657 2747 19340
"202320_at" 5927 1166 17586 7026 20780 19683 3579
"202321_at" 2105 16982 1628 18339 16628 1988 7157
"202322_s_at" 2475 17566 7181 20281 3670 20561 4621
"202323_s_at" 3977 13134 736 18246 15659 913 5068
"202324_s_at" 15745 3039 15016 8263 5008 4209 17910
"202325_s_at" 15876 14728 4435 8112 13267 2656 16237
"202326_at" 20865 13614 18371 8733 17915 21157 1450
"202327_s_at" 9353 11783 10543 11635 11951 12305 8485
"202328_s_at" 20432 3422 19863 21694 21854 19067 2353
"202329_at" 6146 17089 478 951 17173 1858 17534
"202330_s_at" 18726 16286 5709 5725 18611 4780 17708
"202331_at" 15637 13142 20531 20948 17778 21226 19348
"202332_at" 979 3670 3290 4049 16636 4550 3410
"202333_s_at" 16276 18318 17570 4723 18945 18304 21549
"202334_s_at" 21208 16951 20180 1268 16661 2907 21741
"202335_s_at" 20577 21615 13934 11061 16096 13316 14400
"202336_s_at" 17423 17847 6004 5483 15017 4527 19908
"202337_at" 1989 12872 17491 18399 4366 4587 20457
"202338_at" 18490 9211 20831 7317 19784 1008 21226
"202339_at" 201 846 1159 22279 8749 888 9790
"202340_x_at" 1260 1820 16481 15055 18941 2038 5800
"202341_s_at" 19973 1051 18457 20085 21325 19460 20437
"202342_s_at" 5687 4667 2492 6925 18140 15535 20715
"202343_x_at" 4997 14922 15120 7868 13481 20915 17009
"202344_at" 20073 1036 16838 62 752 244 20716
"202345_s_at" 15152 15482 1173 1645 13434 157 18075
"202346_at" 21240 18837 19298 4790 17866 1447 16324
"202347_s_at" 16214 19465 20467 4054 3265 15520 4410
"202348_s_at" 18612 18966 20895 8190 21228 17893 20318
"202349_at" 2138 22094 16234 2869 20093 16736 3641
"202350_s_at" 2224 15548 2293 17600 13737 3962 19859
"202351_at" 20755 19744 14990 3171 13271 16891 21416
"202352_s_at" 17210 17114 16583 7949 16227 18438 19881
"202353_s_at" 13725 14559 6298 3600 15284 3126 16666
"202354_s_at" 22 12915 5035 8120 13435 15895 3200
"202355_s_at" 2632 4935 18671 21114 20672 3739 2742
"202356_s_at" 4256 3158 6798 8376 20655 2192 2794
