"inst_169" "inst_284" "inst_378"
"1007_s_at" 6042 4542 17234
"1053_at" 2771 10275 4162
"117_at" 659 10262 19113
"121_at" 2561 18158 15505
"1255_g_at" 12570 6568 7051
"1294_at" 19879 9341 15479
"1316_at" 2775 18068 21288
"1320_at" 21475 4140 6545
"1405_i_at" 9970 16633 16648
"1431_at" 15113 19224 11232
"1438_at" 1317 1444 7528
"1487_at" 1984 7462 17150
"1494_f_at" 16707 18722 16580
"1598_g_at" 16515 6513 16502
"160020_at" 2117 5499 19036
"1729_at" 7198 1232 3661
"1773_at" 2146 1283 16120
"177_at" 20769 16987 18403
"179_at" 2083 8676 21301
"1861_at" 5049 21286 2977
"200000_s_at" 15274 2918 2155
"200001_at" 4773 3157 16514
"200002_at" 2652 17640 15626
"200003_s_at" 20504 19321 15985
"200004_at" 5623 6113 3093
"200005_at" 15749 4595 15651
"200006_at" 17540 17801 4870
"200007_at" 7249 10276 16561
"200008_s_at" 7159 6808 5195
"200009_at" 16831 7402 5726
"200010_at" 15821 20532 3248
"200011_s_at" 20734 1247 4884
"200012_x_at" 4669 18607 3886
"200013_at" 16840 19704 4537
"200014_s_at" 6964 8836 5214
"200015_s_at" 4383 7905 1352
"200016_x_at" 5954 19020 3905
"200017_at" 20584 18802 5920
"200018_at" 16857 9294 14764
"200019_s_at" 5875 20322 17077
"200020_at" 15884 4591 2532
"200021_at" 15190 17663 16643
"200022_at" 4193 19091 3896
"200023_s_at" 5892 17312 3772
"200024_at" 18139 9164 15494
"200025_s_at" 4734 19634 4337
"200026_at" 17571 17916 14410
"200027_at" 1994 5357 5329
"200028_s_at" 16077 3291 4610
"200029_at" 6814 19296 17319
"200030_s_at" 6349 7413 4623
"200031_s_at" 5641 19400 16276
"200032_s_at" 18927 20115 5609
"200033_at" 20111 7687 3957
"200034_s_at" 19139 18293 17495
"200035_at" 21058 734 17436
"200036_s_at" 6591 10292 16974
"200037_s_at" 20053 18787 16303
"200038_s_at" 17041 17765 16578
"200039_s_at" 16324 6281 16888
"200040_at" 17601 5921 3818
"200041_s_at" 19334 3573 15889
"200042_at" 4252 3280 5526
"200043_at" 4431 6580 3698
"200044_at" 16855 10659 16671
"200045_at" 4887 4112 16830
"200046_at" 6554 8869 2237
"200047_s_at" 6603 10296 4524
"200048_s_at" 3399 8591 2846
"200049_at" 16043 3958 17686
"200050_at" 16977 20763 2873
"200051_at" 3319 7189 17750
"200052_s_at" 5234 8929 15956
"200053_at" 6529 10479 664
"200054_at" 3223 19126 16581
"200055_at" 17814 4424 16938
"200056_s_at" 7188 10615 1649
"200057_s_at" 17636 8985 14456
"200058_s_at" 3139 6187 15723
"200059_s_at" 6302 17471 735
"200060_s_at" 15397 4855 15314
"200061_s_at" 15552 19643 5232
"200062_s_at" 7255 17751 16409
"200063_s_at" 3090 19628 17215
"200064_at" 3863 2817 3503
"200065_s_at" 7275 7866 18216
"200066_at" 3572 7289 5099
"200067_x_at" 19829 8077 14111
"200068_s_at" 3922 3720 5533
"200069_at" 19797 992 20714
"200070_at" 18260 4380 16313
"200071_at" 15832 8187 507
"200072_s_at" 2789 17227 2784
"200073_s_at" 18082 20808 14997
"200074_s_at" 18212 10674 5479
"200075_s_at" 3168 8236 17021
"200076_s_at" 4794 9731 20320
"200077_s_at" 6116 18216 15773
"200078_s_at" 6659 9631 14232
