"inst_2303" "inst_2341" "inst_3674" "inst_4697" "inst_7373"
"1007_s_at" 13466 21151 13861 5532 5208
"1053_at" 18098 18825 19828 2374 17071
"117_at" 8235 335 8641 10653 10515
"121_at" 21265 21983 6615 21062 18209
"1255_g_at" 9280 10519 10178 7428 7896
"1294_at" 16082 2228 21469 5650 11825
"1316_at" 2105 1766 14017 1850 233
"1320_at" 442 10198 20513 6014 2752
"1405_i_at" 6230 3964 11282 17434 13118
"1431_at" 13964 13705 5004 19963 9752
"1438_at" 2867 6678 18472 21356 14091
"1487_at" 2581 20750 17448 16067 19248
"1494_f_at" 22162 12849 490 1540 1081
"1598_g_at" 14337 19081 2795 19871 1541
"160020_at" 613 14554 20152 4459 1129
"1729_at" 1931 3953 19494 2330 17001
"1773_at" 20944 16325 13519 16531 17394
"177_at" 15305 351 12478 5622 11537
"179_at" 12567 3585 18682 21732 19969
"1861_at" 4853 21412 17472 19021 13363
"200000_s_at" 4027 2350 19561 14927 22197
"200001_at" 14348 15203 18865 14616 15326
"200002_at" 12838 14509 14230 6391 13599
"200003_s_at" 7672 15499 9815 6187 3702
"200004_at" 15960 17033 16253 13864 15299
"200005_at" 16993 3887 16779 14427 4623
"200006_at" 12534 14743 7423 15707 18396
"200007_at" 5511 5363 17253 3576 19169
"200008_s_at" 17565 15561 20482 2834 15679
"200009_at" 14850 19000 17850 13555 4351
"200010_at" 13155 14410 16630 5299 3694
"200011_s_at" 12733 15425 7793 15640 13924
"200012_x_at" 5163 14501 8252 4643 3755
"200013_at" 12502 15886 5971 14256 3800
"200014_s_at" 17812 18156 7050 6213 14746
"200015_s_at" 16022 19207 5045 14796 13587
"200016_x_at" 13541 3193 13908 16243 3482
"200017_at" 7858 14679 9906 5924 5378
"200018_at" 7670 5055 9896 6234 14481
"200019_s_at" 12536 4059 7908 14453 2479
"200020_at" 4688 17693 4577 18441 4173
"200021_at" 7821 4841 10000 8927 2053
"200022_at" 11910 6077 13833 4118 4438
"200023_s_at" 14891 14686 15176 15137 16255
"200024_at" 4608 5564 14674 5836 13889
"200025_s_at" 13916 6281 15181 14154 14556
"200026_at" 7861 9128 10003 6526 2600
"200027_at" 13048 16237 6216 13504 14773
"200028_s_at" 17449 5900 3547 16068 17109
"200029_at" 4823 15704 5913 13543 3778
"200030_s_at" 5332 16291 13517 6695 3110
"200031_s_at" 7902 9061 9888 5749 2902
"200032_s_at" 7808 9129 9909 13627 14252
"200033_at" 13263 18975 6947 14757 13474
"200034_s_at" 12468 19314 5607 16543 3095
"200035_at" 3228 15930 14542 18802 19027
"200036_s_at" 5365 5119 15867 5182 4221
"200037_s_at" 14988 4612 5594 6759 14440
"200038_s_at" 12478 14414 13848 6521 2689
"200039_s_at" 4543 17903 14794 16218 5485
"200040_at" 14631 16524 15303 14898 4644
"200041_s_at" 14775 14843 4546 4840 15124
"200042_at" 15680 18614 7207 17174 14833
"200043_at" 15886 17132 7005 14557 14822
"200044_at" 12661 17928 13515 18156 15893
"200045_at" 5760 16487 16097 16954 3014
"200046_at" 15597 15978 6938 2004 4239
"200047_s_at" 15202 18455 13846 13895 3900
"200048_s_at" 13236 4962 13578 14709 18473
"200049_at" 18993 16805 6141 17055 15446
"200050_at" 12289 2570 17545 1487 15239
"200051_at" 4416 2027 7080 13849 18733
"200052_s_at" 13502 19147 13496 3433 15051
"200053_at" 5593 20060 19722 18481 18308
"200054_at" 19789 19324 16098 17985 18020
"200055_at" 12403 16163 5540 13815 13843
"200056_s_at" 16864 3073 17889 4134 16264
"200057_s_at" 12948 5239 8112 16239 3601
"200058_s_at" 13869 17528 14830 16427 16155
"200059_s_at" 5290 15806 14552 2767 4725
"200060_s_at" 12673 19069 17968 17033 19643
"200061_s_at" 7741 15246 9887 13785 1888
"200062_s_at" 7825 6260 9803 8666 3836
"200063_s_at" 7832 15118 9936 8845 3535
"200064_at" 13876 16669 6874 14443 18101
"200065_s_at" 14645 6061 7130 5489 15636
"200066_at" 15147 19714 16616 15802 17104
"200067_x_at" 14233 18774 14877 4293 17743
