"inst_1709" "inst_1831" "inst_1872" "inst_7037" "inst_7279"
"1007_s_at" 859 5304 10380 3933 9207
"1053_at" 3930 7726 4457 3552 6372
"117_at" 16369 14150 7495 12707 18048
"121_at" 20087 9528 9845 6246 4301
"1255_g_at" 15455 15951 15070 12716 15442
"1294_at" 8637 13516 7931 17964 4744
"1316_at" 15907 15549 16964 438 22102
"1320_at" 5469 15408 15443 18231 19786
"1405_i_at" 17843 17093 7425 11820 20419
"1431_at" 13607 11742 17250 18112 20462
"1438_at" 8142 16973 19143 1642 5108
"1487_at" 2832 5960 3484 2143 7966
"1494_f_at" 21076 13993 9682 5764 17295
"1598_g_at" 2808 2908 1277 21601 11111
"160020_at" 20478 3986 10059 13461 6907
"1729_at" 3328 303 7320 1651 6601
"1773_at" 19708 9113 5088 1203 291
"177_at" 10903 15284 8606 13519 14219
"179_at" 18699 10954 9757 51 11648
"1861_at" 1166 12159 11260 4866 10626
"200000_s_at" 6538 9206 8055 9599 1665
"200001_at" 4914 11464 7791 10615 9370
"200002_at" 18810 21356 11659 9927 10245
"200003_s_at" 8002 21504 12218 19944 12033
"200004_at" 8043 10712 9723 8150 10521
"200005_at" 7754 7607 11076 7614 7290
"200006_at" 9556 12327 10999 9786 10556
"200007_at" 9624 9229 9242 10502 10969
"200008_s_at" 3127 12111 7343 10167 5159
"200009_at" 8648 10784 10986 9511 9465
"200010_at" 9381 11459 12131 9874 10418
"200011_s_at" 3808 8322 5381 9011 4845
"200012_x_at" 19428 21627 21759 20587 21317
"200013_at" 8372 21491 11760 10593 11728
"200014_s_at" 7609 6940 9070 9063 4675
"200015_s_at" 8547 7647 3734 5061 8074
"200016_x_at" 9061 10512 11055 10248 10035
"200017_at" 19814 21331 11588 10896 11326
"200018_at" 19677 21314 21457 11118 20748
"200019_s_at" 8205 21326 11913 9605 11958
"200020_at" 5188 356 2592 6624 4371
"200021_at" 8829 21551 11946 10481 21077
"200022_at" 8923 12328 21405 10530 11157
"200023_s_at" 8363 9412 8129 7445 8866
"200024_at" 7912 21798 12042 20312 21330
"200025_s_at" 9450 21360 11981 9485 11575
"200026_at" 19110 12021 21863 19873 12087
"200027_at" 9243 10490 11743 6468 7641
"200028_s_at" 8014 7774 10912 7521 7053
"200029_at" 8939 12281 21807 20556 20933
"200030_s_at" 7397 12273 10303 10679 11787
"200031_s_at" 19096 21804 21567 20169 21431
"200032_s_at" 20081 21709 21510 20641 21139
"200033_at" 8082 9608 5665 7700 10437
"200034_s_at" 19611 21619 11908 9870 20756
"200035_at" 6674 7290 10783 3824 7872
"200036_s_at" 19011 12326 12099 10476 9181
"200037_s_at" 8493 6621 4297 6121 6519
"200038_s_at" 9251 11858 21791 10402 20749
"200039_s_at" 6630 12211 11013 10407 10247
"200040_at" 7367 8078 4668 6018 7624
"200041_s_at" 5357 9400 10906 20277 8794
"200042_at" 8947 10595 8335 5249 8906
"200043_at" 19039 6211 1503 7595 8753
"200044_at" 5452 9071 5989 6310 8037
"200045_at" 7462 9362 10770 8340 7098
"200046_at" 3775 10133 2245 5818 5649
"200047_s_at" 19914 3957 4084 5678 5671
"200048_s_at" 8786 9733 9171 9331 9189
"200049_at" 5069 5816 1311 7211 11379
"200050_at" 8929 4368 6552 20675 10412
"200051_at" 5701 7635 5735 8043 1956
"200052_s_at" 3828 9275 9643 8176 6769
"200053_at" 7137 21648 2704 21759 5976
"200054_at" 8739 4319 6935 3710 9001
"200055_at" 1996 11364 11033 10803 10329
"200056_s_at" 4619 1341 2378 6843 2148
