"inst_2412" "inst_7443" "inst_7485"
"1007_s_at" 6107 6978 6978
"1053_at" 2837 2765 19676
"117_at" 15423 11894 1820
"121_at" 7862 22160 21015
"1255_g_at" 13211 14882 14306
"1294_at" 475 20178 14946
"1316_at" 21950 17859 879
"1320_at" 11537 11572 9792
"1405_i_at" 6021 12544 11778
"1431_at" 2666 8450 8921
"1438_at" 13306 2744 21752
"1487_at" 8887 20458 17930
"1494_f_at" 21200 12895 13247
"1598_g_at" 21386 5526 2754
"160020_at" 22225 14196 560
"1729_at" 22242 3533 18505
"1773_at" 2524 1041 1429
"177_at" 21921 13811 10274
"179_at" 21569 9375 505
"1861_at" 1556 4694 18331
"200000_s_at" 10537 6338 4786
"200001_at" 8627 6927 5674
"200002_at" 19583 11080 17983
"200003_s_at" 13509 10164 7489
"200004_at" 10801 8384 19253
"200005_at" 10308 7557 7535
"200006_at" 19068 9386 18223
"200007_at" 9287 8315 16969
"200008_s_at" 3727 7995 5258
"200009_at" 8337 6700 8274
"200010_at" 10596 20492 17550
"200011_s_at" 6653 8153 4327
"200012_x_at" 10932 21084 17442
"200013_at" 10176 10654 17698
"200014_s_at" 8771 9795 2726
"200015_s_at" 7680 10471 8315
"200016_x_at" 9922 10822 6669
"200017_at" 13506 9650 18618
"200018_at" 13558 20962 19044
"200019_s_at" 18306 6897 17658
"200020_at" 21080 7982 19431
"200021_at" 20801 10571 5259
"200022_at" 18922 21063 18303
"200023_s_at" 9785 3577 17859
"200024_at" 10650 21013 8117
"200025_s_at" 18433 9994 19754
"200026_at" 13521 10930 17135
"200027_at" 9112 5597 7007
"200028_s_at" 8376 7313 8364
"200029_at" 19043 11403 7853
"200030_s_at" 9187 11290 17730
"200031_s_at" 13531 9873 18759
"200032_s_at" 13407 20819 8646
"200033_at" 10083 11211 20351
"200034_s_at" 18569 11439 17785
"200035_at" 18707 11320 5413
"200036_s_at" 9172 10534 5241
"200037_s_at" 8028 5915 19295
"200038_s_at" 13525 21001 18894
"200039_s_at" 19672 6100 19490
"200040_at" 9824 21012 18036
"200041_s_at" 8976 7263 17631
"200042_at" 10641 6417 17861
"200043_at" 11225 3284 18748
"200044_at" 7530 11498 17924
"200045_at" 8904 5497 6877
"200046_at" 19467 6516 17694
"200047_s_at" 11009 5812 8054
"200048_s_at" 6571 9587 17222
"200049_at" 6694 4415 2085
"200050_at" 4920 6627 7689
"200051_at" 7442 7806 2672
"200052_s_at" 8655 6323 8519
"200053_at" 9714 20648 19061
"200054_at" 7422 7519 19023
"200055_at" 9833 5668 17229
"200056_s_at" 5732 2467 8177
"200057_s_at" 8193 20282 17279
"200058_s_at" 11226 10470 6745
"200059_s_at" 8265 5276 17430
"200060_s_at" 11141 7755 18279
"200061_s_at" 18206 21145 18046
"200062_s_at" 13429 20787 8235
"200063_s_at" 20014 21379 17165
"200064_at" 18704 7328 17284
"200065_s_at" 8074 11287 3510
"200066_at" 7037 10055 5063
"200067_x_at" 9940 10508 6470
"200068_s_at" 10674 5214 7730
"200069_at" 4729 5848 1505
"200070_at" 8209 4826 4560
"200071_at" 7560 2632 3701
"200072_s_at" 9617 9478 6927
"200073_s_at" 9105 11344 19338
"200074_s_at" 10366 8916 18490
"200075_s_at" 6908 5525 4505
"200076_s_at" 18745 8373 2162
"200077_s_at" 11067 8820 19806
"200078_s_at" 10720 4663 5597
"200079_s_at" 7108 20363 8226
"200080_s_at" 10341 11468 18830
"200081_s_at" 8736 9128 17418
"200082_s_at" 19186 10321 18705
"200083_at" 5886 2002 7246
"200084_at" 6496 8085 17650
"200085_s_at" 8263 6740 8715
"200086_s_at" 9268 6027 8346
"200087_s_at" 10914 6528 18144
"200088_x_at" 13408 20465 7531
"200089_s_at" 18573 9867 4720
"200090_at" 7532 2579 19191
"200091_s_at" 8532 9269 17160
"200092_s_at" 19452 20406 18667
"200093_s_at" 9359 4531 16916
"200094_s_at" 11235 5950 17405
"200095_x_at" 13360 10382 7381
"200096_s_at" 2995 20949 4734
"200097_s_at" 18404 1665 20110
"200098_s_at" 9317 5435 6893
