"inst_1563" "inst_3179"
"200703_at" 3732 5958
"200704_at" 4034 11963
"200705_s_at" 5190 12000
"200706_s_at" 1637 5736
"200707_at" 2864 13352
"200708_at" 4786 12042
"200709_at" 18755 3886
"200710_at" 16847 6030
"200711_s_at" 17151 4687
"200712_s_at" 4453 12954
"200713_s_at" 2239 11841
"200714_x_at" 16935 12212
"200715_x_at" 21559 17219
"200716_x_at" 6106 7795
"200717_x_at" 5906 7761
"200718_s_at" 16804 5021
"200719_at" 2304 4443
"200720_s_at" 4989 15727
"200721_s_at" 1632 14073
"200722_s_at" 2935 14824
"200723_s_at" 4412 6122
"200724_at" 11761 21368
"200725_x_at" 17585 4743
"200726_at" 20278 14230
"200727_s_at" 4553 3832
"200728_at" 6208 12105
"200729_s_at" 3675 14060
"200730_s_at" 1808 1581
"200731_s_at" 5563 724
"200732_s_at" 5818 1226
"200733_s_at" 875 1399
"200734_s_at" 5571 5127
"200735_x_at" 19223 14480
"200736_s_at" 17388 21890
"200737_at" 18902 15741
"200738_s_at" 4629 6437
"200739_s_at" 17627 2748
"200740_s_at" 4835 5188
"200741_s_at" 4757 7731
"200742_s_at" 5470 18418
"200743_s_at" 2750 16864
"200744_s_at" 17880 16366
"200745_s_at" 3697 3471
"200746_s_at" 2717 4997
"200747_s_at" 1128 17776
"200748_s_at" 1684 5861
"200749_at" 20935 15520
"200750_s_at" 21268 16284
"200751_s_at" 20777 12643
"200752_s_at" 18693 1230
"200753_x_at" 21151 18488
"200754_x_at" 21750 16505
"200755_s_at" 17245 16977
"200756_x_at" 20714 17003
"200757_s_at" 6105 5562
"200758_s_at" 5687 5776
"200759_x_at" 17351 15018
"200760_s_at" 959 5850
"200761_s_at" 699 13899
"200762_at" 170 12248
"200763_s_at" 5513 12431
"200764_s_at" 6987 14388
"200765_x_at" 8362 5485
"200766_at" 3839 12545
"200767_s_at" 17111 19255
"200768_s_at" 21856 20995
"200769_s_at" 22016 21523
"200770_s_at" 905 2661
"200771_at" 5733 1723
"200772_x_at" 17886 14135
"200773_x_at" 5633 12112
"200774_at" 5148 5546
"200775_s_at" 5651 5948
"200776_s_at" 5765 12929
"200777_s_at" 1975 14103
"200778_s_at" 2157 5458
"200779_at" 22039 19621
"200780_x_at" 1902 4099
"200781_s_at" 6046 14403
"200782_at" 746 12681
"200783_s_at" 17925 18206
"200784_s_at" 11027 9397
"200785_s_at" 6491 10128
"200786_at" 3771 3805
"200787_s_at" 18274 16019
"200788_s_at" 17770 13716
"200789_at" 20813 12111
"200790_at" 5719 3637
"200791_s_at" 664 13221
"200792_at" 18059 4619
"200793_s_at" 1886 17487
"200794_x_at" 2857 5677
"200795_at" 11649 20703
"200796_s_at" 798 1725
"200797_s_at" 659 12458
"200798_x_at" 478 2431
"200799_at" 8185 18786
"200800_s_at" 21108 19879
"200801_x_at" 4644 5452
"200802_at" 21892 5609
"200803_s_at" 16971 4900
"200804_at" 4092 4589
"200805_at" 17319 3500
"200806_s_at" 19936 12924
"200807_s_at" 19396 12778
"200808_s_at" 18510 20901
"200809_x_at" 19096 6180
"200810_s_at" 4027 16801
"200811_at" 4841 16575
"200812_at" 17224 4761
"200813_s_at" 3406 16918
"200814_at" 5266 13795
"200815_s_at" 1642 12027
"200816_s_at" 1130 15420
"200817_x_at" 3940 7723
"200818_at" 16906 6158
"200819_s_at" 5517 5920
"200820_at" 4309 3992
"200821_at" 2005 18813
"200822_x_at" 1943 14545
"200823_x_at" 6257 13247
"200824_at" 19522 21322
"200825_s_at" 20906 20162
"200826_at" 17468 14586
"200827_at" 5506 20177
"200828_s_at" 18169 17645
"200829_x_at" 5381 18838
"200830_at" 1873 16035
"200831_s_at" 2731 13748
"200832_s_at" 17120 5022
"200833_s_at" 16922 17411
"200834_s_at" 4171 7741
"200835_s_at" 13370 1589
"200836_s_at" 97 21590
"200837_at" 3272 4726
"200838_at" 318 13581
"200839_s_at" 1483 13301
"200840_at" 6214 12804
"200841_s_at" 22037 13497
"200842_s_at" 20740 16603
"200843_s_at" 21786 15992
"200844_s_at" 4628 12661
"200845_s_at" 5562 13127
"200846_s_at" 18337 6439
"200847_s_at" 554 15405
"200848_at" 4516 5561
"200849_s_at" 2459 13222
"200850_s_at" 4343 14629
"200851_s_at" 5937 16821
"200852_x_at" 2690 5113
"200853_at" 2271 12247
"200854_at" 5353 16635
"200855_at" 1939 14700
"200856_x_at" 3591 18155
"200857_s_at" 4397 3732
"200858_s_at" 2999 11865
"200859_x_at" 3928 14622
"200860_s_at" 5714 13707
"200861_at" 3835 2718
"200862_at" 3601 4757
"200863_s_at" 3463 12181
"200864_s_at" 18664 3583
"200865_at" 11837 19529
"200866_s_at" 18378 12312
"200867_at" 5739 19638
"200868_s_at" 17507 13250
"200869_at" 17155 7735
"200870_at" 17058 13618
"200871_s_at" 2003 13715
"200872_at" 4939 4531
"200873_s_at" 16861 12940
"200874_s_at" 21170 2894
"200875_s_at" 21883 19984
"200876_s_at" 19513 16960
"200877_at" 20591 17740
"200878_at" 4832 1436
"200879_s_at" 16369 10948
"200880_at" 18402 20252
"200881_s_at" 20675 15115
"200882_s_at" 2148 12853
"200883_at" 18534 13238
"200884_at" 1976 3980
"200885_at" 1277 3610
"200886_s_at" 4942 6391
"200887_s_at" 1318 16274
"200888_s_at" 5288 6411
"200889_s_at" 20645 16881
"200890_s_at" 21000 6167
"200891_s_at" 20422 4066
"200892_s_at" 4127 17748
"200893_at" 17423 17262
"200894_s_at" 20754 16764
"200895_s_at" 21615 13905
"200896_x_at" 5968 13058
"200897_s_at" 7546 5088
"200898_s_at" 108 14857
"200899_s_at" 116 2568
"200900_s_at" 4947 4033
"200901_s_at" 5604 18118
"200902_at" 3023 12085
"200903_s_at" 16898 5204
"200904_at" 47 4770
"200905_x_at" 1278 4746
"200906_s_at" 8407 5666
"200907_s_at" 11656 3328
"200908_s_at" 4614 20497
"200909_s_at" 6195 4313
"200910_at" 20793 12006
"200911_s_at" 3224 12087
"200912_s_at" 21823 17830
"200913_at" 17953 20685
"200914_x_at" 687 16307
"200915_x_at" 120 13590
"200916_at" 2009 3209
"200917_s_at" 19380 5730
"200918_s_at" 17863 4831
"200919_at" 2945 19853
"200920_s_at" 2407 3054
"200921_s_at" 529 4251
"200922_at" 4750 2344
"200923_at" 11620 18325
"200924_s_at" 21283 15259
"200925_at" 3115 4874
"200926_at" 4345 7783
"200927_s_at" 17793 12191
"200928_s_at" 12754 1385
"200929_at" 4251 13133
"200930_s_at" 11622 11096
"200931_s_at" 18808 6398
"200932_s_at" 3781 4036
"200933_x_at" 17915 7773
"200934_at" 18298 15653
"200935_at" 19020 18823
"200936_at" 17601 7775
"200937_s_at" 5943 13288
"200938_s_at" 11633 924
"200939_s_at" 11367 13067
"200940_s_at" 20396 15851
"200941_at" 267 4410
"200942_s_at" 5537 4055
"200943_at" 5798 12750
"200944_s_at" 5399 5098
"200945_s_at" 17636 14649
"200946_x_at" 17654 12777
"200947_s_at" 16969 14858
"200948_at" 1825 3179
"200949_x_at" 4963 5211
"200950_at" 17972 12998
"200951_s_at" 19745 10136
"200952_s_at" 12745 3520
"200953_s_at" 22196 7692
"200954_at" 2619 4641
"200955_at" 20932 16648
"200956_s_at" 17842 5825
"200957_s_at" 17197 14978
"200958_s_at" 335 13738
"200959_at" 1896 5916
"200960_x_at" 5033 12252
"200961_at" 1923 16917
"200962_at" 17046 13802
"200963_x_at" 5832 7785
"200964_at" 17418 5478
"200965_s_at" 11822 17975
"200966_x_at" 5736 4637
"200967_at" 6178 4740
"200968_s_at" 19416 4305
"200969_at" 20267 14164
"200970_s_at" 4075 14977
"200971_s_at" 5649 3282
"200972_at" 4079 14850
"200973_s_at" 3554 15751
"200974_at" 17397 240
"200975_at" 3706 12447
"200976_s_at" 5411 4218
"200977_s_at" 2811 3226
"200978_at" 4341 13648
"200979_at" 4469 19250
"200980_s_at" 21195 13816
"200981_x_at" 4268 3699
"200982_s_at" 20744 16013
"200983_x_at" 9566 2376
"200984_s_at" 4800 4017
"200985_s_at" 6387 4197
"200986_at" 7423 10286
"200987_x_at" 19725 5137
"200988_s_at" 17484 5200
"200989_at" 514 4716
"200990_at" 20245 12828
"200991_s_at" 21181 13972
"200992_at" 18561 12587
"200993_at" 19448 15706
"200994_at" 18043 17145
"200995_at" 21377 16073
"200996_at" 18191 14601
"200997_at" 2419 3337
"200998_s_at" 19424 3458
"200999_s_at" 17498 4024
"201000_at" 22213 18827
"201001_s_at" 5378 6139
"201002_s_at" 4260 12318
"201003_x_at" 5457 13310
"201004_at" 3477 12245
"201005_at" 5113 13333
"201006_at" 17215 21480
"201007_at" 3056 5580
"201008_s_at" 4492 488
"201009_s_at" 17872 1595
"201010_s_at" 5927 3476
"201011_at" 4263 15623
"201012_at" 3967 21666
"201013_s_at" 19105 14615
"201014_s_at" 20274 16139
"201015_s_at" 8652 13717
"201016_at" 4650 18839
"201017_at" 18245 19311
"201018_at" 1731 17075
"201019_s_at" 5220 16853
"201020_at" 21274 20458
"201021_s_at" 4013 6172
"201022_s_at" 3691 5951
"201023_at" 1737 13466
"201024_x_at" 18604 18978
"201025_at" 20323 16695
"201026_at" 18483 18034
"201027_s_at" 21949 13141
"201028_s_at" 2695 3976
"201029_s_at" 17209 13908
"201030_x_at" 17832 22274
"201031_s_at" 17017 13296
"201032_at" 17748 3408
"201033_x_at" 6144 5277
"201034_at" 961 3314
"201035_s_at" 20701 17313
"201036_s_at" 2502 20039
"201037_at" 19290 14937
"201038_s_at" 3285 20263
"201039_s_at" 21366 14800
"201040_at" 3377 14934
"201041_s_at" 716 2929
"201042_at" 15665 21510
"201043_s_at" 3382 18230
"201044_x_at" 9988 3005
"201045_s_at" 10910 19816
"201046_s_at" 20508 17788
"201047_x_at" 17505 12990
"201048_x_at" 7512 2430
"201049_s_at" 17068 7743
"201050_at" 12047 19372
"201051_at" 2065 4360
"201052_s_at" 19460 13600
"201053_s_at" 5197 20224
"201054_at" 22130 19905
"201055_s_at" 4019 16326
"201056_at" 19950 4312
"201057_s_at" 2120 15819
"201058_s_at" 10278 10176
"201059_at" 2303 18405
"201060_x_at" 6233 2174
"201061_s_at" 17642 1025
"201062_at" 12324 8571
"201063_at" 4220 3012
"201064_s_at" 19372 16710
"201065_s_at" 2413 5554
"201066_at" 18247 5344
"201067_at" 291 4962
"201068_s_at" 3348 11869
"201069_at" 5084 20983
"201070_x_at" 4801 5107
"201071_x_at" 4811 5746
"201072_s_at" 18617 15625
"201073_s_at" 5797 5915
"201074_at" 17198 14052
"201075_s_at" 18052 19407
"201076_at" 21727 12979
"201077_s_at" 18657 4905
"201078_at" 2728 13736
"201079_at" 20765 17694
"201080_at" 18353 20960
"201081_s_at" 5320 19292
"201082_s_at" 4525 14297
"201083_s_at" 151 13379
"201084_s_at" 3309 14959
"201085_s_at" 3943 5190
"201086_x_at" 2790 12566
"201087_at" 19340 6013
"201088_at" 1105 14517
"201089_at" 5460 20369
"201090_x_at" 6102 6091
"201091_s_at" 4715 12745
"201092_at" 240 16280
"201093_x_at" 17331 5623
"201094_at" 4193 12040
"201095_at" 809 16904
"201096_s_at" 18441 12290
"201097_s_at" 822 15012
"201098_at" 685 5894
"201099_at" 612 6223
"201100_s_at" 1022 5209
"201101_s_at" 17679 5690
"201102_s_at" 20752 17595
"201103_x_at" 18097 13937
"201104_x_at" 19342 13596
"201105_at" 3782 14011
"201106_at" 5207 4498
"201107_s_at" 10169 513
"201108_s_at" 16175 5269
"201109_s_at" 7464 13308
"201110_s_at" 14926 16029
"201111_at" 20102 12753
"201112_s_at" 18824 13201
"201113_at" 20361 5820
"201114_x_at" 4751 11837
"201115_at" 21101 17684
"201116_s_at" 11906 21158
"201117_s_at" 14429 3646
"201118_at" 614 12397
"201119_s_at" 5528 5953
"201120_s_at" 1905 11978
"201121_s_at" 2934 15799
"201122_x_at" 18382 14457
"201123_s_at" 18724 5036
"201124_at" 4795 19557
"201125_s_at" 7003 18969
"201126_s_at" 390 19981
"201127_s_at" 18028 12612
"201128_s_at" 17903 14830
"201129_at" 21629 15542
"201130_s_at" 6489 19840
"201131_s_at" 9874 5547
"201132_at" 18229 16261
"201133_s_at" 3265 14778
"201134_x_at" 2565 12049
"201135_at" 17378 12583
"201136_at" 19173 15372
"201137_s_at" 11283 14241
"201138_s_at" 20848 15665
"201139_s_at" 21209 17022
"201140_s_at" 4201 16962
"201141_at" 196 1163
"201142_at" 5958 16866
"201143_s_at" 17945 21121
"201144_s_at" 5905 17187
"201145_at" 19377 12770
"201146_at" 4443 16573
"201147_s_at" 11632 10787
"201148_s_at" 10779 8972
"201149_s_at" 17769 1221
"201150_s_at" 7917 11166
"201151_s_at" 17926 17759
"201152_s_at" 4153 16068
"201153_s_at" 5323 13515
"201154_x_at" 17895 5627
"201155_s_at" 18014 18099
"201156_s_at" 4667 3481
"201157_s_at" 17542 12017
"201158_at" 4657 4966
"201159_s_at" 14385 2128
"201160_s_at" 4430 11879
"201161_s_at" 18442 15880
"201162_at" 10 10552
"201163_s_at" 469 6918
"201164_s_at" 21253 16772
"201165_s_at" 17183 17665
"201166_s_at" 5452 14405
"201167_x_at" 20446 14322
"201168_x_at" 21286 16262
"201169_s_at" 17839 4317
"201170_s_at" 3376 3058
"201171_at" 1257 4996
"201172_x_at" 3547 12629
"201173_x_at" 19668 6294
"201174_s_at" 2683 13598
"201175_at" 18207 5394
"201176_s_at" 3625 14303
"201177_s_at" 4338 16508
"201178_at" 2991 5805
"201179_s_at" 17843 3539
"201180_s_at" 2620 13103
"201181_at" 3091 14696
"201182_s_at" 2506 12441
"201183_s_at" 4164 12389
"201184_s_at" 946 15560
"201185_at" 5121 6130
"201186_at" 21504 2880
"201187_s_at" 5122 2207
"201188_s_at" 16367 15231
"201189_s_at" 10568 15184
"201190_s_at" 5573 15140
"201191_at" 13635 18951
"201192_s_at" 17235 12200
"201193_at" 1081 5720
"201194_at" 3589 15272
"201195_s_at" 22247 17412
"201196_s_at" 21580 21533
"201197_at" 21606 21375
"201198_s_at" 3458 3397
"201199_s_at" 2043 20037
"201200_at" 17420 19144
"201201_at" 19783 5423
"201202_at" 1434 12480
"201203_s_at" 10355 21468
"201204_s_at" 146 5807
"201205_at" 17570 606
"201206_s_at" 1447 4122
"201207_at" 1337 5751
"201208_s_at" 5597 22270
"201209_at" 4353 14993
"201210_at" 4551 13893
"201211_s_at" 16706 12792
"201212_at" 6390 16685
"201213_at" 2957 18050
"201214_s_at" 2361 16876
"201215_at" 8457 4909
"201216_at" 18136 13974
"201217_x_at" 18556 14092
"201218_at" 17457 16360
"201219_at" 19594 14227
"201220_x_at" 4466 15286
"201221_s_at" 4481 4021
"201222_s_at" 3302 15806
"201223_s_at" 3550 5787
"201224_s_at" 2582 15598
"201225_s_at" 3442 16349
"201226_at" 6138 12423
"201227_s_at" 2037 5768
"201228_s_at" 13531 22042
"201229_s_at" 21363 17071
"201230_s_at" 4333 21680
"201231_s_at" 19353 14554
"201232_s_at" 4142 6271
"201233_at" 3300 14879
"201234_at" 19923 14315
"201235_s_at" 17102 817
"201236_s_at" 1827 18
"201237_at" 19708 12802
"201238_s_at" 17339 16116
"201239_s_at" 5276 15062
"201240_s_at" 16799 12952
"201241_at" 17763 6181
"201242_s_at" 753 4899
"201243_s_at" 242 2744
"201244_s_at" 2088 13996
"201245_s_at" 18173 12030
"201246_s_at" 6467 3152
"201247_at" 17143 1829
"201248_s_at" 19501 3014
"201249_at" 16010 11706
"201250_s_at" 2769 5556
"201251_at" 3786 13202
"201252_at" 20251 14985
"201253_s_at" 251 14543
"201254_x_at" 6032 12879
"201255_x_at" 4665 12001
"201256_at" 4273 2951
"201257_x_at" 18758 7732
"201258_at" 5211 14898
"201259_s_at" 4776 6375
"201260_s_at" 16829 16826
"201261_x_at" 17912 3421
"201262_s_at" 6695 10695
"201263_at" 20526 18027
"201264_at" 18158 6365
"201265_at" 11166 10623
"201266_at" 5919 11953
"201267_s_at" 17809 14174
"201268_at" 5751 5428
"201269_s_at" 9575 1676
"201270_x_at" 21278 16592
"201271_s_at" 943 12244
"201272_at" 19315 13522
"201273_s_at" 4651 14802
"201274_at" 19103 12951
"201275_at" 18396 11946
"201276_at" 2660 16900
"201277_s_at" 18735 15516
"201278_at" 6090 4301
"201279_s_at" 13867 4205
"201280_s_at" 13720 10960
"201281_at" 3563 15070
"201282_at" 21748 12439
"201283_s_at" 8592 3727
"201284_s_at" 19317 14942
"201285_at" 1946 5294
"201286_at" 13207 2618
"201287_s_at" 19383 3296
"201288_at" 5408 22258
"201289_at" 11127 20887
"201290_at" 972 13683
"201291_s_at" 2160 16351
"201292_at" 2057 16494
"201293_x_at" 17189 7778
"201294_s_at" 3238 14123
"201295_s_at" 4709 2270
"201296_s_at" 2045 15818
"201297_s_at" 367 5810
"201298_s_at" 597 12651
"201299_s_at" 1329 5225
"201300_s_at" 17200 20408
"201301_s_at" 4925 5420
"201302_at" 18844 4220
"201303_at" 19047 17995
"201304_at" 2336 15194
"201305_x_at" 17753 15107
"201306_s_at" 19113 14025
"201307_at" 20389 16822
"201308_s_at" 8078 21854
"201309_x_at" 17473 19416
"201310_s_at" 5046 19838
"201311_s_at" 18585 15431
"201312_s_at" 1326 15326
"201313_at" 19491 22019
"201314_at" 19599 13266
"201315_x_at" 21373 4222
"201316_at" 3072 18850
"201317_s_at" 2081 12246
"201318_s_at" 2197 4246
"201319_at" 1549 2122
"201320_at" 1336 12557
"201321_s_at" 918 12917
"201322_at" 18501 6383
"201323_at" 6258 13184
"201324_at" 448 2720
"201325_s_at" 11688 1444
"201326_at" 20286 20987
"201327_s_at" 20158 16631
"201328_at" 148 3440
"201329_s_at" 2463 21617
"201330_at" 18819 5004
"201331_s_at" 21167 3759
"201332_s_at" 8125 10741
"201333_s_at" 7636 18081
"201334_s_at" 3531 18382
"201335_s_at" 14332 72
"201336_at" 1470 4127
"201337_s_at" 17067 5295
"201338_x_at" 18592 14435
"201339_s_at" 3364 15279
"201340_s_at" 18262 2085
"201341_at" 6020 5906
"201342_at" 4010 13389
"201343_at" 1935 15336
"201344_at" 1474 1690
"201345_s_at" 1950 5639
"201346_at" 5614 13075
"201347_x_at" 19831 12038
"201348_at" 13523 3631
"201349_at" 3039 14900
"201350_at" 5880 14521
"201351_s_at" 4311 13401
"201352_at" 3629 12296
"201353_s_at" 18946 14706
"201354_s_at" 3077 15496
"201355_s_at" 4145 20866
"201356_at" 17720 19132
"201357_s_at" 6037 12079
"201358_s_at" 2658 6305
"201359_at" 2211 13440
"201360_at" 17752 11967
"201361_at" 21279 18912
"201362_at" 18451 21082
"201363_s_at" 19834 19969
"201364_s_at" 18482 15416
"201365_at" 2136 13582
"201366_at" 2883 13516
"201367_s_at" 9245 13198
"201368_at" 5248 13764
"201369_s_at" 18268 16065
"201370_s_at" 18828 20396
"201371_s_at" 2666 16699
"201372_s_at" 8016 1877
"201373_at" 7961 21846
"201374_x_at" 10516 20249
"201375_s_at" 1203 3250
"201376_s_at" 4424 14491
"201377_at" 19230 14710
"201378_s_at" 21192 16141
"201379_s_at" 3308 5448
"201380_at" 21818 21033
"201381_x_at" 18762 12274
"201382_at" 1548 18625
"201383_s_at" 20080 5324
"201384_s_at" 3226 12981
"201385_at" 18109 14744
"201386_s_at" 20353 15241
"201387_s_at" 15794 2907
"201388_at" 4891 18131
"201389_at" 1271 14592
"201390_s_at" 1837 3906
"201391_at" 21812 16341
"201392_s_at" 757 2997
"201393_s_at" 2374 17711
"201394_s_at" 3775 17150
"201395_at" 1854 13718
"201396_s_at" 2485 17811
"201397_at" 22134 15865
"201398_s_at" 17533 14627
"201399_s_at" 18537 12270
"201400_at" 5299 12400
"201401_s_at" 22115 4097
"201402_at" 14552 16745
"201403_s_at" 4759 3249
"201404_x_at" 6031 4748
"201405_s_at" 17544 4680
"201406_at" 4820 12398
"201407_s_at" 449 19156
"201408_at" 1588 16661
"201409_s_at" 683 15333
"201410_at" 5368 13503
"201411_s_at" 21692 3233
"201412_at" 1189 15722
"201413_at" 2664 13323
"201414_s_at" 6095 16768
"201415_at" 4682 14896
"201416_at" 20479 5913
"201417_at" 5170 3938
"201418_s_at" 16702 13338
"201419_at" 18846 3388
"201420_s_at" 21882 16411
"201421_s_at" 19683 17184
"201422_at" 4969 2073
"201423_s_at" 17476 15498
"201424_s_at" 17808 21062
"201425_at" 12891 786
"201426_s_at" 5552 18552
"201427_s_at" 9998 11721
"201428_at" 11725 2121
"201429_s_at" 17640 7749
"201430_s_at" 15394 10712
"201431_s_at" 7213 6619
"201432_at" 5405 12532
"201433_s_at" 20930 17682
"201434_at" 18822 14196
"201435_s_at" 18095 12756
"201436_at" 19608 14963
"201437_s_at" 1798 20040
"201438_at" 14266 7505
"201439_at" 2832 19124
"201440_at" 18002 19011
"201441_at" 2650 15119
"201442_s_at" 12605 17321
"201443_s_at" 2784 5571
"201444_s_at" 17723 12098
"201445_at" 12673 7453
"201446_s_at" 5177 12275
"201447_at" 4264 17497
"201448_at" 3022 18371
"201449_at" 1030 17827
"201450_s_at" 110 3958
"201451_x_at" 8186 5146
"201452_at" 14381 13396
"201453_x_at" 17658 14064
"201454_s_at" 4200 5081
"201455_s_at" 5334 12329
"201456_s_at" 5453 18224
"201457_x_at" 16854 5131
"201458_s_at" 5550 17762
"201459_at" 20249 13930
