"inst_7046" "inst_7081" "inst_7086"
"1007_s_at" 13149 15254 7445
"1053_at" 17484 18520 1702
"117_at" 8391 7129 15178
"121_at" 20793 4312 4039
"1255_g_at" 6331 8796 12048
"1294_at" 12387 13235 9551
"1316_at" 641 12352 10604
"1320_at" 12009 7648 9747
"1405_i_at" 8899 12094 12251
"1431_at" 15414 12804 10956
"1438_at" 21385 1301 20820
"1487_at" 13528 14909 5776
"1494_f_at" 1801 5410 9637
"1598_g_at" 19342 3318 2869
"160020_at" 14256 5641 1507
"1729_at" 19164 17796 4237
"1773_at" 3609 7027 22199
"177_at" 2307 5521 16688
"179_at" 15372 18 22037
"1861_at" 2594 957 20384
"200000_s_at" 14409 20115 17848
"200001_at" 13717 14803 4295
"200002_at" 5329 15775 18521
"200003_s_at" 4827 16940 4495
"200004_at" 17664 17914 6770
"200005_at" 16018 17271 4080
"200006_at" 15555 18317 17739
"200007_at" 16480 15719 17498
"200008_s_at" 18961 16834 3489
"200009_at" 15546 15099 17988
"200010_at" 13205 16924 18910
"200011_s_at" 18550 18270 6429
"200012_x_at" 4798 4425 19755
"200013_at" 5508 16690 18315
"200014_s_at" 16232 4919 6377
"200015_s_at" 14459 16659 5078
"200016_x_at" 5506 14389 8096
"200017_at" 5242 17483 17357
"200018_at" 3847 14847 18076
"200019_s_at" 3455 16443 6866
"200020_at" 13339 13984 4748
"200021_at" 4647 2779 19126
"200022_at" 5267 3929 20251
"200023_s_at" 3944 19006 7718
"200024_at" 3566 17075 17758
"200025_s_at" 13624 5219 5978
"200026_at" 13141 14067 17475
"200027_at" 16579 16988 7785
"200028_s_at" 15703 14435 4533
"200029_at" 4807 14375 17664
"200030_s_at" 5650 14160 7696
"200031_s_at" 3010 3497 19039
"200032_s_at" 5310 5108 7661
"200033_at" 17397 19887 5899
"200034_s_at" 15396 15942 7274
"200035_at" 15985 16411 5561
"200036_s_at" 13325 14696 18365
"200037_s_at" 17959 19303 8081
"200038_s_at" 4442 4146 18741
"200039_s_at" 2904 19673 4220
"200040_at" 13746 15950 7181
"200041_s_at" 14960 17643 4192
"200042_at" 2489 14434 759
"200043_at" 18571 15277 6086
"200044_at" 15081 15954 3759
"200045_at" 4415 4015 5312
"200046_at" 17797 19052 17713
"200047_s_at" 18974 21139 6051
"200048_s_at" 13104 15086 7367
"200049_at" 18908 17197 2296
"200050_at" 5602 19213 18443
"200051_at" 4201 18740 19067
"200052_s_at" 15666 18824 6232
"200053_at" 828 22109 7681
"200054_at" 5410 15957 21551
"200055_at" 16065 17421 17729
"200056_s_at" 15363 18050 2606
"200057_s_at" 5272 4955 4218
"200058_s_at" 16851 14357 6109
"200059_s_at" 13398 17003 6902
"200060_s_at" 14325 18713 5511
"200061_s_at" 4655 4221 18406
"200062_s_at" 4787 4359 18562
"200063_s_at" 14710 14163 7053
"200064_at" 4914 18541 5430
"200065_s_at" 3886 16576 18055
"200066_at" 1301 17481 20447
"200067_x_at" 14854 19731 18670
"200068_s_at" 15246 14393 17775
"200069_at" 3471 4094 4274
"200070_at" 14053 19281 7772
"200071_at" 19680 21384 4689
"200072_s_at" 16528 17585 5034
"200073_s_at" 19566 18447 6757
"200074_s_at" 16326 18170 6553
"200075_s_at" 13593 17054 17482
"200076_s_at" 1962 14823 2509
"200077_s_at" 3544 14504 4849
"200078_s_at" 14916 19633 18564
"200079_s_at" 5646 5212 3073
"200080_s_at" 15411 19297 4566
"200081_s_at" 13193 4402 18425
"200082_s_at" 5320 4965 17376
"200083_at" 15056 17000 5837
"200084_at" 13879 17281 5962
"200085_s_at" 13754 16205 21534
"200086_s_at" 16105 15660 18729
"200087_s_at" 18854 19472 5035
"200088_x_at" 2227 3611 8011
"200089_s_at" 16054 16558 21484
"200090_at" 3335 20108 20248
"200091_s_at" 4492 18392 17738
"200092_s_at" 13751 14535 8001
"200093_s_at" 14274 16012 6317
"200094_s_at" 13911 17664 17363
"200095_x_at" 3282 4361 19483
"200096_s_at" 15776 21346 8025
"200097_s_at" 20142 20316 1501
"200098_s_at" 13084 5180 3607
"200099_s_at" 14413 14443 2042
"200593_s_at" 4007 2375 5432
"200594_x_at" 13788 15091 5443
"200595_s_at" 17932 19078 4540
"200596_s_at" 3339 18444 4932
"200597_at" 2021 3309 20332
"200598_s_at" 15019 15805 19688
"200599_s_at" 14154 15982 2762
"200600_at" 14877 11490 4025
"200601_at" 19679 17504 1636
"200602_at" 13403 4377 8278
"200603_at" 20713 13854 1477
"200604_s_at" 18801 15423 3373
"200605_s_at" 19612 15376 7048
"200606_at" 19362 20951 2325
"200607_s_at" 18104 14404 18635
"200608_s_at" 19807 16567 5906
"200609_s_at" 4565 14417 2998
"200610_s_at" 15826 20664 7472
"200611_s_at" 3737 18260 6364
"200612_s_at" 17240 1748 18227
"200613_at" 16067 14788 20477
"200614_at" 4766 17266 18325
"200615_s_at" 4664 2986 19659
"200616_s_at" 4954 13895 21927
"200617_at" 15373 15532 7396
"200618_at" 16426 15689 4477
