"inst_1702" "inst_1824" "inst_7477"
"1007_s_at" 1916 3254 19852
"1053_at" 5074 6703 5073
"117_at" 10914 13680 7832
"121_at" 21746 20936 21994
"1255_g_at" 14638 14327 13928
"1294_at" 19692 12025 14274
"1316_at" 4066 17155 16853
"1320_at" 10031 15503 8522
"1405_i_at" 15997 15368 9385
"1431_at" 11489 10426 13313
"1438_at" 18566 10413 90
"1487_at" 20645 5836 663
"1494_f_at" 21251 12071 12111
"1598_g_at" 1021 2429 2524
"160020_at" 21789 9476 259
"1729_at" 2566 293 21079
"1773_at" 4653 21026 1289
"177_at" 11568 13187 13378
"179_at" 21273 10624 3455
"1861_at" 3990 10274 1627
"200000_s_at" 19138 9471 16756
"200001_at" 8680 9720 5497
"200002_at" 20359 9831 6217
"200003_s_at" 8889 20757 6611
"200004_at" 18736 7277 7364
"200005_at" 4609 6665 7582
"200006_at" 18927 9745 17081
"200007_at" 19928 7721 16471
"200008_s_at" 1598 6886 6472
"200009_at" 7846 8841 6739
"200010_at" 8707 10129 6257
"200011_s_at" 8288 3847 7296
"200012_x_at" 8801 21269 6368
"200013_at" 7608 20784 17958
"200014_s_at" 7758 5604 4970
"200015_s_at" 4944 1749 17789
"200016_x_at" 8610 6826 17213
"200017_at" 19640 10165 17499
"200018_at" 19514 7195 5093
"200019_s_at" 17848 9050 4281
"200020_at" 20131 364 4095
"200021_at" 19396 20718 19500
"200022_at" 6664 10591 6332
"200023_s_at" 18875 8314 17100
"200024_at" 5476 19921 16500
"200025_s_at" 18905 9791 16185
"200026_at" 18506 9761 16200
"200027_at" 4011 7263 16498
"200028_s_at" 17846 6878 16764
"200029_at" 8752 20573 7718
"200030_s_at" 5964 20132 7667
"200031_s_at" 19191 21114 6604
"200032_s_at" 18870 9386 16448
"200033_at" 8021 6032 7583
"200034_s_at" 18468 20457 5368
"200035_at" 21182 1967 5691
"200036_s_at" 8388 10533 16224
"200037_s_at" 5755 4924 3814
"200038_s_at" 18162 9981 18037
"200039_s_at" 6162 9369 18643
"200040_at" 8412 4240 16673
"200041_s_at" 6194 6176 16999
"200042_at" 8336 10805 17817
"200043_at" 7930 438 19648
"200044_at" 8151 6568 5463
"200045_at" 18707 9864 6678
"200046_at" 6553 8210 4987
"200047_s_at" 18155 5242 16608
"200048_s_at" 18532 5725 17067
"200049_at" 4074 20058 6979
"200050_at" 18470 2773 18400
"200051_at" 8137 10562 4337
"200052_s_at" 19314 8436 17074
"200053_at" 20589 7418 5490
"200054_at" 5542 6345 16837
"200055_at" 5607 20822 3483
"200056_s_at" 19327 1897 5208
"200057_s_at" 6663 7831 16201
"200058_s_at" 17802 10071 18847
"200059_s_at" 5922 9968 6021
"200060_s_at" 19661 3725 19030
"200061_s_at" 18250 21298 17281
"200062_s_at" 18802 20214 7443
"200063_s_at" 18312 20622 5331
"200064_at" 7315 9840 7392
"200065_s_at" 8496 10813 17134
"200066_at" 1711 6066 18493
"200067_x_at" 20308 8580 7408
"200068_s_at" 18516 7592 17544
"200069_at" 7148 1779 18726
"200070_at" 21467 2972 2862
"200071_at" 6001 7166 3712
"200072_s_at" 6502 6395 7276
"200073_s_at" 18850 5455 17110
"200074_s_at" 7359 8249 7599
"200075_s_at" 18105 10380 6253
"200076_s_at" 7492 2748 7008
"200077_s_at" 8414 20319 7234
"200078_s_at" 4473 1028 5705
"200079_s_at" 7168 4761 16780
"200080_s_at" 19086 5110 3523
"200081_s_at" 7190 10557 7230
"200082_s_at" 6208 10172 16680
"200083_at" 7916 5436 17066
"200084_at" 4813 3349 6460
"200085_s_at" 8127 9642 17138
"200086_s_at" 19417 8851 6531
"200087_s_at" 17847 5473 16506
"200088_x_at" 17938 20724 7762
"200089_s_at" 18161 10257 17525
"200090_at" 6062 5934 4338
"200091_s_at" 19074 8009 7194
"200092_s_at" 17690 20873 7528
"200093_s_at" 18910 8376 17410
"200094_s_at" 18745 21567 18045
"200095_x_at" 18009 20076 6690
"200096_s_at" 516 5642 7484
"200097_s_at" 19683 2235 17387
"200098_s_at" 19377 7475 4912
"200099_s_at" 18841 19898 17677
"200593_s_at" 4321 9825 20383
"200594_x_at" 5740 6249 19817
"200595_s_at" 8315 5048 5745
"200596_s_at" 7764 4133 2099
"200597_at" 19442 21551 4608
"200598_s_at" 1508 6548 7112
"200599_s_at" 7986 4949 17472
"200600_at" 9548 6810 8264
"200601_at" 20758 5772 17226
"200602_at" 6662 4447 2692
"200603_at" 18961 3297 6617
"200604_s_at" 3730 8764 3950
"200605_s_at" 2935 4500 7485
"200606_at" 7851 2174 18531
"200607_s_at" 904 21072 5332
"200608_s_at" 19061 5952 5500
"200609_s_at" 18556 6229 5443
"200610_s_at" 18467 19934 19468
"200611_s_at" 7388 10212 3065
"200612_s_at" 5790 7674 21686
"200613_at" 7668 20139 7458
"200614_at" 18039 8039 7453
"200615_s_at" 6506 6488 20470
"200616_s_at" 4072 4708 5462
"200617_at" 6755 7431 7342
"200618_at" 18515 4484 16760
"200619_at" 7360 10686 17128
"200620_at" 4741 4145 5606
"200621_at" 18756 7447 19478
"200622_x_at" 8486 2857 7637
"200623_s_at" 4574 1631 6971
"200624_s_at" 2855 4646 7395
"200625_s_at" 8598 2960 4171
"200626_s_at" 8546 514 16885
"200627_at" 6028 4838 6643
"200628_s_at" 20452 4419 16650
"200629_at" 4139 3364 19796
"200630_x_at" 18135 9265 17368
"200631_s_at" 6777 9373 7535
"200632_s_at" 20546 3857 2401
"200633_at" 18344 20910 7460
"200634_at" 6321 6193 18221
"200635_s_at" 21173 10329 20028
"200636_s_at" 8443 2508 6616
"200637_s_at" 20914 21446 17256
"200638_s_at" 7070 9332 17061
"200639_s_at" 18794 10483 19278
"200640_at" 8364 19841 7156
"200641_s_at" 2536 20220 5610
"200642_at" 5987 9700 6818
"200643_at" 19571 6026 7643
"200644_at" 7163 5151 18374
"200645_at" 5653 3713 5629
"200646_s_at" 3557 1182 16931
"200647_x_at" 8669 22055 19523
"200648_s_at" 3009 20911 4739
"200649_at" 20138 2232 17458
"200650_s_at" 18040 20735 16380
"200651_at" 8483 20804 17338
"200652_at" 8485 10143 6685
"200653_s_at" 19069 7598 2506
"200654_at" 18820 7975 4653
"200655_s_at" 6337 9627 16893
"200656_s_at" 5473 20210 4279
"200657_at" 6875 8673 17633
"200658_s_at" 4207 7942 7657
"200659_s_at" 2614 21379 17257
"200660_at" 7581 10141 3279
"200661_at" 17996 5635 5266
"200662_s_at" 5773 475 5751
"200663_at" 18266 10210 6875
"200664_s_at" 4636 21209 17870
"200665_s_at" 12478 12163 10178
"200666_s_at" 4184 7822 5089
"200667_at" 18489 1241 19242
