"inst_1537" "inst_1953" "inst_2037" "inst_5355" "inst_6756"
"1007_s_at" 7159 16253 3071 3284 5431
"1053_at" 9203 21970 4338 2429 20778
"117_at" 16501 9926 1985 11097 9390
"121_at" 22064 18843 2996 2158 3022
"1255_g_at" 11963 14045 12008 4063 13155
"1294_at" 13343 18185 18877 8950 17195
"1316_at" 5400 8151 2039 13894 18826
"1320_at" 12263 15024 10361 9267 5683
"1405_i_at" 10824 9303 3496 2681 10433
"1431_at" 7112 11546 12225 1195 4844
"1438_at" 7243 7414 14433 18869 3854
"1487_at" 7654 17058 8874 20512 3474
"1494_f_at" 21402 21522 3799 6598 2575
"1598_g_at" 18600 18600 5217 20198 18395
"160020_at" 749 17547 1045 18958 19739
"1729_at" 9309 17261 22039 21611 3804
"1773_at" 21328 484 442 20027 21182
"177_at" 14621 9669 643 11792 20925
"179_at" 18611 22086 1904 3078 16110
"1861_at" 18169 18458 449 2776 16529
"200000_s_at" 18753 4088 21488 21120 18759
"200001_at" 18632 602 20925 18119 8130
"200002_at" 18533 19217 8120 15207 15844
"200003_s_at" 10694 4099 8777 17539 9931
"200004_at" 9761 18029 7124 19765 14207
"200005_at" 7767 1954 18756 18513 17156
"200006_at" 8766 3685 6365 17513 7285
"200007_at" 9769 16904 8804 15078 7247
"200008_s_at" 7868 4648 7458 15316 21353
"200009_at" 9000 2912 19896 13820 17358
"200010_at" 9664 573 7646 20489 20191
"200011_s_at" 6689 17280 8554 18980 15546
"200012_x_at" 18506 2082 7146 12587 7562
"200013_at" 18148 2386 8645 14915 15326
"200014_s_at" 4918 4110 3192 14182 7187
"200015_s_at" 7244 2345 18752 17552 8352
"200016_x_at" 9523 18035 4981 15303 7510
"200017_at" 17980 16849 6154 17594 13719
"200018_at" 10064 20356 7145 14342 8306
"200019_s_at" 10564 4078 18835 18325 14090
"200020_at" 7093 16120 5802 19131 16491
"200021_at" 18791 2017 7523 1122 10055
"200022_at" 18630 4544 8898 18009 13945
"200023_s_at" 9010 772 19843 20273 4357
"200024_at" 8999 916 19681 12588 14791
"200025_s_at" 10685 1197 5272 15651 7847
"200026_at" 18802 2206 19353 1590 7600
"200027_at" 2910 17925 7567 17957 4230
"200028_s_at" 6275 19503 19719 16729 13802
"200029_at" 8588 2733 7537 3004 14316
"200030_s_at" 8976 3126 7587 14044 15216
"200031_s_at" 13179 4385 6448 16524 9979
"200032_s_at" 8795 1958 7619 2584 6797
"200033_at" 8755 19598 6332 15994 6965
