"inst_1494" "inst_1912" "inst_1994" "inst_4416" "inst_4591"
"1007_s_at" 6321 2077 4867 11042 16761
"1053_at" 19325 21209 20514 7822 5880
"117_at" 12730 10635 11583 16370 14854
"121_at" 3921 20169 18809 1172 21027
"1255_g_at" 10901 7175 17923 14518 11327
"1294_at" 2506 3925 18058 1992 224
"1316_at" 603 12400 21402 11948 21734
"1320_at" 9557 4084 12166 21397 10751
"1405_i_at" 9209 10645 6024 17268 14893
"1431_at" 773 12743 7426 10067 5683
"1438_at" 4176 5787 13856 20001 5659
"1487_at" 20970 20636 6023 5691 9060
"1494_f_at" 2233 19331 22152 529 17838
"1598_g_at" 20551 2160 3817 20684 21897
"160020_at" 21144 22148 20012 10504 18628
"1729_at" 2650 1924 4163 19837 21376
"1773_at" 16430 20854 13041 1750 19429
"177_at" 10722 7936 6857 9245 22215
"179_at" 15384 22207 4457 4665 3742
"1861_at" 1945 19507 13381 2985 19042
"200000_s_at" 15517 1109 3540 19398 7097
"200001_at" 4677 2041 4421 7634 6808
"200002_at" 6697 5009 18892 18616 8470
"200003_s_at" 18154 4758 4996 13773 11308
"200004_at" 15705 4840 4123 10168 3878
"200005_at" 15771 2533 3022 7660 9123
"200006_at" 3364 17860 2778 9094 8998
"200007_at" 16514 4329 6364 7223 17439
"200008_s_at" 5067 4568 1412 2440 3222
"200009_at" 3731 15570 19624 9855 6277
"200010_at" 6364 17837 3983 11642 4301
"200011_s_at" 6297 4208 1568 19551 6070
"200012_x_at" 4093 1740 18425 18446 19576
"200013_at" 4801 16453 2686 11875 6909
"200014_s_at" 6677 17320 1906 11602 20217
"200015_s_at" 15752 16551 18144 5974 5108
"200016_x_at" 5848 19585 18531 13680 6045
"200017_at" 16991 2541 4820 13903 9222
"200018_at" 3094 4686 6535 13892 8479
"200019_s_at" 15430 20214 5671 17708 17289
"200020_at" 6007 16701 5486 18648 7651
"200021_at" 19508 605 6214 14040 11555
"200022_at" 5293 20168 3374 13793 17516
"200023_s_at" 5787 16560 4205 9128 18962
"200024_at" 2173 1222 6513 11090 9143
"200025_s_at" 15898 3812 5304 13889 8505
"200026_at" 3937 21673 18069 14044 9014
"200027_at" 4373 15883 3325 7880 9114
"200028_s_at" 3654 20052 6725 18778 9303
"200029_at" 19157 16135 5966 19952 19496
"200030_s_at" 6673 15968 2520 11551 8689
"200031_s_at" 5608 4360 5851 13881 11406
"200032_s_at" 3162 16143 5776 13906 8909
"200033_at" 6373 5373 2780 8423 3370
"200034_s_at" 3547 4705 1706 10246 6167
"200035_at" 6260 2220 3033 20353 20394
"200036_s_at" 15979 15912 5675 18245 18511
"200037_s_at" 16661 17489 18213 8431 5297
"200038_s_at" 17512 17358 6594 14014 8881
"200039_s_at" 3601 2762 18291 11171 16609
"200040_at" 5146 5094 4524 9217 5396
"200041_s_at" 16544 4799 4162 11530 17311
"200042_at" 3342 3983 18830 9331 16518
"200043_at" 3893 15592 18858 6899 7428
"200044_at" 6181 20970 3870 6010 7727
"200045_at" 3800 4272 6752 10990 16982
"200046_at" 14759 3616 19679 17986 6498
"200047_s_at" 18618 19860 2323 6737 7054
"200048_s_at" 15801 3060 4410 11437 7666
"200049_at" 5785 1583 3510 8136 5751
"200050_at" 16852 16285 5698 7782 6880
"200051_at" 16326 19593 1321 9447 19314
"200052_s_at" 6045 2517 3791 7590 6228
"200053_at" 17063 18516 19276 5578 15805
"200054_at" 2826 19611 19749 4786 9312
"200055_at" 19631 18289 6676 19553 20553
"200056_s_at" 19240 19782 1519 5037 4689
"200057_s_at" 17158 18864 4169 17705 8936
"200058_s_at" 19467 840 3443 10883 17344
"200059_s_at" 19417 3545 2302 8170 6927
"200060_s_at" 3097 21101 4405 17970 16537
"200061_s_at" 15003 2710 18823 13879 11404
"200062_s_at" 9312 4984 6258 13754 11295
"200063_s_at" 20475 18632 4589 13947 11467
"200064_at" 15271 5011 2361 6526 5714
"200065_s_at" 3764 3849 425 10570 7456
"200066_at" 19141 17759 2001 12000 1953
"200067_x_at" 18080 17027 18251 7636 16087
"200068_s_at" 18037 18379 6161 11423 6898
"200069_at" 21338 22217 1678 11395 7125
"200070_at" 3415 21218 20853 21307 20984
"200071_at" 19414 4857 808 4183 1284
"200072_s_at" 5379 19856 4398 6562 5806
"200073_s_at" 5267 21260 2611 9991 4136
"200074_s_at" 6155 15979 2955 10732 8328
"200075_s_at" 3247 1542 3331 8489 19785
"200076_s_at" 16829 16229 21584 11873 17079
"200077_s_at" 6077 16954 19018 9043 9041
"200078_s_at" 14579 16760 4550 8169 8852
"200079_s_at" 14603 16072 5385 10547 17750
"200080_s_at" 15546 19621 5090 13940 3307
"200081_s_at" 16081 4932 6026 11625 16385
"200082_s_at" 4264 16363 4468 13932 6051
"200083_at" 19122 20121 19740 6698 4237
"200084_at" 16580 17323 5056 3715 5102
