"inst_1119" "inst_1763" "inst_2755" "inst_6777" "inst_7130"
"1007_s_at" 19051 2680 7321 4831 15313
"1053_at" 21268 20390 6093 16055 4785
"117_at" 8577 284 14266 9312 11400
"121_at" 8964 18399 5247 2899 3844
"1255_g_at" 11320 6932 16210 5786 8421
"1294_at" 7100 1419 10688 7208 13146
"1316_at" 9976 17287 12268 838 19999
"1320_at" 7191 13700 14827 18857 7378
"1405_i_at" 8575 16399 12800 1020 13343
"1431_at" 8049 7451 14166 14648 10421
"1438_at" 9881 12881 21353 21641 16166
"1487_at" 5449 18129 9850 18752 2581
"1494_f_at" 16510 2450 8367 17266 5896
"1598_g_at" 4660 21824 19766 1564 21093
"160020_at" 10149 2782 373 11303 21558
"1729_at" 5302 16887 10418 4809 16635
"1773_at" 4488 3736 3917 14974 21277
"177_at" 6024 1351 19119 11985 6789
"179_at" 9076 1958 21258 230 10497
"1861_at" 5099 1777 7866 19513 4822
"200000_s_at" 3548 15491 7573 3327 18373
"200001_at" 21424 2783 8410 4444 17106
"200002_at" 3918 17701 12484 12845 17068
"200003_s_at" 5450 3244 11487 12682 4499
"200004_at" 18777 20592 6925 3283 17506
"200005_at" 18348 3554 9650 14261 17152
"200006_at" 17710 18378 9824 14563 16017
"200007_at" 17582 19986 10289 16043 15252
"200008_s_at" 5607 17844 8035 18917 16378
"200009_at" 20455 15812 11479 14238 3053
"200010_at" 5541 19903 11945 12884 15424
"200011_s_at" 5711 2530 5716 4782 14410
"200012_x_at" 17876 2371 20969 4131 4522
"200013_at" 3758 4234 12347 13958 18160
"200014_s_at" 4922 16783 6476 15481 4926
"200015_s_at" 1506 20504 4607 17760 19543
"200016_x_at" 5107 20426 10800 5029 16298
"200017_at" 18308 3629 15188 12824 16609
"200018_at" 17980 14905 19864 4480 17254
"200019_s_at" 17641 19487 11159 12743 16993
"200020_at" 17943 15476 5359 12458 14551
"200021_at" 2402 4443 21099 7812 15062
"200022_at" 17454 3330 12468 5205 3932
"200023_s_at" 19436 18985 7031 16216 19113
"200024_at" 5503 16503 12204 13576 14808
"200025_s_at" 17688 3220 20033 12750 17423
"200026_at" 2331 2904 20796 7819 14453
"200027_at" 18080 2825 8237 14676 16707
"200028_s_at" 17545 15840 8573 15180 2229
"200029_at" 3320 16519 20496 5152 14733
"200030_s_at" 4748 19299 12043 13050 4250
"200031_s_at" 20157 912 20670 7623 15546
"200032_s_at" 5080 4517 15191 7654 15920
"200033_at" 1820 4293 9392 12788 18328
"200034_s_at" 4217 2780 12012 12688 17843
"200035_at" 1044 21764 4682 5078 21329
"200036_s_at" 4232 4398 9466 14731 15337
"200037_s_at" 20027 16416 6745 13418 14682
"200038_s_at" 4148 4161 19849 13836 2603
"200039_s_at" 4308 3162 10614 15949 4295
"200040_at" 19707 14865 4928 14003 16456
"200041_s_at" 5745 4395 9596 16937 2667
"200042_at" 20058 2011 7079 13071 17046
"200043_at" 5716 16810 7429 17770 18458
"200044_at" 17894 18501 6927 15650 15134
"200045_at" 18151 4327 9048 13748 2373
"200046_at" 2784 18602 5675 13993 2396
"200047_s_at" 4088 17012 9018 13005 17247
"200048_s_at" 3271 19466 7609 14665 17133
