"inst_1739" "inst_2888" "inst_7473"
"1007_s_at" 19475 20637 18001
"1053_at" 6017 3393 17855
"117_at" 6661 12376 8301
"121_at" 4788 21485 20298
"1255_g_at" 11095 14650 13005
"1294_at" 8406 7615 3638
"1316_at" 6943 20981 1135
"1320_at" 18664 770 13387
"1405_i_at" 6236 14042 10022
"1431_at" 11475 2501 7960
"1438_at" 16210 1262 21445
"1487_at" 6742 19236 6646
"1494_f_at" 22214 1150 3652
"1598_g_at" 1632 1810 20571
"160020_at" 19220 638 2128
"1729_at" 677 7822 17553
"1773_at" 340 6757 21124
"177_at" 21307 13794 13933
"179_at" 1550 19866 17815
"1861_at" 5712 2300 17550
"200000_s_at" 5904 3628 15996
"200001_at" 2817 8065 6103
"200002_at" 8042 6532 18585
"200003_s_at" 19798 18565 6318
"200004_at" 3871 17765 17561
"200005_at" 7675 8809 17097
"200006_at" 7596 7116 16713
"200007_at" 9349 6106 16823
"200008_s_at" 8766 10923 6071
"200009_at" 4031 9416 15277
"200010_at" 4853 10493 16067
"200011_s_at" 8383 8700 16579
"200012_x_at" 20574 19336 6150
"200013_at" 6794 6705 17307
"200014_s_at" 7687 9652 3778
"200015_s_at" 3781 5289 16489
"200016_x_at" 6293 17833 15918
"200017_at" 6861 10801 17877
"200018_at" 19837 8562 17434
"200019_s_at" 6528 6999 5766
"200020_at" 9240 9423 16265
"200021_at" 22081 20453 6583
"200022_at" 20560 18397 6513
"200023_s_at" 8402 9176 18591
"200024_at" 6710 10290 6953
"200025_s_at" 9580 8038 18003
"200026_at" 20424 18714 15890
"200027_at" 5013 5721 5919
"200028_s_at" 20641 18445 6861
"200029_at" 20915 18612 6868
"200030_s_at" 9471 10663 17607
"200031_s_at" 20306 13225 18638
"200032_s_at" 19889 10912 5893
"200033_at" 4180 8969 19938
"200034_s_at" 6921 10316 18026
"200035_at" 21966 18028 18536
"200036_s_at" 20506 7508 4990
"200037_s_at" 8407 20221 17353
"200038_s_at" 8465 10917 16403
"200039_s_at" 9413 7694 16195
"200040_at" 6194 8799 17780
"200041_s_at" 5513 7757 6015
"200042_at" 4378 3582 18917
"200043_at" 3604 8568 20198
"200044_at" 20336 5458 15455
"200045_at" 4971 9775 6600
"200046_at" 3252 10013 6452
"200047_s_at" 5980 20526 6631
"200048_s_at" 8993 5704 18117
"200049_at" 4782 20784 19866
"200050_at" 4479 6665 18628
"200051_at" 21898 10719 1980
"200052_s_at" 6142 5863 17577
"200053_at" 7966 5086 6667
"200054_at" 19511 1957 4411
"200055_at" 20236 8685 2997
"200056_s_at" 7818 10822 6360
"200057_s_at" 20311 9357 5328
"200058_s_at" 5659 5899 19167
"200059_s_at" 4171 3865 16502
"200060_s_at" 6974 4799 16129
"200061_s_at" 19500 13224 6352
"200062_s_at" 20998 13104 6543
"200063_s_at" 2285 13288 20079
"200064_at" 5686 9595 16032
"200065_s_at" 7077 8253 5088
"200066_at" 6061 8046 16444
"200067_x_at" 3844 10501 4861
"200068_s_at" 4005 9981 16981
"200069_at" 19603 7410 3769
"200070_at" 19846 9577 6100
"200071_at" 8294 6798 16530
"200072_s_at" 4056 7681 6202
"200073_s_at" 9098 7784 15264
"200074_s_at" 7977 4187 17075
"200075_s_at" 21980 4401 4467
"200076_s_at" 7539 4420 17249
