"inst_1506" "inst_1924" "inst_2006" "inst_4645" "inst_5243" "inst_5606"
"200668_s_at" 6180 17148 4436 15334 12059 15118
"200669_s_at" 7062 18673 17071 16719 13548 13055
"200670_at" 5830 19065 20131 11723 15619 14851
"200671_s_at" 7 3936 12131 10329 21987 22104
"200672_x_at" 19114 15021 9998 21185 12868 17206
"200673_at" 6760 20155 20876 12546 17321 3717
"200674_s_at" 7137 2180 17197 3795 3793 6397
"200675_at" 4277 15441 3202 17604 12940 10856
"200676_s_at" 19121 19456 19573 20872 16486 2412
"200677_at" 6625 2596 6596 10356 12709 11260
"200678_x_at" 17308 15631 19381 16336 4654 18099
"200679_x_at" 5293 16961 18991 18378 15571 13723
"200680_x_at" 17201 16300 5005 4382 7607 6459
"200681_at" 15198 17479 5092 11443 13445 15797
"200682_s_at" 6651 19435 6571 17324 13007 16627
"200683_s_at" 7343 16618 6922 17159 4701 16054
"200684_s_at" 4615 1818 1342 19922 15414 3924
"200685_at" 5863 18099 17651 14343 1970 18009
"200686_s_at" 2865 1105 1913 13909 15848 21100
"200687_s_at" 15739 2107 5974 19963 15972 13015
"200688_at" 15623 19390 19241 4433 3664 18068
"200689_x_at" 7474 428 6418 3151 4392 3687
"200690_at" 3163 22203 6150 17493 18149 14709
"200691_s_at" 6248 16229 18569 14438 13199 13503
"200692_s_at" 4960 17639 17858 18052 20307 17975
"200693_at" 4942 16304 4152 14286 12954 12081
"200694_s_at" 4363 19543 6382 12747 13379 17069
"200695_at" 3722 18552 17998 21919 17729 15770
"200696_s_at" 21108 3519 5746 16757 14161 12604
"200697_at" 16743 2209 18667 19160 1986 2918
"200698_at" 4384 21876 5996 19361 16165 13810
"200699_at" 2943 20295 1796 13637 3663 14670
"200700_s_at" 18979 2548 2221 4163 13559 12297
"200701_at" 15720 17606 6846 12906 18940 2860
"200702_s_at" 7236 15279 5170 14668 12217 18087
"200703_at" 4324 17846 5203 4017 13905 13391
"200704_at" 16319 17372 1535 11056 13384 15497
"200705_s_at" 6262 1914 18969 14182 3248 14564
"200706_s_at" 16028 46 4492 21740 17519 4177
"200707_at" 4834 2427 3043 18939 21022 2494
"200708_at" 6527 15307 362 15261 5243 3642
"200709_at" 7345 14450 17763 16166 16152 13442
"200710_at" 17317 16921 4116 20368 2249 13411
"200711_s_at" 7317 16136 17820 15610 12386 15165
"200712_s_at" 16208 19114 21751 19009 19732 16838
"200713_s_at" 4498 14833 17186 12133 1296 2874
"200714_x_at" 6956 19541 6685 16940 13370 4262
"200715_x_at" 5296 16818 5758 10783 5265 19376
"200716_x_at" 16664 976 6130 11345 3550 11792
"200717_x_at" 9868 16617 18243 6685 7391 6312
"200718_s_at" 3665 19684 20100 4350 13572 2500
"200719_at" 2424 21442 5180 15993 13037 17057
"200720_s_at" 6465 20228 5674 16532 13527 16041
"200721_s_at" 6609 3193 17289 18785 3953 13415
"200722_s_at" 19579 2691 20730 19713 12186 16515
"200723_s_at" 6274 19560 20114 15913 11780 12551
"200724_at" 1569 6293 10495 11560 1354 3535
"200725_x_at" 16961 1107 17497 3743 14976 3931
"200726_at" 4463 18324 20455 11852 12983 12172
"200727_s_at" 6260 14395 17300 11147 3441 19142
"200728_at" 15700 3388 17377 13575 17784 13795
"200729_s_at" 2932 21016 21635 14150 13406 13121
"200730_s_at" 6908 21689 22104 21096 18898 17257
"200731_s_at" 3481 21915 5808 21478 18819 17726
"200732_s_at" 6458 14545 2191 17951 13571 15051
"200733_s_at" 4709 22272 22198 21678 20319 18584
"200734_s_at" 4727 20422 5778 3417 4199 15632
"200735_x_at" 6848 18541 6930 11100 7494 6382
"200736_s_at" 13880 1869 4015 2990 5540 244
"200737_at" 18264 17301 17225 15473 20513 18134
