"inst_2173" "inst_3752" "inst_3833" "inst_3927" "inst_4308" "inst_6028"
"1007_s_at" 15339 2069 5948 2696 3105 4771
"1053_at" 19903 21414 4816 20748 20831 16098
"117_at" 21867 12614 8714 2121 6419 10640
"121_at" 16763 5958 14328 20437 16039 19019
"1255_g_at" 7216 12032 7907 6114 5752 10420
"1294_at" 18886 18842 19507 3750 15052 5283
"1316_at" 20632 2992 20833 21166 20516 3497
"1320_at" 8971 247 20692 20276 11644 88
"1405_i_at" 17349 11973 8396 10456 5093 12104
"1431_at" 1541 5176 16990 3512 14678 17398
"1438_at" 5677 2839 15182 14858 9324 19224
"1487_at" 21742 17316 16718 4661 19837 14638
"1494_f_at" 20717 3373 6931 823 14092 2995
"1598_g_at" 2962 13904 17746 11883 2485 21541
"160020_at" 22212 18949 1878 14818 3376 22089
"1729_at" 22145 19718 16788 15978 16000 19833
"1773_at" 15798 19832 7432 20461 14541 3669
"177_at" 3930 21247 2776 2067 18116 8664
"179_at" 19876 685 21789 20933 17224 6380
"1861_at" 3119 18660 17361 15861 15305 18609
"200000_s_at" 18110 17192 17107 12690 16464 18533
"200001_at" 13463 13934 16670 13239 11045 17018
"200002_at" 2734 6525 7184 11391 13090 4403
"200003_s_at" 6220 9912 9391 6884 5167 8904
"200004_at" 15689 8464 6388 16140 12705 6634
"200005_at" 16760 18575 16005 12802 11353 13701
"200006_at" 11878 6524 5259 5043 13630 5080
"200007_at" 14000 5836 3864 10950 9169 15940
"200008_s_at" 14670 19939 17771 20171 16788 4118
"200009_at" 12555 17624 7316 13461 12416 5512
"200010_at" 6310 17323 6348 13563 11570 6681
"200011_s_at" 15700 16617 5555 11142 11213 16000
"200012_x_at" 3464 8310 15276 3306 2819 14513
"200013_at" 4182 7392 6843 10784 10797 6527
"200014_s_at" 14241 6105 3388 13331 18602 7335
"200015_s_at" 13242 5903 2942 12195 16985 5548
"200016_x_at" 6209 9856 6959 6806 10624 6356
"200017_at" 6149 9992 9514 7004 5252 8993
"200018_at" 6234 9985 9502 6992 5240 8987
"200019_s_at" 3989 8201 7299 11304 10687 14148
"200020_at" 16269 16460 14165 15493 21071 14501
"200021_at" 19950 10074 9643 7127 5344 9091
"200022_at" 6249 13871 14386 6908 11894 8917
"200023_s_at" 15324 6888 6862 14637 15395 16534
"200024_at" 11221 16952 14505 10668 2718 13161
"200025_s_at" 6469 6866 13781 6989 11225 13917
"200026_at" 6311 10077 14401 7132 2989 9095
"200027_at" 3708 6811 14632 14038 13664 5422
"200028_s_at" 15584 14696 17227 15228 13731 15823
"200029_at" 6287 7037 7182 2881 1766 6475
"200030_s_at" 14475 13860 13785 11276 9212 14013
"200031_s_at" 6159 9982 9486 6980 5234 8980
"200032_s_at" 6486 9994 9517 7008 3173 8995
"200033_at" 13747 7613 3156 13255 12215 4843
"200034_s_at" 4154 15052 5567 6891 3471 7201
"200035_at" 19806 20259 16377 13070 11271 14941
"200036_s_at" 3753 7094 6777 5392 13537 6390
"200037_s_at" 17853 6814 3390 12937 17112 4107
"200038_s_at" 6095 8003 9624 7101 9484 9070
"200039_s_at" 4115 8204 15281 14447 12346 13564
"200040_at" 16387 14653 5413 17660 17655 16739
"200041_s_at" 13337 16871 7448 3985 9289 14364
"200042_at" 11771 16238 14334 12774 12702 16573
"200043_at" 15810 6617 14424 12729 11190 5870
"200044_at" 14477 5512 3018 14954 15629 4731
"200045_at" 14247 18872 17024 4190 9966 18090
"200046_at" 16425 7095 3124 16712 16896 5182
"200047_s_at" 15175 4488 6016 13229 18521 3021
"200048_s_at" 13894 5131 14864 12054 15498 5511
"200049_at" 15003 7644 15288 20916 11403 16718
"200050_at" 11274 7678 14005 16866 19488 12959
"200051_at" 11949 18983 18836 17860 15918 20015
"200052_s_at" 15813 15219 16682 15854 13828 14844
"200053_at" 12115 6604 15138 15252 13117 16307
"200054_at" 20256 17800 15334 17015 16334 20137
"200055_at" 11508 15787 6739 12049 12950 13186
"200056_s_at" 18543 7058 6187 18551 18955 12939
"200057_s_at" 12264 7261 6212 4458 3636 13236
"200058_s_at" 12618 16350 16215 12454 13593 17605
"200059_s_at" 3611 6386 7179 14086 11939 6246
"200060_s_at" 15381 15660 17283 14069 17268 16108
"200061_s_at" 6116 9981 9484 6978 5233 8978
"200062_s_at" 6214 9899 9372 6868 5155 8889
"200063_s_at" 6463 15136 9560 7043 5278 9020
"200064_at" 13046 18812 14968 14916 9879 14675
"200065_s_at" 12036 13641 18026 11228 3535 14358
"200066_at" 19423 21645 18937 18903 9769 14377
"200067_x_at" 13240 5973 5766 12636 14751 6311
"200068_s_at" 13528 6813 13738 4649 10136 5360
"200069_at" 19894 20083 16111 17469 19135 18997
"200070_at" 18200 13752 16202 3150 10913 18098
"200071_at" 19672 2830 6802 18891 19926 14573
"200072_s_at" 19933 20075 19263 16204 16040 6800
"200073_s_at" 12697 4799 4138 15612 15103 17229
"200074_s_at" 3670 7927 6957 14296 10632 5832
"200075_s_at" 18798 3613 17714 12022 12860 16696
"200076_s_at" 17908 17539 19434 13101 14045 19397
"200077_s_at" 10878 5839 5467 12411 11243 6869
"200078_s_at" 15527 14182 7455 12835 13109 5780
"200079_s_at" 15322 20529 16432 11525 15888 14729
"200080_s_at" 11476 5535 4892 12270 12726 3660
"200081_s_at" 11730 14594 6454 13467 13069 6268
"200082_s_at" 6261 8105 13967 7030 2923 9011
"200083_at" 17663 14655 14338 15659 18464 17751
"200084_at" 14416 13617 7406 17139 18060 13847
"200085_s_at" 16708 7748 16266 13534 14618 6337
"200086_s_at" 13908 6188 14421 11507 14835 6173
"200087_s_at" 12703 5106 3251 13952 13720 4028
"200088_x_at" 6308 9909 9385 6879 10140 8901
"200089_s_at" 12015 5153 4437 11305 11457 4612
"200090_at" 14242 4112 14683 12123 13210 5558
"200091_s_at" 11319 7894 4402 14495 10025 13020
"200092_s_at" 6468 14228 9566 7050 3647 13426
"200093_s_at" 14470 4673 14353 15033 15657 17366
"200094_s_at" 3296 5439 13949 5373 15919 15396
"200095_x_at" 6338 10066 9632 7112 5334 9079
"200096_s_at" 20020 13661 17819 11452 14437 13227
"200097_s_at" 17996 5917 4277 11843 15968 6469
"200098_s_at" 16240 13944 5405 12269 15189 13834
"200099_s_at" 6118 10030 9570 7054 9552 9032
"200593_s_at" 11517 13560 14429 16671 18440 6999
"200594_x_at" 13860 18139 3890 16543 16583 15278
"200595_s_at" 12457 8144 6452 14600 18807 15388
"200596_s_at" 15660 17227 15822 10758 12733 14144
"200597_at" 14797 20530 1137 17253 18663 6344
"200598_s_at" 4157 2287 14084 12335 11718 4104
"200599_s_at" 19302 1650 5472 16348 1656 14222
"200600_at" 12277 14395 13538 9619 9330 8294
"200601_at" 19657 4188 7349 4011 13525 19252
"200602_at" 19658 5301 13833 11858 17723 4106
"200603_at" 18058 5167 4333 13785 17922 4753
"200604_s_at" 21703 19132 17897 19190 19798 3521
"200605_s_at" 15399 7176 16974 16344 18603 3830
"200606_at" 21262 4031 4143 11778 16931 2340
"200607_s_at" 15615 5392 21076 4220 20861 2855
"200608_s_at" 17729 3432 3794 16913 16727 12958
"200609_s_at" 20027 19148 18792 12925 13343 16734
"200610_s_at" 13117 14148 2785 16280 14825 7022
"200611_s_at" 18815 15704 18606 14926 12353 19204
"200612_s_at" 20380 15708 19627 17623 12541 521
"200613_at" 13159 16775 15940 14872 10963 16394
"200614_at" 13219 15291 14230 6889 11274 14378
"200615_s_at" 3866 19126 16383 16250 11433 6112
"200616_s_at" 12230 5727 19163 4737 15760 4660
"200617_at" 15101 17308 18062 11616 10413 7297
"200618_at" 11565 15350 5949 3589 11426 15371
"200619_at" 20959 15914 14999 20736 15142 6959
"200620_at" 17237 14784 14615 4706 9498 5012
"200621_at" 13691 5250 13747 13578 18236 17619
"200622_x_at" 13178 13649 20100 5269 10374 16599
"200623_s_at" 15727 17195 16516 11578 2277 16089
