"inst_3690" "inst_3693" "inst_4712" "inst_4715" "inst_7389" "inst_7391"
"1007_s_at" 16048 4833 1980 5167 6656 21050
"1053_at" 20109 9827 3229 3683 6219 4716
"117_at" 8810 6665 11710 11782 8361 10459
"121_at" 11759 4360 21725 17772 2183 2493
"1255_g_at" 7850 12353 8448 10609 9142 8428
"1294_at" 15813 20498 19332 20640 9119 11415
"1316_at" 15469 21306 1969 672 20578 17617
"1320_at" 574 20854 15746 14897 12146 11953
"1405_i_at" 7645 13216 300 17630 15438 9939
"1431_at" 2064 2179 19370 471 135 5246
"1438_at" 4152 2129 21936 13729 4565 14291
"1487_at" 11802 7656 4519 14125 5185 14136
"1494_f_at" 1088 18522 9866 110 11879 7141
"1598_g_at" 2698 6612 4788 2552 883 20023
"160020_at" 15366 19534 3760 19172 3816 901
"1729_at" 20647 15839 19839 17828 6103 17329
"1773_at" 18894 4272 20543 18419 15736 5396
"177_at" 3073 6668 11985 9315 3632 11340
"179_at" 4723 3541 4992 431 21009 19997
"1861_at" 17056 15844 5935 3676 2153 5484
"200000_s_at" 20438 20988 7277 14892 15850 18546
"200001_at" 15444 2476 15898 6128 5551 5724
"200002_at" 5927 9807 6917 6646 4433 5349
"200003_s_at" 7908 11886 16508 14175 16847 13577
"200004_at" 15452 17246 14628 16679 17288 18858
"200005_at" 14335 8020 7961 4280 7321 16989
"200006_at" 11941 16494 8040 15246 7262 17358
"200007_at" 15249 8915 14791 14283 18063 14122
"200008_s_at" 20819 2380 2689 5079 17141 4663
"200009_at" 15162 7481 17416 13576 18048 16098
"200010_at" 5050 4668 5070 4137 6739 14489
"200011_s_at" 13729 6202 7179 4537 15721 18552
"200012_x_at" 5119 16208 15292 5012 7599 4109
"200013_at" 4677 9493 8002 5553 6588 14784
"200014_s_at" 13649 20804 18638 17830 7022 17995
"200015_s_at" 15901 15732 14928 19153 7527 18742
"200016_x_at" 16700 18462 17862 15415 18801 15317
"200017_at" 7999 11980 7972 5770 7395 17310
"200018_at" 7994 11969 6546 17587 5481 5616
"200019_s_at" 5092 18750 14571 16558 3528 15049
"200020_at" 17827 18862 20528 6609 19690 14596
"200021_at" 8091 12075 10261 9095 16345 2252
"200022_at" 5652 6001 5690 4703 5111 4148
"200023_s_at" 17777 16957 16058 15480 6273 16476
"200024_at" 11571 9320 6620 15822 6651 5808
"200025_s_at" 11762 17214 16853 14455 7094 13771
"200026_at" 8096 12077 4986 13585 7461 4991
"200027_at" 15016 16924 16285 17275 17632 16271
"200028_s_at" 12099 9982 19471 5322 16763 19641
"200029_at" 4219 5672 7057 4643 16629 4943
"200030_s_at" 6146 6686 6485 13433 17000 16153
"200031_s_at" 7988 11961 15496 5229 17921 4480
"200032_s_at" 8000 11982 6870 14010 5928 13925
"200033_at" 13732 16710 8055 6046 7468 20062
"200034_s_at" 3508 6520 7457 6333 16018 5146
"200035_at" 2434 16787 4049 5579 5816 17933
"200036_s_at" 12751 15718 7444 15929 4479 5510
"200037_s_at" 18606 18660 15820 13484 17985 17896
"200038_s_at" 11553 7270 14472 14980 4515 4964
"200039_s_at" 13861 16974 6978 14700 6313 14268
"200040_at" 19268 18030 18670 13398 19099 16860
"200041_s_at" 4089 2865 7565 5215 16745 16142
"200042_at" 14150 6360 7496 15332 19910 13989
"200043_at" 13981 4745 16577 2217 6792 14932
"200044_at" 15411 8847 14799 16514 16234 15975
"200045_at" 16113 7215 15555 6739 16410 14393
"200046_at" 11536 8213 6691 14193 5667 17999
"200047_s_at" 19825 18477 20691 4269 19490 16876
"200048_s_at" 16653 19008 15349 15416 3695 14602
"200049_at" 5924 5695 16534 2965 20248 20176
"200050_at" 18158 20079 4386 19810 16339 17713
"200051_at" 15872 17094 17128 20954 19442 20131
"200052_s_at" 18213 5536 15609 16157 18121 15303
"200053_at" 15667 9662 6751 2958 3208 15171
"200054_at" 12280 2721 19316 16758 16801 20815
"200055_at" 4881 8224 15592 14922 6666 13683
"200056_s_at" 19027 18763 7987 18741 17778 19514
"200057_s_at" 12516 9794 16492 14319 16750 16664
"200058_s_at" 13450 6845 15856 15721 7335 5622
"200059_s_at" 16062 6175 5074 5691 17336 15609
"200060_s_at" 13598 16516 4567 5243 16608 18403
"200061_s_at" 7987 11960 16283 13560 17151 5110
"200062_s_at" 7897 11873 10001 8830 6589 3799
"200063_s_at" 8023 12007 10184 9018 17634 13893
"200064_at" 5623 2835 5259 6159 18702 16594
"200065_s_at" 14586 6554 4968 5803 6756 4106
"200066_at" 5591 8637 3286 13899 19738 17694
"200067_x_at" 16798 17446 16649 14904 6279 14338
"200068_s_at" 15014 15641 16904 13763 15793 14874
"200069_at" 17065 5600 19677 6529 19506 14856
"200070_at" 17482 17070 15337 4900 5216 18740
"200071_at" 17863 8827 20138 19222 20249 17543
"200072_s_at" 16802 6573 6826 5674 20027 17209
"200073_s_at" 18115 19524 21358 18970 16938 15139
"200074_s_at" 12436 15652 7115 14287 5588 5411
"200075_s_at" 5409 5779 5733 15077 2599 14245
