"inst_207" "inst_253" "inst_612"
"1007_s_at" 16510 15055 4752
"1053_at" 16368 21256 19404
"117_at" 1617 3851 20496
"121_at" 4744 12500 3793
"1255_g_at" 10226 13888 11501
"1294_at" 20104 9476 3169
"1316_at" 5609 10702 17240
"1320_at" 6785 21839 13679
"1405_i_at" 11255 7342 7666
"1431_at" 10946 2195 11777
"1438_at" 4481 3520 4513
"1487_at" 5138 10563 14340
"1494_f_at" 15229 10647 15873
"1598_g_at" 15806 2683 19725
"160020_at" 16006 12246 21457
"1729_at" 3394 11627 5372
"1773_at" 122 16985 15834
"177_at" 12337 474 873
"179_at" 17260 1885 18720
"1861_at" 5320 18953 20152
"200000_s_at" 15416 19189 3226
"200001_at" 5543 13861 13761
"200002_at" 7885 11848 14681
"200003_s_at" 6792 4404 13979
"200004_at" 4665 18111 16519
"200005_at" 5854 13053 15047
"200006_at" 1169 16668 15007
"200007_at" 4614 8878 4397
"200008_s_at" 4532 14178 17064
"200009_at" 3304 11068 14098
"200010_at" 1394 15983 4162
"200011_s_at" 4035 11761 14943
"200012_x_at" 17140 1691 15654
"200013_at" 5021 2979 15599
"200014_s_at" 6648 15770 5352
"200015_s_at" 7613 20672 13561
"200016_x_at" 2199 14846 4506
"200017_at" 7895 11498 15320
"200018_at" 3582 9604 16054
"200019_s_at" 5304 14691 18060
"200020_at" 7631 19178 20528
"200021_at" 19695 2116 14565
"200022_at" 5139 9478 13517
"200023_s_at" 7302 15464 15771
"200024_at" 2834 3206 4663
"200025_s_at" 7139 9182 15152
"200026_at" 16610 1560 3161
"200027_at" 7341 17925 3417
"200028_s_at" 15917 19376 17741
"200029_at" 16088 12311 4885
"200030_s_at" 7952 10309 13241
"200031_s_at" 7624 12482 14688
"200032_s_at" 4307 9922 4859
"200033_at" 15791 11752 20776
"200034_s_at" 4261 9346 13921
"200035_at" 2947 9862 2069
"200036_s_at" 3336 3356 3982
"200037_s_at" 7353 4129 14878
"200038_s_at" 8059 10010 15363
"200039_s_at" 16460 11160 14945
"200040_at" 7822 14181 18093
"200041_s_at" 3099 15800 16594
"200042_at" 6391 11111 20051
"200043_at" 19063 19374 14277
"200044_at" 6170 16162 15215
"200045_at" 1714 14135 16670
"200046_at" 5079 12949 19891
"200047_s_at" 7209 10420 16768
"200048_s_at" 15851 11052 15132
"200049_at" 1162 16319 19444
"200050_at" 6822 19614 2340
"200051_at" 19653 16780 3778
"200052_s_at" 15568 19668 17133
"200053_at" 15221 4032 4532
"200054_at" 19596 12058 15752
"200055_at" 16984 3140 17253
"200056_s_at" 5907 14596 18044
"200057_s_at" 6396 14481 4357
"200058_s_at" 8078 14659 17099
"200059_s_at" 4967 13136 16124
"200060_s_at" 7055 13118 15159
"200061_s_at" 18198 3043 2933
"200062_s_at" 5589 9746 4363
"200063_s_at" 8084 11292 16864
"200064_at" 6027 16800 14563
"200065_s_at" 20322 16058 13601
"200066_at" 6109 18397 13548
"200067_x_at" 7331 11461 13423
"200068_s_at" 3386 12511 16050
"200069_at" 16972 21793 18182
"200070_at" 18800 10197 16371
"200071_at" 5433 18646 19587
"200072_s_at" 8357 13304 18479
"200073_s_at" 18238 18208 5405
"200074_s_at" 4642 12057 16228
"200075_s_at" 17967 11465 3922
"200076_s_at" 6397 12998 15283
"200077_s_at" 3598 13115 14506
"200078_s_at" 17199 15321 4927
"200079_s_at" 7951 14129 19736
"200080_s_at" 1000 17895 18893
"200081_s_at" 15780 12823 3223
"200082_s_at" 2948 9639 4827
"200083_at" 15551 10801 20071
"200084_at" 17448 14810 5476
"200085_s_at" 16317 4249 17619
"200086_s_at" 6097 3556 15978
"200087_s_at" 5852 14937 15587
"200088_x_at" 17135 3977 3950
"200089_s_at" 15187 12156 4187
"200090_at" 18747 16734 13194
"200091_s_at" 3597 16749 13522
"200092_s_at" 5964 2462 5096
"200093_s_at" 16372 12162 14432
"200094_s_at" 15323 4153 20062
"200095_x_at" 4468 2137 4243
"200096_s_at" 2387 14355 17989
"200097_s_at" 15225 13326 19455
"200098_s_at" 18960 14761 15972
"200099_s_at" 5611 3470 4139
"200593_s_at" 6951 18685 20176
"200594_x_at" 15781 18561 15329
"200595_s_at" 6191 21257 13160
"200596_s_at" 8125 18803 3173
"200597_at" 6771 16638 17813
"200598_s_at" 7995 15735 14748
"200599_s_at" 6320 17002 14152
"200600_at" 10588 6420 10430
"200601_at" 7654 18259 20437
"200602_at" 7027 21591 634
"200603_at" 6153 15332 4549
"200604_s_at" 16414 8910 14950
"200605_s_at" 2937 18637 3206
"200606_at" 16750 14035 17411
"200607_s_at" 16944 19239 19456
"200608_s_at" 6948 21379 5149
"200609_s_at" 18525 18245 16339
"200610_s_at" 18683 14213 19787
"200611_s_at" 5514 16954 16530
"200612_s_at" 20300 14400 13432
"200613_at" 7043 10296 13798
"200614_at" 15913 14935 4360
"200615_s_at" 3584 20312 16650
"200616_s_at" 5337 15685 19720
"200617_at" 16533 13178 19173
"200618_at" 5804 19426 17871
"200619_at" 18853 10974 16112
"200620_at" 2254 13843 3763
"200621_at" 2169 12928 2497
"200622_x_at" 2736 13345 13384
"200623_s_at" 1933 18787 18162
"200624_s_at" 2895 15892 17259
"200625_s_at" 6665 17510 16890
"200626_s_at" 16664 21804 18636
"200627_at" 6479 16751 16820
"200628_s_at" 6220 3598 13416
"200629_at" 3108 17823 4208
"200630_x_at" 4189 10677 14326
"200631_s_at" 6663 16149 17197
"200632_s_at" 2908 13037 13954
"200633_at" 15675 12398 15338
"200634_at" 15763 11705 15502
"200635_s_at" 4269 4077 20303
"200636_s_at" 7656 21166 4475
"200637_s_at" 5357 9729 16256
"200638_s_at" 15969 11773 5106
"200639_s_at" 19664 12993 18714
"200640_at" 5168 13608 17879
"200641_s_at" 4831 13850 15871
"200642_at" 6997 9090 13960
"200643_at" 19988 14735 1795
"200644_at" 2245 16534 17578
"200645_at" 1970 18174 17656
"200646_s_at" 2721 12693 13870
"200647_x_at" 20286 9009 13812
"200648_s_at" 5868 19819 19640
"200649_at" 1451 15098 13965
"200650_s_at" 4173 12277 14115
"200651_at" 4259 15032 2711
"200652_at" 7867 9361 18123
"200653_s_at" 5445 10663 17047
"200654_at" 5243 14749 14194
"200655_s_at" 5051 12481 16816
"200656_s_at" 16262 12429 15134
"200657_at" 15545 3892 2616
"200658_s_at" 1686 11834 15940
"200659_s_at" 2372 17023 14769
"200660_at" 5690 3233 18756
"200661_at" 18564 13275 17292
"200662_s_at" 15653 20137 18058
"200663_at" 16823 10326 15734
"200664_s_at" 18476 11096 21072
"200665_s_at" 12603 7359 10330
"200666_s_at" 16994 12457 20486
"200667_at" 6078 12814 16737
"200668_s_at" 6628 15100 14809
"200669_s_at" 2388 18232 16279
"200670_at" 4515 19626 4154
"200671_s_at" 8354 15191 7556
"200672_x_at" 7069 10796 13837
"200673_at" 18183 10127 14525
"200674_s_at" 3439 4063 3566
"200675_at" 4289 20413 15420
"200676_s_at" 5963 12559 5053
"200677_at" 5555 17226 4552
"200678_x_at" 3609 2978 20066
"200679_x_at" 5179 13662 5251
"200680_x_at" 7975 3546 2870
"200681_at" 16169 15604 13153
"200682_s_at" 8378 10409 16836
"200683_s_at" 17619 9811 17086
"200684_s_at" 16311 11620 19257
"200685_at" 6299 18728 12612
"200686_s_at" 6118 12011 4547
"200687_s_at" 3617 13866 18900
"200688_at" 3288 13104 13402
"200689_x_at" 7013 4064 3307
"200690_at" 6016 19784 18558
"200691_s_at" 3281 19414 18079
"200692_s_at" 15629 2834 3899
"200693_at" 5909 11261 15062
"200694_s_at" 2607 19815 20766
"200695_at" 16348 10357 18869
"200696_s_at" 3890 10936 4962
"200697_at" 19480 16801 16731
"200698_at" 4662 18616 18555
"200699_at" 19829 15340 20347
"200700_s_at" 5987 15020 14469
"200701_at" 3810 12775 13296
"200702_s_at" 7840 3831 20874
"200703_at" 7729 9598 19631
"200704_at" 6776 10335 16938
"200705_s_at" 7221 8866 13896
"200706_s_at" 18177 20121 4091
"200707_at" 17315 14176 16795
"200708_at" 19822 16282 15840
"200709_at" 4940 17816 4684
"200710_at" 6235 16487 20463
"200711_s_at" 15642 13710 14749
"200712_s_at" 4847 16294 5529
"200713_s_at" 3572 13384 15003
"200714_x_at" 16754 11933 17673
"200715_x_at" 16320 10528 5361
"200716_x_at" 6905 4257 2443
"200717_x_at" 15626 2415 13611
"200718_s_at" 16427 9832 4935
"200719_at" 6676 19961 3738
"200720_s_at" 4512 14126 4860
"200721_s_at" 2151 12416 13766
"200722_s_at" 5019 14314 16569
"200723_s_at" 15473 15731 18721
"200724_at" 18353 13849 419
"200725_x_at" 7089 3014 4653
"200726_at" 7185 20445 15280
"200727_s_at" 4041 12883 17781
"200728_at" 7536 16022 19394
"200729_s_at" 1030 19759 18363
"200730_s_at" 5994 14171 4761
"200731_s_at" 19667 14267 2397
"200732_s_at" 7389 11187 3725
"200733_s_at" 8093 17321 1032
"200734_s_at" 3278 11152 13260
"200735_x_at" 5124 11376 15956
"200736_s_at" 10732 4959 10567
"200737_at" 2263 11652 3431
"200738_s_at" 5121 15810 2677
"200739_s_at" 16069 14673 19636
"200740_s_at" 2827 16283 19586
"200741_s_at" 16153 4264 4667
"200742_s_at" 16842 12510 3510
"200743_s_at" 15902 15035 17232
"200744_s_at" 5663 19083 13388
"200745_s_at" 16023 18283 18649
"200746_s_at" 17074 16888 16385
"200747_s_at" 15244 1744 19001
"200748_s_at" 5443 14634 3835
"200749_at" 1865 22001 15176
"200750_s_at" 6294 11661 16886
"200751_s_at" 2911 13466 15973
"200752_s_at" 17849 9561 418
"200753_x_at" 2514 20068 19296
"200754_x_at" 6110 20370 17547
"200755_s_at" 4805 10863 20878
"200756_x_at" 7073 10019 15038
"200757_s_at" 3736 17223 13928
"200758_s_at" 7643 4211 2852
"200759_x_at" 7349 11395 2095
"200760_s_at" 6189 14452 14986
"200761_s_at" 5759 9952 3518
"200762_at" 492 20581 19059
"200763_s_at" 5698 4454 2558
"200764_s_at" 4056 14034 3882
"200765_x_at" 8129 17811 14930
"200766_at" 18725 10303 14463
"200767_s_at" 7848 15864 15758
"200768_s_at" 19461 20282 21255
"200769_s_at" 4345 15827 20324
"200770_s_at" 2279 12793 2030
"200771_at" 2419 18473 1885
"200772_x_at" 16710 10342 16762
"200773_x_at" 16284 3715 16651
"200774_at" 16191 18729 19672
"200775_s_at" 8241 11229 17988
"200776_s_at" 3373 12728 5385
"200777_s_at" 17819 17581 20655
"200778_s_at" 2936 12692 18302
"200779_at" 5623 9077 288
"200780_x_at" 5069 10823 13143
"200781_s_at" 17645 2647 14599
"200782_at" 6067 11425 13770
"200783_s_at" 17445 22131 22226
"200784_s_at" 10439 6726 8398
"200785_s_at" 19134 16403 20539
"200786_at" 5082 11929 17300
"200787_s_at" 3585 14196 18282
"200788_s_at" 3543 15254 14515
"200789_at" 20808 12049 14299
"200790_at" 6930 14685 19584
"200791_s_at" 3494 19750 5456
"200792_at" 4860 15975 14595
"200793_s_at" 2678 16633 3583
"200794_x_at" 15915 11386 19802
"200795_at" 714 1390 20403
"200796_s_at" 1861 15365 16798
"200797_s_at" 18803 12981 18467
"200798_x_at" 3588 15460 18038
"200799_at" 5033 21266 21268
"200800_s_at" 8274 11549 22046
"200801_x_at" 7803 3838 4395
"200802_at" 17670 15829 1523
"200803_s_at" 8076 14396 1852
"200804_at" 18189 13611 15163
"200805_at" 20173 10679 21362
"200806_s_at" 6936 17730 17241
"200807_s_at" 15973 13873 13738
"200808_s_at" 18485 2768 18402
"200809_x_at" 16511 2598 14511
"200810_s_at" 15188 11083 4452
"200811_at" 16674 18773 13993
"200812_at" 4285 17455 5322
"200813_s_at" 3205 10482 22026
"200814_at" 15318 3191 16194
"200815_s_at" 1700 12475 3847
"200816_s_at" 19473 16082 21364
"200817_x_at" 3259 3723 1443
"200818_at" 5878 10716 19204
"200819_s_at" 18405 2468 14164
"200820_at" 18653 10063 14414
"200821_at" 704 22274 20545
"200822_x_at" 15786 9405 16167
"200823_x_at" 15558 2456 3312
"200824_at" 15319 8937 14605
"200825_s_at" 2801 14840 13852
"200826_at" 7564 9575 17580
"200827_at" 6222 13470 15149
"200828_s_at" 7933 13835 19769
"200829_x_at" 2179 11859 18252
"200830_at" 17881 16377 5200
"200831_s_at" 17426 16794 14425
"200832_s_at" 7731 18031 13326
"200833_s_at" 18941 19252 2246
"200834_s_at" 18019 9313 14322
"200835_s_at" 12444 7629 10278
"200836_s_at" 4882 9010 17459
"200837_at" 2907 1575 16847
"200838_at" 19432 11126 14479
"200839_s_at" 18096 17238 21263
"200840_at" 4319 16285 5215
"200841_s_at" 18657 15484 15893
"200842_s_at" 3388 19591 1915
"200843_s_at" 4912 19342 2843
"200844_s_at" 3027 9421 18090
"200845_s_at" 16420 14900 15944
"200846_s_at" 6292 14909 15015
"200847_s_at" 5177 11891 19084
