"inst_2358" "inst_3803" "inst_3885" "inst_4361" "inst_4539"
"1007_s_at" 21987 4941 17844 16878 19983
"1053_at" 4306 18829 4463 15242 17948
"117_at" 19303 17822 10586 9063 1853
"121_at" 17998 3745 17925 1146 3512
"1255_g_at" 8030 6225 11741 8462 10377
"1294_at" 1285 13101 1653 5289 7007
"1316_at" 18275 16254 16453 16071 19990
"1320_at" 10090 17654 21012 1324 9894
"1405_i_at" 5175 9696 8928 3134 1288
"1431_at" 304 4297 9759 18374 6188
"1438_at" 9394 3206 20746 19781 21792
"1487_at" 20330 5499 19589 18266 21465
"1494_f_at" 212 21019 276 1353 4426
"1598_g_at" 2016 19087 20821 20916 14642
"160020_at" 3849 2752 5786 21851 18071
"1729_at" 3417 4732 18658 18161 19883
"1773_at" 17682 17187 21244 7354 1988
"177_at" 591 7847 7911 20842 3086
"179_at" 3830 21049 3025 14342 22187
"1861_at" 19296 13434 16351 20512 3981
"200000_s_at" 4646 15945 18247 6361 19963
"200001_at" 6502 13765 15953 7306 16421
"200002_at" 18054 13829 8505 8203 16152
"200003_s_at" 16281 6968 10261 9928 9266
"200004_at" 16750 4866 16192 7143 4013
"200005_at" 2774 13073 14690 7997 15384
"200006_at" 7404 12705 7137 5214 6776
"200007_at" 6036 12330 8462 2871 5628
"200008_s_at" 19740 17184 3278 5419 6890
"200009_at" 18301 15514 8387 5564 16203
"200010_at" 7479 12040 5955 6372 16050
"200011_s_at" 16418 5654 8172 4015 13808
"200012_x_at" 17707 12511 14693 15158 18272
"200013_at" 7354 12404 14645 9841 16781
"200014_s_at" 4938 15307 19312 5784 16362
"200015_s_at" 16044 12477 7031 7573 5900
"200016_x_at" 7725 6891 16989 9839 4150
"200017_at" 16543 7074 10369 10056 9358
"200018_at" 16958 7064 10357 10044 14445
"200019_s_at" 15916 12034 16985 10007 17243
"200020_at" 5684 14557 4007 4094 14686
"200021_at" 4247 7193 10474 10186 9463
"200022_at" 15893 12076 10274 9948 16030
"200023_s_at" 7532 5516 7299 5946 15222
"200024_at" 6834 4695 16635 7786 14170
"200025_s_at" 16463 12338 16502 10042 4361
"200026_at" 10287 7200 15258 10189 3939
"200027_at" 7431 14705 7324 3868 6719
"200028_s_at" 16604 12887 14430 15399 7475
"200029_at" 7606 4357 10307 8276 14251
"200030_s_at" 6250 4678 15699 6679 14821
"200031_s_at" 10518 7056 10348 10033 9338
"200032_s_at" 10312 7079 10371 10059 14743
"200033_at" 18887 4612 5659 4621 3144
"200034_s_at" 18178 15331 14378 8338 6735
"200035_at" 1740 5515 15676 16508 19656
"200036_s_at" 7595 14489 15118 7832 14897
"200037_s_at" 18052 11277 8336 4682 2487
"200038_s_at" 10420 3720 10454 10159 14716
"200039_s_at" 19053 11158 8318 5544 16644
"200040_at" 16106 17795 7172 5800 5893
"200041_s_at" 7282 4679 16862 4613 18810
"200042_at" 18162 15165 15270 14079 15887
"200043_at" 18133 14534 18955 5727 2776
"200044_at" 16905 17572 14607 2957 7028
"200045_at" 5953 14722 5218 8389 7370
"200046_at" 16928 11936 14928 5364 5155
"200047_s_at" 18709 13984 3618 4463 3059
"200048_s_at" 7257 4622 14554 14208 13807
"200049_at" 18988 14311 18886 2653 3155
"200050_at" 6219 11521 2925 20407 13579
"200051_at" 2378 14108 6021 14991 13758
"200052_s_at" 17809 11488 7264 6247 16058
"200053_at" 2993 16774 1404 15504 20995
"200054_at" 2303 3788 14592 8126 17053
"200055_at" 16946 4428 15606 5517 19556
"200056_s_at" 4795 17653 18772 6054 3171
"200057_s_at" 5965 14012 6501 7115 5596
"200058_s_at" 5817 13411 18343 16718 17363
"200059_s_at" 18101 12117 7516 4561 2520
"200060_s_at" 18834 12465 15481 4610 17522
"200061_s_at" 7633 7055 10346 10031 9337
"200062_s_at" 17107 6952 10248 9910 9252
"200063_s_at" 19886 7114 10408 10093 9389
"200064_at" 17198 13316 7837 5604 14806
"200065_s_at" 4495 11510 15819 4631 19297
"200066_at" 6466 3833 18456 1550 15200
"200067_x_at" 16990 3659 15236 4733 4098
"200068_s_at" 17135 18663 4492 4911 13897
"200069_at" 2712 5245 17425 14662 13575
"200070_at" 17800 10905 19258 15418 19573
"200071_at" 7143 19184 7427 2966 15210
"200072_s_at" 6657 16887 4347 2066 19423
"200073_s_at" 19853 16205 16522 7704 3726
"200074_s_at" 6499 15825 17821 15363 15456
"200075_s_at" 5918 5233 17062 15250 17176
"200076_s_at" 18304 11047 16461 6167 16000
"200077_s_at" 16553 12036 6917 7095 4942
"200078_s_at" 6349 12515 16248 4628 16470
"200079_s_at" 4897 12107 4420 7500 13971
"200080_s_at" 18416 13609 6236 6985 15816
"200081_s_at" 5331 14081 5973 6103 18529
"200082_s_at" 15943 7101 15716 10081 7107
