"inst_2962" "inst_7465"
"200085_s_at" 4645 6765
"200086_s_at" 17567 6045
"200087_s_at" 15000 19117
"200088_x_at" 8492 6785
"200089_s_at" 13904 8621
"200090_at" 14798 5470
"200091_s_at" 14586 19259
"200092_s_at" 5294 18282
"200093_s_at" 19234 17417
"200094_s_at" 3900 8158
"200095_x_at" 5352 7358
"200096_s_at" 16198 3574
"200097_s_at" 18383 18989
"200098_s_at" 17193 5405
"200099_s_at" 8816 18031
"200593_s_at" 1874 8373
"200594_x_at" 5372 17725
"200595_s_at" 16081 6649
"200596_s_at" 4341 6103
"200597_at" 19271 21307
"200598_s_at" 2738 18346
"200599_s_at" 5390 8656
"200600_at" 15721 14611
"200601_at" 17728 4150
"200602_at" 20023 21036
"200603_at" 19709 19687
"200604_s_at" 3359 5944
"200605_s_at" 19584 7582
"200606_at" 15867 19292
"200607_s_at" 3203 3193
"200608_s_at" 19455 19866
"200609_s_at" 17452 8394
"200610_s_at" 14654 18559
"200611_s_at" 13922 5235
"200612_s_at" 21000 19271
"200613_at" 3458 6343
"200614_at" 15257 7128
"200615_s_at" 2669 3890
"200616_s_at" 2310 4002
"200617_at" 15125 5302
"200618_at" 19986 17384
"200619_at" 20968 19033
"200620_at" 15886 7776
"200621_at" 15875 18812
"200622_x_at" 3926 17629
"200623_s_at" 3001 4226
"200624_s_at" 4042 8170
"200625_s_at" 15963 6926
"200626_s_at" 4301 19706
"200627_at" 15318 18116
"200628_s_at" 4037 2794
"200629_at" 15834 17997
"200630_x_at" 15255 19377
"200631_s_at" 14815 8709
"200632_s_at" 20836 562
"200633_at" 13956 7808
"200634_at" 16816 18102
"200635_s_at" 3976 21115
"200636_s_at" 6820 3032
"200637_s_at" 8728 4733
"200638_s_at" 3964 7658
"200639_s_at" 17994 18705
"200640_at" 15839 17653
"200641_s_at" 4412 6867
"200642_at" 4366 18555
"200643_at" 4805 5930
"200644_at" 15945 17405
"200645_at" 16744 18289
"200646_s_at" 18405 5325
"200647_x_at" 3699 8225
"200648_s_at" 4735 7458
"200649_at" 3898 1571
"200650_s_at" 13976 17391
"200651_at" 4856 17014
"200652_at" 18551 17903
"200653_s_at" 5403 5082
"200654_at" 15348 8080
"200655_s_at" 19206 7744
"200656_s_at" 15353 3415
"200657_at" 14387 17586
"200658_s_at" 2927 5592
"200659_s_at" 1241 2392
"200660_at" 14316 17091
"200661_at" 1829 4693
"200662_s_at" 13893 18019
"200663_at" 17496 8192
"200664_s_at" 14192 18954
"200665_s_at" 6865 8860
"200666_s_at" 3477 17682
"200667_at" 4258 18060
"200668_s_at" 5765 6449
"200669_s_at" 16142 5958
"200670_at" 16827 20530
"200671_s_at" 11547 6134
"200672_x_at" 259 6597
"200673_at" 15728 20089
"200674_s_at" 15271 6201
"200675_at" 16247 16975
"200676_s_at" 5548 1310
"200677_at" 15248 7574
"200678_x_at" 4679 6325
"200679_x_at" 2301 7983
"200680_x_at" 14249 8628
"200681_at" 16441 6755
"200682_s_at" 2438 5984
"200683_s_at" 13935 3934
"200684_s_at" 4661 7261
"200685_at" 1599 5342
"200686_s_at" 20748 19180
"200687_s_at" 1707 2779
"200688_at" 20267 17631
"200689_x_at" 14699 17273
"200690_at" 4854 21002
"200691_s_at" 15230 7237
"200692_s_at" 2418 8264
"200693_at" 17215 19069
"200694_s_at" 16349 8665
"200695_at" 17468 2276
"200696_s_at" 16313 17467
"200697_at" 15279 3625
"200698_at" 18627 8308
"200699_at" 18983 7376
"200700_s_at" 3188 6365
"200701_at" 16460 3759
"200702_s_at" 16611 6470
"200703_at" 20091 20084
"200704_at" 20780 19136
"200705_s_at" 14740 8453
"200706_s_at" 15786 8132
"200707_at" 5092 4560
"200708_at" 14662 6035
"200709_at" 3560 8609
"200710_at" 16684 3412
"200711_s_at" 18314 17533
"200712_s_at" 20687 8238
"200713_s_at" 14452 6899
"200714_x_at" 15750 6238
"200715_x_at" 3664 8022
"200716_x_at" 8910 7802
"200717_x_at" 8666 18164
"200718_s_at" 16339 19590
"200719_at" 17554 8016
"200720_s_at" 14975 3388
"200721_s_at" 19667 3500
"200722_s_at" 1606 7779
"200723_s_at" 13805 5570
"200724_at" 10871 301
"200725_x_at" 4612 7474
"200726_at" 5179 5703
"200727_s_at" 3539 19225
"200728_at" 14317 6075
"200729_s_at" 15569 20469
"200730_s_at" 3181 6979
"200731_s_at" 4746 3481
"200732_s_at" 4971 3293
"200733_s_at" 14050 21332
"200734_s_at" 19026 5014
"200735_x_at" 8806 7660
"200736_s_at" 16887 13187
"200737_at" 15400 6101
"200738_s_at" 16880 17735
"200739_s_at" 1456 7616
"200740_s_at" 18987 7650
"200741_s_at" 8478 8496
"200742_s_at" 16841 7245
"200743_s_at" 20538 3007
"200744_s_at" 3447 5641
"200745_s_at" 14319 6656
"200746_s_at" 13994 18734
"200747_s_at" 19149 6456
"200748_s_at" 16380 3206
"200749_at" 2672 3623
"200750_s_at" 4435 5042
"200751_s_at" 4872 17526
"200752_s_at" 17026 1702
"200753_x_at" 4253 18748
"200754_x_at" 15649 7911
"200755_s_at" 17078 3056
"200756_x_at" 2091 3903
"200757_s_at" 5346 20453
"200758_s_at" 2824 982
"200759_x_at" 5129 20527
"200760_s_at" 3605 4745
"200761_s_at" 17552 8066
"200762_at" 15519 5942
"200763_s_at" 5601 17958
"200764_s_at" 16467 4685
"200765_x_at" 16786 8667
"200766_at" 14684 18379
"200767_s_at" 14171 6209
"200768_s_at" 14435 4384
"200769_s_at" 1376 6172
"200770_s_at" 16152 17482
"200771_at" 19761 6186
"200772_x_at" 3807 18015
"200773_x_at" 3202 18735
"200774_at" 16307 17260
"200775_s_at" 15574 18178
"200776_s_at" 14154 18987
"200777_s_at" 14917 18238
"200778_s_at" 3351 18390
"200779_at" 3735 6826
"200780_x_at" 17653 5987
"200781_s_at" 15717 7100
"200782_at" 20883 19113
"200783_s_at" 5425 5337
"200784_s_at" 13357 10781
"200785_s_at" 6086 14242
"200786_at" 4079 2640
"200787_s_at" 3863 2355
"200788_s_at" 20299 4703
"200789_at" 2679 17299
"200790_at" 3919 17252
"200791_s_at" 18780 5036
"200792_at" 3552 7357
"200793_s_at" 3273 1977
"200794_x_at" 13908 5704
"200795_at" 10260 10513
"200796_s_at" 5069 2853
"200797_s_at" 18302 2645
"200798_x_at" 15810 21148
"200799_at" 11491 18114
"200800_s_at" 4221 18992
"200801_x_at" 5686 8371
"200802_at" 3175 7547
"200803_s_at" 2928 8248
"200804_at" 4586 5418
"200805_at" 5246 6495
"200806_s_at" 2723 19425
"200807_s_at" 4203 17027
"200808_s_at" 16584 4039
"200809_x_at" 13938 6909
"200810_s_at" 15851 19680
"200811_at" 14146 21381
"200812_at" 13842 4881
"200813_s_at" 4278 2720
"200814_at" 17837 5292
"200815_s_at" 14573 19599
"200816_s_at" 14887 4243
"200817_x_at" 8443 17212
"200818_at" 4027 6137
"200819_s_at" 5411 6057
"200820_at" 5256 5130
"200821_at" 20705 18914
"200822_x_at" 14025 8134
"200823_x_at" 2802 18064
"200824_at" 609 21376
"200825_s_at" 5187 5886
"200826_at" 4165 5039
"200827_at" 20945 6980
"200828_s_at" 2753 3033
"200829_x_at" 17006 17683
"200830_at" 15158 8302
"200831_s_at" 13995 2475
"200832_s_at" 18334 19077
"200833_s_at" 16998 19235
"200834_s_at" 8531 17891
"200835_s_at" 1306 1797
"200836_s_at" 2813 21170
"200837_at" 3868 6832
"200838_at" 13906 3288
"200839_s_at" 16614 8669
"200840_at" 14991 18817
"200841_s_at" 1781 5322
"200842_s_at" 4981 6157
"200843_s_at" 3960 5816
"200844_s_at" 5384 7713
"200845_s_at" 5358 8634
"200846_s_at" 2967 4362
"200847_s_at" 16064 18399
"200848_at" 3482 3967
"200849_s_at" 18620 3782
"200850_s_at" 16366 4779
"200851_s_at" 16436 2044
"200852_x_at" 3901 3988
"200853_at" 3559 18401
"200854_at" 16735 2094
"200855_at" 4780 19382
"200856_x_at" 20636 6816
"200857_s_at" 15256 2120
"200858_s_at" 13963 17896
"200859_x_at" 14895 7663
"200860_s_at" 17805 5837
"200861_at" 18499 18412
"200862_at" 15801 18499
"200863_s_at" 15355 7783
"200864_s_at" 4737 18160
"200865_at" 7229 16449
"200866_s_at" 2448 4802
"200867_at" 14530 3393
"200868_s_at" 5049 6830
"200869_at" 8498 7718
"200870_at" 15611 8279
"200871_s_at" 18165 19393
"200872_at" 17356 7620
"200873_s_at" 4490 8241
"200874_s_at" 710 19325
"200875_s_at" 4000 6313
"200876_s_at" 14428 8529
"200877_at" 5674 7243
"200878_at" 19695 4228
"200879_s_at" 6035 9757
"200880_at" 5555 17226
"200881_s_at" 4486 4966
"200882_s_at" 3813 6825
"200883_at" 14240 20253
"200884_at" 22225 20899
"200885_at" 21880 8059
"200886_s_at" 18343 5089
"200887_s_at" 19230 7092
"200888_s_at" 4393 7199
"200889_s_at" 3380 18991
"200890_s_at" 16623 5524
"200891_s_at" 17043 4929
"200892_s_at" 15493 7882
"200893_at" 15251 18658
"200894_s_at" 15565 7366
"200895_s_at" 15356 5121
"200896_x_at" 13824 6508
"200897_s_at" 22088 7279
"200898_s_at" 2090 5025
"200899_s_at" 15500 6197
"200900_s_at" 2764 4545
"200901_s_at" 16117 6834
"200902_at" 14754 19596
"200903_s_at" 15543 7699
"200904_at" 4133 2259
"200905_x_at" 4906 4741
"200906_s_at" 8238 17061
"200907_s_at" 13706 20308
"200908_s_at" 1850 3190
"200909_s_at" 8562 8251
"200910_at" 2800 8562
"200911_s_at" 16498 5687
"200912_s_at" 5080 5964
"200913_at" 172 18531
"200914_x_at" 18803 19290
"200915_x_at" 17051 6679
"200916_at" 16656 5347
"200917_s_at" 22110 8698
"200918_s_at" 3830 19007
"200919_at" 20480 19791
"200920_s_at" 16759 6288
"200921_s_at" 17777 17573
"200922_at" 21518 3561
"200923_at" 10836 4907
"200924_s_at" 1499 4913
"200925_at" 5709 6879
"200926_at" 8838 18545
"200927_s_at" 3757 19417
"200928_s_at" 15955 16785
"200929_at" 18992 19660
"200930_s_at" 11520 16793
"200931_s_at" 18849 3837
"200932_s_at" 20932 7157
"200933_x_at" 8758 18517
"200934_at" 18255 19132
"200935_at" 17444 17314
"200936_at" 5671 6869
"200937_s_at" 3683 17388
"200938_s_at" 7881 14947
"200939_s_at" 9932 13798
"200940_s_at" 15410 2251
"200941_at" 16402 20481
"200942_s_at" 3554 16972
"200943_at" 19150 18108
"200944_s_at" 5744 6954
"200945_s_at" 18614 6173
"200946_x_at" 2998 8008
"200947_s_at" 5003 19358
"200948_at" 18249 7205
"200949_x_at" 4807 8688
"200950_at" 14993 8574
"200951_s_at" 20727 11606
"200952_s_at" 1382 15065
"200953_s_at" 3776 14005
"200954_at" 3580 5187
"200955_at" 14030 4261
"200956_s_at" 3680 3516
"200957_s_at" 4606 6904
"200958_s_at" 19426 18118
"200959_at" 2980 5568
"200960_x_at" 5204 4985
"200961_at" 13833 17790
"200962_at" 19218 5935
"200963_x_at" 8843 16940
"200964_at" 18342 6009
"200965_s_at" 8430 21212
"200966_x_at" 15824 7504
"200967_at" 17267 7816
"200968_s_at" 13830 2049
"200969_at" 16753 18447
"200970_s_at" 18759 17961
"200971_s_at" 15211 4470
"200972_at" 18441 20057
"200973_s_at" 15324 17566
"200974_at" 20475 21855
"200975_at" 13802 8005
"200976_s_at" 15085 18274
"200977_s_at" 15918 20646
"200978_at" 14853 8200
"200979_at" 14083 5506
"200980_s_at" 3663 6919
"200981_x_at" 16834 6299
"200982_s_at" 18460 17598
"200983_x_at" 21657 8551
"200984_s_at" 17367 8568
"200985_s_at" 21560 19213
"200986_at" 12994 12741
"200987_x_at" 3078 17956
"200988_s_at" 5363 22201
"200989_at" 19832 19252
"200990_at" 19820 2313
"200991_s_at" 5369 5594
"200992_at" 4199 20804
"200993_at" 3010 7515
"200994_at" 18940 19264
"200995_at" 15562 19242
"200996_at" 5609 7929
"200997_at" 4949 6556
"200998_s_at" 21574 3050
"200999_s_at" 22089 6281
"201000_at" 4779 3092
"201001_s_at" 14701 8301
"201002_s_at" 16358 5286
"201003_x_at" 16653 16993
"201004_at" 3927 6505
"201005_at" 21960 18033
"201006_at" 10778 21645
"201007_at" 15012 20120
"201008_s_at" 4903 2083
"201009_s_at" 16414 4364
"201010_s_at" 16221 17217
"201011_at" 16519 7930
"201012_at" 17667 19667
"201013_s_at" 14097 6628
"201014_s_at" 3675 18937
"201015_s_at" 21357 5100
"201016_at" 17682 7468
"201017_at" 5335 2125
"201018_at" 16757 19616
"201019_s_at" 17086 21034
"201020_at" 2594 7090
"201021_s_at" 19006 19822
"201022_s_at" 18776 17281
"201023_at" 3945 20405
"201024_x_at" 1778 5653
"201025_at" 18322 3531
"201026_at" 2906 6076
"201027_s_at" 5762 2002
"201028_s_at" 17052 5960
"201029_s_at" 18665 7891
"201030_x_at" 3917 10405
"201031_s_at" 17067 20418
"201032_at" 5522 3635
"201033_x_at" 14702 7877
"201034_at" 19011 17825
"201035_s_at" 16193 4087
"201036_s_at" 3781 6162
"201037_at" 16784 4029
"201038_s_at" 3883 18805
"201039_s_at" 4873 4990
"201040_at" 4600 7249
"201041_s_at" 17257 1634
"201042_at" 1806 22070
"201043_s_at" 1696 19263
"201044_x_at" 7410 15620
"201045_s_at" 268 10335
"201046_s_at" 14509 2190
"201047_x_at" 18045 4707
"201048_x_at" 3645 7277
"201049_s_at" 8549 18350
"201050_at" 10459 3826
"201051_at" 1803 6191
"201052_s_at" 14175 5210
"201053_s_at" 14652 4385
"201054_at" 14217 18462
"201055_s_at" 14375 18383
"201056_at" 19960 2954
"201057_s_at" 19069 7832
"201058_s_at" 8434 11288
"201059_at" 22170 8180
"201060_x_at" 2888 20070
"201061_s_at" 17015 8368
"201062_at" 20427 14062
"201063_at" 21370 10908
"201064_s_at" 4125 6034
"201065_s_at" 4731 7872
"201066_at" 3155 6230
"201067_at" 16926 6639
"201068_s_at" 14176 6463
"201069_at" 22164 13546
"201070_x_at" 2721 17267
"201071_x_at" 19184 7390
"201072_s_at" 788 2985
"201073_s_at" 15335 19330
"201074_at" 15613 3936
"201075_s_at" 2341 4156
"201076_at" 15479 18487
"201077_s_at" 4011 8441
"201078_at" 14817 17301
"201079_at" 463 17360
"201080_at" 18883 18308
"201081_s_at" 3542 19545
"201082_s_at" 19756 1357
"201083_s_at" 2584 2438
"201084_s_at" 14057 19624
"201085_s_at" 1598 2528
"201086_x_at" 15246 8230
"201087_at" 12189 19842
"201088_at" 17224 20275
"201089_at" 17501 4721
"201090_x_at" 15796 6988
"201091_s_at" 17710 19413
"201092_at" 17074 16944
"201093_x_at" 15111 17110
"201094_at" 14677 17862
"201095_at" 16374 7052
"201096_s_at" 3545 8185
"201097_s_at" 17294 17009
"201098_at" 15361 7538
"201099_at" 4970 20076
"201100_s_at" 17415 7831
"201101_s_at" 1851 2721
"201102_s_at" 14456 793
"201103_x_at" 16783 5681
"201104_x_at" 14648 2332
"201105_at" 16102 5692
"201106_at" 3750 6744
"201107_s_at" 6786 7946
"201108_s_at" 302 1481
"201109_s_at" 13705 2731
"201110_s_at" 9577 20026
"201111_at" 14602 17241
"201112_s_at" 5652 17812
"201113_at" 16589 8602
"201114_x_at" 14712 5822
"201115_at" 3543 3590
"201116_s_at" 6783 8566
"201117_s_at" 12865 21368
"201118_at" 15698 3515
"201119_s_at" 5126 8361
"201120_s_at" 16883 20116
"201121_s_at" 16939 6203
"201122_x_at" 15135 16947
"201123_s_at" 18684 7038
"201124_at" 19826 9778
"201125_s_at" 21447 3197
"201126_s_at" 4485 4770
"201127_s_at" 1935 18537
"201128_s_at" 19722 17295
"201129_at" 3682 18795
"201130_s_at" 9650 2427
"201131_s_at" 10988 7637
"201132_at" 13852 20853
"201133_s_at" 20135 20674
"201134_x_at" 4766 4827
"201135_at" 15454 7753
"201136_at" 18338 8684
"201137_s_at" 13729 14212
"201138_s_at" 2549 7262
"201139_s_at" 5076 8558
"201140_s_at" 16368 3210
"201141_at" 22044 15054
"201142_at" 19002 18245
"201143_s_at" 14055 6616
"201144_s_at" 14915 18168
"201145_at" 3582 4262
"201146_at" 18841 7587
"201147_s_at" 12206 109
"201148_s_at" 12366 10327
"201149_s_at" 11147 345
"201150_s_at" 6419 14085
"201151_s_at" 17847 19558
"201152_s_at" 5399 4328
"201153_s_at" 14070 17554
"201154_x_at" 15439 6701
"201155_s_at" 17913 8436
"201156_s_at" 3043 5005
"201157_s_at" 14695 7543
"201158_at" 794 4159
"201159_s_at" 20008 18187
"201160_s_at" 3598 19164
"201161_s_at" 3505 6305
"201162_at" 20129 11438
"201163_s_at" 20615 14196
"201164_s_at" 4968 4426
"201165_s_at" 16525 3476
"201166_s_at" 19293 8479
"201167_x_at" 1093 18543
"201168_x_at" 21520 18541
"201169_s_at" 20976 3263
"201170_s_at" 20391 7892
"201171_at" 3338 18988
"201172_x_at" 14490 7099
"201173_x_at" 16504 4925
"201174_s_at" 5348 17544
"201175_at" 16642 4818
"201176_s_at" 18638 5112
"201177_s_at" 16973 20676
"201178_at" 17084 7934
"201179_s_at" 4337 3973
"201180_s_at" 14349 19126
"201181_at" 5679 21134
"201182_s_at" 1141 6171
"201183_s_at" 1975 2686
"201184_s_at" 15866 5399
"201185_at" 11452 4240
"201186_at" 3889 17939
"201187_s_at" 9530 15901
"201188_s_at" 11628 48
"201189_s_at" 7103 17123
"201190_s_at" 16587 17077
"201191_at" 22006 7166
"201192_s_at" 4391 6682
"201193_at" 19308 19768
"201194_at" 2763 17111
"201195_s_at" 2412 4714
"201196_s_at" 3260 8420
"201197_at" 2834 8657
"201198_s_at" 15289 7792
"201199_s_at" 14683 4405
"201200_at" 16342 7588
"201201_at" 14738 8293
"201202_at" 16747 17309
"201203_s_at" 1490 2275
"201204_s_at" 4180 4740
"201205_at" 20461 423
"201206_s_at" 20409 7286
"201207_at" 3657 2716
"201208_s_at" 585 2957
"201209_at" 5343 6187
"201210_at" 17141 7498
"201211_s_at" 879 18210
"201212_at" 6293 21243
"201213_at" 20661 5825
"201214_s_at" 3549 17604
"201215_at" 1138 17081
"201216_at" 14550 7089
"201217_x_at" 4883 6265
"201218_at" 4783 17298
"201219_at" 2472 4009
"201220_x_at" 17600 2328
"201221_s_at" 2242 2223
"201222_s_at" 16076 17431
"201223_s_at" 4921 5137
"201224_s_at" 4280 5923
"201225_s_at" 14782 17981
"201226_at" 1469 19771
"201227_s_at" 4216 2308
"201228_s_at" 16125 21286
"201229_s_at" 17383 1425
"201230_s_at" 21023 8095
"201231_s_at" 17326 7684
"201232_s_at" 17012 7731
"201233_at" 4658 2996
"201234_at" 19700 17680
"201235_s_at" 3022 128
"201236_s_at" 20122 19231
"201237_at" 4339 19553
"201238_s_at" 3358 18273
"201239_s_at" 15187 17918
"201240_s_at" 16567 8262
"201241_at" 4238 6320
"201242_s_at" 22030 7698
"201243_s_at" 145 4612
"201244_s_at" 18067 3820
"201245_s_at" 14140 7013
"201246_s_at" 233 18300
"201247_at" 20328 7485
"201248_s_at" 16922 7026
"201249_at" 6345 16096
"201250_s_at" 21483 16979
"201251_at" 18415 5024
"201252_at" 15742 2881
"201253_s_at" 20162 20520
"201254_x_at" 5474 17048
"201255_x_at" 16672 4155
"201256_at" 3847 19434
"201257_x_at" 8479 8707
"201258_at" 14618 7323
"201259_s_at" 14163 19083
"201260_s_at" 18660 20470
"201261_x_at" 8018 13731
"201262_s_at" 11090 16443
"201263_at" 3589 7750
"201264_at" 15372 2295
"201265_at" 598 10666
"201266_at" 4858 6234
"201267_s_at" 14233 4441
"201268_at" 14522 5702
"201269_s_at" 9098 13646
"201270_x_at" 15542 17030
"201271_s_at" 17328 1306
"201272_at" 2027 1834
"201273_s_at" 17646 19529
"201274_at" 2847 7997
"201275_at" 17487 3172
"201276_at" 17340 4635
"201277_s_at" 4327 17222
"201278_at" 164 8746
"201279_s_at" 10399 11409
"201280_s_at" 9181 12386
"201281_at" 13971 2979
"201282_at" 21351 17115
"201283_s_at" 21109 13285
"201284_s_at" 16689 19554
"201285_at" 18187 4471
"201286_at" 12574 3096
"201287_s_at" 6813 5876
"201288_at" 14222 156
"201289_at" 8972 4639
"201290_at" 16324 6715
"201291_s_at" 4633 2975
"201292_at" 17654 8406
"201293_x_at" 5334 8545
"201294_s_at" 4166 18888
"201295_s_at" 18489 16623
"201296_s_at" 20432 8081
"201297_s_at" 19316 18932
"201298_s_at" 2487 6147
"201299_s_at" 203 19920
"201300_s_at" 20057 6806
"201301_s_at" 19564 4531
"201302_at" 19840 7408
"201303_at" 5564 7391
"201304_at" 19908 18709
"201305_x_at" 5717 8239
"201306_s_at" 15266 5913
"201307_at" 16058 18619
"201308_s_at" 325 4353
"201309_x_at" 15221 259
"201310_s_at" 19037 17559
"201311_s_at" 17583 19873
"201312_s_at" 18977 18261
"201313_at" 21414 450
"201314_at" 15035 21561
"201315_x_at" 4343 5587
"201316_at" 5094 7025
"201317_s_at" 15527 18431
"201318_s_at" 14526 6326
"201319_at" 19242 20803
"201320_at" 495 20944
"201321_s_at" 17542 17615
"201322_at" 14468 17602
"201323_at" 2757 5838
"201324_at" 22126 14862
"201325_s_at" 22182 13934
"201326_at" 5355 19676
"201327_s_at" 4523 8687
"201328_at" 14141 790
"201329_s_at" 16793 909
"201330_at" 19732 7821
"201331_s_at" 16861 18435
"201332_s_at" 15576 15572
"201333_s_at" 11771 21673
"201334_s_at" 20573 17632
"201335_s_at" 12108 13458
"201336_at" 15636 5924
"201337_s_at" 15853 19258
"201338_x_at" 15888 8384
"201339_s_at" 19082 19469
"201340_s_at" 19332 943
"201341_at" 4260 18365
"201342_at" 1853 1535
"201343_at" 13834 18279
"201344_at" 18017 6685
"201345_s_at" 15163 6428
"201346_at" 15057 4900
"201347_x_at" 14314 5739
"201348_at" 3031 4250
"201349_at" 18990 19251
"201350_at" 15624 19988
"201351_s_at" 5597 5725
"201352_at" 16131 6219
"201353_s_at" 2646 1092
"201354_s_at" 3164 7347
"201355_s_at" 1520 16333
"201356_at" 17698 4780
"201357_s_at" 19190 559
"201358_s_at" 17157 17705
"201359_at" 19199 8001
"201360_at" 17119 5049
"201361_at" 3370 8397
"201362_at" 15693 20423
"201363_s_at" 15073 7838
"201364_s_at" 17891 3713
"201365_at" 14474 3153
"201366_at" 20825 17206
"201367_s_at" 1165 1970
"201368_at" 16317 6574
"201369_s_at" 22010 2030
"201370_s_at" 3662 5748
"201371_s_at" 18166 6309
"201372_s_at" 21124 14821
"201373_at" 20186 4173
"201374_x_at" 8137 9455
"201375_s_at" 19259 17898
"201376_s_at" 5434 4083
"201377_at" 19410 18832
"201378_s_at" 3751 3536
"201379_s_at" 16502 7827
"201380_at" 539 17346
"201381_x_at" 14722 18599
"201382_at" 19963 359
"201383_s_at" 20832 17964
"201384_s_at" 20338 7203
"201385_at" 4868 8156
"201386_s_at" 4887 6351
"201387_s_at" 12057 16728
"201388_at" 1690 5185
"201389_at" 19380 20037
"201390_s_at" 16217 5563
"201391_at" 4623 3047
"201392_s_at" 17585 836
"201393_s_at" 16688 8267
"201394_s_at" 5104 1852
"201395_at" 17573 7424
"201396_s_at" 17656 690
"201397_at" 1274 2867
"201398_s_at" 16524 18290
"201399_s_at" 14172 17017
"201400_at" 4742 18869
"201401_s_at" 4674 19419
"201402_at" 5978 12232
"201403_s_at" 19445 4351
"201404_x_at" 19660 19195
"201405_s_at" 4028 17863
"201406_at" 14042 7878
"201407_s_at" 17925 19620
"201408_at" 17591 7590
"201409_s_at" 16849 7320
"201410_at" 17491 17002
"201411_s_at" 14398 19049
"201412_at" 21822 5054
"201413_at" 4382 8045
"201414_s_at" 13929 2415
"201415_at" 16205 5807
"201416_at" 4686 678
"201417_at" 4190 3588
"201418_s_at" 19118 18910
"201419_at" 14107 4723
"201420_s_at" 14816 17076
"201421_s_at" 2637 2972
"201422_at" 22183 20374
"201423_s_at" 5574 3809
"201424_s_at" 18589 20263
"201425_at" 1126 2912
"201426_s_at" 18831 20343
"201427_s_at" 6999 9183
"201428_at" 9233 19080
"201429_s_at" 8574 19568
"201430_s_at" 14499 14369
"201431_s_at" 7456 14217
"201432_at" 5443 5332
"201433_s_at" 14069 19612
"201434_at" 4777 17847
"201435_s_at" 15692 17028
"201436_at" 14392 20971
"201437_s_at" 16737 17641
"201438_at" 6217 12135
"201439_at" 15019 3180
"201440_at" 3716 4958
"201441_at" 5493 7540
"201442_s_at" 18652 15782
"201443_s_at" 19057 18563
"201444_s_at" 21095 17627
"201445_at" 9439 10019
"201446_s_at" 17634 4281
"201447_at" 3748 2634
"201448_at" 20597 5034
"201449_at" 16386 4951
"201450_s_at" 18881 21568
"201451_x_at" 13469 15642
"201452_at" 21888 9751
"201453_x_at" 16670 18574
"201454_s_at" 3788 8146
"201455_s_at" 14199 17993
"201456_s_at" 4646 18561
