"inst_1721" "inst_5054" "inst_5473"
"1007_s_at" 21754 3216 14942
"1053_at" 20218 7627 20140
"117_at" 5372 15746 6219
"121_at" 21719 1670 15771
"1255_g_at" 4489 14799 5892
"1294_at" 20987 13508 137
"1316_at" 16605 2127 2692
"1320_at" 6920 5688 9782
"1405_i_at" 15765 15910 10235
"1431_at" 6115 5158 17563
"1438_at" 11968 5624 17128
"1487_at" 18431 17332 16480
"1494_f_at" 18403 18555 2224
"1598_g_at" 15266 18543 12841
"160020_at" 16922 6276 22188
"1729_at" 19682 4370 4096
"1773_at" 13759 17646 297
"177_at" 18833 20084 356
"179_at" 3269 17065 448
"1861_at" 12123 5702 2842
"200000_s_at" 5371 7159 19653
"200001_at" 18737 18443 14610
"200002_at" 15318 8938 13462
"200003_s_at" 3529 12876 12823
"200004_at" 17199 10435 17076
"200005_at" 18473 18996 18364
"200006_at" 20918 7975 5735
"200007_at" 18897 2442 5197
"200008_s_at" 16780 18329 14277
"200009_at" 16534 6619 13662
"200010_at" 15418 6504 15669
"200011_s_at" 16262 10116 12832
"200012_x_at" 15463 10760 3953
"200013_at" 5017 19695 13160
"200014_s_at" 16752 16957 12705
"200015_s_at" 17915 8008 12756
"200016_x_at" 17039 9943 13639
"200017_at" 21267 17064 13096
"200018_at" 15686 18095 12702
"200019_s_at" 15319 7065 13723
"200020_at" 1973 17122 19720
"200021_at" 4437 13052 7806
"200022_at" 3762 7790 12707
"200023_s_at" 5283 4627 15456
"200024_at" 17079 20340 4656
"200025_s_at" 16317 7540 13229
"200026_at" 4956 20086 14528
"200027_at" 16033 8668 13581
"200028_s_at" 17255 17797 5716
"200029_at" 15757 9520 4923
"200030_s_at" 3831 7002 13981
"200031_s_at" 15712 12944 5361
"200032_s_at" 16773 18922 4494
"200033_at" 2432 3427 15453
"200034_s_at" 4734 19097 13719
"200035_at" 19107 1388 17803
"200036_s_at" 17974 9181 14886
"200037_s_at" 16586 7376 5519
"200038_s_at" 5334 8147 14275
"200039_s_at" 16945 3705 15646
"200040_at" 20232 6686 14869
"200041_s_at" 20611 19796 18797
"200042_at" 18951 9861 13815
"200043_at" 4103 19419 15654
"200044_at" 17928 19186 5503
"200045_at" 4031 7824 18321
"200046_at" 18591 17754 16677
"200047_s_at" 15541 9388 15893
"200048_s_at" 16600 17494 12627
"200049_at" 15183 3941 4410
"200050_at" 15938 20430 16958
"200051_at" 15858 3684 5526
"200052_s_at" 4422 5875 13065
"200053_at" 3839 18084 17123
"200054_at" 1415 9576 16928
"200055_at" 15231 2802 16632
"200056_s_at" 3261 5705 20042
"200057_s_at" 17163 19895 15058
"200058_s_at" 18530 7912 16242
"200059_s_at" 4264 9071 5201
"200060_s_at" 4755 5622 4163
"200061_s_at" 2551 12943 4680
"200062_s_at" 17349 12862 7710
"200063_s_at" 16486 12993 7783
"200064_at" 3838 10428 14240
"200065_s_at" 16969 9856 15410
"200066_at" 15378 18950 16032
"200067_x_at" 15690 7812 16931
"200068_s_at" 17327 4719 12467
"200069_at" 4714 3333 20451
"200070_at" 1201 18832 4839
"200071_at" 4874 7402 4108
"200072_s_at" 16121 5893 18195
"200073_s_at" 3825 19164 14497
"200074_s_at" 16498 6672 14336
"200075_s_at" 19204 19398 4966
"200076_s_at" 2825 4192 12512
"200077_s_at" 3288 8870 14755
"200078_s_at" 17304 4506 4010
"200079_s_at" 18964 9232 17183
"200080_s_at" 16802 9954 12764
"200081_s_at" 15528 16913 15159
"200082_s_at" 20642 20907 5587
"200083_at" 3657 8385 13092
"200084_at" 18349 7987 5757
"200085_s_at" 19182 18278 12831
"200086_s_at" 20240 19331 15172
"200087_s_at" 4205 9783 16188
"200088_x_at" 3088 10724 4341
"200089_s_at" 16252 7965 5821
"200090_at" 19933 7655 5383
"200091_s_at" 2647 20964 5818
"200092_s_at" 5317 21114 4608
"200093_s_at" 16484 9014 13980
"200094_s_at" 17655 6547 15388
"200095_x_at" 4950 13041 12957
"200096_s_at" 19992 9726 15498
"200097_s_at" 19046 8924 16582
"200098_s_at" 18226 8254 18012
"200099_s_at" 17532 10627 4879
"200593_s_at" 4762 9940 5873
"200594_x_at" 4066 8637 15610
"200595_s_at" 1922 3585 18754
"200596_s_at" 4204 4478 4789
"200597_at" 21103 959 13285
"200598_s_at" 4171 18733 4387
"200599_s_at" 16664 6946 15235
"200600_at" 17526 7066 4060
"200601_at" 20937 4632 13732
"200602_at" 2898 2994 1971
"200603_at" 1665 6620 17937
"200604_s_at" 653 9684 16547
"200605_s_at" 19165 4872 17665
"200606_at" 15026 2074 16961
"200607_s_at" 20026 9627 5440
"200608_s_at" 17594 7956 16567
"200609_s_at" 4807 5113 17284
"200610_s_at" 5270 4414 4233
"200611_s_at" 2422 4523 5422
"200612_s_at" 16844 20905 15842
"200613_at" 21551 8075 20117
"200614_at" 3376 6952 5830
"200615_s_at" 21442 18054 17042
"200616_s_at" 5192 20520 15319
"200617_at" 18871 9977 13269
"200618_at" 21002 6737 13481
"200619_at" 2926 4969 21113
"200620_at" 4150 9099 15555
"200621_at" 2946 8410 16402
"200622_x_at" 2281 17994 20066
"200623_s_at" 19168 19285 13409
"200624_s_at" 2032 6123 16715
"200625_s_at" 1658 5988 16169
"200626_s_at" 4833 20213 18316
"200627_at" 16730 19858 5697
"200628_s_at" 17887 20027 2752
"200629_at" 4607 4787 15930
"200630_x_at" 15653 2653 4616
"200631_s_at" 15449 5809 13559
"200632_s_at" 19303 17179 3113
"200633_at" 19805 12942 13418
"200634_at" 18739 8184 17161
"200635_s_at" 4945 5470 20385
"200636_s_at" 4928 20156 18686
"200637_s_at" 6329 2066 22128
"200638_s_at" 2944 8554 14584
"200639_s_at" 21199 4751 14876
"200640_at" 18453 17903 15048
"200641_s_at" 2166 5276 19263
"200642_at" 18810 7943 15599
"200643_at" 18600 2080 3278
"200644_at" 15921 5488 15292
"200645_at" 18523 10789 18625
"200646_s_at" 3232 20087 3707
"200647_x_at" 4964 2248 3712
"200648_s_at" 1982 7157 15529
"200649_at" 816 19982 16264
"200650_s_at" 5167 12830 12919
"200651_at" 16609 20165 14843
"200652_at" 15456 18584 20069
"200653_s_at" 21050 21335 16255
"200654_at" 18912 20808 14492
"200655_s_at" 15899 17358 4185
"200656_s_at" 20610 3145 12505
"200657_at" 5325 8399 13880
"200658_s_at" 20264 17525 4729
"200659_s_at" 2996 6056 13313
"200660_at" 16174 3708 14542
"200661_at" 20196 17896 2901
"200662_s_at" 19305 21233 19468
"200663_at" 18511 17726 15471
"200664_s_at" 19902 9408 15910
"200665_s_at" 6327 14169 10226
"200666_s_at" 19211 8413 4752
"200667_at" 16547 4946 15016
"200668_s_at" 15788 19568 15676
"200669_s_at" 18867 6571 12936
"200670_at" 17620 7060 13252
"200671_s_at" 10866 2483 1237
"200672_x_at" 4493 9893 1607
"200673_at" 5331 8739 15279
"200674_s_at" 16084 10124 5142
"200675_at" 21362 16843 19693
"200676_s_at" 22108 2871 21880
"200677_at" 16778 9265 5393
"200678_x_at" 19470 17406 21759
"200679_x_at" 19527 19018 12668
"200680_x_at" 3511 19017 14027
"200681_at" 3069 18518 14921
"200682_s_at" 19062 9803 16201
"200683_s_at" 15312 21179 20146
"200684_s_at" 4381 9115 2269
"200685_at" 5047 22021 14299
