"inst_3824" "inst_3827" "inst_3907" "inst_3910" "inst_4381" "inst_4384" "inst_4559" "inst_4562"
"204289_at" 7626 18798 14405 17590 20129 19757 19855 20089
"204290_s_at" 2409 14062 17095 8052 7311 6076 2934 2552
"204291_at" 18561 21876 5739 5522 2755 6066 916 19020
"204292_x_at" 8781 4755 3045 7020 22156 21642 21258 11638
"204293_at" 18394 6251 2461 5743 5884 3175 21871 21072
"204294_at" 19406 20049 19501 1852 962 2016 20671 10973
"204295_at" 12377 20462 7223 11543 10885 12214 15814 20595
"204296_at" 21404 10446 2988 478 14527 13620 3385 10570
"204297_at" 5769 9785 15454 6824 7628 7367 6786 7831
"204298_s_at" 20359 4517 503 5434 14993 20948 3187 19534
"204299_at" 6421 2188 5017 703 5785 5611 5522 4658
"204300_at" 4455 12279 9235 18534 12252 8052 15234 10816
"204301_at" 18882 9859 8503 19210 3153 5265 2236 5721
"204302_s_at" 21815 21922 15762 22028 6205 2283 18958 20969
"204303_s_at" 9979 20907 2523 22247 20444 20129 18285 721
"204304_s_at" 1593 21172 11675 15044 1972 17176 12868 17891
"204305_at" 3637 3081 3221 3160 7691 5144 4460 3934
"204306_s_at" 4634 11913 2280 21920 12753 7548 14564 7983
"204307_at" 21576 20442 21726 21912 2753 22251 7390 5740
"204308_s_at" 1501 4088 2561 1644 3670 20242 1831 1870
"204309_at" 16460 18510 11943 18268 10641 15288 11482 17396
"204310_s_at" 474 20566 7693 22073 424 10681 19335 11071
"204311_at" 16844 18419 2755 14112 16718 14168 8110 16541
"204312_x_at" 7007 5402 19998 18612 5899 2515 2123 3723
"204313_s_at" 5834 9256 18564 6444 3165 9341 2017 7412
"204314_s_at" 12384 7591 15504 2979 3480 5306 3094 4424
"204315_s_at" 12498 5510 16118 2338 11849 2180 4284 2877
"204316_at" 20530 20287 590 20096 20487 21398 20174 7452
"204317_at" 7278 11249 16002 710 12416 8330 17626 19110
"204318_s_at" 7483 5565 6170 9016 6821 7531 3482 8997
"204319_s_at" 5461 4781 8023 8627 14454 13694 6665 5913
"204320_at" 2715 3319 2571 7515 306 20166 11021 14283
"204321_at" 3128 8431 20336 11513 2551 7764 2703 13804
"204322_at" 15406 16515 10883 13020 16079 15966 9202 13870
"204323_x_at" 21356 747 16636 22174 8412 4712 18586 3277
"204324_s_at" 3007 2569 20593 1249 510 5416 6729 7744
"204325_s_at" 9614 267 20930 3375 14743 21111 12128 7333
"204326_x_at" 6682 11048 5506 5596 3356 4013 2484 4056
"204327_s_at" 11241 5261 1475 11213 12897 6990 19625 20424
"204328_at" 12282 11160 1365 20596 11793 14120 19489 3857
"204329_s_at" 20749 11219 2919 19479 957 1299 21763 2505
"204330_s_at" 9678 10136 3618 7210 5155 5191 2143 321
"204331_s_at" 7928 6959 6072 9355 10943 8397 16704 9886
"204332_s_at" 6058 7098 5073 7029 5642 5143 2157 2709
"204333_s_at" 6353 4819 17448 8317 6220 6275 5702 851
"204334_at" 19271 7763 16905 18744 5637 21251 7200 12467
"204335_at" 1630 5606 19937 19539 6046 10831 3483 9361
"204336_s_at" 18700 4420 3283 1524 20817 11634 19037 9950
"204337_at" 8035 21560 1288 12983 14843 17868 4844 21853
"204338_s_at" 1267 5972 15065 16922 19060 18870 4715 20400
"204339_s_at" 2693 4589 12677 13914 17649 15690 10432 15031
"204340_at" 7627 20674 2065 3697 10221 11592 13996 8385
"204341_at" 10182 21364 16807 21102 2568 4516 19512 9911
"204342_at" 10469 6095 6395 4129 14746 10993 4132 4251
"204343_at" 1551 4204 20525 7241 7763 8058 5042 506
"204344_s_at" 19825 1533 6381 18566 3389 3985 3398 19204
"204345_at" 21417 9213 1751 21400 21617 20853 8519 3692
"204346_s_at" 21026 4671 1479 707 3112 834 7748 9502
"204347_at" 20883 7085 5201 20091 10933 21268 21210 878
"204348_s_at" 12515 4759 21437 5857 11749 6827 19949 4805
"204349_at" 6420 7329 4425 7608 3859 4121 15093 4313
"204350_s_at" 19075 6577 19591 19435 4450 7211 4781 8804
"204351_at" 6094 19708 6961 12136 15072 9259 7688 4124
"204352_at" 7356 12144 20861 18976 9346 2822 19640 2396
"204353_s_at" 8973 3389 19480 11410 8109 5290 21767 12890
"204354_at" 7776 8042 19475 6183 5412 5524 16921 853
"204355_at" 2294 8061 8908 2103 20467 6803 1830 6595
"204356_at" 15825 17217 12554 16242 20051 18159 9974 13146
"204357_s_at" 8051 2946 3615 11020 76 346 21030 10560
"204358_s_at" 2181 373 2311 6148 21216 21211 17398 20420
"204359_at" 4615 22160 17373 19599 14761 718 9521 15610
"204360_s_at" 11525 22087 9381 9533 8641 1832 16452 9518
"204361_s_at" 19867 2656 15591 7340 1834 4040 3070 10377
"204362_at" 7955 6500 6284 5601 10122 11812 18027 11073
"204363_at" 3315 1797 5232 19556 6922 14416 18447 21789
"204364_s_at" 20716 21022 19987 6252 11274 20289 443 12748
"204365_s_at" 18671 22096 19423 18529 9367 14393 5562 7184
"204366_s_at" 5944 14099 8126 7534 11995 13363 16725 11772
"204367_at" 20787 8554 5513 8216 13025 14562 18580 8906
"204368_at" 839 15153 18965 19364 55 96 4941 14685
"204369_at" 8460 3301 19384 6814 2928 6080 2304 10458
"204370_at" 4452 9533 18737 12261 9313 9725 17273 10898
"204371_s_at" 1004 11181 2434 7158 13987 22029 4742 256
"204372_s_at" 11343 12096 18625 4277 8958 11277 15475 9595
"204373_s_at" 8913 12089 18871 10018 7271 6412 16849 4164
"204374_s_at" 20425 11013 6747 21327 9810 4695 3033 193
"204375_at" 21349 3262 4877 527 6047 12150 840 20098
"204376_at" 255 7083 14996 9598 19135 19224 19302 21094
"204377_s_at" 2463 20653 1153 19138 2363 466 358 470
"204378_at" 618 4018 4635 18674 8088 5523 10503 19002
"204379_s_at" 1700 8784 15416 3309 10586 13997 12003 13864
"204380_s_at" 16233 19362 15207 16867 22196 22213 9940 18106
"204381_at" 633 3582 2537 2418 6331 6569 20574 20874
"204382_at" 3460 14266 8443 2925 15034 5136 18910 19409
"204383_at" 2348 20898 15843 5995 21552 4022 15101 1298
"204384_at" 21972 21240 4834 4427 13426 6002 16299 21120
"204385_at" 22259 6062 20530 20982 2296 4163 2578 8854
"204386_s_at" 9302 20005 18525 9959 20219 14577 16097 9937
"204387_x_at" 10122 19763 2072 795 10804 6699 14967 8088
"204388_s_at" 19447 14180 12902 8571 14387 20139 5704 9946
"204389_at" 2724 21306 13702 16231 20730 13128 14978 5653
"204390_at" 15220 2129 12542 14742 19692 17855 12517 17644
"204391_x_at" 5916 8930 4630 2060 7574 10458 6037 12394
"204392_at" 10521 817 3264 2690 635 20187 15630 2126
"204393_s_at" 14323 4 14441 17363 1416 10623 10729 18589
"204394_at" 4813 12210 21444 1001 111 216 15778 20783
"204395_s_at" 22037 21627 1548 5140 21863 2038 15433 2892
"204396_s_at" 3960 20009 18928 5339 11452 1283 4364 3670
"204397_at" 741 501 452 1159 21697 3710 3126 465
"204398_s_at" 1118 3671 1799 10150 2791 5757 16459 11604
"204399_s_at" 135 3042 15768 18710 21877 12967 13103 16422
"204400_at" 15474 5661 872 17522 8343 13754 12560 3795
"204401_at" 2835 11708 1216 21029 21158 13403 16384 11855
"204402_at" 21717 20593 353 1215 11303 20099 9128 8110
"204403_x_at" 18058 8954 19071 3992 4973 6361 16644 12012
"204404_at" 7597 7722 19759 12292 13739 10121 3996 12586
"204405_x_at" 11505 10851 7963 9067 11841 13342 16395 20387
"204406_at" 20917 21268 12618 17704 19016 11794 1163 141
"204407_at" 7494 4498 1477 2125 3475 20839 1086 1902
"204408_at" 4427 12777 8438 11713 12025 14527 5736 4073
"204409_s_at" 15834 18368 14013 12873 19829 5702 11683 16267
"204410_at" 21887 20057 20840 18738 9929 21370 19978 20254
"204411_at" 5874 16903 10199 16645 16462 19089 12137 406
"204412_s_at" 16737 17370 9566 13024 19183 19063 10969 15832
"204413_at" 3994 9730 19775 3808 21840 12671 3008 897
"204414_at" 5241 16846 14517 17478 15194 15569 11419 16752
"204415_at" 9766 937 15656 19216 1 284 4601 1353
"204416_x_at" 13683 14891 713 2678 8 137 11207 13019
"204417_at" 18101 19441 7009 9003 9536 12238 11081 15380
"204418_x_at" 4838 4980 7645 19225 14343 12884 18708 1921
"204419_x_at" 15192 16543 13297 12845 17039 16523 9834 14945
"204420_at" 11703 13148 16953 21259 1376 20040 18918 11888
"204421_s_at" 10894 1817 21486 22169 22168 21129 2559 19554
"204422_s_at" 7720 2786 13541 16985 15364 18069 4048 9676
"204423_at" 2508 7370 19805 8845 12030 14196 17627 11945
"204424_s_at" 14452 2253 15133 14161 18811 10892 13120 1062
"204425_at" 16280 19309 21263 1994 9593 9045 10853 15808
"204426_at" 20652 455 18426 20454 2174 2229 1542 12583
"204427_s_at" 19390 1058 20111 21096 2451 2537 4567 20048
"204428_s_at" 3844 472 13962 15710 17385 17996 13558 18666
"204429_s_at" 4259 21971 719 239 1586 1219 10263 18757
"204430_s_at" 445 1102 15113 1904 10307 2483 4389 6659
"204431_at" 20860 492 584 21716 22101 363 22072 7449
"204432_at" 5472 21415 680 5083 14286 11119 21753 22215
"204433_s_at" 6238 4840 3043 18819 4778 5946 7196 12298
"204434_at" 5889 10676 21200 19254 13334 12179 19962 12395
"204435_at" 11779 6145 8528 4294 9436 8078 18467 793
"204436_at" 1364 19885 22225 12140 1530 13205 19954 11722
"204437_s_at" 1133 2443 21388 10734 13223 9394 10389 13380
"204438_at" 17356 10866 14330 17663 17955 14700 11903 13349
"204439_at" 1548 20208 9803 12811 18508 17287 1665 3494
"204440_at" 12025 8186 22167 11557 3792 20169 14993 4966
"204441_s_at" 5166 10398 18888 8927 9040 5272 20013 4101
"204442_x_at" 435 134 5137 453 499 3154 4282 7775
"204443_at" 757 21818 9804 751 16387 18317 19360 612
"204444_at" 8654 3352 16345 12040 4711 7293 17901 8812
"204445_s_at" 16794 19014 14351 13607 21976 21965 131 14001
"204446_s_at" 3645 14825 12813 16902 20177 18294 12491 16963
"204447_at" 5490 20071 22200 22272 232 312 21408 8928
"204448_s_at" 6362 13748 16812 7220 4281 11118 2989 597
"204449_at" 9532 7666 4309 8469 14672 20550 6213 8098
"204450_x_at" 13336 16982 11947 16558 15314 14812 9123 16471
"204451_at" 10590 22014 20854 1396 10960 3838 19749 21738
"204452_s_at" 20595 1775 22195 20528 22159 14317 15807 311
"204453_at" 6257 12230 20721 2841 2575 3129 19475 2608
"204454_at" 10005 12196 16169 7391 12041 14249 7728 11364
"204455_at" 18357 2319 2067 20370 6018 7707 21438 20671
"204456_s_at" 17191 18642 13340 4905 18919 16744 11942 16020
"204457_s_at" 13327 17569 10664 944 18748 6777 9087 587
"204458_at" 2173 13066 3712 7832 13455 7399 3170 1280
"204459_at" 4276 9259 6953 5727 13393 8748 15836 7942
"204460_s_at" 6647 8905 15668 8786 3796 6096 5112 4586
"204461_x_at" 8826 12098 16902 9932 4371 4815 6708 3032
"204462_s_at" 9580 12150 1979 4967 8833 9932 14462 7118
"204463_s_at" 16966 283 12598 15727 22153 13030 1810 8289
"204464_s_at" 2636 5705 2605 20747 3330 9567 18073 7494
"204465_s_at" 16161 8794 12929 12913 19549 9103 11788 16892
"204466_s_at" 13901 15223 12923 15887 17604 19042 11693 15860
"204467_s_at" 22185 13583 11803 17747 4322 21996 176 20728
"204468_s_at" 15030 18733 13779 16648 18647 18869 11107 15636
"204469_at" 13259 1884 14246 18056 17293 12929 10014 16141
"204470_at" 19265 20108 14146 16557 385 15550 15624 19217
"204471_at" 14308 18630 9551 15549 16315 16059 11513 13082
"204472_at" 12897 6025 19669 5191 20741 9661 15086 8841
"204473_s_at" 10475 7000 21570 20691 21482 14349 15488 8187
"204474_at" 11166 7222 20198 7772 11129 8012 17544 5717
"204475_at" 3164 3791 12587 14809 19621 17283 2265 6701
"204476_s_at" 6640 20262 21546 6408 13963 9237 3944 4183
"204477_at" 3692 8887 1579 21925 8281 3977 1575 20413
"204478_s_at" 7482 11652 7374 8067 13044 11515 15527 11004
"204479_at" 9499 10205 7131 20884 12500 14121 6591 12517
"204480_s_at" 9531 8953 2847 8733 9703 7385 16690 8786
"204481_at" 3498 7413 6848 20670 6811 6573 4352 1916
"204482_at" 14165 14901 14348 15966 17171 15383 11962 16842
"204483_at" 3354 20744 3628 22229 20936 21123 379 22011
"204484_at" 11515 8005 17513 6544 13365 4876 19413 7299
"204485_s_at" 4686 8135 4710 3243 8560 10970 16156 6144
"204486_at" 13364 14976 9520 13409 19628 15271 12338 15240
"204487_s_at" 410 4221 11121 16219 16710 15695 9879 13653
"204488_at" 3585 3457 4196 19484 12154 9820 16481 6575
"204489_s_at" 3361 8036 20109 399 1459 2528 20646 10805
"204490_s_at" 6666 6345 4896 4085 7792 10213 4083 10243
"204491_at" 629 2113 14622 17977 17964 17419 1155 918
"204492_at" 5675 3972 15993 2279 9166 7500 16858 11730
"204493_at" 5538 14543 17396 10275 12795 10419 1160 10090
"204494_s_at" 7332 12808 2300 12088 12110 6578 1452 20863
"204495_s_at" 20423 12645 1217 6270 9770 13294 15019 5678
"204496_at" 7998 12434 8321 11573 2422 5492 3035 2604
"204497_at" 6886 4779 7746 21156 20536 13415 21147 20097
"204498_s_at" 11339 2623 16094 11842 7536 3841 17486 1672
"204499_at" 13766 10661 9417 4333 1669 11800 13171 16992
"204500_s_at" 19756 4368 18583 6830 3398 9825 3828 1838
"204501_at" 19041 20642 10803 77 21434 21672 2747 21285
"204502_at" 3150 6187 8987 20371 11244 12806 19608 19028
"204503_at" 1226 1448 8621 21160 14539 3211 21387 6555
"204504_s_at" 2822 8203 6465 9638 9273 4321 20937 8140
"204505_s_at" 21499 21307 2155 1853 10087 14091 719 1563
"204506_at" 22180 233 21140 1167 12456 1629 22278 21983
"204507_s_at" 21549 354 21194 2994 9783 9933 19260 10396
"204508_s_at" 12805 11706 8278 9885 10781 9735 22054 12262
"204509_at" 13804 2085 6429 19469 21149 4191 1900 13932
"204510_at" 8773 3507 16528 19337 12729 10505 5323 4160
"204511_at" 3327 21425 21742 21535 9134 966 22089 21186
"204512_at" 19942 5435 19195 3623 5704 5911 1948 12253
"204513_s_at" 11851 18710 96 13958 16709 19807 10148 16286
"204514_at" 1674 3683 5128 5098 13796 11205 16578 7413
"204515_at" 17587 15205 3317 18133 1098 17922 3870 8503
"204516_at" 1712 12017 21346 9397 3233 5005 20435 994
"204517_at" 9217 11756 18260 9352 8297 9847 3795 8164
"204518_s_at" 2400 5168 6474 7302 8779 8257 3550 10438
"204519_s_at" 16139 13460 21630 370 13781 20654 10546 13186
"204520_x_at" 12396 12278 19690 6241 3482 11333 14113 1296
"204521_at" 3329 5924 9294 3927 7888 9863 16910 4110
"204522_at" 19833 8075 18627 18546 7285 8314 1042 347
"204523_at" 775 1658 18113 5561 4502 2174 16783 2460
"204524_at" 2752 2166 4613 3350 20716 20101 21398 7307
"204525_at" 1428 1831 2059 3557 7247 21706 21092 20952
"204526_s_at" 5436 1393 6779 9891 2737 5736 19732 8150
"204527_at" 8613 6676 8307 5432 13364 11695 15404 5366
"204528_s_at" 10640 13084 2616 472 21701 13522 4434 10164
"204529_s_at" 19044 20725 14161 14111 18971 15438 22083 12572
"204530_s_at" 4566 11225 7252 17903 20026 8337 5821 17782
"204531_s_at" 6823 7072 6216 5507 12120 7014 21688 19579
"204532_x_at" 143 471 6575 8290 6481 4156 14385 21605
"204533_at" 13359 14658 11935 16053 17978 18986 9665 13729
"204534_at" 12065 17483 13916 13448 19901 19128 13607 18801
"204535_s_at" 924 8019 983 22138 13211 14411 19825 1186
"204536_s_at" 21866 19927 20773 21935 407 1851 43 255
"204537_s_at" 15100 19375 10159 16658 17142 19793 13576 14673
"204538_x_at" 1247 5157 4808 8633 11370 12313 19898 20248
"204539_s_at" 17873 15423 13436 9159 14352 4922 13589 14500
"204540_at" 12357 14158 8584 11656 12181 12250 16638 11397
"204541_at" 1330 8967 1854 19672 5747 21114 21615 22029
"204542_at" 21174 5582 16407 20580 3484 4582 1824 7927
"204543_at" 20064 20709 4164 16944 191 15359 8717 18793
"204544_at" 3759 3715 3971 11454 5311 12389 14766 7354
"204545_at" 12259 20480 9478 16668 18929 17324 18820 19075
"204546_at" 986 2179 5840 9114 20618 14649 2155 5939
"204547_at" 10816 10989 17561 4964 9641 8028 16540 11151
"204548_at" 14376 16603 12963 17582 20636 20385 13330 15646
"204549_at" 18566 13538 15712 7943 9615 6656 907 9250
"204550_x_at" 18154 9635 6560 3748 20540 13515 19158 2648
"204551_s_at" 20817 10880 3096 436 21020 3537 707 14201
"204552_at" 20574 397 1700 10412 4116 2856 20804 7994
"204553_x_at" 21810 12982 17489 22276 13908 3452 20455 20811
"204554_at" 9605 1746 19284 7045 6827 12492 6741 5128
"204555_s_at" 19131 1671 3804 6832 5710 1197 21045 20437
"204556_s_at" 3797 2728 12570 15246 12643 17219 4475 20246
"204557_s_at" 16953 16650 14467 17796 16444 18208 8853 14219
"204558_at" 1454 4242 3772 21506 13931 8296 20374 1657
"204559_s_at" 20419 7136 5711 8059 12857 3367 17507 4803
"204560_at" 20257 1611 16389 21542 5978 5922 89 19156
"204561_x_at" 13827 15701 11041 13709 15674 16888 8862 15543
"204562_at" 15001 15508 12087 14981 14826 22108 15414 19691
"204563_at" 20126 6992 7293 20034 21957 9002 18019 20589
"204564_at" 18177 9379 4396 2916 21926 4267 20275 22176
"204565_at" 7904 8582 16111 8390 12155 12272 4198 9538
"204566_at" 10133 10082 18469 19266 12234 14125 5565 12536
"204567_s_at" 1705 6716 3204 4965 5394 11042 21154 21431
"204568_at" 9844 9965 16122 8246 9998 7939 20512 5609
"204569_at" 12086 1730 2422 4337 20514 4809 1412 11792
"204570_at" 14702 16006 10387 18061 17828 17372 8919 15245
"204571_x_at" 7019 2477 9161 12000 12410 11274 18259 12435
"204572_s_at" 8136 12251 15644 8089 14312 6137 2820 9861
"204573_at" 4329 8536 1033 593 6051 14597 20168 9061
"204574_s_at" 15354 15167 10571 12987 18500 15091 12504 15639
"204575_s_at" 17492 19023 19001 20517 5559 20436 8643 14671
"204576_s_at" 3952 5097 9220 11184 12965 12273 18612 20338
"204577_s_at" 21323 9642 2063 8638 1019 5050 334 20076
"204578_at" 3251 6545 4534 1792 1858 13318 21205 12798
"204579_at" 18649 4047 5338 2522 7203 20739 22162 6887
"204580_at" 10176 13180 10407 13666 20746 20518 10557 13159
"204581_at" 16229 16187 20996 20866 21814 21293 12951 17341
"204582_s_at" 17475 18227 12499 13694 20006 12137 13737 16338
"204583_x_at" 13899 15725 13894 17726 18783 19626 8495 13832
"204584_at" 20581 13876 16030 9766 10518 11646 17804 11917
"204585_s_at" 17143 16357 189 14 18701 4921 9360 14715
"204586_at" 13809 15764 12309 16121 15221 7268 13098 17843
"204587_at" 12343 13010 16095 11832 8957 5070 3729 4287
"204588_s_at" 2829 17102 15154 17452 15332 14832 9387 17374
"204589_at" 19342 8727 5389 3443 21433 13919 15377 5413
"204590_x_at" 8247 20373 4775 8863 14869 8575 22216 12352
"204591_at" 15248 14893 13291 16577 17273 175 13629 13778
"204592_at" 43 1190 12155 15495 16599 19167 5836 18921
"204593_s_at" 4836 6704 2822 8108 8612 13144 14810 6129
"204594_s_at" 19023 11100 7105 12304 8527 3698 15411 4211
"204595_s_at" 18411 10978 3362 21008 3601 21431 3430 6993
"204596_s_at" 8057 2299 19557 4302 21892 7668 1503 20881
"204597_x_at" 4726 13503 6712 20641 14649 12509 17731 3974
"204598_at" 11870 14262 3903 10223 21841 21831 21872 11078
"204599_s_at" 18123 20738 18964 7619 4532 4025 6351 19185
"204600_at" 21289 19394 1661 351 13114 11915 20764 980
"204601_at" 2879 8299 18637 20308 14521 14620 5607 9720
"204602_at" 14656 15957 17927 18787 14661 13560 9642 14775
"204603_at" 7479 3316 7918 4856 5097 7959 5858 19569
"204604_at" 19854 6962 13043 16706 22123 21762 20549 9651
"204605_at" 3151 7858 6397 4234 4697 9128 4566 12147
"204606_at" 13482 18869 21623 21843 17086 17781 3409 18896
"204607_at" 13318 17539 3102 15512 17767 14694 8056 16669
"204608_at" 6871 10509 4479 3804 7920 12743 7457 4731
"204609_at" 13474 14986 9563 12747 19637 18713 1821 19004
"204610_s_at" 4587 12161 6427 11165 13437 6446 6795 7254
"204611_s_at" 20971 19992 21081 2554 285 120 20590 20084
"204612_at" 5669 5832 19399 20084 5315 14044 4075 6593
"204613_at" 3146 112 18466 11089 20955 3890 21921 2496
"204614_at" 11480 1599 11702 15698 17286 16126 18184 21465
"204615_x_at" 4981 14520 19679 9028 12125 12988 20116 2711
"204616_at" 7717 11190 18017 11326 12914 10263 5539 8446
"204617_s_at" 3069 7905 6571 5382 11070 12024 16442 10306
"204618_s_at" 18008 8828 19310 12221 7265 8765 20729 9428
"204619_s_at" 20660 12040 3801 2943 4729 19325 112 440
"204620_s_at" 4313 2352 9647 2352 15225 15462 18738 1576
"204621_s_at" 14515 18527 63 129 82 16144 12096 18621
"204622_x_at" 21149 6614 15931 9767 5830 6378 21433 20412
"204623_at" 16559 3178 2692 5881 5987 13176 9185 16599
"204624_at" 18551 677 1940 12607 9152 12532 21854 20905
"204625_s_at" 16599 18915 936 20735 15770 2479 11744 13712
"204626_s_at" 15712 19071 18330 3537 7478 13677 8278 13367
"204627_s_at" 3583 7959 11430 15920 19427 15212 7110 18602
"204628_s_at" 637 331 15062 2463 10478 18911 8453 15849
"204629_at" 6025 13279 13468 13014 16298 15719 4932 11449
"204630_s_at" 7456 6719 20692 1531 11872 10635 21860 5722
"204631_at" 17778 17289 14404 12972 19632 19098 9472 13733
"204632_at" 8710 11201 19037 10135 14670 21077 3198 20055
"204633_s_at" 3878 6419 2224 7209 740 14511 18229 5655
"204634_at" 6084 6018 15617 7564 3655 7479 14282 3824
"204635_at" 12390 6597 4271 398 2906 2658 7299 4236
"204636_at" 21710 21574 12004 14015 17271 14373 10771 16739
"204637_at" 310 165 1124 1296 14162 8110 887 5592
"204638_at" 16333 18958 14010 12907 15222 877 8019 15584
"204639_at" 12508 5604 4334 3884 14573 9125 20207 295
"204640_s_at" 12496 9874 16772 8111 8098 4202 17574 2898
"204641_at" 10976 7089 4677 4297 2073 5964 14202 6688
"204642_at" 22208 20952 13736 13461 18017 16721 13237 13931
"204643_s_at" 5182 6600 17548 19221 11038 6823 6480 20354
"204644_at" 20836 21076 19389 211 8040 8950 2144 93
"204645_at" 19348 5671 21555 22099 3902 2607 6488 8285
"204646_at" 6695 8080 14902 13451 15356 15343 7722 7526
"204647_at" 6431 9470 20017 5239 6634 4869 15742 1350
"204648_at" 1554 3397 2943 1596 22068 11169 1240 17787
"204649_at" 10507 12675 7016 7845 12526 20945 16871 10050
"204650_s_at" 942 20758 894 20993 1214 11675 499 1285
"204651_at" 6179 3752 2419 2402 10298 6204 18869 2273
"204652_s_at" 3111 5963 21031 11309 1372 5116 21266 5676
"204653_at" 13086 10138 18672 5135 9622 13228 16505 7420
"204654_s_at" 5444 6724 2288 20041 9988 7423 19948 12774
"204655_at" 15505 18194 6085 2079 19482 18732 10401 15472
"204656_at" 9735 5876 15853 6773 4689 4328 20279 7517
"204657_s_at" 18173 11800 7307 11119 10409 3208 17387 3750
"204658_at" 7738 2194 18400 11145 3602 5880 3240 10472
"204659_s_at" 10274 7115 2651 5979 7268 9984 2277 8887
"204660_at" 102 20777 460 863 19851 4313 81 20915
"204661_at" 3226 2296 10137 15243 5868 21641 21890 21242
"204662_at" 3851 4824 4913 18888 1263 1544 16583 3139
"204663_at" 3267 4251 5011 301 20159 16979 142 1159
"204664_at" 699 20422 12989 16000 16885 16358 11540 16622
"204665_at" 19703 7865 18713 4844 1434 1958 4875 9066
"204666_s_at" 9498 885 20973 7443 6403 5099 2270 4092
"204667_at" 3435 289 18379 9748 6299 13458 1816 645
"204668_at" 12533 20722 7215 21934 6268 4572 7453 6193
"204669_s_at" 9170 14053 6565 5084 12878 11009 19602 6474
"204670_x_at" 1318 9044 20748 19517 11124 7312 1905 13531
"204671_s_at" 8281 19473 16000 5722 7867 2572 17900 20814
"204672_s_at" 18218 1328 21758 9529 6650 7208 3629 7174
"204673_at" 5716 16276 10967 14073 15416 8896 5362 19837
"204674_at" 15673 16550 10292 14937 16052 14854 11416 15144
"204675_at" 3785 10825 15393 3155 7216 6854 5967 2368
"204676_at" 2234 6249 3177 2704 8597 7340 5294 12136
"204677_at" 15500 15229 12657 8961 19846 13964 8619 18517
"204678_s_at" 6100 6748 4338 8931 4161 1465 4870 10585
"204679_at" 7804 11348 4836 6077 9847 9628 5867 5816
"204680_s_at" 17975 162 1901 4114 21953 503 3523 19490
"204681_s_at" 7091 3031 111 3264 1626 20263 1162 7558
"204682_at" 6670 20011 8396 1729 14726 2923 20408 19360
"204683_at" 13599 16363 14440 67 2772 2354 7289 16987
"204684_at" 16492 888 21980 3489 809 565 184 3833
"204685_s_at" 14081 2773 15148 11849 5415 15171 9314 16617
"204686_at" 6222 6864 15887 6417 5117 3603 2379 6606
"204687_at" 5691 1583 13762 17401 15928 14968 20457 1422
"204688_at" 3409 6278 8467 2405 22151 21510 16580 19506
"204689_at" 19466 9040 5734 9045 13256 3493 19340 21262
"204690_at" 3144 11471 16942 11343 5463 9701 17719 1549
"204691_x_at" 3859 9267 5258 18859 2668 20888 2034 3367
"204692_at" 21456 8094 3118 376 5568 3461 2468 22013
"204693_at" 18791 13873 19099 7040 20576 21422 6923 11930
"204694_at" 13908 11216 15056 18230 12789 15700 11597 16245
"204695_at" 12454 9339 8436 12308 8225 4641 19231 6309
"204696_s_at" 2858 1841 753 261 21120 7404 6327 19897
"204697_s_at" 17051 15388 11671 14887 20102 15976 12489 15090
"204698_at" 1749 1254 20421 4626 21544 9793 14376 1188
"204699_s_at" 20576 9251 17463 3169 8501 5347 14148 3621
"204700_x_at" 10250 10620 9208 5733 13425 9376 14589 4186
"204701_s_at" 22000 22070 103 22043 1046 19993 9355 6079
"204702_s_at" 3242 4174 2433 8432 8628 2535 1388 11179
"204703_at" 12438 9715 6458 21247 4578 7455 18204 12632
"204704_s_at" 221 3320 12344 8800 17986 3360 20931 19651
"204705_x_at" 17049 17621 12745 15880 15645 15199 10806 15109
"204706_at" 12676 12813 16923 11406 11094 12692 19652 12064
"204707_s_at" 14034 14777 14699 9984 19239 18805 13870 18837
"204708_at" 14213 15347 13686 14176 18693 18946 12131 17260
"204709_s_at" 4474 4362 20279 11187 5849 3200 4133 9956
"204710_s_at" 10824 10590 4455 8164 10001 9263 6076 3777
"204711_at" 5720 7515 9347 6499 5085 7842 15969 5579
"204712_at" 17489 18604 9189 1504 19148 19799 10371 18620
"204713_s_at" 20456 12170 1363 3194 1442 181 5367 739
"204714_s_at" 21982 12275 5765 17330 14505 9289 420 390
"204715_at" 18811 9192 18323 8486 10692 2808 19250 3914
"204716_at" 19381 3061 4444 9083 5317 10109 18419 4229
"204717_s_at" 913 21701 2896 3444 2381 11131 22076 10221
"204718_at" 1649 8620 21162 21893 1456 21548 16543 7611
"204719_at" 20669 21089 14336 10373 18294 16090 2324 4296
"204720_s_at" 12821 721 20777 8848 6708 13014 1789 19964
"204721_s_at" 16066 15828 13604 17859 19779 10894 12630 16985
"204722_at" 3614 20121 11860 12908 18732 17582 10119 18612
"204723_at" 13706 14738 12696 16055 15775 17759 10373 17214
"204724_s_at" 1675 21521 13519 1104 17905 15809 20194 21424
"204725_s_at" 19375 2720 16191 9113 4747 8163 2524 9331
"204726_at" 16294 16558 11599 14924 17200 14903 9892 14998
"204727_at" 3670 3158 7814 11370 5232 9087 3706 6873
"204728_s_at" 9585 1487 21168 2874 3052 3816 1607 1308
"204729_s_at" 18712 11897 20601 10929 360 8463 16952 2624
"204730_at" 8344 3344 17861 2664 5110 9929 16275 19776
