"inst_3556" "inst_6133" "inst_6817"
"1007_s_at" 20176 376 20854
"1053_at" 14005 15781 12051
"117_at" 10193 10332 4345
"121_at" 19498 18417 13510
"1255_g_at" 7530 6476 6933
"1294_at" 7149 17386 1826
"1316_at" 20564 19910 16673
"1320_at" 11083 5835 5521
"1405_i_at" 6244 13091 9897
"1431_at" 18819 11353 16494
"1438_at" 20152 11493 21849
"1487_at" 12030 18828 11473
"1494_f_at" 10538 14270 10432
"1598_g_at" 21147 21442 21246
"160020_at" 16953 15764 11459
"1729_at" 4863 12399 18623
"1773_at" 2865 15857 12967
"177_at" 6394 2695 12308
"179_at" 18197 859 21455
"1861_at" 15225 15542 13819
"200000_s_at" 13007 13923 12500
"200001_at" 13121 11591 12670
"200002_at" 11970 10025 10361
"200003_s_at" 4019 4995 5207
"200004_at" 12796 15946 14413
"200005_at" 4353 11704 10812
"200006_at" 3804 11022 10309
"200007_at" 12505 11522 2732
"200008_s_at" 17518 10510 12141
"200009_at" 12859 11399 10500
"200010_at" 16082 4996 10792
"200011_s_at" 13176 18866 18176
"200012_x_at" 3766 4955 2312
"200013_at" 4319 10020 2816
"200014_s_at" 5012 13009 15330
"200015_s_at" 14408 13485 11692
"200016_x_at" 13461 4926 2968
"200017_at" 13304 5095 5347
"200018_at" 12011 5089 5334
"200019_s_at" 3492 5056 10898
"200020_at" 13199 14221 15445
"200021_at" 7109 5194 5501
"200022_at" 12819 5009 5227
"200023_s_at" 3310 13345 13810
"200024_at" 12579 5060 2964
"200025_s_at" 12939 5086 10388
"200026_at" 4425 5198 5509
"200027_at" 4193 12806 11644
"200028_s_at" 15052 15325 14451
"200029_at" 3568 5044 2989
"200030_s_at" 4086 10536 10335
"200031_s_at" 12564 5078 5321
"200032_s_at" 12219 5097 5356
"200033_at" 15363 11157 13843
"200034_s_at" 12693 10441 9984
"200035_at" 19205 14316 12590
"200036_s_at" 12713 11084 10011
"200037_s_at" 4999 12559 11458
"200038_s_at" 3859 5171 5475
"200039_s_at" 2775 11019 11035
"200040_at" 14057 16562 14818
"200041_s_at" 2695 10805 14634
"200042_at" 12910 12261 11391
"200043_at" 12846 11530 13382
"200044_at" 4146 11832 11791
"200045_at" 12741 14347 16467
"200046_at" 14876 12179 14268
"200047_s_at" 13043 16022 14867
"200048_s_at" 4823 11796 10710
"200049_at" 16578 13175 16862
"200050_at" 15203 13113 2695
"200051_at" 4902 14058 16925
"200052_s_at" 3457 3193 10510
"200053_at" 3329 10855 1838
"200054_at" 17894 12246 3071
"200055_at" 3156 11223 10378
"200056_s_at" 15777 16429 17622
"200057_s_at" 4300 11000 13124
"200058_s_at" 13885 13727 13273
"200059_s_at" 13858 12783 14110
"200060_s_at" 14499 12275 15710
"200061_s_at" 13507 5076 5319
"200062_s_at" 6952 4981 5180
"200063_s_at" 5245 5124 5400
"200064_at" 4560 10663 12369
"200065_s_at" 2044 3293 11960
"200066_at" 3914 15689 13530
"200067_x_at" 12524 13264 12977
"200068_s_at" 21694 22062 21945
"200069_at" 17200 16104 18042
"200070_at" 3349 15052 14036
"200071_at" 15007 18415 18628
"200072_s_at" 15397 12138 14088
"200073_s_at" 15943 11917 11608
"200074_s_at" 15538 3217 3151
"200075_s_at" 4170 12531 11919
"200076_s_at" 12699 12717 16797
"200077_s_at" 12957 2962 13216
"200078_s_at" 17332 19561 18433
"200079_s_at" 3853 13637 13330
"200080_s_at" 13410 11091 13458
"200081_s_at" 4173 9830 3038
"200082_s_at" 4673 5116 5388
"200083_at" 16303 13690 20144
"200084_at" 13668 13665 12792
"200085_s_at" 2575 10552 11467
"200086_s_at" 4517 10903 10119
"200087_s_at" 18272 21196 19745
"200088_x_at" 5178 4990 5200
"200089_s_at" 4970 5152 3140
"200090_at" 2089 12988 10815
"200091_s_at" 14959 10181 3053
"200092_s_at" 13184 5130 10418
"200093_s_at" 13873 15033 10755
"200094_s_at" 3995 11366 11192
