"inst_327" "inst_594"
"200755_s_at" 15341 20138
"200756_x_at" 20654 20591
"200757_s_at" 5443 6760
"200758_s_at" 15261 19624
"200759_x_at" 4089 20944
"200760_s_at" 16230 5420
"200761_s_at" 6111 3546
"200762_at" 17920 6781
"200763_s_at" 15843 16959
"200764_s_at" 18075 6578
"200765_x_at" 3370 15776
"200766_at" 794 19873
"200767_s_at" 1336 4652
"200768_s_at" 2763 5835
"200769_s_at" 5253 3272
"200770_s_at" 4392 19955
"200771_at" 15857 19774
"200772_x_at" 21677 20179
"200773_x_at" 4228 3876
"200774_at" 2889 2990
"200775_s_at" 2612 5116
"200776_s_at" 3427 3217
"200777_s_at" 5148 5029
"200778_s_at" 2864 15702
"200779_at" 2496 20187
"200780_x_at" 6407 7092
"200781_s_at" 16260 16821
"200782_at" 6331 4611
"200783_s_at" 19373 20486
"200784_s_at" 8925 13395
"200785_s_at" 11683 6661
"200786_at" 3186 5515
"200787_s_at" 2874 18576
"200788_s_at" 5129 19270
"200789_at" 1436 798
"200790_at" 16305 18242
"200791_s_at" 2579 15563
"200792_at" 2724 16785
"200793_s_at" 6627 19353
"200794_x_at" 18775 17617
"200795_at" 5533 19754
"200796_s_at" 6083 3462
"200797_s_at" 5634 4713
"200798_x_at" 14889 2237
"200799_at" 606 4194
"200800_s_at" 2879 680
"200801_x_at" 15532 7790
"200802_at" 4092 16479
"200803_s_at" 14936 5000
"200804_at" 2526 16049
"200805_at" 17476 18505
"200806_s_at" 4051 7362
"200807_s_at" 7397 5468
"200808_s_at" 852 3954
"200809_x_at" 16902 16716
"200810_s_at" 5083 7872
"200811_at" 4997 16238
"200812_at" 6313 7816
"200813_s_at" 6790 3858
"200814_at" 3123 20720
"200815_s_at" 14818 17220
"200816_s_at" 2236 8105
"200817_x_at" 2830 7882
"200818_at" 4028 18721
"200819_s_at" 15844 19577
"200820_at" 18294 20235
"200821_at" 1017 19932
"200822_x_at" 16445 16934
"200823_x_at" 2801 17801
"200824_at" 2107 21598
"200825_s_at" 16234 6414
"200826_at" 1518 18559
"200827_at" 15589 6399
"200828_s_at" 6131 17968
"200829_x_at" 4605 8051
"200830_at" 15424 17498
"200831_s_at" 17138 17659
"200832_s_at" 17569 20300
"200833_s_at" 6798 3726
"200834_s_at" 5795 15795
"200835_s_at" 12488 10447
"200836_s_at" 15737 5866
"200837_at" 3233 6836
"200838_at" 1980 3910
"200839_s_at" 18390 17324
"200840_at" 17148 4935
"200841_s_at" 2886 1471
"200842_s_at" 17972 114
"200843_s_at" 4321 17056
"200844_s_at" 4531 18486
"200845_s_at" 15167 17183
"200846_s_at" 14963 19287
"200847_s_at" 1281 2745
"200848_at" 19203 17728
"200849_s_at" 18637 3772
"200850_s_at" 7496 18367
"200851_s_at" 2498 5009
"200852_x_at" 15748 19354
"200853_at" 17834 4696
"200854_at" 14998 7541
"200855_at" 19404 17820
"200856_x_at" 5303 1122
"200857_s_at" 21169 7907
"200858_s_at" 15344 5264
"200859_x_at" 3324 15816
"200860_s_at" 7313 16100
"200861_at" 18223 6864
"200862_at" 3520 838
"200863_s_at" 15175 20911
"200864_s_at" 16443 5751
"200865_at" 10336 12237
"200866_s_at" 5436 19009
"200867_at" 15742 7136
"200868_s_at" 5667 17185
"200869_at" 16029 18639
"200870_at" 6833 2090
"200871_s_at" 16788 20302
"200872_at" 5940 17223
"200873_s_at" 6693 193
"200874_s_at" 7113 19530
"200875_s_at" 2596 16438
"200876_s_at" 2048 18694
"200877_at" 823 7319
"200878_at" 15259 19205
"200879_s_at" 16982 19234
"200880_at" 1642 5554
"200881_s_at" 3410 4294
"200882_s_at" 6979 5755
"200883_at" 1959 7190
"200884_at" 3513 17279
"200885_at" 6446 18071
"200886_s_at" 4866 18884
"200887_s_at" 4358 19729
"200888_s_at" 19287 16347
"200889_s_at" 5626 537
"200890_s_at" 5176 6169
"200891_s_at" 1792 1677
"200892_s_at" 877 6420
"200893_at" 2417 4742
"200894_s_at" 2551 19344
"200895_s_at" 17897 1175
"200896_x_at" 2995 7469
"200897_s_at" 16626 6396
"200898_s_at" 10260 6277
"200899_s_at" 6958 18153
"200900_s_at" 15291 7581
"200901_s_at" 4430 17353
"200902_at" 5304 1712
"200903_s_at" 4411 5685
"200904_at" 22053 21951
"200905_x_at" 18329 7568
"200906_s_at" 15633 17467
"200907_s_at" 18188 16339
"200908_s_at" 5959 211
"200909_s_at" 14679 19301
"200910_at" 14619 2949
"200911_s_at" 15991 18108
"200912_s_at" 1374 7773
"200913_at" 1283 17224
"200914_x_at" 437 3485
"200915_x_at" 7009 2064
"200916_at" 5254 15802
"200917_s_at" 15463 6185
"200918_s_at" 14634 20246
"200919_at" 5747 20969
"200920_s_at" 19515 6557
"200921_s_at" 7232 7951
"200922_at" 1656 15562
"200923_at" 17230 15621
"200924_s_at" 1039 3797
"200925_at" 20415 19769
"200926_at" 6101 7553
"200927_s_at" 4673 7175
"200928_s_at" 12178 5416
"200929_at" 14754 16318
"200930_s_at" 7721 8918
"200931_s_at" 19224 19828
"200932_s_at" 1042 6214
"200933_x_at" 15838 18047
"200934_at" 1233 16921
"200935_at" 2827 21478
"200936_at" 5635 17400
"200937_s_at" 5366 6170
"200938_s_at" 11296 12236
"200939_s_at" 14960 9849
"200940_s_at" 21115 21920
"200941_at" 121 18034
"200942_s_at" 7328 15927
"200943_at" 16369 6376
"200944_s_at" 6784 16820
"200945_s_at" 6710 4100
"200946_x_at" 18560 5334
"200947_s_at" 18880 20352
"200948_at" 5435 6473
"200949_x_at" 6023 16792
"200950_at" 17020 19766
"200951_s_at" 12378 11935
"200952_s_at" 7986 10626
"200953_s_at" 17292 21239
"200954_at" 2166 4768
"200955_at" 1235 8086
"200956_s_at" 6874 16711
"200957_s_at" 7425 4443
"200958_s_at" 3813 3607
"200959_at" 15683 7467
"200960_x_at" 2318 15821
"200961_at" 1785 1779
"200962_at" 17974 5454
"200963_x_at" 15481 18247
"200964_at" 1208 19585
"200965_s_at" 14938 5683
"200966_x_at" 14989 6691
"200967_at" 2410 6714
"200968_s_at" 16714 17839
"200969_at" 6158 2830
"200970_s_at" 2468 2967
"200971_s_at" 3113 4163
"200972_at" 6921 894
"200973_s_at" 19286 2322
"200974_at" 18547 2139
"200975_at" 3059 6339
"200976_s_at" 18558 17194
"200977_s_at" 4345 16003
"200978_at" 6687 17447
"200979_at" 3376 482
"200980_s_at" 3449 7693
"200981_x_at" 5498 15622
"200982_s_at" 19949 22197
"200983_x_at" 6220 16727
"200984_s_at" 16390 17170
"200985_s_at" 1423 4924
"200986_at" 16572 15366
"200987_x_at" 4489 15565
"200988_s_at" 3395 19833
"200989_at" 1794 2505
"200990_at" 6314 19553
"200991_s_at" 815 17398
"200992_at" 1967 963
"200993_at" 18129 2503
"200994_at" 1599 1480
"200995_at" 6868 3745
"200996_at" 3848 4503
"200997_at" 4444 6518
"200998_s_at" 16293 17516
"200999_s_at" 17992 17113
"201000_at" 15414 18181
"201001_s_at" 5213 16945
"201002_s_at" 7008 5220
"201003_x_at" 17530 17497
"201004_at" 1177 17465
"201005_at" 2036 16960
"201006_at" 21025 162
"201007_at" 3153 18339
"201008_s_at" 196 94
"201009_s_at" 4451 2950
"201010_s_at" 1253 4807
"201011_at" 14991 6389
"201012_at" 15502 10795
"201013_s_at" 5817 7618
"201014_s_at" 5755 7410
"201015_s_at" 987 3872
"201016_at" 2832 1469
"201017_at" 7420 2154
"201018_at" 6686 973
"201019_s_at" 5151 2210
"201020_at" 18425 18739
"201021_s_at" 1245 5034
"201022_s_at" 14693 16401
"201023_at" 6651 7392
"201024_x_at" 18825 4562
"201025_at" 6595 5037
"201026_at" 19428 1251
"201027_s_at" 16175 17524
"201028_s_at" 16585 18055
"201029_s_at" 2365 18686
"201030_x_at" 20027 14471
"201031_s_at" 20265 1938
"201032_at" 4471 7874
"201033_x_at" 18114 6374
"201034_at" 5673 2430
"201035_s_at" 3484 6690
"201036_s_at" 15943 21136
"201037_at" 7252 19937
"201038_s_at" 19522 1531
"201039_s_at" 963 1864
"201040_at" 6224 22142
"201041_s_at" 2553 4570
"201042_at" 17633 6947
"201043_s_at" 2 2357
"201044_x_at" 11856 10415
"201045_s_at" 12988 14116
"201046_s_at" 16354 18441
"201047_x_at" 17765 6859
"201048_x_at" 2210 17750
"201049_s_at" 16227 17990
"201050_at" 4072 19507
"201051_at" 618 3641
"201052_s_at" 15322 2537
"201053_s_at" 563 713
"201054_at" 3651 3015
"201055_s_at" 5061 6688
"201056_at" 2033 7582
"201057_s_at" 4929 5033
"201058_s_at" 11925 11738
"201059_at" 4703 20054
"201060_x_at" 5351 3141
"201061_s_at" 14662 18372
"201062_at" 10775 12186
"201063_at" 729 4776
"201064_s_at" 6082 7200
"201065_s_at" 5491 5969
"201066_at" 16317 18272
"201067_at" 17336 1119
"201068_s_at" 1091 7583
"201069_at" 3043 226
"201070_x_at" 15704 1776
"201071_x_at" 5169 2331
"201072_s_at" 16600 6674
"201073_s_at" 3745 3181
"201074_at" 19187 4973
"201075_s_at" 2770 17249
"201076_at" 4816 6992
"201077_s_at" 7467 17425
"201078_at" 5822 3081
"201079_at" 1110 5268
"201080_at" 15753 15756
"201081_s_at" 19620 2525
"201082_s_at" 2876 7543
"201083_s_at" 844 20
"201084_s_at" 2987 5645
"201085_s_at" 14893 2446
"201086_x_at" 19097 6774
"201087_at" 7288 7075
"201088_at" 876 1432
"201089_at" 19099 19544
"201090_x_at" 6198 5643
"201091_s_at" 3327 1655
"201092_at" 5410 6637
"201093_x_at" 5224 19749
"201094_at" 15204 16365
"201095_at" 4123 20098
"201096_s_at" 2686 7461
"201097_s_at" 1413 4395
"201098_at" 18485 2233
"201099_at" 4477 1617
"201100_s_at" 20050 4821
"201101_s_at" 5474 15879
"201102_s_at" 2284 20109
"201103_x_at" 15797 17592
"201104_x_at" 16524 7512
"201105_at" 1256 19574
"201106_at" 1310 20140
"201107_s_at" 11569 14539
"201108_s_at" 15777 20298
"201109_s_at" 3081 4916
"201110_s_at" 4012 629
"201111_at" 1478 5813
"201112_s_at" 6787 6972
"201113_at" 14663 16588
"201114_x_at" 3210 7802
"201115_at" 16199 5845
"201116_s_at" 10110 10380
"201117_s_at" 11655 12465
"201118_at" 2602 17317
"201119_s_at" 1985 20287
"201120_s_at" 6529 16731
"201121_s_at" 17043 2314
"201122_x_at" 6288 2115
"201123_s_at" 21911 6721
"201124_at" 5132 7584
"201125_s_at" 5369 19533
"201126_s_at" 6773 19894
"201127_s_at" 22079 20165
"201128_s_at" 16496 18556
"201129_at" 5227 2807
"201130_s_at" 15066 5375
"201131_s_at" 1610 8101
"201132_at" 1835 1390
"201133_s_at" 19904 4740
"201134_x_at" 4030 18847
"201135_at" 18125 16274
"201136_at" 7438 17575
"201137_s_at" 11180 14832
"201138_s_at" 1653 1688
"201139_s_at" 5053 1691
"201140_s_at" 26 4728
"201141_at" 14820 8302
"201142_at" 2812 17395
"201143_s_at" 19707 3049
"201144_s_at" 1981 7774
"201145_at" 2761 6987
"201146_at" 5386 441
"201147_s_at" 11239 10793
"201148_s_at" 1224 21607
"201149_s_at" 2286 4331
"201150_s_at" 8303 17144
"201151_s_at" 4054 217
"201152_s_at" 488 1811
"201153_s_at" 2179 17095
"201154_x_at" 15222 7513
"201155_s_at" 19152 5803
"201156_s_at" 223 20931
"201157_s_at" 14814 16503
"201158_at" 20655 9805
"201159_s_at" 1928 22173
"201160_s_at" 10471 3642
"201161_s_at" 20214 5636
"201162_at" 12904 10423
"201163_s_at" 14157 13640
"201164_s_at" 1297 4573
"201165_s_at" 3934 5509
"201166_s_at" 1425 647
"201167_x_at" 926 7379
"201168_x_at" 6321 19417
"201169_s_at" 21628 16269
"201170_s_at" 19819 22272
"201171_at" 11489 15389
"201172_x_at" 19617 17831
"201173_x_at" 19944 19275
"201174_s_at" 3054 7061
"201175_at" 14638 3625
"201176_s_at" 19434 3569
"201177_s_at" 4128 3302
"201178_at" 2834 8065
"201179_s_at" 6274 5308
"201180_s_at" 4291 5438
"201181_at" 18387 2735
"201182_s_at" 18893 19494
"201183_s_at" 19250 6743
"201184_s_at" 1221 16941
"201185_at" 2458 20148
"201186_at" 20552 7638
"201187_s_at" 21752 1484
"201188_s_at" 20188 22106
"201189_s_at" 3550 18083
"201190_s_at" 17812 4386
"201191_at" 21983 6054
"201192_s_at" 19372 18166
"201193_at" 20975 3921
"201194_at" 2611 21524
"201195_s_at" 3429 3884
"201196_s_at" 14776 2850
"201197_at" 2955 2689
"201198_s_at" 17802 6096
"201199_s_at" 15105 17414
"201200_at" 3791 4211
"201201_at" 14861 18937
"201202_at" 7376 15748
"201203_s_at" 20202 21533
"201204_s_at" 22113 21137
"201205_at" 20385 5955
"201206_s_at" 21333 20530
"201207_at" 17572 18793
"201208_s_at" 1296 17473
"201209_at" 16251 16989
"201210_at" 16470 948
"201211_s_at" 19333 18405
"201212_at" 6228 4953
"201213_at" 3064 17670
"201214_s_at" 15816 4929
"201215_at" 6291 4438
"201216_at" 2104 19184
"201217_x_at" 5336 5904
"201218_at" 934 495
"201219_at" 16110 6201
"201220_x_at" 16372 7241
"201221_s_at" 16511 6243
"201222_s_at" 3733 1920
"201223_s_at" 3908 1031
"201224_s_at" 6364 190
"201225_s_at" 5647 4804
"201226_at" 19535 19745
"201227_s_at" 6840 7393
"201228_s_at" 1439 2492
"201229_s_at" 514 6159
"201230_s_at" 15743 7630
"201231_s_at" 3264 6772
"201232_s_at" 4293 19258
"201233_at" 203 6977
"201234_at" 1000 8062
"201235_s_at" 16228 1826
"201236_s_at" 15938 5043
"201237_at" 19573 2981
"201238_s_at" 4813 4636
"201239_s_at" 6349 6663
"201240_s_at" 7175 16819
"201241_at" 15567 19653
"201242_s_at" 2855 17014
"201243_s_at" 16366 17721
"201244_s_at" 2732 16015
"201245_s_at" 5374 17691
"201246_s_at" 6371 3459
"201247_at" 14904 7244
"201248_s_at" 21611 6507
"201249_at" 255 20024
"201250_s_at" 1485 1065
"201251_at" 7044 20516
"201252_at" 2175 15892
"201253_s_at" 6604 5339
"201254_x_at" 15236 17302
"201255_x_at" 5947 19517
"201256_at" 3675 15882
"201257_x_at" 4484 18144
"201258_at" 1721 16745
"201259_s_at" 16515 3197
"201260_s_at" 3582 4125
"201261_x_at" 575 7273
"201262_s_at" 12098 14577
"201263_at" 1500 4236
"201264_at" 3296 16536
"201265_at" 17364 1743
"201266_at" 1213 1538
"201267_s_at" 17189 15736
"201268_at" 16232 7833
"201269_s_at" 19823 3669
"201270_x_at" 20245 18229
"201271_s_at" 5399 5303
"201272_at" 22187 3472
"201273_s_at" 1972 2674
"201274_at" 17725 16137
"201275_at" 17426 20509
"201276_at" 20513 17030
"201277_s_at" 6214 4373
"201278_at" 5688 1520
"201279_s_at" 8535 8984
"201280_s_at" 11524 13323
"201281_at" 1497 7898
"201282_at" 7416 18936
"201283_s_at" 13145 15437
"201284_s_at" 15389 17944
"201285_at" 6825 3466
"201286_at" 4594 18537
"201287_s_at" 2223 2329
"201288_at" 12796 9289
"201289_at" 4188 20043
"201290_at" 5217 6707
"201291_s_at" 4431 868
"201292_at" 4172 15755
"201293_x_at" 5150 7704
"201294_s_at" 885 4231
"201295_s_at" 10237 9946
"201296_s_at" 2629 3807
"201297_s_at" 724 5050
"201298_s_at" 1838 18210
"201299_s_at" 1586 7396
"201300_s_at" 16745 4574
"201301_s_at" 2937 7598
"201302_at" 5483 4359
"201303_at" 7157 19044
"201304_at" 6589 5242
"201305_x_at" 103 4028
"201306_s_at" 17754 5741
"201307_at" 4926 15591
"201308_s_at" 15518 1195
"201309_x_at" 21985 3318
"201310_s_at" 2991 22031
"201311_s_at" 5534 17492
"201312_s_at" 4426 8113
"201313_at" 7898 17269
"201314_at" 17333 2379
"201315_x_at" 6525 21673
"201316_at" 20996 3210
"201317_s_at" 4105 6927
"201318_s_at" 2890 7768
"201319_at" 2541 19477
"201320_at" 20406 20598
"201321_s_at" 19444 5448
"201322_at" 5590 17976
"201323_at" 2125 4837
"201324_at" 14114 14433
"201325_s_at" 8300 11298
"201326_at" 17411 3567
"201327_s_at" 3594 5792
"201328_at" 1059 21236
"201329_s_at" 4336 19723
"201330_at" 4511 11866
"201331_s_at" 21728 2731
"201332_s_at" 9640 13163
"201333_s_at" 20147 15965
"201334_s_at" 4241 4788
"201335_s_at" 7798 10202
"201336_at" 14759 7812
"201337_s_at" 4944 17297
"201338_x_at" 6697 16809
"201339_s_at" 5730 4852
"201340_s_at" 21693 17121
"201341_at" 5119 7466
"201342_at" 2023 6370
"201343_at" 526 16994
"201344_at" 15527 778
"201345_s_at" 15138 5864
"201346_at" 5269 5481
"201347_x_at" 2508 18735
"201348_at" 3365 7439
"201349_at" 4928 3179
"201350_at" 16935 17821
"201351_s_at" 1752 6239
"201352_at" 614 7657
"201353_s_at" 1437 17741
"201354_s_at" 16949 5525
"201355_s_at" 5540 19075
"201356_at" 17217 6886
"201357_s_at" 17543 19650
"201358_s_at" 7452 4552
"201359_at" 3336 6711
"201360_at" 3152 21245
"201361_at" 6089 18315
"201362_at" 5162 15747
"201363_s_at" 16080 18843
"201364_s_at" 5746 4058
"201365_at" 16059 7527
"201366_at" 1443 4475
"201367_s_at" 5172 16735
"201368_at" 2928 3120
"201369_s_at" 400 21616
"201370_s_at" 15745 2165
"201371_s_at" 15252 19431
"201372_s_at" 14158 8599
"201373_at" 212 20427
"201374_x_at" 10731 13592
"201375_s_at" 6122 1821
"201376_s_at" 16003 4576
"201377_at" 856 16679
"201378_s_at" 14718 4093
"201379_s_at" 940 3925
"201380_at" 1884 503
"201381_x_at" 6196 5069
"201382_at" 17526 2625
"201383_s_at" 3389 16853
"201384_s_at" 5347 4848
"201385_at" 2620 6117
"201386_s_at" 6045 7478
"201387_s_at" 15612 21121
"201388_at" 3972 16533
"201389_at" 21503 141
"201390_s_at" 6094 17006
"201391_at" 3211 21514
"201392_s_at" 102 3415
"201393_s_at" 16994 3611
"201394_s_at" 18844 21021
"201395_at" 15885 22273
"201396_s_at" 21402 230
"201397_at" 4668 17540
"201398_s_at" 15225 5841
"201399_s_at" 21739 16443
"201400_at" 3627 19657
"201401_s_at" 7090 19735
"201402_at" 13022 9423
"201403_s_at" 4507 21396
"201404_x_at" 19362 2391
"201405_s_at" 15601 15861
"201406_at" 14997 16810
"201407_s_at" 3575 1143
"201408_at" 14780 4147
"201409_s_at" 17626 2954
"201410_at" 19367 2195
"201411_s_at" 45 1407
"201412_at" 2748 18656
"201413_at" 18333 20030
"201414_s_at" 17331 4878
"201415_at" 16962 7126
"201416_at" 19245 22244
"201417_at" 18535 3897
"201418_s_at" 2859 6567
"201419_at" 6273 3383
"201420_s_at" 15154 7441
"201421_s_at" 1312 21587
"201422_at" 2733 15917
"201423_s_at" 15002 20133
"201424_s_at" 1491 5455
"201425_at" 21949 3952
"201426_s_at" 17170 1803
"201427_s_at" 9081 15035
"201428_at" 2307 749
"201429_s_at" 7234 15953
"201430_s_at" 14328 11399
"201431_s_at" 884 12969
"201432_at" 2368 17697
"201433_s_at" 6428 17546
"201434_at" 451 3152
"201435_s_at" 6455 6496
"201436_at" 4544 40
"201437_s_at" 2448 976
"201438_at" 2910 3295
"201439_at" 3889 3825
"201440_at" 397 2794
"201441_at" 6567 19068
"201442_s_at" 22066 16169
"201443_s_at" 14701 2380
"201444_s_at" 3101 18429
"201445_at" 13790 8142
"201446_s_at" 6545 5928
"201447_at" 4143 21019
"201448_at" 2155 8022
"201449_at" 853 2119
"201450_s_at" 3273 2541
"201451_x_at" 12461 13849
"201452_at" 9338 12520
"201453_x_at" 4010 4470
"201454_s_at" 6478 17588
"201455_s_at" 6243 5726
"201456_s_at" 17332 6180
"201457_x_at" 15030 18966
"201458_s_at" 2480 3329
"201459_at" 17770 17289
"201460_at" 3846 20523
