"inst_3552" "inst_5856" "inst_7210"
"1007_s_at" 2874 3322 17805
"1053_at" 17169 17918 3156
"117_at" 9508 11474 10416
"121_at" 5045 18689 17860
"1255_g_at" 8002 9629 6602
"1294_at" 2011 12543 470
"1316_at" 20161 16888 1198
"1320_at" 10657 8456 8105
"1405_i_at" 10716 9410 3641
"1431_at" 3438 14872 4674
"1438_at" 21506 8154 21756
"1487_at" 21104 12997 13057
"1494_f_at" 1158 12909 11738
"1598_g_at" 14651 13170 16210
"160020_at" 2266 2542 16548
"1729_at" 18254 21608 12691
"1773_at" 1841 14632 1459
"177_at" 1019 10122 11545
"179_at" 21459 774 20991
"1861_at" 22057 18061 16820
"200000_s_at" 3412 15906 15301
"200001_at" 15336 14991 3387
"200002_at" 17664 14667 14556
"200003_s_at" 15408 5071 12347
"200004_at" 4897 19110 16934
"200005_at" 15916 15495 13168
"200006_at" 12172 13902 4183
"200007_at" 13579 14425 15684
"200008_s_at" 17222 20012 13049
"200009_at" 14955 4368 12660
"200010_at" 18743 15666 12821
"200011_s_at" 11957 4125 16846
"200012_x_at" 2376 3921 2786
"200013_at" 16758 13539 12082
"200014_s_at" 12678 15394 13445
"200015_s_at" 15009 14393 14231
"200016_x_at" 13408 13834 16932
"200017_at" 14263 4625 13221
"200018_at" 13921 12287 3162
"200019_s_at" 15409 13210 3665
"200020_at" 12698 18702 15883
"200021_at" 7207 4129 3672
"200022_at" 18005 14343 2895
"200023_s_at" 14132 4495 15250
"200024_at" 15500 4748 2795
"200025_s_at" 14772 14102 14163
"200026_at" 13819 4623 3770
"200027_at" 2496 12698 15503
"200028_s_at" 4489 12687 15917
"200029_at" 4091 3671 15665
"200030_s_at" 13616 13746 12120
"200031_s_at" 13492 3554 12277
"200032_s_at" 4607 14622 2360
"200033_at" 16016 15038 15531
"200034_s_at" 5064 2123 12247
"200035_at" 21006 16703 21411
"200036_s_at" 13983 13617 3958
"200037_s_at" 12870 13875 14440
"200038_s_at" 12360 16926 3985
"200039_s_at" 14967 15066 12508
"200040_at" 4170 16778 16246
"200041_s_at" 16107 14284 12956
"200042_at" 15806 14728 17898
"200043_at" 17348 19503 16343
"200044_at" 12176 4496 12937
"200045_at" 4730 16273 13475
"200046_at" 15615 12575 17616
"200047_s_at" 14992 15970 15642
"200048_s_at" 3067 16520 13354
"200049_at" 20523 12633 20495
"200050_at" 19402 17448 1740
"200051_at" 4749 17931 16328
"200052_s_at" 14308 17481 14236
"200053_at" 18874 12335 12954
"200054_at" 19639 14642 18242
"200055_at" 17703 4214 14211
"200056_s_at" 19466 13722 20263
"200057_s_at" 5202 14086 14422
"200058_s_at" 16457 13652 19075
"200059_s_at" 16369 16913 15128
"200060_s_at" 15861 14826 18199
"200061_s_at" 5152 2570 4211
"200062_s_at" 7044 4336 3170
"200063_s_at" 12331 2202 13040
"200064_at" 3326 13980 13603
"200065_s_at" 12218 5044 4039
"200066_at" 12455 17873 14657
"200067_x_at" 13649 5025 13895
"200068_s_at" 4706 12552 15346
"200069_at" 12587 17982 21046
"200070_at" 20985 18634 21626
"200071_at" 19122 14357 15692
"200072_s_at" 12258 14927 14581
"200073_s_at" 16689 16971 12673
"200074_s_at" 18252 14452 12701
"200075_s_at" 18511 15203 3605
"200076_s_at" 15679 14013 13212
"200077_s_at" 15564 3591 12273
"200078_s_at" 16284 13178 13476
"200079_s_at" 4924 15325 4301
"200080_s_at" 15130 5109 12066
"200081_s_at" 12716 13467 4159
"200082_s_at" 12733 12339 3116
"200083_at" 4416 15000 12419
"200084_at" 14385 17831 15017
"200085_s_at" 12429 14366 17350
"200086_s_at" 12214 14619 15976
"200087_s_at" 12139 12536 12213
"200088_x_at" 5162 13995 4135
"200089_s_at" 12068 13542 12491
"200090_at" 5033 15060 19151
"200091_s_at" 17229 12693 13577
"200092_s_at" 3449 17988 4186
"200093_s_at" 18204 15225 17974
"200094_s_at" 15394 15755 13692
"200095_x_at" 7200 3691 3679
"200096_s_at" 19340 16672 18968
"200097_s_at" 1464 3696 12208
"200098_s_at" 15304 15616 16082
"200099_s_at" 12618 4095 2236
"200593_s_at" 15964 12531 14261
"200594_x_at" 12989 12369 14825
"200595_s_at" 14798 14869 18532
"200596_s_at" 14450 15026 17915
"200597_at" 15482 2832 13228
"200598_s_at" 13218 14090 14377
"200599_s_at" 4702 12707 4123
"200600_at" 8892 21403 11160
"200601_at" 21226 2521 21249
"200602_at" 20732 19543 2749
"200603_at" 14118 14406 18170
"200604_s_at" 13699 15691 3509
"200605_s_at" 2094 13391 18312
"200606_at" 14599 14071 17521
"200607_s_at" 12108 16156 15153
"200608_s_at" 3603 15423 17736
"200609_s_at" 2355 19062 3044
"200610_s_at" 3717 12663 16885
"200611_s_at" 19603 18183 18621
"200612_s_at" 21157 944 22104
"200613_at" 13907 15981 3386
"200614_at" 14200 14306 13092
"200615_s_at" 16579 19767 13380
