"inst_3873" "inst_4349" "inst_4527"
"1007_s_at" 18225 20298 7586
"1053_at" 7502 16844 20973
"117_at" 10684 10395 428
"121_at" 17211 11866 5842
"1255_g_at" 12769 6693 12001
"1294_at" 9229 12368 1140
"1316_at" 5833 2129 3813
"1320_at" 9854 3468 10850
"1405_i_at" 11336 11061 11694
"1431_at" 1980 2425 18127
"1438_at" 1556 14015 5368
"1487_at" 7040 17116 15549
"1494_f_at" 17441 20273 17987
"1598_g_at" 18077 20689 15933
"160020_at" 20928 12055 22222
"1729_at" 20713 20962 8025
"1773_at" 20971 20632 20764
"177_at" 736 4741 1308
"179_at" 10060 16559 21946
"1861_at" 7829 13887 14209
"200000_s_at" 10899 19458 19454
"200001_at" 10366 15825 16855
"200002_at" 10636 11485 16090
"200003_s_at" 13241 7660 9861
"200004_at" 17338 14971 15175
"200005_at" 20761 20285 20050
"200006_at" 9214 5419 7768
"200007_at" 8209 5045 5375
"200008_s_at" 10979 13832 18920
"200009_at" 17350 12025 14377
"200010_at" 10599 12662 16104
"200011_s_at" 7270 15731 6095
"200012_x_at" 19040 7619 6492
"200013_at" 10621 7583 16057
"200014_s_at" 9262 6186 6628
"200015_s_at" 4943 12953 6983
"200016_x_at" 18150 7580 6263
"200017_at" 13346 7786 9952
"200018_at" 13333 7774 7138
"200019_s_at" 9687 7736 6514
"200020_at" 21055 16017 19384
"200021_at" 13456 7908 10046
"200022_at" 13252 7680 14706
"200023_s_at" 10179 12665 7069
"200024_at" 8705 5844 6914
"200025_s_at" 11316 7772 6277
"200026_at" 9494 7911 6821
"200027_at" 11376 5617 14007
"200028_s_at" 19334 14170 5832
"200029_at" 17999 6178 14253
"200030_s_at" 11252 11567 14098
"200031_s_at" 13324 7765 9933
"200032_s_at" 13348 7790 7629
"200033_at" 10142 15785 18092
"200034_s_at" 17144 11714 16410
"200035_at" 20133 21340 15420
"200036_s_at" 9164 5705 15053
"200037_s_at" 9180 11761 17401
"200038_s_at" 13436 7879 14814
"200039_s_at" 8369 15321 15851
"200040_at" 6968 4796 6337
"200041_s_at" 17158 19718 16549
"200042_at" 6666 16934 6368
"200043_at" 8456 5104 5697
"200044_at" 10361 16579 6003
"200045_at" 18753 19802 18189
"200046_at" 4738 12283 7170
"200047_s_at" 19195 12328 17560
"200048_s_at" 10810 5252 6860
"200049_at" 21461 21367 22063
"200050_at" 20874 17931 19434
"200051_at" 18660 21225 19134
"200052_s_at" 7571 14692 16350
"200053_at" 21399 21270 22151
"200054_at" 20666 20863 16948
"200055_at" 6000 17391 6632
"200056_s_at" 5529 4642 16436
"200057_s_at" 10845 5241 14595
"200058_s_at" 10535 19664 16150
"200059_s_at" 7177 16126 14056
"200060_s_at" 19644 17943 16476
"200061_s_at" 17204 7763 9932
"200062_s_at" 13229 7648 9848
"200063_s_at" 13382 7823 13936
"200064_at" 17127 15947 15452
"200065_s_at" 10663 14050 16062
"200066_at" 6848 12301 14325
"200067_x_at" 7384 2687 7773
"200068_s_at" 17988 5918 6601
"200069_at" 20544 17313 19823
"200070_at" 7911 18164 16045
"200071_at" 9699 14979 17569
"200072_s_at" 10502 16038 17852
"200073_s_at" 7649 11886 15344
"200074_s_at" 16944 13068 16044
"200075_s_at" 4964 17762 5667
"200076_s_at" 18366 17554 20760
"200077_s_at" 11286 5348 7425
"200078_s_at" 4256 15470 3712
"200079_s_at" 5690 15841 14218
"200080_s_at" 9031 5485 7371
"200081_s_at" 18447 15034 14018
"200082_s_at" 13369 7810 15279
"200083_at" 21435 20119 20835
"200084_at" 11209 14129 17866
"200085_s_at" 9848 13719 7357
"200086_s_at" 10067 5009 7490
"200087_s_at" 9235 13607 5520
"200088_x_at" 13238 7656 9858
"200089_s_at" 10522 12694 15752
"200090_at" 17216 12517 16956
"200091_s_at" 5252 4500 15744
"200092_s_at" 13389 7830 6686
"200093_s_at" 7265 13455 14622
"200094_s_at" 9521 15624 7561
"200095_x_at" 13447 7892 10034
"200096_s_at" 17095 13984 18170
"200097_s_at" 11112 12635 17359
"200098_s_at" 9309 14048 16431
"200099_s_at" 13392 7834 15526
"200593_s_at" 17479 18934 20929
"200594_x_at" 19677 16377 17241
"200595_s_at" 17732 14860 18249
"200596_s_at" 21075 18133 17870
"200597_at" 21330 19643 19692
"200598_s_at" 6015 3890 3044
"200599_s_at" 4560 2153 6308
"200600_at" 16262 9186 15499
"200601_at" 5075 15452 15935
"200602_at" 5314 17127 4810
"200603_at" 9898 11979 15062
"200604_s_at" 17987 16218 14571
"200605_s_at" 9907 16040 17127
"200606_at" 7907 11414 1929
"200607_s_at" 20475 18558 18886
"200608_s_at" 6568 16284 20390
"200609_s_at" 10996 14079 15311
"200610_s_at" 20251 18895 18666
"200611_s_at" 10943 17695 7333
"200612_s_at" 18894 17870 21922
"200613_at" 8480 16211 7422
"200614_at" 8379 7666 7047
"200615_s_at" 5580 16096 14679
"200616_s_at" 7182 5793 4156
"200617_at" 8008 5712 5618
"200618_at" 6139 15801 6666
"200619_at" 18359 21094 15983
"200620_at" 9038 4112 7402
"200621_at" 1895 3463 954
"200622_x_at" 5906 15188 16188
"200623_s_at" 7366 14352 5212
"200624_s_at" 10747 15123 18951
"200625_s_at" 5649 2767 3530
"200626_s_at" 20051 5163 7064
"200627_at" 17391 14120 14320
"200628_s_at" 8499 18532 15087
"200629_at" 3789 16502 19611
"200630_x_at" 17537 15162 16590
"200631_s_at" 18376 13378 15018
"200632_s_at" 176 1768 2273
"200633_at" 13322 7762 9931
"200634_at" 17650 17837 17006
"200635_s_at" 19140 20526 3049
"200636_s_at" 9458 18594 15491
"200637_s_at" 10732 21029 16034
"200638_s_at" 8809 12109 7316
"200639_s_at" 8014 13191 14673
"200640_at" 11293 11444 7359
"200641_s_at" 18060 14235 15594
"200642_at" 8447 12031 14633
"200643_at" 5768 20482 20229
"200644_at" 8233 12360 15697
"200645_at" 7153 5619 4964
"200646_s_at" 5799 18853 3227
"200647_x_at" 10062 12868 7965
"200648_s_at" 4312 12420 16893
"200649_at" 6952 20518 5315
"200650_s_at" 9971 7604 9818
"200651_at" 13430 7875 15828
"200652_at" 8692 15070 16985
"200653_s_at" 6977 15492 3645
"200654_at" 8484 16434 5265
"200655_s_at" 8383 3722 15041
"200656_s_at" 5530 19915 17262
"200657_at" 18941 12056 7808
"200658_s_at" 10312 14654 15172
"200659_s_at" 8363 16524 15769
"200660_at" 5028 16529 17218
"200661_at" 7622 18119 15740
"200662_s_at" 6623 3430 3997
"200663_at" 17359 15122 15273
"200664_s_at" 2073 12460 2596
"200665_s_at" 12190 11120 17167
"200666_s_at" 4341 11709 4533
"200667_at" 17967 5597 16307
"200668_s_at" 16942 14846 14596
"200669_s_at" 17772 19367 17430
"200670_at" 21173 20435 20455
"200671_s_at" 5380 16143 5985
"200672_x_at" 9134 15971 19948
"200673_at" 5244 2638 6592
"200674_s_at" 13398 7841 14282
"200675_at" 8020 15975 5539
"200676_s_at" 10493 21023 21008
"200677_at" 5327 4125 3710
"200678_x_at" 3187 14780 14042
"200679_x_at" 11370 14408 18223
"200680_x_at" 17714 7900 5322
"200681_at" 5973 4361 7177
"200682_s_at" 11348 13896 20499
"200683_s_at" 19592 17901 18368
"200684_s_at" 21381 17059 17953
"200685_at" 1699 15516 15384
"200686_s_at" 8073 13893 18985
"200687_s_at" 10053 19984 19302
"200688_at" 19284 20533 7334
"200689_x_at" 19761 11904 7370
"200690_at" 10069 16389 15652
"200691_s_at" 18560 15518 18871
"200692_s_at" 7344 19725 16367
"200693_at" 9999 15129 14871
"200694_s_at" 6162 5134 3950
"200695_at" 8711 20970 20976
"200696_s_at" 1820 1685 1818
"200697_at" 1640 13364 4826
"200698_at" 9531 12808 14755
"200699_at" 9744 14350 15281
"200700_s_at" 9163 5243 5573
"200701_at" 2060 3649 2351
"200702_s_at" 7276 2587 4771
"200703_at" 5480 3036 5934
"200704_at" 3918 1543 1041
"200705_s_at" 11380 5855 15589
"200706_s_at" 3439 2604 3018
"200707_at" 9585 18910 16300
"200708_at" 9195 13615 7467
"200709_at" 10020 12241 3586
"200710_at" 8321 20714 16960
"200711_s_at" 4213 2769 2863
"200712_s_at" 10153 15746 21294
"200713_s_at" 19114 13439 20181
"200714_x_at" 7989 15729 4603
"200715_x_at" 20608 16050 18415
"200716_x_at" 13437 7880 15846
"200717_x_at" 13320 7760 9929
"200718_s_at" 11398 7703 7676
"200719_at" 6251 2056 3613
"200720_s_at" 6101 16523 14734
