"inst_2573" "inst_3435" "inst_3695" "inst_4717" "inst_7393"
"1007_s_at" 22146 5954 7559 9873 18558
"1053_at" 2052 3194 3435 3536 4670
"117_at" 12970 2497 12459 14904 15183
"121_at" 11147 1970 5187 18838 17419
"1255_g_at" 17246 10545 12020 14465 10953
"1294_at" 20270 13573 21913 21803 1268
"1316_at" 11750 916 16504 18817 20673
"1320_at" 13955 11077 21008 18208 10138
"1405_i_at" 8449 16479 12537 1669 14959
"1431_at" 10670 13554 21403 20973 13379
"1438_at" 13750 21406 1723 18841 17731
"1487_at" 8170 669 19957 1089 6509
"1494_f_at" 19532 5125 583 5527 16090
"1598_g_at" 941 20684 3281 18569 3552
"160020_at" 12166 398 10856 19635 2320
"1729_at" 519 674 7241 5770 3420
"1773_at" 3954 19050 3335 19169 6763
"177_at" 20263 16588 12646 4049 14850
"179_at" 20655 6204 1615 7096 19060
"1861_at" 12980 6587 17840 7806 19896
"200000_s_at" 9365 18716 9485 17299 20935
"200001_at" 7022 2666 8437 10005 4909
"200002_at" 11241 19084 9041 18377 7881
"200003_s_at" 15042 8930 12755 9205 8684
"200004_at" 6614 6445 6474 6488 7994
"200005_at" 9589 6706 10225 6512 8501
"200006_at" 5628 7685 17401 7829 8962
"200007_at" 6562 18327 4495 4992 18657
"200008_s_at" 2630 2311 19822 6863 8203
"200009_at" 6593 7266 17364 18695 17949
"200010_at" 13195 6406 18756 8333 8472
"200011_s_at" 8259 8968 8940 6502 8084
"200012_x_at" 20723 18619 17259 18175 17624
"200013_at" 11227 18786 6553 8961 8295
"200014_s_at" 6279 5761 5511 9337 8144
"200015_s_at" 8407 7081 5534 4629 5320
"200016_x_at" 14981 6523 11084 9226 17303
"200017_at" 15144 18518 12853 8248 20100
"200018_at" 15133 18669 12840 17157 6817
"200019_s_at" 13066 20483 9400 17662 8389
"200020_at" 6358 20025 3382 7893 8639
"200021_at" 15252 19945 12946 12497 18864
"200022_at" 15060 19703 9905 18295 7663
"200023_s_at" 8448 9229 6967 7906 5244
"200024_at" 12276 7656 9365 17394 17610
"200025_s_at" 15132 18269 7601 10086 6922
"200026_at" 15256 21779 12951 18423 8315
"200027_at" 8393 9435 6048 9401 9272
"200028_s_at" 9974 6732 10019 18811 8793
"200029_at" 15095 7663 7836 17030 18442
"200030_s_at" 8375 18582 8044 9645 17912
"200031_s_at" 15125 19535 12833 10087 18161
"200032_s_at" 15146 18329 17790 9319 6493
"200033_at" 4952 9507 7158 2761 7235
"200034_s_at" 11332 9322 16591 17059 9035
"200035_at" 5579 9525 9475 7136 2052
"200036_s_at" 12019 8118 7161 10189 17643
"200037_s_at" 5041 18584 8037 3776 6761
"200038_s_at" 15229 9358 8803 9654 5597
"200039_s_at" 6788 8753 9634 7118 8659
"200040_at" 6061 7853 17761 10166 7034
"200041_s_at" 10016 4687 18292 7231 6681
"200042_at" 9248 8776 6999 17842 20440
"200043_at" 10980 6754 11195 3158 9177
"200044_at" 5801 4897 9788 4427 7047
"200045_at" 9120 2955 9267 9258 17500
"200046_at" 7102 6195 8714 9048 18450
"200047_s_at" 4585 19252 4532 5941 7089
"200048_s_at" 7527 7514 8618 7204 7409
"200049_at" 9804 3855 4968 3606 18140
"200050_at" 7169 6518 17064 9717 5740
"200051_at" 3607 9496 19821 17351 4157
"200052_s_at" 4033 4031 5827 8532 5538
"200053_at" 4080 8052 2430 21907 20983
"200054_at" 7657 6330 4497 6342 18867
"200055_at" 10404 9052 5915 8792 18792
"200056_s_at" 2596 6436 3470 3080 6319
"200057_s_at" 11425 8922 9528 17027 9041
"200058_s_at" 10777 4872 7323 8519 8802
"200059_s_at" 11101 7074 10167 7642 17776
"200060_s_at" 8080 5032 4785 8948 17997
"200061_s_at" 19536 19424 12832 9986 19652
"200062_s_at" 15032 19099 12742 12218 7837
"200063_s_at" 15178 7620 12879 17243 17122
"200064_at" 7319 8043 9917 17652 8719
"200065_s_at" 8368 3743 7518 7226 18019
"200066_at" 8052 18783 19889 2821 8616
"200067_x_at" 9033 20351 7906 5022 8485
"200068_s_at" 10487 5470 7225 10074 19757
"200069_at" 10674 394 4688 3039 18070
"200070_at" 12748 20954 3433 3069 1120
"200071_at" 4112 7166 6316 2840 18863
"200072_s_at" 7318 18256 17116 8794 8832
"200073_s_at" 7462 18067 17695 7077 2903
"200074_s_at" 10682 19265 18021 7283 6002
"200075_s_at" 3343 6665 17594 20153 6390
"200076_s_at" 13220 19757 11065 8890 3299
"200077_s_at" 12376 8878 11110 16975 7403
"200078_s_at" 3975 9072 7748 7826 4574
"200079_s_at" 6464 7062 18095 9081 6329
"200080_s_at" 11753 19150 10830 4721 3132
"200081_s_at" 12022 6715 6571 18034 8968
"200082_s_at" 15168 9355 17633 17373 9143
"200083_at" 10497 4829 9171 8999 6684
"200084_at" 5550 5845 4134 5750 6320
"200085_s_at" 9443 6807 7031 17749 7658
"200086_s_at" 7972 18724 4385 9529 9090
"200087_s_at" 3258 18128 19791 2485 6327
"200088_x_at" 15039 18414 12751 17592 19075
"200089_s_at" 11829 6065 8502 8624 6347
"200090_at" 3470 8080 5029 17548 4722
"200091_s_at" 11740 19669 10748 4079 4573
"200092_s_at" 20944 19480 17005 19412 17482
"200093_s_at" 6246 9257 3534 9732 6078
"200094_s_at" 12790 7911 18266 18081 2502
"200095_x_at" 15238 19020 12937 12489 9114
"200096_s_at" 1427 5855 6990 2421 6606
"200097_s_at" 5249 19034 16879 4392 17798
"200098_s_at" 7253 8433 6202 8230 4780
"200099_s_at" 15184 8852 9444 9753 18964
"200593_s_at" 10775 4693 11019 10264 17316
"200594_x_at" 9563 6680 8613 7545 17959
"200595_s_at" 8438 20064 6920 7081 4716
"200596_s_at" 10344 19844 19068 17791 5243
"200597_at" 1690 20883 18228 19071 2328
"200598_s_at" 2863 7522 16872 6743 6122
"200599_s_at" 8370 20607 17617 5955 6928
"200600_at" 9524 14678 7403 12044 7298
"200601_at" 5732 5163 1240 2723 8657
"200602_at" 841 20015 10272 8110 17103
