"inst_1497" "inst_1915" "inst_1997" "inst_4095" "inst_4175"
"1007_s_at" 19236 5079 9556 6512 19964
"1053_at" 5216 17232 3595 5043 8718
"117_at" 12403 9690 7861 11714 12825
"121_at" 5698 3326 21574 2825 9516
"1255_g_at" 11175 15644 15520 12898 14261
"1294_at" 20472 20038 17736 17712 1489
"1316_at" 15773 12282 21979 2338 20776
"1320_at" 9580 9503 16731 1558 4290
"1405_i_at" 9824 11468 2885 2392 13072
"1431_at" 1422 9959 7259 2644 21409
"1438_at" 2540 7457 16293 9637 15336
"1487_at" 20977 19217 2857 3623 19290
"1494_f_at" 979 21849 391 2572 16160
"1598_g_at" 1897 2033 748 8823 3982
"160020_at" 15205 17897 5507 20534 20383
"1729_at" 7203 19927 228 3605 4200
"1773_at" 3851 4840 12919 19466 2886
"177_at" 12315 7988 20068 2267 22106
"179_at" 22253 21048 5136 22222 15653
"1861_at" 15001 1580 9524 18624 3042
"200000_s_at" 18330 2326 4912 8751 17176
"200001_at" 17520 18314 18952 18571 17174
"200002_at" 6116 5839 4604 16793 7106
"200003_s_at" 15831 16542 4932 11290 11471
"200004_at" 19197 17072 2864 18364 16572
"200005_at" 16288 5559 5474 7609 16797
"200006_at" 18989 20384 3991 8605 8179
"200007_at" 17481 4218 5466 4595 17180
"200008_s_at" 16767 2289 17990 10005 6023
"200009_at" 15693 20264 19310 16204 16164
"200010_at" 7215 3763 5858 16957 6986
"200011_s_at" 18279 5005 1108 15571 16927
"200012_x_at" 7017 2488 18217 8953 19110
"200013_at" 15118 4184 2862 15297 9180
"200014_s_at" 18766 18590 2575 6958 18122
"200015_s_at" 18170 18407 2278 7005 17292
"200016_x_at" 15305 2939 5257 11240 11382
"200017_at" 17152 1525 3015 11348 11590
"200018_at" 4877 19947 5881 11345 11580
"200019_s_at" 5734 4194 5918 16394 9473
"200020_at" 18324 3387 5985 15916 18045
"200021_at" 9767 5534 18356 11397 11717
"200022_at" 6475 2716 4606 15956 11490
"200023_s_at" 16673 17723 3684 8051 9328
"200024_at" 15923 2715 19835 17702 6750
"200025_s_at" 7216 18581 4325 7622 11577
"200026_at" 19992 18381 3400 9293 11721
"200027_at" 17298 20272 3204 5807 16393
"200028_s_at" 19503 18473 17462 4989 19364
"200029_at" 15275 19176 4704 9358 16627
"200030_s_at" 17813 5335 19544 9285 17664
"200031_s_at" 7083 2074 17589 11339 11569
"200032_s_at" 6165 19568 4417 9585 11594
"200033_at" 17030 20158 3758 9115 17404
"200034_s_at" 18460 20693 2656 16984 11477
"200035_at" 18641 17435 3850 18156 8656
"200036_s_at" 5164 5117 6150 7972 9526
"200037_s_at" 18147 19683 3362 7433 17217
"200038_s_at" 16424 19325 4712 9687 11690
"200039_s_at" 19827 16982 18256 7582 8816
"200040_at" 6929 19314 799 8682 15713
"200041_s_at" 18943 18524 5284 16188 7365
"200042_at" 16920 17040 5861 8338 9010
"200043_at" 20343 1206 21294 17397 19428
"200044_at" 18486 17361 19209 9952 16966
"200045_at" 17608 18690 5686 8573 16541
"200046_at" 17087 19275 3897 9602 7094
"200047_s_at" 18304 21183 4101 8270 16972
"200048_s_at" 16425 16862 5988 8022 16303
"200049_at" 21393 16316 22188 17061 7298
"200050_at" 4225 18980 2544 16423 5333
"200051_at" 3501 5295 20191 7679 8357
"200052_s_at" 18538 5638 3838 8497 16001
"200053_at" 4493 19246 20994 19857 5032
"200054_at" 3543 4275 17431 17755 7309
"200055_at" 5096 16572 3313 8773 5474
"200056_s_at" 3906 20942 1321 7502 17508
"200057_s_at" 17884 21605 2600 8740 19637
"200058_s_at" 6454 19385 5316 15101 15605
"200059_s_at" 16113 5610 5218 9426 8928
"200060_s_at" 7024 21732 3403 6637 18678
"200061_s_at" 7243 2547 18868 11338 11567
"200062_s_at" 9745 19660 3641 11282 11451
"200063_s_at" 6751 20247 3194 11358 11627
"200064_at" 6900 20963 5759 8606 16060
"200065_s_at" 18186 6147 2179 17842 16000
"200066_at" 21577 6004 18859 6869 5235
"200067_x_at" 19224 2530 3387 5876 9839
"200068_s_at" 16703 18170 5777 8528 20587
