"inst_2718" "inst_3459" "inst_5738"
"1007_s_at" 9451 6977 15674
"1053_at" 18634 20280 7153
"117_at" 14664 10237 13412
"121_at" 8626 1319 19308
"1255_g_at" 6702 11033 13157
"1294_at" 19958 12835 19814
"1316_at" 11851 2720 4395
"1320_at" 2724 15354 2410
"1405_i_at" 15486 15931 11855
"1431_at" 9050 9704 19332
"1438_at" 6052 16839 3600
"1487_at" 13246 19186 4528
"1494_f_at" 14865 7121 9257
"1598_g_at" 2143 4209 21828
"160020_at" 2090 19642 21640
"1729_at" 15509 3702 19850
"1773_at" 21360 20088 17003
"177_at" 19049 8794 996
"179_at" 20594 70 18327
"1861_at" 10190 20310 2606
"200000_s_at" 12759 7223 17974
"200001_at" 15319 16633 7870
"200002_at" 9584 7189 8269
"200003_s_at" 4174 17569 7967
"200004_at" 17383 17357 16744
"200005_at" 16841 7355 7144
"200006_at" 12315 6209 9197
"200007_at" 13658 6186 6861
"200008_s_at" 20195 7955 8178
"200009_at" 16974 7641 8360
"200010_at" 4176 18151 6361
"200011_s_at" 16597 3664 4849
"200012_x_at" 4134 18314 18591
"200013_at" 9268 7658 9186
"200014_s_at" 13340 17205 20213
"200015_s_at" 17428 3968 6637
"200016_x_at" 4102 6090 8105
"200017_at" 4276 7243 5842
"200018_at" 4266 6899 15130
"200019_s_at" 4235 17673 15611
"200020_at" 19111 5767 20338
"200021_at" 4382 18421 17574
"200022_at" 4189 16406 5989
"200023_s_at" 12776 16574 6612
"200024_at" 4238 5422 17462
"200025_s_at" 4264 5589 6048
"200026_at" 4386 6915 16124
"200027_at" 10953 6193 5617
"200028_s_at" 14289 3328 4513
"200029_at" 4223 16467 8198
"200030_s_at" 12356 17190 8574
"200031_s_at" 4255 17062 16342
"200032_s_at" 4278 18685 17672
"200033_at" 12399 5051 7499
"200034_s_at" 9336 6401 18454
"200035_at" 15994 20726 17973
"200036_s_at" 4164 6014 15782
"200037_s_at" 11027 3947 7975
"200038_s_at" 4360 7938 16125
"200039_s_at" 16661 7180 15595
"200040_at" 14311 16320 6391
"200041_s_at" 14432 17221 8402
"200042_at" 15721 7224 9277
"200043_at" 14267 7445 7852
"200044_at" 13938 18806 15647
"200045_at" 16578 4970 16304
"200046_at" 16188 6649 6709
"200047_s_at" 18655 6117 4468
"200048_s_at" 11337 6621 5883
"200049_at" 18950 18267 3435
"200050_at" 15932 17033 17220
"200051_at" 18313 4037 7074
"200052_s_at" 19522 3782 15953
"200053_at" 21253 19872 7706
"200054_at" 11432 4286 4471
"200055_at" 12429 17618 7471
"200056_s_at" 14674 19306 4991
"200057_s_at" 11749 5994 5756
"200058_s_at" 13726 4739 7667
"200059_s_at" 10747 4315 8898
"200060_s_at" 16605 4891 5490
"200061_s_at" 4253 7518 10857
"200062_s_at" 4159 16680 10816
"200063_s_at" 4308 17408 18256
"200064_at" 18209 5926 7702
"200065_s_at" 21115 7183 15560
"200066_at" 20872 7775 17270
"200067_x_at" 13029 16582 8491
"200068_s_at" 13124 18778 15997
"200069_at" 16149 652 4687
"200070_at" 10134 16689 19184
"200071_at" 18974 2378 2254
"200072_s_at" 16941 7769 8158
"200073_s_at" 9901 2225 16321
"200074_s_at" 9042 17257 8645
"200075_s_at" 14383 3357 16946
"200076_s_at" 15778 17928 6777
"200077_s_at" 4294 6627 8502
"200078_s_at" 17754 6880 15807
"200079_s_at" 18724 6348 5399
"200080_s_at" 4303 3585 16340
"200081_s_at" 11580 17997 16970
"200082_s_at" 4296 8029 16448
"200083_at" 10012 1799 4004
"200084_at" 15072 6711 7036
"200085_s_at" 13914 7788 16495
"200086_s_at" 11985 6212 8658
"200087_s_at" 13773 17465 8262
"200088_x_at" 4168 6335 9274
"200089_s_at" 4342 17644 8040
"200090_at" 16164 4687 7656
"200091_s_at" 4208 3931 8828
"200092_s_at" 4316 8003 18781
"200093_s_at" 10909 16755 6394
"200094_s_at" 11127 6560 17657
"200095_x_at" 4369 7603 16826
"200096_s_at" 17016 5050 6238
"200097_s_at" 13424 2782 3488
"200098_s_at" 12083 6975 7535
"200099_s_at" 4319 17689 7463
"200593_s_at" 15226 5849 8901
"200594_x_at" 11917 7950 5517
"200595_s_at" 13066 16868 7437
"200596_s_at" 16329 5018 8039
"200597_at" 16556 2948 1700
"200598_s_at" 18921 16906 8443
"200599_s_at" 18528 7984 16161
"200600_at" 16286 5714 8202
"200601_at" 18761 21701 1244
"200602_at" 19503 552 3615
"200603_at" 14830 16727 16600
"200604_s_at" 21682 17611 4423
"200605_s_at" 19931 18949 8147
"200606_at" 2432 3293 18355
"200607_s_at" 20718 17037 4893
"200608_s_at" 10128 2818 3903
"200609_s_at" 18158 4626 18640
"200610_s_at" 12452 6365 15182
"200611_s_at" 19914 5302 8454
"200612_s_at" 9411 5024 21761
"200613_at" 16483 8078 16221
"200614_at" 17219 16977 6557
"200615_s_at" 15863 2205 19398
"200616_s_at" 19475 20145 9153
"200617_at" 10567 4652 7838
"200618_at" 15745 1776 6438
"200619_at" 16383 3139 2850
"200620_at" 20202 6639 17760
"200621_at" 15879 5025 9045
"200622_x_at" 12760 17101 7137
"200623_s_at" 10832 16618 19293
"200624_s_at" 18422 4131 8894
"200625_s_at" 13506 6642 7224
"200626_s_at" 19528 2379 3215
"200627_at" 12643 4153 8196
"200628_s_at" 20067 4145 6182
"200629_at" 18593 20742 2993
