"inst_2395" "inst_7426" "inst_7468"
"1007_s_at" 1030 7637 5705
"1053_at" 3610 17663 19768
"117_at" 5273 13405 8931
"121_at" 2047 3780 18400
"1255_g_at" 7897 11436 8273
"1294_at" 1190 12912 1595
"1316_at" 21697 137 602
"1320_at" 7915 11037 8429
"1405_i_at" 18279 13635 10919
"1431_at" 2605 8722 13121
"1438_at" 9564 246 21566
"1487_at" 20815 3303 7395
"1494_f_at" 13927 9674 15740
"1598_g_at" 2287 22222 22237
"160020_at" 17541 15391 5060
"1729_at" 22263 6470 6764
"1773_at" 4297 241 19869
"177_at" 22019 3173 14834
"179_at" 21667 8094 630
"1861_at" 5323 7558 3940
"200000_s_at" 20554 7708 19156
"200001_at" 5706 6247 5146
"200002_at" 13739 19272 18299
"200003_s_at" 9074 7716 16024
"200004_at" 17388 18301 18162
"200005_at" 16515 7532 7659
"200006_at" 4800 17349 7277
"200007_at" 18005 5827 6919
"200008_s_at" 14247 5949 3515
"200009_at" 6095 17917 6825
"200010_at" 16961 6989 17644
"200011_s_at" 18668 18672 17558
"200012_x_at" 3946 17022 16453
"200013_at" 6836 17816 17176
"200014_s_at" 14002 3765 21353
"200015_s_at" 13860 18542 18841
"200016_x_at" 14806 6112 7587
"200017_at" 8911 17536 19817
"200018_at" 9104 18522 17537
"200019_s_at" 15936 17345 16409
"200020_at" 18829 18012 6015
"200021_at" 19931 17087 16111
"200022_at" 6486 7778 6652
"200023_s_at" 17195 6353 16722
"200024_at" 18571 5449 16674
"200025_s_at" 5484 17908 18590
"200026_at" 8968 17849 6476
"200027_at" 15094 6259 7042
"200028_s_at" 15680 5573 18007
"200029_at" 8905 17408 7745
"200030_s_at" 15835 7311 7192
"200031_s_at" 8935 17060 18533
"200032_s_at" 9018 17709 7385
"200033_at" 15580 20129 19208
"200034_s_at" 14135 17790 17424
"200035_at" 17425 7307 6226
"200036_s_at" 16347 5911 3622
"200037_s_at" 18214 17112 19855
"200038_s_at" 8906 18483 7914
"200039_s_at" 14932 7324 6131
"200040_at" 13800 7858 17361
"200041_s_at" 14174 7994 16765
"200042_at" 14353 4384 6093
"200043_at" 15045 18907 21242
"200044_at" 6829 4880 7792
"200045_at" 4694 4352 16130
"200046_at" 14602 7424 6451
"200047_s_at" 16799 4971 16491
"200048_s_at" 16013 17178 18249
"200049_at" 15994 22237 20682
"200050_at" 19999 3712 18479
"200051_at" 17304 6690 6700
"200052_s_at" 19649 6132 17538
"200053_at" 19272 21506 5374
"200054_at" 6157 17985 5522
"200055_at" 5304 20142 3335
"200056_s_at" 20362 17165 19243
"200057_s_at" 14679 7112 16315
"200058_s_at" 18660 17021 7341
"200059_s_at" 14630 17680 17229
"200060_s_at" 16814 4440 5907
"200061_s_at" 8929 18112 6024
"200062_s_at" 8958 18469 16766
"200063_s_at" 15424 19228 18636
"200064_at" 18143 5064 6331
"200065_s_at" 14787 4923 2341
"200066_at" 18705 1980 19776
"200067_x_at" 14498 5584 18692
"200068_s_at" 16030 7842 5389
"200069_at" 19676 3642 3722
"200070_at" 4003 17701 4243
"200071_at" 20850 17616 6880
"200072_s_at" 18422 6424 6810
"200073_s_at" 16049 17114 16167
"200074_s_at" 16238 7537 18713
"200075_s_at" 6552 1900 4427
"200076_s_at" 19551 19403 2685
"200077_s_at" 15393 17318 17530
"200078_s_at" 15148 3494 3691
"200079_s_at" 15575 5305 3485
"200080_s_at" 6690 19714 19209
"200081_s_at" 14667 6442 7800
"200082_s_at" 6623 17684 16810
"200083_at" 15042 6334 2769
"200084_at" 15629 5929 18436
"200085_s_at" 14968 6394 7057
"200086_s_at" 14632 7614 16463
"200087_s_at" 18877 7681 18924
"200088_x_at" 9014 7493 16207
"200089_s_at" 13936 17628 7181
"200090_at" 6266 4933 3714
"200091_s_at" 15594 17262 17518
"200092_s_at" 4586 19118 16912
"200093_s_at" 19357 7697 20140
"200094_s_at" 6547 18122 16016
"200095_x_at" 8965 17265 6860
"200096_s_at" 18269 17340 4529
"200097_s_at" 19342 17758 19347
"200098_s_at" 16969 17729 5108
"200099_s_at" 9092 18623 17852
"200593_s_at" 17828 7639 18638
"200594_x_at" 17517 17252 17920
"200595_s_at" 20062 5922 6444
"200596_s_at" 18294 7308 6333
"200597_at" 19325 20476 20211
"200598_s_at" 14328 4477 6282
"200599_s_at" 20409 6418 7912
"200600_at" 14697 13181 13684
"200601_at" 17629 3157 19345
"200602_at" 19784 18120 21371
"200603_at" 16458 18567 17688
"200604_s_at" 6012 4846 4567
"200605_s_at" 17624 18698 18839
"200606_at" 869 20507 18589
"200607_s_at" 19275 19066 18439
"200608_s_at" 18064 20234 19989
"200609_s_at" 3199 3010 1946
"200610_s_at" 17938 7007 19390
"200611_s_at" 18974 7946 6436
"200612_s_at" 15079 2941 4981
"200613_at" 17162 6295 5988
"200614_at" 13728 17298 17346
"200615_s_at" 5042 4060 3674
"200616_s_at" 6087 5319 3341
"200617_at" 4528 17127 4321
"200618_at" 20407 19427 19081
"200619_at" 18388 3406 7445
"200620_at" 19673 4931 4368
"200621_at" 13666 3795 19202
"200622_x_at" 14770 3391 7488
"200623_s_at" 1603 19129 4109
"200624_s_at" 18697 5020 18487
"200625_s_at" 18934 6902 18333
"200626_s_at" 19599 7561 19541
"200627_at" 15806 17501 17601
"200628_s_at" 21044 4406 4527
"200629_at" 20765 6278 7487
"200630_x_at" 13821 18447 18985
"200631_s_at" 15705 17089 20064
"200632_s_at" 20275 21 2258
"200633_at" 14024 8036 6824
"200634_at" 15913 7066 18852
"200635_s_at" 90 22219 4138
"200636_s_at" 7364 19863 17911
"200637_s_at" 8716 4004 7149
"200638_s_at" 17211 6468 16624
"200639_s_at" 14426 6797 19261
"200640_at" 17091 18555 19562
"200641_s_at" 4850 7686 3669
"200642_at" 16769 18328 5899
"200643_at" 15606 18591 20067
"200644_at" 17712 18560 17877
"200645_at" 5640 5292 5044
"200646_s_at" 22164 18193 5511
"200647_x_at" 21306 6898 5391
"200648_s_at" 19879 7439 17110
"200649_at" 17560 18077 20600
"200650_s_at" 15753 18688 17523
"200651_at" 14110 7596 7819
"200652_at" 4508 3766 7442
"200653_s_at" 19690 4050 18081
"200654_at" 19839 5209 7672
"200655_s_at" 19224 7541 17771
"200656_s_at" 15688 4106 4137
"200657_at" 16619 7775 17141
"200658_s_at" 17096 4944 4625
"200659_s_at" 20899 20907 6765
"200660_at" 15264 7611 4877
"200661_at" 20581 5797 4881
"200662_s_at" 19927 7483 16272
"200663_at" 15408 18419 17840
"200664_s_at" 20512 1125 5169
"200665_s_at" 9015 10949 10383
"200666_s_at" 6297 3400 2652
"200667_at" 14547 3444 17048
"200668_s_at" 15948 6026 7222
"200669_s_at" 16200 2800 4794
"200670_at" 15600 18978 20321
"200671_s_at" 2775 760 13732
"200672_x_at" 3208 18159 6034
"200673_at" 15382 7485 16393
"200674_s_at" 5330 17154 5802
"200675_at" 16058 17877 20906
"200676_s_at" 19430 22129 4791
"200677_at" 3863 5374 7688
"200678_x_at" 14462 19173 17921
"200679_x_at" 19507 17410 17984
"200680_x_at" 17097 19057 17481
"200681_at" 6542 7726 6933
"200682_s_at" 16705 17465 17543
"200683_s_at" 20734 4666 3809
"200684_s_at" 20412 18764 18718
"200685_at" 20287 21530 7450
"200686_s_at" 19710 17629 3522
"200687_s_at" 16273 7354 17045
"200688_at" 18588 21571 21996
"200689_x_at" 6659 8222 16911
"200690_at" 21963 17220 21565
"200691_s_at" 21108 19579 20920
"200692_s_at" 21295 19286 20768
"200693_at" 18199 18280 18916
"200694_s_at" 15245 19242 19045
"200695_at" 19195 4655 4325
"200696_s_at" 21092 22169 21009
"200697_at" 2492 4351 17519
"200698_at" 6560 19331 6761
"200699_at" 3442 4348 17497
"200700_s_at" 16252 4924 7787
"200701_at" 3597 1795 3225
"200702_s_at" 15618 4336 3923
"200703_at" 19904 5084 18632
"200704_at" 15403 2139 1613
"200705_s_at" 5735 7448 6711
"200706_s_at" 2866 2586 1500
"200707_at" 14548 4901 3391
"200708_at" 18310 8180 16615
"200709_at" 17385 6471 20435
"200710_at" 13754 3539 18647
"200711_s_at" 17978 6109 18392
"200712_s_at" 4693 18492 17791
"200713_s_at" 17234 5244 6089
"200714_x_at" 17891 5939 5095
"200715_x_at" 17035 6069 4144
"200716_x_at" 8981 5593 6045
"200717_x_at" 9007 17034 17501
"200718_s_at" 17208 17718 18291
"200719_at" 2969 6623 20234
"200720_s_at" 19386 20995 6956
"200721_s_at" 16476 17395 3998
"200722_s_at" 17869 4192 19933
"200723_s_at" 16786 16992 6109
"200724_at" 21 4762 4149
"200725_x_at" 14064 17126 6803
"200726_at" 15836 17539 18750
"200727_s_at" 18386 18337 18428
"200728_at" 18708 20825 17995
"200729_s_at" 19090 19406 18634
"200730_s_at" 20261 2786 4689
"200731_s_at" 19443 4784 18794
"200732_s_at" 15723 7014 5902
"200733_s_at" 17076 17482 20410
"200734_s_at" 5765 1648 16284
"200735_x_at" 8986 7544 16483
"200736_s_at" 16010 11003 9340
"200737_at" 20564 8032 18275
