"inst_2559" "inst_3421" "inst_3764" "inst_3846" "inst_4321"
"1007_s_at" 17035 20127 7160 7822 3147
"1053_at" 3474 16046 8451 16685 18790
"117_at" 2325 5585 14773 15606 162
"121_at" 12189 877 4406 2540 18552
"1255_g_at" 10372 9920 12764 11855 11931
"1294_at" 15145 3775 21569 20786 4055
"1316_at" 16428 105 7798 7542 20845
"1320_at" 9896 7060 18534 9798 1411
"1405_i_at" 2968 7130 12825 11201 11786
"1431_at" 16727 1912 8484 19055 5275
"1438_at" 9454 974 4377 1023 4843
"1487_at" 4871 13929 5239 18474 6519
"1494_f_at" 17968 3761 2398 21244 21852
"1598_g_at" 21731 796 16107 4991 10341
"160020_at" 20440 229 15812 235 6615
"1729_at" 5204 14470 16643 5224 20277
"1773_at" 1961 2180 20901 4975 1654
"177_at" 1577 10322 21116 2005 11086
"179_at" 22209 1816 4690 2970 20894
"1861_at" 15790 16210 19343 6255 19631
"200000_s_at" 13527 14141 5936 10050 3710
"200001_at" 13122 13793 8164 8914 7919
"200002_at" 13482 4507 8456 16608 18706
"200003_s_at" 7093 14523 12222 12074 12920
"200004_at" 15832 17003 10527 17602 10466
"200005_at" 14416 14266 7386 16426 7981
"200006_at" 14551 17805 10021 17568 10866
"200007_at" 13739 4580 8749 7616 10886
"200008_s_at" 13494 13538 20749 5414 1322
"200009_at" 11731 14529 15772 16523 5109
"200010_at" 11988 14692 7673 9094 10467
"200011_s_at" 16440 15120 8241 7151 5514
"200012_x_at" 4683 2430 17223 10150 16859
"200013_at" 12483 14391 10237 18718 16976
"200014_s_at" 13907 16541 8247 6064 10277
"200015_s_at" 18254 19376 6521 17296 9719
"200016_x_at" 7033 15735 12170 8803 18180
"200017_at" 7188 13504 12295 12191 13004
"200018_at" 7179 14137 12289 12183 16893
"200019_s_at" 13532 13688 8222 19166 18143
"200020_at" 14410 17795 6403 8659 4600
"200021_at" 7283 15834 12369 12308 17325
"200022_at" 7107 3413 10348 9929 11061
"200023_s_at" 14647 15643 7903 17888 17516
"200024_at" 13427 4400 10566 16488 10759
"200025_s_at" 7178 14260 10158 17176 18128
"200026_at" 7286 14272 12372 8643 10240
"200027_at" 14120 13941 5647 9206 8449
"200028_s_at" 15352 18197 4069 3124 10642
"200029_at" 7139 3554 10461 8867 10882
"200030_s_at" 14015 4928 16493 17676 10314
"200031_s_at" 7170 4621 12282 12173 12988
"200032_s_at" 7190 13292 18194 16529 17476
"200033_at" 13628 15728 9234 8270 11188
"200034_s_at" 11976 4586 16250 18058 17599
"200035_at" 20717 22054 7247 8493 8096
"200036_s_at" 13762 13770 10696 18503 18532
"200037_s_at" 15673 16082 17984 9093 18596
"200038_s_at" 7266 13784 17056 16415 10340
"200039_s_at" 14581 16213 6274 19917 8782
"200040_at" 18179 17516 17079 18208 7259
"200041_s_at" 14117 16744 8463 17434 4936
"200042_at" 20088 15918 5905 17051 9805
"200043_at" 20009 14473 8763 16710 18317
"200044_at" 18755 16997 16266 9417 11196
"200045_at" 18388 15807 7020 20875 4956
"200046_at" 17583 16209 3756 8312 8908
"200047_s_at" 16816 17014 16818 7468 10490
"200048_s_at" 17403 14011 10273 17619 18614
"200049_at" 13408 4118 2063 4463 7691
"200050_at" 16667 20680 17719 7313 18079
"200051_at" 21453 4015 19974 17847 10826
"200052_s_at" 16782 13724 8770 9283 4687
"200053_at" 11986 14305 8125 848 10873
"200054_at" 13150 15884 7772 18357 9187
"200055_at" 15334 15924 6468 20782 8202
"200056_s_at" 19686 19016 7053 18799 18392
"200057_s_at" 13163 15013 6452 8870 6374
"200058_s_at" 13100 19667 6417 16241 4024
"200059_s_at" 15113 4482 16530 8296 5244
"200060_s_at" 5101 18994 7429 16659 8604
"200061_s_at" 7168 13955 12281 12171 12987
"200062_s_at" 7081 4834 12211 12055 12909
"200063_s_at" 7218 14241 12322 12234 13034
"200064_at" 14717 15185 9145 7551 8730
"200065_s_at" 13043 16047 10052 16300 4973
"200066_at" 18597 4139 20430 17924 4206
"200067_x_at" 15360 5000 7689 8246 4535
"200068_s_at" 11641 16337 4947 9609 7296
"200069_at" 15618 20863 9763 5103 8534
"200070_at" 19333 3562 2481 9222 19363
"200071_at" 17784 20112 3612 6028 17495
"200072_s_at" 15915 19572 10641 7827 8627
"200073_s_at" 21015 18153 6810 18476 9472
"200074_s_at" 12860 14108 17959 7838 17413
"200075_s_at" 15718 14966 19264 20173 7046
"200076_s_at" 18528 17322 6169 18772 2058
"200077_s_at" 15041 4065 8503 16227 19233
"200078_s_at" 17556 16825 5114 17732 10877
"200079_s_at" 17683 4971 10208 8930 3490
"200080_s_at" 13876 15433 18371 5251 19829
"200081_s_at" 12231 14383 10468 9872 17169
"200082_s_at" 7209 4149 17731 18833 16955
"200083_at" 13834 13873 5843 17184 18579
"200084_at" 16842 19398 8978 8027 8516
"200085_s_at" 14459 15410 15823 16119 19426
"200086_s_at" 15182 5015 5818 19225 10907
"200087_s_at" 19471 17640 3856 9513 10352
"200088_x_at" 7088 3823 12219 12068 18894
"200089_s_at" 5173 13712 17258 17446 10546
"200090_at" 3588 16397 3583 5911 6246
"200091_s_at" 18612 14493 9109 17103 19095
"200092_s_at" 7221 13689 17146 12244 20247
"200093_s_at" 17993 15142 7748 7205 18048
"200094_s_at" 5218 4283 6665 1807 18664
"200095_x_at" 7274 3880 12360 12299 18505
"200096_s_at" 17283 16951 10341 10058 4123
"200097_s_at" 12960 20867 6883 8113 8491
"200098_s_at" 13970 14889 9916 18353 16972
"200099_s_at" 7225 15025 17412 12246 11094
"200593_s_at" 20217 17439 18761 17222 8113
"200594_x_at" 13355 13565 8196 17104 8325
"200595_s_at" 19148 18825 3974 17801 20380
"200596_s_at" 17438 16445 16021 10114 8421
"200597_at" 11555 21426 10011 19494 20069
"200598_s_at" 17040 16340 7263 3183 20839
"200599_s_at" 19680 20445 8948 18789 8507
"200600_at" 13976 13189 6446 16021 2713
"200601_at" 4897 22018 2908 17463 18040
"200602_at" 19315 18360 17145 5405 17418
"200603_at" 19024 19345 17746 17545 17232
"200604_s_at" 16954 16381 7322 4268 1598
"200605_s_at" 16442 2710 9971 16587 2293
"200606_at" 18224 17844 3875 7240 3648
"200607_s_at" 13880 17074 8492 1694 20073
"200608_s_at" 17806 17392 17284 16610 19982
"200609_s_at" 19990 2740 5142 7346 5625
"200610_s_at" 14040 17821 16661 9518 11241
"200611_s_at" 11842 14554 8296 6370 4101
"200612_s_at" 17622 19931 19695 3221 6988
"200613_at" 15093 14558 16531 7490 17603
"200614_at" 18183 13750 7786 9752 8116
"200615_s_at" 14172 19365 8623 7053 4153
"200616_s_at" 13892 14232 17658 3152 21059
"200617_at" 18837 2509 3757 18091 6481
"200618_at" 11654 4027 4089 5314 2850
"200619_at" 18201 16902 4956 9922 11300
"200620_at" 11798 13571 17540 9138 3616
"200621_at" 16254 19289 6623 9460 11255
"200622_x_at" 4371 16633 17752 8658 17376
"200623_s_at" 19647 18698 18350 18956 21160
"200624_s_at" 20289 18870 5895 4631 5446
"200625_s_at" 13373 13567 6826 19491 8891
"200626_s_at" 17307 13461 9423 8146 17372
"200627_at" 16186 15424 17654 8551 6904
"200628_s_at" 3683 15524 19017 3589 961
"200629_at" 12807 21205 2202 16958 3085
"200630_x_at" 11718 15082 3651 17121 18354
"200631_s_at" 13168 15722 4912 20032 9645
"200632_s_at" 2008 21308 10197 17302 5899
"200633_at" 11936 4159 12280 12170 11117
"200634_at" 13439 15278 8140 17864 19388
"200635_s_at" 8456 18024 5011 3196 20883
"200636_s_at" 5937 21056 2994 18215 8739
"200637_s_at" 5462 1170 17026 728 926
"200638_s_at" 17524 17195 8211 9330 7887
"200639_s_at" 12337 20278 17965 20203 9840
"200640_at" 15370 14394 6086 17530 9982
"200641_s_at" 20862 4026 18070 5541 1576
"200642_at" 15280 17023 10269 17199 7722
"200643_at" 15475 4117 18977 20187 6051
"200644_at" 13302 17222 16067 9273 3955
"200645_at" 13588 4842 8017 7355 7934
"200646_s_at" 3775 1761 21558 7387 10299
"200647_x_at" 16561 4841 7061 18483 5271
"200648_s_at" 18343 2956 4373 2550 8927
"200649_at" 3491 13906 2944 17655 18965
"200650_s_at" 7052 14423 12187 17342 12872
"200651_at" 7262 3700 8733 17427 17949
"200652_at" 18774 16378 5023 5441 19689
"200653_s_at" 15308 14687 7560 17265 6248
"200654_at" 14220 14601 4809 17002 7529
"200655_s_at" 13941 17389 8320 20287 11288
"200656_s_at" 13055 15046 17216 6362 3824
"200657_at" 11973 4193 16217 9036 10674
"200658_s_at" 19587 19158 17046 17544 16964
"200659_s_at" 21026 3863 7718 9159 7935
"200660_at" 15018 13894 18377 18361 8854
"200661_at" 12919 2383 16567 5784 5463
"200662_s_at" 17585 4770 9857 7684 16827
"200663_at" 14377 4412 17849 3321 17696
"200664_s_at" 18570 3367 6651 1534 1459
"200665_s_at" 5434 6606 3252 13854 20926
"200666_s_at" 14149 17916 8356 4324 18698
"200667_at" 4474 15085 18840 8150 9835
"200668_s_at" 15206 15385 8740 8589 5353
"200669_s_at" 17029 16852 10638 6388 4860
"200670_at" 16023 4892 16578 7213 18159
"200671_s_at" 1422 2190 1119 21966 5723
"200672_x_at" 3590 16145 20156 18211 10234
"200673_at" 16045 15984 9147 6346 17880
"200674_s_at" 7228 3352 15972 12250 10671
"200675_at" 16673 20024 3033 9624 7978
"200676_s_at" 17182 17465 17923 20233 2921
"200677_at" 16321 15942 8007 9072 7128
"200678_x_at" 15440 16869 7246 7810 8706
"200679_x_at" 15371 19347 7496 16414 17265
"200680_x_at" 11889 4106 12364 9708 17110
"200681_at" 12171 16202 10369 16980 5566
"200682_s_at" 19388 13704 8688 8170 9933
"200683_s_at" 13428 3147 9075 18171 10721
"200684_s_at" 14984 13741 7491 18786 8143
"200685_at" 20091 14501 17360 9760 10345
"200686_s_at" 11926 18970 7528 19813 17052
"200687_s_at" 16815 16779 17598 9944 6417
"200688_at" 4547 18633 5699 20629 3960
"200689_x_at" 4930 4362 10315 8936 16818
"200690_at" 14386 17287 5769 10071 18862
"200691_s_at" 13533 14287 9315 9572 7238
