"inst_3773" "inst_3776" "inst_3854" "inst_3857" "inst_3965" "inst_3968" "inst_4330" "inst_4333"
"200027_at" 15350 16683 10170 7366 13304 12385 4099 5553
"200028_s_at" 7070 4319 9090 6747 14100 11548 19022 7373
"200029_at" 7067 9492 7957 16865 11626 13746 2566 7647
"200030_s_at" 7516 9333 18531 18102 14030 13777 11664 17294
"200031_s_at" 9372 12665 12196 11470 7837 7659 5923 10944
"200032_s_at" 9387 17144 12217 11493 7864 7686 3086 9096
"200033_at" 7951 16818 19461 7496 14082 11693 10565 17796
"200034_s_at" 13437 8866 8656 16814 7744 7575 3540 16681
"200035_at" 13869 10588 18690 6498 15217 18518 19385 16478
"200036_s_at" 14467 17567 16255 7693 12297 13994 2674 5637
"200037_s_at" 6658 16843 16826 16079 5250 5309 2893 6163
"200038_s_at" 13122 8692 12304 11597 7959 7802 2309 6087
"200039_s_at" 14553 17005 9736 7912 13881 11977 12560 6249
"200040_at" 16601 17096 19737 19344 18459 13694 13061 5249
"200041_s_at" 7500 6396 7850 18411 4858 4306 14687 15672
"200042_at" 17068 6317 7487 7488 5227 4088 16692 7560
"200043_at" 5883 10350 16220 6349 3126 12958 3099 15112
"200044_at" 7922 4557 18157 17097 14838 17408 15275 15534
"200045_at" 3909 8336 18271 18651 5417 11860 18527 7878
"200046_at" 14261 8614 6862 5528 12535 3745 10267 4992
"200047_s_at" 16514 16545 19387 8492 14200 14509 10419 3894
"200048_s_at" 16549 18242 16514 7658 5718 14535 12296 6391
"200049_at" 5250 7584 9560 6453 11479 15393 13130 7462
"200050_at" 18089 18143 2026 3396 14466 2097 3393 5425
"200051_at" 2489 11051 5552 8343 11713 3488 18134 16359
"200052_s_at" 18742 10243 6771 6911 12478 11859 12253 8847
"200053_at" 16412 8561 17939 4738 1523 17381 12826 6674
"200054_at" 14763 8500 17485 9440 19216 17405 17926 6010
"200055_at" 4437 16932 17404 19195 12459 17367 13545 3877
"200056_s_at" 7943 16434 10213 6744 6151 15232 11538 15574
"200057_s_at" 6590 9660 17188 15969 15252 5798 13852 9017
"200058_s_at" 7577 6641 8696 8499 4339 15108 15079 17188
"200059_s_at" 16792 8606 7742 7121 13710 5904 2307 9185
"200060_s_at" 6836 6123 18109 15681 4814 13693 16632 14870
"200061_s_at" 9371 12664 12194 11468 7835 7657 5922 15779
"200062_s_at" 9298 12588 12085 11339 7721 7555 5843 10854
"200063_s_at" 9410 12703 12248 11534 7898 7727 5967 10996
"200064_at" 17684 6991 8749 6130 5368 4044 14867 18219
"200065_s_at" 6191 9405 8076 8336 12685 2880 16074 16883
"200066_at" 7364 20172 5835 18420 3850 14096 14234 17799
"200067_x_at" 14856 16654 8232 7281 13511 17954 3126 6324
"200068_s_at" 7401 6989 17512 18204 11709 4506 15757 4792
"200069_at" 6558 10015 7274 6466 5288 14868 3425 4144
"200070_at" 15036 10139 19563 8202 5937 4602 18237 5806
"200071_at" 19066 21016 17276 16459 19908 14020 11883 16822
"200072_s_at" 7411 9164 8181 7165 13476 13170 18962 20001
"200073_s_at" 7418 7887 9199 17339 19089 14669 11601 15273
"200074_s_at" 7952 10653 8453 15869 13388 12337 11105 8689
"200075_s_at" 5973 8891 6144 17251 4820 14612 15167 15615
"200076_s_at" 7810 7888 9561 8706 11846 11946 19714 17011
"200077_s_at" 13354 9779 16975 7921 11481 12322 4306 8708
"200078_s_at" 7843 20053 18138 16323 17298 16158 11514 6328
"200079_s_at" 16588 18652 8259 9382 12810 12332 18333 7950
"200080_s_at" 6851 10167 16262 17024 7892 7721 4219 7820
"200081_s_at" 16843 10833 10140 7547 5657 12601 3444 4788
"200082_s_at" 7043 16526 9659 8908 7886 7710 11033 16535
"200083_at" 7066 5239 9332 8533 15762 18719 10283 4213
"200084_at" 14654 16378 6797 6812 15283 14867 9966 15152
"200085_s_at" 14874 16726 9740 16750 13655 15816 10492 6751
"200086_s_at" 16110 18383 17048 16532 4813 4663 11302 4928
"200087_s_at" 5389 8593 9772 9140 12002 11453 13192 15013
"200088_x_at" 9306 12597 12095 11349 7731 7563 2380 7655
"200089_s_at" 7131 10125 16343 16753 5514 12866 2374 7527
"200090_at" 7132 9799 6483 7508 15022 11867 3636 7515
"200091_s_at" 4152 17873 7536 8261 7777 7602 4311 15620
"200092_s_at" 13462 10494 16161 11541 7906 7738 4143 16647
"200093_s_at" 17448 9130 8633 4169 13350 14779 2659 8952
"200094_s_at" 16160 9753 6924 6962 5703 15413 16483 17114
"200095_x_at" 9454 12751 12314 11605 7970 7813 6023 11066
"200096_s_at" 13850 6528 18552 7313 15275 13369 10679 15938
"200097_s_at" 6559 8931 16250 8501 1803 4785 10974 17295
"200098_s_at" 6537 7757 20745 16846 12486 15394 15139 5348
"200099_s_at" 13715 12715 12258 11544 7910 7744 3248 8988
"200593_s_at" 5054 3506 6972 9446 19367 18803 11108 7173
"200594_x_at" 7108 6820 16540 18296 5960 11481 4309 6507
"200595_s_at" 3310 5788 16318 19512 4506 14258 10156 5890
"200596_s_at" 4372 11018 2400 6688 4073 15105 11776 17135
"200597_at" 20323 7193 5094 2655 12062 15498 10279 2618
"200598_s_at" 5269 5605 1647 1699 14752 13684 1769 1882
"200599_s_at" 4441 9406 8474 9491 12841 13747 13435 15045
"200600_at" 6889 3799 12583 15172 10625 1631 18732 16147
"200601_at" 2656 2457 20080 17661 11508 11858 20878 20661
"200602_at" 7323 18777 17523 6330 20210 3057 2984 3131
"200603_at" 6592 9491 7918 16392 13295 14003 9881 8767
"200604_s_at" 17768 9281 4460 4198 16148 14916 19574 21467
"200605_s_at" 16109 3171 16252 15887 16637 13162 10209 17752
"200606_at" 18536 19990 18090 9263 5511 12746 3744 14910
"200607_s_at" 6301 4888 657 1054 14871 15701 2438 2813
"200608_s_at" 5872 9608 16377 17042 5164 14526 9868 17287
"200609_s_at" 15006 7127 4090 5895 6008 16325 17629 17879
"200610_s_at" 13880 3699 16749 5262 14803 5998 11406 16000
"200611_s_at" 17520 10074 8643 3349 14211 13340 19946 15110
"200612_s_at" 13275 8591 1676 1090 19310 20599 20638 1122
"200613_at" 17230 17015 9227 5049 11614 4689 17888 16578
"200614_at" 6576 10801 10184 16019 7743 7573 13465 8438
"200615_s_at" 17693 18174 8413 4567 16487 13880 17442 17878
"200616_s_at" 14581 8556 1936 2335 4508 17447 2473 430
"200617_at" 13093 3570 8404 18234 3917 16495 20525 15694
"200618_at" 13990 4749 19373 9282 14930 5279 17613 17534
"200619_at" 6415 9178 7439 5299 18997 4627 12621 6083
"200620_at" 14263 7530 8897 8862 16442 13412 13321 6918
"200621_at" 7027 18459 17933 7151 14263 12049 16222 6062
"200622_x_at" 16836 16472 4675 5800 13172 5940 15671 7240
"200623_s_at" 14257 18079 19901 21128 14344 17879 22067 21622
"200624_s_at" 19494 4429 8162 4482 16673 14366 13844 18732
"200625_s_at" 5932 20152 19457 17809 12410 14005 17274 7855
"200626_s_at" 4609 19334 8414 16168 16334 3388 15872 8223
"200627_at" 14440 11045 9273 8859 11867 3681 12282 18371
"200628_s_at" 21687 18744 1683 1519 15630 4370 10889 19872
"200629_at" 5115 17667 7222 17803 4367 17273 12260 2400
"200630_x_at" 6539 17572 19033 18534 4393 5368 3492 2259
"200631_s_at" 6055 20001 19106 18853 11593 13394 11834 7208
"200632_s_at" 5897 7970 20706 9465 5968 4463 17638 14876
"200633_at" 9370 12663 12193 11467 7834 7656 3737 8707
"200634_at" 6208 9182 17266 9068 12951 15059 17204 18842
"200635_s_at" 3723 6428 10204 8747 15802 18700 15393 4076
"200636_s_at" 3983 8804 19410 17913 16523 15445 13195 9336
"200637_s_at" 17470 6086 5190 3105 13486 15819 20989 18505
"200638_s_at" 6725 19668 17707 8672 5010 5388 11712 16518
"200639_s_at" 4174 5934 18445 18540 5594 3127 14616 15757
"200640_at" 7465 6192 18711 16558 4748 3708 14273 8023
"200641_s_at" 19419 7218 3591 4916 17869 6097 12755 21440
"200642_at" 14698 18322 17272 9438 12566 14842 3934 8798
"200643_at" 5214 1542 20899 9376 4679 15181 20331 19218
"200644_at" 15342 6726 17371 9123 18340 14047 16611 18799
"200645_at" 13691 18987 17819 15739 15589 4193 14479 7935
"200646_s_at" 14406 6595 10104 5499 5483 2359 22200 22075
"200647_x_at" 14232 19639 17118 16082 14304 13071 14120 6120
"200648_s_at" 21021 17953 1605 5006 19434 14109 18543 21586
"200649_at" 6183 10559 20758 16454 3700 2541 21580 21264
"200650_s_at" 9263 12562 6940 15638 12513 7515 5816 10821
"200651_at" 15097 5556 9668 8919 7951 7789 11462 7766
"200652_at" 5655 6793 9210 5945 16601 17661 17200 8915
"200653_s_at" 4691 18388 8487 19488 4817 12917 11147 6747
"200654_at" 7330 10850 17251 9308 12074 11852 17646 18228
"200655_s_at" 13069 16329 18768 20497 6077 16030 2590 4495
"200656_s_at" 13570 7229 4589 4476 4547 5447 19010 18921
"200657_at" 6805 18422 16203 16981 12145 5837 10018 9321
"200658_s_at" 15333 9848 6022 6430 5405 12517 12334 8784
"200659_s_at" 15974 6259 3210 4519 4646 17531 17559 20846
"200660_at" 4934 17331 16727 19179 3535 4618 11371 16043
"200661_at" 13163 8840 6435 4353 11780 15875 19489 16955
"200662_s_at" 14438 19583 2825 8627 11491 4794 3605 8468
"200663_at" 13718 8382 19568 3856 17270 4369 10557 4999
"200664_s_at" 21465 16441 3664 719 14790 19415 20632 18811
"200665_s_at" 9179 721 12358 13408 11834 11875 16402 22032
"200666_s_at" 4698 4482 5071 4882 14399 16043 19662 18993
"200667_at" 5757 6782 6836 7104 2865 15097 3544 2740
"200668_s_at" 7735 18546 8726 9169 14048 3819 14411 17638
"200669_s_at" 13118 7957 5411 6171 14012 13802 16637 17172
"200670_at" 14253 9244 4182 5601 4852 12010 2370 19760
"200671_s_at" 16828 1505 17434 18311 5233 20018 20135 2313
"200672_x_at" 2762 5317 21448 21700 20259 4658 1972 15172
"200673_at" 16773 17987 6189 4062 13685 5567 10641 6654
"200674_s_at" 9423 17307 16781 15807 7914 7750 2962 15331
"200675_at" 4472 4563 18966 16048 6194 4325 17447 16065
"200676_s_at" 17037 1094 1620 20931 1570 1715 14496 16502
"200677_at" 13482 11075 8957 7715 11520 11366 11637 9298
"200678_x_at" 7443 16921 3626 2954 2092 2320 20043 19166
"200679_x_at" 6676 7455 6396 6802 12045 13416 3610 2247
"200680_x_at" 9456 12754 10176 9126 7975 7818 3077 5001
"200681_at" 6233 11039 16237 6252 13803 13205 12981 6959
"200682_s_at" 15856 8200 4370 5183 15291 13604 11405 7521
"200683_s_at" 3901 19597 4034 7894 2394 3074 14020 16317
"200684_s_at" 4733 3396 1623 17224 1166 4059 15358 9005
"200685_at" 17452 20071 18038 19677 3622 12459 3253 3771
"200686_s_at" 17779 20236 18546 18016 12527 14593 14486 7722
"200687_s_at" 13569 7849 6834 8024 12885 4882 20025 15917
"200688_at" 2062 8805 6723 17712 5314 17087 11679 6484
"200689_x_at" 7245 7632 16202 8215 4669 12468 3550 7653
"200690_at" 16834 9095 7428 15903 5808 16502 16522 5488
"200691_s_at" 14726 16449 17218 18086 13280 15317 9854 7518
"200692_s_at" 7052 10562 4802 6656 4622 12076 11201 6542
"200693_at" 15583 9841 16616 7399 4337 11442 10999 15523
"200694_s_at" 5179 9030 17515 17630 5249 15571 15189 8980
"200695_at" 4643 21649 7325 6632 4347 2718 18950 21945
"200696_s_at" 6765 7949 16281 17756 11610 17101 19712 19346
"200697_at" 19307 6144 6619 5801 5097 3123 20831 20038
"200698_at" 7319 3566 17393 16650 17229 14278 15137 17681
"200699_at" 3625 4466 16130 19878 3156 13896 17395 3010
"200700_s_at" 15422 10604 9791 17170 17928 16920 11168 15060
"200701_at" 7722 16208 17583 17528 13903 3219 14210 9108
"200702_s_at" 4460 5697 1539 2495 13433 13797 12114 1244
"200703_at" 14324 19761 17832 5349 13417 13419 10616 5640
"200704_at" 7487 9473 21389 21242 12330 13977 11938 4971
"200705_s_at" 6742 9836 16082 18752 6001 14440 3988 7588
"200706_s_at" 4661 3161 8273 16274 17347 12622 21296 17844
"200707_at" 7266 6397 20354 7461 15048 14840 21077 19871
"200708_at" 16047 7011 9461 7343 15979 15569 13376 7608
"200709_at" 14984 16781 17895 6189 11471 13204 17531 7604
"200710_at" 4627 8302 8398 4293 5779 2387 20591 8762
"200711_s_at" 6685 17076 8832 8740 4570 15684 11345 8632
"200712_s_at" 20266 16560 2789 1508 16315 13754 11222 21278
"200713_s_at" 6921 8527 10155 16550 12688 5829 13907 6955
"200714_x_at" 16205 7364 20005 8244 16214 12603 21252 20506
"200715_x_at" 14903 8582 8249 16378 12268 5204 1916 6294
"200716_x_at" 9450 12746 12305 16651 7960 7803 11372 15190
"200717_x_at" 9368 12661 12191 11463 7831 7653 5921 10943
"200718_s_at" 14276 17200 9406 8287 5654 5817 2239 7556
"200719_at" 5711 5718 7097 19256 16248 18063 18675 5787
"200720_s_at" 7888 10067 4259 2026 18115 16534 16653 15318
"200721_s_at" 13474 5793 8946 15934 12676 15617 21030 17213
"200722_s_at" 7025 3937 2006 1734 16051 15442 13707 21993
"200723_s_at" 19396 11094 5462 3949 13367 6016 15413 19049
"200724_at" 4622 20404 19123 21914 2613 12949 646 1457
"200725_x_at" 16651 19088 8959 15773 4675 15277 2820 8180
"200726_at" 14159 10087 4861 5257 18533 15471 10729 8703
"200727_s_at" 7754 4868 856 6006 19964 21319 1047 4991
"200728_at" 14543 3055 4879 3710 13508 2569 2466 3816
"200729_s_at" 14113 17965 4602 5643 13414 5823 1894 4882
"200730_s_at" 19188 16391 1688 2330 12935 17020 15903 21230
"200731_s_at" 7737 6492 5671 9477 4139 4803 15677 20619
"200732_s_at" 4930 2421 10208 8083 11886 11415 13847 6977
"200733_s_at" 2570 7789 5192 8911 3112 4592 1446 5980
"200734_s_at" 3434 9888 16257 18740 11736 19503 17637 15165
"200735_x_at" 9417 12711 12252 11539 7904 7736 3144 16119
"200736_s_at" 7211 8236 11691 10250 8573 6515 11710 2846
"200737_at" 13359 20144 3276 4112 6153 4624 15807 18126
"200738_s_at" 14884 9170 16587 6839 5564 12008 3627 16346
"200739_s_at" 19615 19388 3715 2784 12466 13005 18496 20861
"200740_s_at" 13651 16328 10077 7904 12134 11536 11153 8044
"200741_s_at" 9299 12589 12086 11342 7723 7556 5844 15472
"200742_s_at" 18198 17824 5961 3099 13747 11517 19426 19950
"200743_s_at" 14526 5456 6701 7332 3395 5295 17121 5842
"200744_s_at" 20689 9499 6732 5270 14996 18971 14423 18481
"200745_s_at" 6762 4218 4114 4116 4153 13234 14047 5062
"200746_s_at" 15090 6268 7870 6098 4374 14778 17539 9257
"200747_s_at" 13558 9536 8753 16289 13282 12489 20928 18577
"200748_s_at" 5728 7255 16550 18533 5974 11563 6037 11081
"200749_at" 2953 17826 1474 7062 1323 4982 10383 3858
"200750_s_at" 9349 12645 18137 8489 5850 12476 4304 16977
"200751_s_at" 19147 4546 1905 2519 13593 14015 12924 19975
"200752_s_at" 15919 18298 7498 18103 5159 1783 17572 21829
"200753_x_at" 18496 10081 18127 8262 18748 17327 14485 20826
"200754_x_at" 18207 8890 19968 9210 19074 14705 15270 17053
"200755_s_at" 17528 6243 19159 18277 18384 12420 19463 15373
"200756_x_at" 19752 10339 2110 2438 18551 3325 17381 21989
"200757_s_at" 6198 3638 20463 19174 16267 16349 12697 5688
"200758_s_at" 13144 5969 5349 8996 16151 16296 17679 19245
"200759_x_at" 18267 10860 7610 16120 3333 16258 21012 18522
"200760_s_at" 17437 9607 4512 2819 15327 13464 2332 1342
"200761_s_at" 13115 20047 5986 8247 3178 3530 10742 8073
"200762_at" 15854 3954 7091 16942 14032 4524 12647 5006
"200763_s_at" 9425 12720 12266 11552 7921 7757 5985 15945
"200764_s_at" 10895 1955 3493 7858 4864 11705 8374 4917
"200765_x_at" 10111 11594 8315 3929 5952 13177 4419 10577
"200766_at" 7672 6092 9260 16719 4969 16020 20235 19601
"200767_s_at" 16091 8168 2687 4046 12615 12947 11532 6051
"200768_s_at" 4696 16766 6720 8069 15423 16814 14427 7738
"200769_s_at" 18655 7119 2120 3609 19959 15938 19214 22071
"200770_s_at" 19648 2896 6935 3704 19562 17276 20211 18644
"200771_at" 7694 7039 9510 8109 5652 5401 20009 18234
"200772_x_at" 6460 10617 12221 15754 13420 13128 14141 9006
"200773_x_at" 5750 10543 10032 19018 11567 11475 3828 9048
"200774_at" 14821 5805 9630 9495 13128 11429 12860 6833
"200775_s_at" 4684 16514 17706 9362 3478 5808 19201 7065
"200776_s_at" 20496 5293 4419 3086 14932 5993 3647 21238
"200777_s_at" 14059 8308 7849 17250 5712 12264 10418 17193
"200778_s_at" 14483 10560 5346 4265 13692 11414 15153 20843
"200779_at" 7475 16271 3318 5710 2457 12837 4043 7277
"200780_x_at" 7169 18536 18463 8603 7897 7726 13134 16280
"200781_s_at" 6270 18520 12170 11438 7811 7633 3556 7174
"200782_at" 14294 8702 17356 8936 13053 12488 11226 7344
"200783_s_at" 3031 20558 19697 20232 15917 17427 14649 16709
"200784_s_at" 4424 1920 12379 12101 8653 10261 12416 18725
"200785_s_at" 2773 21769 10452 10062 8469 6842 21906 21741
"200786_at" 7645 7378 16658 16817 5256 13292 10631 4597
"200787_s_at" 3607 8521 2536 2574 18361 19410 20442 20578
"200788_s_at" 5032 6070 20629 20389 12729 5639 15708 17508
"200789_at" 15298 7126 1916 4988 17830 19604 2251 19590
"200790_at" 13670 17172 16680 7272 18465 13142 3839 8906
"200791_s_at" 14127 7591 18132 16208 3568 2893 11929 4526
"200792_at" 3998 7222 5315 8827 5799 5209 14890 8440
"200793_s_at" 15866 18951 10180 3819 20772 18105 20377 20250
"200794_x_at" 6039 9395 16171 17301 15369 15069 18042 16686
"200795_at" 1312 1649 20659 16552 21044 19179 19078 15562
"200796_s_at" 3897 20146 525 71 20685 6072 21948 22260
"200797_s_at" 18908 19929 3584 2482 12516 5214 20980 5984
"200798_x_at" 20739 18533 2753 1757 16930 6012 20257 20996
"200799_at" 15126 8275 19540 9371 12898 5738 15643 15470
"200800_s_at" 7639 3745 19920 3719 19003 18819 17972 20669
"200801_x_at" 9269 12565 12051 11302 7686 7523 10686 15036
"200802_at" 15898 10549 7985 16944 13672 12344 18407 9286
"200803_s_at" 18244 18749 4924 4341 15131 3556 11340 16511
"200804_at" 5583 7856 6073 7049 4742 4494 15333 9102
"200805_at" 5405 8812 6799 8117 12667 15856 12353 8577
"200806_s_at" 17592 9297 4727 2736 11679 12053 11181 19068
"200807_s_at" 9281 12573 9600 16694 7700 7536 3819 16285
"200808_s_at" 4140 5340 8951 17501 14216 17842 21936 21797
"200809_x_at" 6627 18215 12074 16075 12240 7540 3415 5261
"200810_s_at" 5997 10761 17482 8616 15440 6068 16401 5619
"200811_at" 18985 8108 20539 7476 17616 18752 18520 9247
"200812_at" 14433 7068 7624 8479 6094 16547 16975 8854
"200813_s_at" 15467 3597 2391 6347 2321 4996 4303 15265
"200814_at" 4167 19532 19062 8584 4252 19128 11010 6388
"200815_s_at" 5979 8957 21412 20071 18311 12842 20295 7377
"200816_s_at" 4082 9916 6316 6624 5655 14969 10901 6539
"200817_x_at" 9283 12575 12070 11322 7702 7538 5828 10838
"200818_at" 14852 17926 7124 8250 15576 16637 12379 8816
"200819_s_at" 7230 10399 12197 11471 7839 7662 11154 6930
"200820_at" 7537 19814 8642 19214 16502 14848 13782 8846
"200821_at" 18367 10581 8578 8764 11598 12418 13911 7603
"200822_x_at" 3502 5661 9699 17650 5558 3635 18372 17120
"200823_x_at" 13723 20182 16799 8729 4699 11465 10906 8351
"200824_at" 7586 16664 20490 20251 21730 21621 3178 20270
"200825_s_at" 15085 9361 16080 9375 12708 3765 21622 20271
"200826_at" 17027 10387 9925 8458 5901 4116 10885 4990
"200827_at" 6788 9356 6006 7710 12147 15756 17754 17169
"200828_s_at" 19333 19014 2251 3339 16688 13299 14139 20405
"200829_x_at" 7901 9280 7156 5348 11967 6062 3085 6350
"200830_at" 13476 7993 9643 6845 11504 14165 15044 6644
"200831_s_at" 2289 7637 4084 7583 6012 12414 21292 20375
"200832_s_at" 13173 7187 3181 7783 3587 5291 2651 5934
"200833_s_at" 14054 4807 16537 8510 12080 15489 3671 7162
"200834_s_at" 9322 12613 12117 11376 7760 7588 5868 10881
"200835_s_at" 948 9989 1195 2140 1830 16131 1654 1018
"200836_s_at" 20760 2881 6181 16672 17735 18451 18954 16828
"200837_at" 3730 2689 18357 17794 14610 2956 13960 7434
"200838_at" 6145 5096 6602 8449 13817 12667 17238 15873
"200839_s_at" 6903 6708 7564 16491 6110 14157 16095 8102
"200840_at" 15005 17324 9620 8431 12594 4846 10718 3086
"200841_s_at" 13847 9039 527 694 16777 16085 2268 966
"200842_s_at" 13464 16432 5886 4122 13824 5856 4012 2168
"200843_s_at" 7496 10454 18530 19001 14928 6079 10580 4390
"200844_s_at" 16950 6733 7243 16975 6203 4621 11318 16042
"200845_s_at" 5368 8814 7753 6658 5471 14040 3369 15345
"200846_s_at" 14345 17805 3878 4935 15518 4079 18231 15896
"200847_s_at" 7061 19207 10106 15642 5828 13606 10637 4942
"200848_at" 19608 6746 7423 6125 12370 11754 17492 6525
"200849_s_at" 6847 3741 20229 18309 2837 5581 13387 1236
"200850_s_at" 16645 9573 17186 3574 15945 3415 18569 18613
"200851_s_at" 13513 9545 6011 7277 12102 13308 12026 4125
"200852_x_at" 16327 10372 6230 3606 4405 11373 19204 18798
"200853_at" 15087 17313 10067 7984 11600 17366 2192 16701
"200854_at" 19487 17945 20879 19468 16679 17725 16744 2871
"200855_at" 2178 16937 17384 19889 20480 3234 11136 15940
"200856_x_at" 3396 5144 21534 6105 18698 19082 15665 8654
"200857_s_at" 18491 9918 5269 18681 12415 5191 17432 4509
"200858_s_at" 4888 9267 9163 16802 3740 17774 13951 6844
"200859_x_at" 4374 7886 9279 19453 4870 19841 19450 17228
"200860_s_at" 13494 4561 9930 9180 16197 13720 14213 5743
"200861_at" 16505 3353 18001 3323 13732 14632 19958 16220
"200862_at" 4017 6147 10152 20586 12081 15377 16318 8751
"200863_s_at" 17621 16660 16571 8221 18143 16159 9937 7266
"200864_s_at" 17454 20481 8157 8851 15384 17056 11914 15572
"200865_at" 10134 13305 7112 13563 6710 6552 9697 13059
"200866_s_at" 20003 19260 2293 995 5752 12556 19768 20542
"200867_at" 14807 6696 7655 15785 11522 15409 14320 6555
"200868_s_at" 14063 7514 4995 2145 16026 11385 17044 18306
"200869_at" 14100 18513 12096 11351 7733 7565 10353 7749
"200870_at" 14066 18282 7829 9087 13905 13264 11969 15063
"200871_s_at" 16593 19434 7044 3508 15532 12137 17312 9040
"200872_at" 14348 16300 6650 15736 7691 7527 1007 7224
"200873_s_at" 17429 16700 17345 8157 6112 11728 4286 15417
"200874_s_at" 15083 19122 5771 5045 4959 16984 10558 5741
"200875_s_at" 2958 7972 19288 19862 3735 14302 3431 4861
"200876_s_at" 14160 9011 9451 4797 13356 13685 15225 5338
"200877_at" 13672 10075 17243 17364 11734 12631 10572 8777
"200878_at" 16838 17850 18221 20245 19704 19942 3149 7858
"200879_s_at" 21640 20259 21866 16850 11140 1841 2195 21371
"200880_at" 14757 8055 16160 4701 14117 16733 11704 8280
"200881_s_at" 17958 6919 6828 7874 15284 14026 16035 17187
"200882_s_at" 13435 8564 9798 16395 15661 17178 12489 3754
"200883_at" 21078 5539 8740 4080 16915 12351 13620 15498
"200884_at" 2326 4324 20676 18502 12794 13709 17966 17819
"200885_at" 7347 18965 18921 18955 2440 17409 10791 6343
"200886_s_at" 5435 9596 17281 9442 6165 15659 3840 14869
"200887_s_at" 18099 16266 18306 17915 14323 14250 15366 8229
"200888_s_at" 6422 18162 8813 18745 5235 16691 2422 7877
"200889_s_at" 18042 10343 5199 2382 16942 15023 12669 17515
"200890_s_at" 17405 6279 4892 5418 15967 15759 11327 14984
"200891_s_at" 17355 4571 2937 19808 11966 17203 10886 8732
"200892_s_at" 18360 7600 7290 4707 14425 5955 12080 17842
"200893_at" 14273 16375 9763 9271 16565 13397 3933 7150
"200894_s_at" 18621 8579 4447 3279 14546 12726 20801 18495
"200895_s_at" 4327 3758 20404 18862 13357 3976 20411 4610
"200896_x_at" 5139 9409 18114 18283 5428 12684 11007 3138
"200897_s_at" 5423 16639 8362 17293 11673 12230 14060 15118
"200898_s_at" 18884 5265 6004 4084 12324 11476 15608 17745
"200899_s_at" 5456 19055 4849 7767 4475 2016 14460 6829
"200900_s_at" 14421 3260 3134 4778 13162 16153 10468 14891
"200901_s_at" 6395 5264 18812 19331 19321 18498 17853 7069
"200902_at" 17194 10874 6399 4705 13729 16506 1855 7964
"200903_s_at" 14976 17077 9068 7926 16504 15151 17139 19939
