"inst_1380" "inst_2064" "inst_2226" "inst_5781" "inst_6255"
"1007_s_at" 16622 3886 16124 3882 20256
"1053_at" 3338 9257 14395 5534 14046
"117_at" 8944 11987 8075 8947 1011
"121_at" 20564 19293 2699 4988 18055
"1255_g_at" 10479 14029 10578 6897 6614
"1294_at" 3113 19922 6497 20845 3774
"1316_at" 20636 13218 21581 20699 15127
"1320_at" 14035 10546 694 11144 11688
"1405_i_at" 18437 17831 7787 11642 1730
"1431_at" 12344 1533 21700 16130 2631
"1438_at" 6534 20532 5705 3164 12788
"1487_at" 18095 7510 21473 19329 19699
"1494_f_at" 21602 17209 6751 20473 17422
"1598_g_at" 4075 7740 6637 6101 12701
"160020_at" 20280 19743 17715 2841 1426
"1729_at" 15366 1557 5347 19775 17357
"1773_at" 6917 3971 2586 17477 21644
"177_at" 465 11947 1761 10717 8540
"179_at" 2426 1620 16684 2475 20521
"1861_at" 3451 2760 18070 19439 13582
"200000_s_at" 2618 4707 4805 17940 18778
"200001_at" 507 9207 15494 4847 18834
"200002_at" 2004 8243 15243 5407 13547
"200003_s_at" 3210 8906 9423 8321 14637
"200004_at" 15935 6133 7141 6444 16217
"200005_at" 15539 3746 16467 13902 17673
"200006_at" 18316 7119 5962 5968 16302
"200007_at" 3239 9056 14238 13134 16743
"200008_s_at" 2316 6929 3461 16120 12909
"200009_at" 3751 6733 4909 6385 12813
"200010_at" 18060 6619 5499 6358 15712
"200011_s_at" 3407 4799 14079 13918 18363
"200012_x_at" 20413 18833 13751 6269 2049
"200013_at" 2638 18334 13620 5819 12397
"200014_s_at" 19567 8135 6928 5712 16063
"200015_s_at" 19992 2512 6355 16862 20463
"200016_x_at" 20954 9026 15006 15798 14877
"200017_at" 16558 8412 9347 6554 13306
"200018_at" 3377 7901 9305 5204 13137
"200019_s_at" 3457 8271 5441 12667 4116
"200020_at" 21028 4989 18106 15747 18925
"200021_at" 942 20868 9276 4075 7172
"200022_at" 3517 6694 13504 14438 12844
"200023_s_at" 18048 9159 15207 14164 15891
"200024_at" 3375 18186 4704 12840 19504
"200025_s_at" 3552 18589 6376 5684 14355
"200026_at" 363 8620 9374 13889 13482
"200027_at" 16399 5509 5762 3909 15258
"200028_s_at" 15819 18266 16765 14050 18741
"200029_at" 1929 19181 14287 6169 3422
"200030_s_at" 3622 8742 14793 12997 12539
"200031_s_at" 2502 7932 9354 8357 3075
"200032_s_at" 2216 5571 9199 14497 4265
"200033_at" 18940 4699 14467 14764 17287
"200034_s_at" 1411 5276 4460 6791 12414
"200035_at" 15356 2526 20942 19428 15430
"200036_s_at" 3600 7684 5817 6650 14857
"200037_s_at" 1773 6936 13982 17634 17083
"200038_s_at" 3432 6386 14157 12729 4272
"200039_s_at" 3077 8420 6433 5573 13252
"200040_at" 19339 8317 16167 15198 19799
"200041_s_at" 18525 4014 18224 6684 17834
"200042_at" 17725 5441 7115 13276 15570
"200043_at" 17257 5672 16553 14370 16155
"200044_at" 3378 7110 16694 17036 20782
"200045_at" 21047 7224 18476 14293 15966
"200046_at" 3692 8286 17726 6140 15489
"200047_s_at" 19240 7706 15892 16424 20023
"200048_s_at" 18108 4537 7223 6747 18341
"200049_at" 19501 21315 18849 12538 18854
"200050_at" 20736 3742 4175 3051 21315
"200051_at" 17993 18038 18515 14022 19611
"200052_s_at" 16212 7739 4013 16507 15759
"200053_at" 18432 19637 20363 4220 15852
"200054_at" 17191 8812 6454 5834 15588
"200055_at" 15093 18059 16875 4967 14115
"200056_s_at" 21655 18361 3893 19031 20040
"200057_s_at" 19260 9128 13991 16235 14337
"200058_s_at" 18133 8465 19192 5418 19873
"200059_s_at" 18589 19300 15987 6529 15285
"200060_s_at" 16853 18462 18143 15619 3240
"200061_s_at" 14861 19179 9144 8356 2794
"200062_s_at" 2814 6923 9372 8317 6811
"200063_s_at" 19770 19243 9262 6770 12613
