"inst_2509" "inst_5771" "inst_6071" "inst_6247"
"1007_s_at" 21925 13575 7821 5418
"1053_at" 15760 15401 15433 19388
"117_at" 19015 5949 10911 548
"121_at" 3254 15927 16237 16437
"1255_g_at" 9930 5278 9039 6699
"1294_at" 14335 19290 968 19633
"1316_at" 3823 2811 2008 16461
"1320_at" 8667 5731 1515 13803
"1405_i_at" 19677 9374 10069 8264
"1431_at" 16579 3816 2465 4398
"1438_at" 7554 14544 19687 14966
"1487_at" 17340 3933 15497 19947
"1494_f_at" 1100 2510 15680 19558
"1598_g_at" 21954 4038 15960 16672
"160020_at" 11838 16668 22000 20490
"1729_at" 14767 12419 21084 19792
"1773_at" 4104 18407 1889 5749
"177_at" 4740 5788 1470 10511
"179_at" 2411 1896 19559 19740
"1861_at" 20503 13210 18466 15550
"200000_s_at" 15988 13193 14177 3181
"200001_at" 15160 10747 7830 18863
"200002_at" 4733 11249 5740 16653
"200003_s_at" 6331 11851 9630 14428
"200004_at" 17268 12653 15756 15976
"200005_at" 12494 12230 7595 16820
"200006_at" 13668 4487 6501 15813
"200007_at" 11506 14274 6661 5474
"200008_s_at" 13258 20067 3577 4872
"200009_at" 12672 11158 5471 5822
"200010_at" 11440 12435 6776 15959
"200011_s_at" 17003 14431 16286 17744
"200012_x_at" 4521 2677 5871 14828
"200013_at" 13607 4564 6102 4173
"200014_s_at" 15677 15127 15793 15918
"200015_s_at" 14231 18121 4757 18931
"200016_x_at" 4487 12168 13876 15798
"200017_at" 6414 11892 9711 5046
"200018_at" 6408 4188 9707 16663
"200019_s_at" 13168 4107 8092 16956
"200020_at" 15758 14353 17323 18757
"200021_at" 6503 4229 9795 14888
"200022_at" 6343 11479 9643 15768
"200023_s_at" 12540 15807 14443 18934
"200024_at" 11821 4538 5555 16986
"200025_s_at" 6407 5098 15099 5099
"200026_at" 6505 4784 9799 15161
"200027_at" 15257 13262 5330 5453
"200028_s_at" 13532 10925 18808 16866
"200029_at" 6371 12398 13837 5105
"200030_s_at" 13780 11200 7731 14368
"200031_s_at" 6399 6589 9702 4592
"200032_s_at" 6417 3265 9713 5776
"200033_at" 14954 14615 15829 16878
"200034_s_at" 13229 3641 13719 4021
"200035_at" 21931 4693 17787 14648
"200036_s_at" 4209 14249 14913 15454
"200037_s_at" 14459 10984 15607 5427
"200038_s_at" 6487 4281 9778 5354
"200039_s_at" 15153 4315 3829 4935
"200040_at" 13522 12773 7591 18523
"200041_s_at" 15692 5014 4476 15767
"200042_at" 18527 11788 7636 16457
"200043_at" 3746 14067 14685 5626
"200044_at" 17205 15469 15602 17930
"200045_at" 15412 11765 13872 17244
"200046_at" 16058 12217 4314 15754
"200047_s_at" 11413 17394 15230 19151
"200048_s_at" 13788 15693 13712 18195
"200049_at" 13431 17272 5218 4122
"200050_at" 3945 3895 19844 20663
"200051_at" 12388 14828 13673 19865
"200052_s_at" 15856 17139 5797 16209
"200053_at" 20140 2293 2880 16325
"200054_at" 20058 17883 17030 4572
"200055_at" 18493 11475 3417 15239
"200056_s_at" 14396 21006 17363 19020
"200057_s_at" 11738 11388 15923 14418
"200058_s_at" 14613 12900 13781 14876
"200059_s_at" 3972 15043 6584 4833
"200060_s_at" 16319 2835 15163 4560
"200061_s_at" 6398 6588 9700 4615
"200062_s_at" 6320 6554 9620 8842
"200063_s_at" 6443 5176 9733 4507
"200064_at" 12777 12198 13665 3877
"200065_s_at" 14555 4821 5873 16786
"200066_at" 15852 14893 14442 5375
"200067_x_at" 16789 14297 7688 16935
"200068_s_at" 15567 12371 17282 5978
"200069_at" 14540 17759 19517 1301
"200070_at" 3885 18742 15578 16164
"200071_at" 17445 20882 15700 19486
"200072_s_at" 16639 15820 6905 16614
"200073_s_at" 13124 14560 17775 19646
"200074_s_at" 12480 11134 7679 14377
"200075_s_at" 19910 4141 5670 16398
