"inst_1379" "inst_2063" "inst_2225" "inst_5820" "inst_7177"
"1007_s_at" 21761 18607 18576 16728 19001
"1053_at" 15697 3744 15595 21312 13957
"117_at" 6360 14281 7185 10949 11146
"121_at" 14456 4501 3937 19196 16817
"1255_g_at" 4029 11699 10238 12554 7814
"1294_at" 20658 18999 20813 17124 9914
"1316_at" 19988 2907 1848 17774 11262
"1320_at" 11818 8804 8285 2538 10628
"1405_i_at" 18833 16349 6457 19881 13216
"1431_at" 4222 19421 20578 1807 12083
"1438_at" 10459 19790 3790 11770 1803
"1487_at" 20267 17025 15020 6514 21603
"1494_f_at" 18377 2782 14936 6188 13273
"1598_g_at" 18350 20059 16076 15990 2424
"160020_at" 22164 5244 1018 3422 6858
"1729_at" 17626 5856 15137 21141 17123
"1773_at" 374 21844 14524 7276 20121
"177_at" 16571 12421 3151 11465 6965
"179_at" 20421 438 2036 738 16604
"1861_at" 15824 3553 15365 18540 19651
"200000_s_at" 1614 3984 16090 20920 13789
"200001_at" 17789 20417 14848 17419 16621
"200002_at" 795 5616 12509 7350 14371
"200003_s_at" 13048 5873 7754 6378 13800
"200004_at" 21270 16669 16475 20613 14144
"200005_at" 929 4075 17686 18331 17459
"200006_at" 16036 16929 14287 8088 14325
"200007_at" 18962 3760 14210 18143 5014
"200008_s_at" 20127 20874 13241 2299 2459
"200009_at" 15875 6643 15104 7739 3245
"200010_at" 1194 4611 13652 17274 3820
"200011_s_at" 18817 17221 19575 4671 20396
"200012_x_at" 979 18080 3034 7492 3519
"200013_at" 13309 16790 5392 18846 14857
"200014_s_at" 15660 7039 14515 7394 14251
"200015_s_at" 17245 2734 15230 7061 17837
"200016_x_at" 17428 4827 13834 8067 4041
"200017_at" 1657 4996 7934 19918 4737
"200018_at" 1874 18419 12305 17039 14410
"200019_s_at" 13250 6215 14330 6630 17094
"200020_at" 19521 3667 17223 6555 18069
"200021_at" 254 7732 7921 7265 14428
"200022_at" 1463 4557 7832 2463 2469
"200023_s_at" 14135 4677 17383 19680 16730
"200024_at" 13674 17566 12803 19235 4435
"200025_s_at" 2184 5727 12770 8028 4757
"200026_at" 16000 3938 14429 6876 13905
"200027_at" 13489 7331 16277 7385 14946
"200028_s_at" 16787 18537 16304 5959 15572
"200029_at" 1686 5019 3477 7498 3462
"200030_s_at" 1080 7046 14151 7947 13933
"200031_s_at" 13026 17683 7929 17021 14496
"200032_s_at" 1839 16655 7746 20715 15546
"200033_at" 20045 4770 17207 7934 4756
"200034_s_at" 13339 7580 13596 4535 4928
"200035_at" 16525 4419 21208 21880 21374
"200036_s_at" 13572 6259 12908 5678 15028
"200037_s_at" 14331 2554 18769 4675 4564
"200038_s_at" 13046 4675 7820 19357 13946
"200039_s_at" 16681 18552 15842 19669 4850
"200040_at" 18656 6138 15296 21877 18112
"200041_s_at" 2101 6989 13256 6138 5065
"200042_at" 19421 16777 19628 3671 15865
"200043_at" 13696 19164 15679 20657 13975
"200044_at" 15616 17291 16004 15869 3058
"200045_at" 14548 18645 17625 7441 20009
"200046_at" 20958 5597 14956 5902 4677
"200047_s_at" 20206 4900 16150 3951 3618
"200048_s_at" 15330 5293 14297 4158 16132
"200049_at" 16162 18539 17978 7193 17427
"200050_at" 18342 4074 21061 18655 17609
"200051_at" 1091 5411 17478 21452 20222
"200052_s_at" 16625 18514 12679 16864 13945
"200053_at" 14252 20793 2606 17514 21912
"200054_at" 14129 4981 14230 17157 16109
"200055_at" 17961 18603 4773 6592 16092
"200056_s_at" 16999 4787 17053 5940 15704
"200057_s_at" 16227 3964 12910 6641 14306
"200058_s_at" 18541 4958 5494 6984 18491
"200059_s_at" 2110 5753 5683 17330 4682
"200060_s_at" 15994 4858 12538 6545 4312
"200061_s_at" 13461 6898 7845 2578 3619
"200062_s_at" 2219 17764 7907 17497 4786
"200063_s_at" 13383 4034 7803 5366 5164
"200064_at" 19081 17619 15096 7838 14068
"200065_s_at" 18715 16739 12949 15788 16584
"200066_at" 16599 19827 20321 19869 19056
"200067_x_at" 14741 7415 12295 8101 14065
"200068_s_at" 16542 7445 12978 7730 14890
"200069_at" 1446 16658 21039 16891 17961
"200070_at" 20601 6923 21525 5354 22085
"200071_at" 16782 4386 16187 3478 3288
"200072_s_at" 17082 7417 15284 6583 4770
"200073_s_at" 19237 3358 16231 17339 16916
"200074_s_at" 15091 4765 14093 7468 14391
"200075_s_at" 18315 19107 12671 17271 19269
"200076_s_at" 18881 19298 20465 18630 3966
"200077_s_at" 1319 5026 5572 5984 4992
"200078_s_at" 14599 6981 19054 16375 17988
"200079_s_at" 17211 20495 17892 6528 16158
"200080_s_at" 14462 7496 16012 7347 14074
"200081_s_at" 13398 17463 12308 6220 3246
"200082_s_at" 14831 17715 4908 16404 3773
"200083_at" 17666 2985 20243 5096 19619
"200084_at" 17557 7332 14680 6251 15558
"200085_s_at" 13806 5462 12837 4198 18267
"200086_s_at" 14819 7354 14305 15667 13994
"200087_s_at" 18800 3479 12514 5394 16020
"200088_x_at" 13608 17244 7782 19391 3549
"200089_s_at" 18396 6404 3869 17017 15258
"200090_at" 14048 4137 17112 6323 14949
"200091_s_at" 15415 5127 15742 18210 19568
"200092_s_at" 13220 17368 7915 5702 15593
"200093_s_at" 13349 4614 5446 6671 16177
"200094_s_at" 13991 6501 12835 19715 15995
"200095_x_at" 799 6698 7860 7765 14439
"200096_s_at" 19837 18423 19572 17313 14274
"200097_s_at" 19517 2853 18482 6700 3803
"200098_s_at" 2018 5248 13007 5464 14668
"200099_s_at" 13208 5609 7909 7124 14595
"200593_s_at" 19073 16954 13069 16014 16639
"200594_x_at" 16802 4738 13390 4240 16303
"200595_s_at" 15666 4718 18582 6314 19159
"200596_s_at" 14233 2230 12909 17442 20337
"200597_at" 13209 58 4478 933 22191
"200598_s_at" 540 5495 13798 16511 2022
"200599_s_at" 21940 4283 19657 2466 16860
"200600_at" 16623 18945 4199 6983 6302
