"inst_206" "inst_252" "inst_377" "inst_482" "inst_922"
"1007_s_at" 17009 17042 5610 9948 8057
"1053_at" 21934 12901 15646 19058 10753
"117_at" 1094 18735 1319 3982 11502
"121_at" 2772 5364 19544 17488 19336
"1255_g_at" 8684 12346 8330 10389 14829
"1294_at" 13678 5957 16608 6578 15959
"1316_at" 4052 2583 5084 20834 11886
"1320_at" 3970 4038 7317 12463 2799
"1405_i_at" 8117 7206 3318 14955 12283
"1431_at" 9487 2401 8881 14870 19258
"1438_at" 13649 2692 11013 21709 22037
"1487_at" 2193 15723 20169 7644 20979
"1494_f_at" 4422 12732 14888 17267 12528
"1598_g_at" 15388 2867 18674 18288 20430
"160020_at" 5747 6161 20945 11179 149
"1729_at" 16660 15875 17417 7696 7640
"1773_at" 1118 15833 3220 20474 20662
"177_at" 10698 4030 4027 21528 14579
"179_at" 21348 6289 15289 18617 19702
"1861_at" 14136 18284 469 3966 9290
"200000_s_at" 16733 17610 4176 18339 9177
"200001_at" 17118 12287 20628 7795 10405
"200002_at" 15355 11637 15967 10107 9699
"200003_s_at" 6477 11650 14648 12059 15046
"200004_at" 14241 16493 4084 9239 9035
"200005_at" 4831 5759 15669 12537 7631
"200006_at" 4834 13664 18177 10193 10338
"200007_at" 13700 15343 14522 10536 7205
"200008_s_at" 13451 12819 15688 12490 5324
"200009_at" 3798 6739 16246 10736 10416
"200010_at" 3392 18334 4298 5058 10363
"200011_s_at" 5703 3953 18758 12156 8860
"200012_x_at" 15850 4988 2664 20979 19392
"200013_at" 4657 5063 6328 18711 20796
"200014_s_at" 17115 12887 14615 9084 9092
"200015_s_at" 6659 6754 3152 5834 10078
"200016_x_at" 3782 17385 13937 10096 14918
"200017_at" 5185 13318 3471 6027 15183
"200018_at" 14193 6126 16617 11937 10811
"200019_s_at" 5083 14670 5796 17338 10541
"200020_at" 16620 13712 14557 18528 8813
"200021_at" 19349 3551 6235 12464 15179
"200022_at" 14148 6214 3647 11260 14693
"200023_s_at" 13913 14326 5758 8559 3528
"200024_at" 2437 3938 5267 18747 19691
"200025_s_at" 14708 5139 4570 10865 9099
"200026_at" 16894 2274 17393 12100 20948
"200027_at" 16867 6448 4505 6299 8002
"200028_s_at" 15503 17926 15203 7502 8859
"200029_at" 4663 12490 15310 17930 15015
"200030_s_at" 14516 12321 4486 18886 10442
"200031_s_at" 5326 15610 6330 12444 15168
"200032_s_at" 15863 14162 17743 7950 14871
"200033_at" 6680 5217 2774 7027 8106
"200034_s_at" 4574 12376 18462 11504 20534
"200035_at" 6619 15219 15482 10040 9990
"200036_s_at" 4263 5476 14029 6820 20938
"200037_s_at" 17452 1321 5156 5670 9549
"200038_s_at" 16144 12264 18303 12015 14771
"200039_s_at" 16465 11463 15652 11288 7820
"200040_at" 14745 14206 5950 8443 8948
"200041_s_at" 14201 13838 17974 18527 19661
"200042_at" 6375 15682 17972 19433 9495
"200043_at" 20057 11850 1906 6785 8320
"200044_at" 4006 16110 19590 6183 5685
"200045_at" 2813 15523 15668 8449 7958
"200046_at" 15651 5934 15173 10397 5469
"200047_s_at" 6578 6734 5149 4552 5344
"200048_s_at" 14182 11741 1907 12162 9325
"200049_at" 6213 5519 20128 8231 3556
"200050_at" 16992 18987 2633 11194 21264
"200051_at" 20530 17223 15578 17523 22093
"200052_s_at" 15801 18399 5379 9006 8431
"200053_at" 2459 3904 1690 10823 6288
"200054_at" 3796 5966 13984 3174 4156
"200055_at" 18834 5088 17510 10906 20042
"200056_s_at" 4691 14402 3680 2355 6984
"200057_s_at" 6720 15338 17027 18204 8635
"200058_s_at" 16369 16444 15677 7978 19756
"200059_s_at" 1827 14284 1662 5815 9021
"200060_s_at" 15959 14169 6029 12352 8093
"200061_s_at" 13450 11835 6069 11310 14737
"200062_s_at" 2724 15408 14819 17390 15130
"200063_s_at" 15482 6341 16800 6939 14704
"200064_at" 2555 18556 4884 17694 8677
"200065_s_at" 21132 14151 15246 6585 7852
"200066_at" 17543 18750 4337 8458 7497
"200067_x_at" 5642 16270 16156 8228 9125
"200068_s_at" 6723 6295 14609 10220 7024
"200069_at" 18547 21431 16611 6091 21202
"200070_at" 16246 5014 18301 7060 2938
"200071_at" 14497 17511 1241 3003 7776
"200072_s_at" 14019 14318 3076 9686 10809
"200073_s_at" 21054 17037 2081 4463 19911
"200074_s_at" 17803 6127 15757 17531 19805
"200075_s_at" 21376 17059 17684 9693 5740
"200076_s_at" 6232 11774 18391 11416 8701
"200077_s_at" 3917 16484 14970 6307 10139
"200078_s_at" 14654 13563 3870 11058 5697
"200079_s_at" 13566 5071 15082 12445 20027
"200080_s_at" 15065 13402 14390 17793 19811
"200081_s_at" 16127 11976 14752 7783 20446
"200082_s_at" 4864 16878 14606 11040 20087
"200083_at" 14375 6243 1412 10715 8479
"200084_at" 19900 6587 14208 4078 6665
"200085_s_at" 15516 11810 15878 17472 19386
"200086_s_at" 14458 4113 5460 17452 10419
"200087_s_at" 16526 13152 16808 6065 10177
"200088_x_at" 13447 12387 6017 19305 14647
"200089_s_at" 16402 13189 15598 7881 10414
"200090_at" 17870 12079 15167 7834 2966
"200091_s_at" 5952 18428 4212 7531 20825
"200092_s_at" 14867 4849 17418 7476 20695
"200093_s_at" 13638 5642 2481 7617 10005
"200094_s_at" 14498 2599 17321 17704 5820
"200095_x_at" 2934 2253 4868 18458 15120
"200096_s_at" 15072 6714 18906 5416 20090
"200097_s_at" 17369 5216 19074 10166 19935
"200098_s_at" 18309 6849 15133 12473 7731
"200099_s_at" 6615 6679 20091 17927 14868
"200593_s_at" 13705 6081 3921 10995 19503
"200594_x_at" 16503 16542 15547 10179 20328
"200595_s_at" 6555 18816 14766 4869 19926
"200596_s_at" 5572 5802 18745 11962 19767
"200597_at" 18679 4942 1999 9319 5082
"200598_s_at" 15990 19114 2334 5153 5597
"200599_s_at" 15725 15763 1826 10232 10016
"200600_at" 8287 8394 16519 2675 12924
"200601_at" 18266 14025 1072 18599 728
"200602_at" 4817 21232 5067 2266 7141
"200603_at" 19212 6219 15844 5027 3760
"200604_s_at" 16389 3635 18589 10018 4006
"200605_s_at" 18916 13478 19561 6760 6194
"200606_at" 17301 13250 17029 5377 5857
"200607_s_at" 15774 20133 15099 17237 20965
"200608_s_at" 18102 16829 16652 4404 4739
"200609_s_at" 15396 13158 17396 11387 2460
"200610_s_at" 19586 4916 4433 8338 10321
"200611_s_at" 6423 17960 15209 18343 8724
"200612_s_at" 20409 20256 16024 10579 6204
"200613_at" 13920 15536 15307 3314 7607
"200614_at" 14467 16607 5124 7004 20630
"200615_s_at" 4376 18328 4460 4748 1940
"200616_s_at" 5873 18695 2347 9915 10479
"200617_at" 19521 14564 14432 12430 20992
"200618_at" 2374 12499 5264 7324 8765
"200619_at" 19531 5000 1860 18508 4459
"200620_at" 19004 14444 5263 17812 9562
"200621_at" 1658 12459 17074 6638 6583
"200622_x_at" 4168 13699 19981 9581 10342
"200623_s_at" 3215 13199 18926 18187 20445
"200624_s_at" 5715 5529 2466 11971 7949
"200625_s_at" 6640 14714 3379 2477 7577
"200626_s_at" 14409 20136 15473 10150 6173
"200627_at" 5653 12703 4410 8940 10771
"200628_s_at" 5643 3008 5052 9164 8203
"200629_at" 4937 18341 6107 11663 7924
"200630_x_at" 5202 5955 19126 19994 9680
"200631_s_at" 6605 16606 3263 6874 8899
"200632_s_at" 16373 16424 2303 10186 21774
"200633_at" 16477 11988 6018 17433 15101
"200634_at" 20612 15522 19215 12394 9631
"200635_s_at" 17106 3301 2597 7927 20438
"200636_s_at" 16864 18421 17137 6896 7759
"200637_s_at" 5195 2627 13513 17706 3659
"200638_s_at" 18976 3869 3762 3332 9223
"200639_s_at" 20843 4675 1948 7391 10180
"200640_at" 6444 12626 3488 7454 10665
"200641_s_at" 4259 15755 6001 12155 7721
"200642_at" 13463 5591 3044 11689 9829
"200643_at" 19476 12635 16242 1764 9863
"200644_at" 16993 18831 5038 9673 19589
"200645_at" 15685 16331 18730 9274 9235
"200646_s_at" 2874 17814 16044 19127 10516
"200647_x_at" 15414 14283 792 20847 8977
"200648_s_at" 6239 6862 17841 5769 6866
"200649_at" 6083 15587 19532 20718 21517
"200650_s_at" 3520 11694 3528 10406 10851
"200651_at" 5579 17897 15052 10510 20487
"200652_at" 17190 12016 5941 7565 4879
"200653_s_at" 13821 3843 21710 5290 9855
"200654_at" 13699 15774 2500 11666 8888
"200655_s_at" 14045 11548 1387 17559 20990
"200656_s_at" 16174 5794 6117 3507 19779
"200657_at" 15020 5978 5104 18310 19306
"200658_s_at" 3065 13524 18466 9960 10574
"200659_s_at" 2950 18106 20036 10725 20419
"200660_at" 6133 4597 14310 20649 19360
"200661_at" 20581 14155 4114 20137 10663
"200662_s_at" 15454 18708 2915 19136 10512
"200663_at" 17022 13207 15601 12290 9344
"200664_s_at" 16162 6284 722 4445 2773
"200665_s_at" 11776 9285 13563 21319 12885
"200666_s_at" 17600 14018 885 8388 8451
"200667_at" 16701 15263 1493 6338 6636
"200668_s_at" 14738 11642 18009 7668 8578
"200669_s_at" 5249 12708 15144 6391 9364
"200670_at" 19115 19527 922 1809 8494
"200671_s_at" 15975 1542 12895 10304 558
"200672_x_at" 137 6099 4022 21560 2356
"200673_at" 19641 3648 2601 5979 7645
"200674_s_at" 2698 14076 6231 17852 15251
"200675_at" 16454 14269 4773 5330 4769
"200676_s_at" 1976 2529 3238 8512 4346
"200677_at" 14424 12827 3880 8529 9311
"200678_x_at" 16393 6424 17317 9721 6282
"200679_x_at" 16108 15615 14202 8566 19901
"200680_x_at" 6186 5750 5487 12052 14914
"200681_at" 14559 13672 4921 10455 19697
"200682_s_at" 16546 4398 16948 10996 10530
"200683_s_at" 14081 12064 3816 9935 19313
"200684_s_at" 18065 4684 4889 18612 21734
"200685_at" 9099 6074 16444 21068 21929
"200686_s_at" 18727 13097 19302 8345 5486
"200687_s_at" 19065 5603 2849 11686 19775
"200688_at" 1597 15542 14957 3224 3787
"200689_x_at" 15621 4651 15124 11781 8532
"200690_at" 4894 18560 16223 18774 21674
"200691_s_at" 5288 5361 17194 9476 9600
"200692_s_at" 6102 1106 15385 9961 10871
"200693_at" 14306 3142 3815 17779 6340
"200694_s_at" 3169 16935 5589 12529 10372
"200695_at" 3087 5989 14655 11719 2604
"200696_s_at" 15078 6762 20785 20529 21285
"200697_at" 19736 3884 15249 17935 7517
"200698_at" 19740 15205 2783 4667 19497
"200699_at" 16611 4177 17886 9107 10754
"200700_s_at" 5467 14287 3267 8930 8596
"200701_at" 4897 19298 3422 8786 6915
"200702_s_at" 14816 3614 223 5448 20710
"200703_at" 19462 3906 2150 10964 20742
"200704_at" 5548 6094 2891 7177 5837
"200705_s_at" 6319 5431 14395 9726 20135
"200706_s_at" 18939 15636 4862 20074 6540
"200707_at" 15735 16535 15619 7390 21084
"200708_at" 18234 18139 3898 17968 6260
"200709_at" 17096 15103 1249 9224 5990
"200710_at" 15099 14244 18380 6763 4671
"200711_s_at" 18605 13017 3012 8681 9795
"200712_s_at" 5091 14551 2051 9746 4913
"200713_s_at" 2606 6463 3184 17728 8547
"200714_x_at" 5466 14027 15704 18722 7831
"200715_x_at" 4194 12426 16320 18173 19727
"200716_x_at" 14808 12794 17377 11542 14646
"200717_x_at" 14281 2904 2768 18914 14662
"200718_s_at" 13687 15231 16549 2476 8178
"200719_at" 19895 4540 20173 18079 7430
"200720_s_at" 4698 2977 16560 6659 7170
"200721_s_at" 6466 4405 2813 3315 8291
"200722_s_at" 4265 14351 21232 11723 20491
"200723_s_at" 5148 18088 5655 6277 7608
"200724_at" 1599 21196 21358 21600 14430
"200725_x_at" 6138 5612 15886 18399 19638
"200726_at" 18678 20367 1260 4138 20382
"200727_s_at" 5989 14167 20514 6715 3544
"200728_at" 4349 12580 15808 9295 5662
"200729_s_at" 4556 13738 3419 2900 2427
"200730_s_at" 16280 11424 3370 4275 3961
"200731_s_at" 4819 18499 18241 5948 20793
"200732_s_at" 20119 13883 2082 20567 9071
"200733_s_at" 1857 12325 23 1490 10125
"200734_s_at" 3498 6083 16994 9211 20168
"200735_x_at" 5334 13410 4797 17558 14788
"200736_s_at" 10097 9525 1994 7302 17548
"200737_at" 15671 6253 16472 4533 4481
"200738_s_at" 3643 14001 3495 6101 20204
"200739_s_at" 16122 4612 18587 4508 10876
"200740_s_at" 5470 17233 17770 8863 19402
"200741_s_at" 16063 6940 3434 8168 14923
"200742_s_at" 15826 16750 6323 17697 3079
"200743_s_at" 18030 11992 2873 8843 942
"200744_s_at" 18336 18976 14457 6352 6580
"200745_s_at" 17650 14440 5592 6457 6972
"200746_s_at" 18171 16852 3314 8661 20177
"200747_s_at" 4360 13503 19015 7293 5151
"200748_s_at" 13660 17656 2074 10856 19782
"200749_at" 14033 12194 3503 4697 8208
"200750_s_at" 6084 5163 3004 9920 20218
"200751_s_at" 14736 11801 14414 3945 7868
"200752_s_at" 17211 5720 19288 20573 3865
"200753_x_at" 4839 17616 4523 6854 9740
"200754_x_at" 6353 19961 4496 8413 21311
"200755_s_at" 19881 14599 20550 11734 3908
"200756_x_at" 4586 3114 2126 9835 8864
"200757_s_at" 13917 6237 4462 11222 9091
"200758_s_at" 18803 3637 3159 7786 10354
"200759_x_at" 5601 20364 17964 11858 19993
"200760_s_at" 14131 16046 18340 12049 7545
"200761_s_at" 18780 3350 19035 11086 6892
"200762_at" 21135 18998 14512 5036 3258
"200763_s_at" 4512 13625 5457 9653 19512
"200764_s_at" 13666 12117 18993 11020 20079
"200765_x_at" 18425 14183 12262 18001 8236
"200766_at" 15918 4566 6114 6359 4959
"200767_s_at" 19933 15708 15483 12264 6988
"200768_s_at" 18956 5058 4258 6885 20918
"200769_s_at" 13461 6419 20233 3372 2309
"200770_s_at" 18468 16347 2276 870 2926
"200771_at" 4922 16417 19861 6015 5608
"200772_x_at" 18987 13485 14280 10571 20145
"200773_x_at" 16345 1830 16870 6009 19367
"200774_at" 17008 18576 15963 4656 7116
"200775_s_at" 13829 5723 17423 9986 20107
"200776_s_at" 5297 4040 21013 4937 7653
"200777_s_at" 21111 5971 3845 8647 20836
"200778_s_at" 3533 13696 19343 8825 3550
"200779_at" 4869 17019 310 4804 3426
"200780_x_at" 17107 14490 18833 17913 19644
"200781_s_at" 18870 5906 16739 4861 15201
"200782_at" 3618 12002 15339 11116 4650
"200783_s_at" 19523 22130 18003 8808 9813
"200784_s_at" 8738 8306 10878 11616 17686
"200785_s_at" 3891 984 3258 18401 17898
"200786_at" 4758 5819 4116 11379 20152
"200787_s_at" 4735 5909 16315 6880 20552
"200788_s_at" 4828 13648 18974 11014 7639
"200789_at" 19116 11743 17861 8041 21020
"200790_at" 15541 13777 4180 10903 8006
"200791_s_at" 15237 20536 17834 8925 19780
"200792_at" 5928 17088 3856 11094 9020
"200793_s_at" 3685 14149 14330 12095 5655
"200794_x_at" 6025 5312 15765 11138 9106
"200795_at" 4884 3269 4617 5072 3739
"200796_s_at" 943 18613 21138 2971 303
"200797_s_at" 16564 6715 3359 18184 2547
"200798_x_at" 13536 15318 16926 9577 4005
"200799_at" 14912 20865 7058 4279 9859
"200800_s_at" 19774 5561 5219 2550 10075
"200801_x_at" 14024 11949 5333 18409 14916
"200802_at" 16726 14230 6222 19406 5357
"200803_s_at" 13966 13994 14182 6388 6686
"200804_at" 20672 12871 14171 11851 20105
"200805_at" 20751 19137 17378 9231 3928
"200806_s_at" 6445 14030 4232 11112 7943
"200807_s_at" 15734 13705 5010 10120 10720
"200808_s_at" 17016 3400 14403 18523 20745
"200809_x_at" 15150 4546 6246 18891 14822
"200810_s_at" 13944 17671 4375 19209 4901
"200811_at" 16745 15669 17699 7738 2960
"200812_at" 13651 6216 4204 7224 7956
"200813_s_at" 5100 15079 22203 19767 8811
"200814_at" 3162 6648 17725 10547 7311
"200815_s_at" 2659 14577 3441 8721 8155
"200816_s_at" 19957 17076 17614 8392 6038
"200817_x_at" 3746 12543 16405 10597 14792
"200818_at" 5628 11453 15377 11655 21959
"200819_s_at" 14969 6020 6171 18489 15198
"200820_at" 18589 4782 14409 8119 10249
"200821_at" 6177 22097 5356 306 5393
"200822_x_at" 17061 6134 2507 9808 19737
"200823_x_at" 18798 4150 15859 17654 5818
"200824_at" 14692 16680 18535 6432 11841
"200825_s_at" 6691 13993 16089 20307 5792
"200826_at" 6204 11482 14003 18042 10554
"200827_at" 16771 3836 14272 4278 4965
"200828_s_at" 16732 6828 18417 17422 9388
"200829_x_at" 2465 4470 2961 18467 7847
"200830_at" 17537 16668 3077 9313 7909
"200831_s_at" 14676 18178 5527 7187 7843
"200832_s_at" 18717 16610 5574 17599 8787
"200833_s_at" 18256 13844 3136 8194 9266
"200834_s_at" 14869 12707 2527 17804 15113
"200835_s_at" 12716 8294 11272 534 20746
"200836_s_at" 15050 16176 18320 7648 19407
"200837_at" 3933 4422 2300 19838 8824
"200838_at" 20823 6282 16461 11197 8871
"200839_s_at" 17204 16091 2456 8601 7586
"200840_at" 5516 15664 5746 17329 19842
"200841_s_at" 19145 2955 1085 10744 1541
"200842_s_at" 18737 12650 410 9451 5090
"200843_s_at" 15969 19254 5584 6588 7739
"200844_s_at" 5668 5024 17976 18804 10302
"200845_s_at" 14485 5560 3444 5061 9975
"200846_s_at" 14990 12771 15468 7208 8422
"200847_s_at" 15274 18304 18442 10240 10572
"200848_at" 5065 3411 5911 11519 5917
"200849_s_at" 20978 14570 2435 19062 8747
"200850_s_at" 15648 6495 15553 12112 3902
"200851_s_at" 17409 2657 18657 11262 4353
"200852_x_at" 18381 11423 14287 6771 10158
"200853_at" 14379 4487 1069 10101 20543
"200854_at" 13929 17438 16493 3509 2496
"200855_at" 17020 20740 20766 3163 21571
"200856_x_at" 282 14322 19182 2173 21455
"200857_s_at" 13960 15145 14319 7882 2787
"200858_s_at" 18835 14085 5468 6360 20150
"200859_x_at" 2140 5810 14032 17901 7692
"200860_s_at" 16395 12130 18438 10738 7911
"200861_at" 14675 11863 19404 8605 8916
"200862_at" 14198 2686 17141 19073 2177
"200863_s_at" 6184 17622 2261 7440 8012
"200864_s_at" 2618 15390 17295 6250 7134
"200865_at" 8426 10233 7185 16954 13251
"200866_s_at" 14419 16325 14254 7785 5215
"200867_at" 20693 18913 4533 2376 10652
"200868_s_at" 4539 3762 14900 5079 5056
"200869_at" 16729 6723 15632 6531 15170
"200870_at" 13817 13618 6346 6262 19325
"200871_s_at" 17294 18502 17112 5258 7244
"200872_at" 13458 1608 3745 18906 20114
"200873_s_at" 18630 4891 1977 9638 10765
"200874_s_at" 14416 11745 17300 9422 20950
"200875_s_at" 4381 3255 15999 18981 20068
"200876_s_at" 5726 13530 3618 6458 10068
