"inst_3691" "inst_3694" "inst_4713" "inst_4716" "inst_6875" "inst_7392"
"200612_s_at" 14827 209 13916 1886 844 15252
"200613_at" 8991 3237 1768 2045 3727 3594
"200614_at" 13276 11572 14638 4368 11334 5224
"200615_s_at" 10517 4578 1128 3333 2631 2709
"200616_s_at" 11810 11061 4439 3924 2585 4927
"200617_at" 9218 2447 13758 13445 2539 3168
"200618_at" 11322 10937 14135 16329 14691 5225
"200619_at" 12486 13626 5257 13672 16873 3378
"200620_at" 12037 2084 5251 2055 2495 3319
"200621_at" 10367 15350 1634 12556 13116 16099
"200622_x_at" 9070 10303 393 1469 1039 3673
"200623_s_at" 932 2002 4010 14298 2141 13662
"200624_s_at" 12113 17344 2479 2019 12515 15846
"200625_s_at" 8503 3053 4307 11672 10870 3022
"200626_s_at" 12739 3438 3858 11805 2460 14401
"200627_at" 9011 2900 12428 3969 2677 13805
"200628_s_at" 11835 14268 498 959 493 16849
"200629_at" 8129 16132 943 3281 13300 14793
"200630_x_at" 8393 14160 2759 4096 11788 5118
"200631_s_at" 8860 12064 3641 12423 2878 13980
"200632_s_at" 11551 2485 16147 16544 13844 5109
"200633_at" 3999 6289 13477 14034 10689 14390
"200634_at" 1468 2776 2290 3989 2745 2726
"200635_s_at" 12006 11717 4123 11516 15316 5250
"200636_s_at" 9307 14232 12658 16415 12006 3971
"200637_s_at" 9450 3865 5160 12086 11790 4462
"200638_s_at" 8886 3431 2587 2844 2332 3628
"200639_s_at" 1227 10688 12243 12258 10720 14178
"200640_at" 1719 2517 3779 12267 2284 5236
"200641_s_at" 16062 2675 435 502 928 3810
"200642_at" 2005 4106 1408 2930 3019 4475
"200643_at" 1363 4585 12409 16786 13223 3773
"200644_at" 11803 14599 12828 15399 14624 17428
"200645_at" 9106 4535 2176 3137 3351 3892
"200646_s_at" 11406 1493 2831 2214 1188 3716
"200647_x_at" 2418 14444 3092 11435 10557 14121
"200648_s_at" 14567 17490 13362 13656 13434 20830
"200649_at" 8700 10231 4351 17561 14391 1653
"200650_s_at" 3883 6165 13364 11698 3582 13695
"200651_at" 1806 3283 4476 11369 1995 13702
"200652_at" 13706 15260 3332 12691 14718 14504
"200653_s_at" 8920 14427 12412 12738 3729 13470
"200654_at" 1529 4571 2793 4616 3711 4910
"200655_s_at" 8112 4254 3480 13001 12024 5428
"200656_s_at" 10583 3305 2779 1936 12611 3898
"200657_at" 8645 10839 12606 11885 3029 13923
"200658_s_at" 2439 3481 1368 1774 3589 4194
"200659_s_at" 10767 10268 893 1436 12638 17879
"200660_at" 1454 2450 2897 2455 3329 3201
"200661_at" 9272 3700 1531 3173 2199 3808
"200662_s_at" 12160 2487 4680 12253 1789 5438
"200663_at" 8328 4311 3215 1871 2835 4340
"200664_s_at" 22281 13398 22264 20143 22280 19063
"200665_s_at" 4399 6041 8737 6287 4403 7611
"200666_s_at" 22272 16280 22273 20820 22281 19512
"200667_at" 13847 4723 18315 14406 13160 3136
"200668_s_at" 12551 10769 14499 11918 12261 5046
"200669_s_at" 14201 11382 13454 2576 10204 15643
"200670_at" 22019 14020 21980 4487 22189 2440
"200671_s_at" 1677 21524 228 11423 11632 4506
"200672_x_at" 17974 15280 3043 18607 13088 17255
"200673_at" 8744 12472 2670 2157 12216 3369
"200674_s_at" 2323 4486 13363 3801 2304 4731
"200675_at" 11942 11366 1960 11644 11172 4165
"200676_s_at" 10878 1273 15228 597 13706 2647
"200677_at" 9621 12416 2752 4050 3555 15658
"200678_x_at" 8253 3515 1670 4371 10214 4039
"200679_x_at" 8606 10957 3478 3204 3011 13920
"200680_x_at" 2244 10456 12869 3971 10650 13793
"200681_at" 9154 4237 3036 4095 1831 3819
"200682_s_at" 12418 4264 4319 4549 10828 3737
"200683_s_at" 14710 1411 12480 1407 978 377
"200684_s_at" 13261 1949 12961 12087 12872 2335
"200685_at" 19068 22106 19128 20082 19498 15953
"200686_s_at" 20095 19445 18163 14929 20405 14279
"200687_s_at" 12987 15079 12623 15950 15247 14881
"200688_at" 1675 17874 12950 1622 1369 1860
"200689_x_at" 8406 3993 4811 3144 10959 4452
"200690_at" 11116 17811 4913 14292 11046 19893
"200691_s_at" 14698 12975 3320 3156 10775 15452
"200692_s_at" 11709 11484 4261 3725 11356 5293
"200693_at" 9965 3757 2916 4073 10302 2711
"200694_s_at" 18270 13592 15284 15005 18816 3570
"200695_at" 8191 3319 4097 2629 13063 15934
"200696_s_at" 10469 1784 13066 4651 17159 15835
"200697_at" 11455 3132 5032 13191 14479 2100
"200698_at" 10316 10638 3007 12497 2558 4414
"200699_at" 2064 2376 3279 12028 3806 2374
"200700_s_at" 2330 11265 2473 4642 1011 4582
"200701_at" 8337 3406 1418 2784 2801 13448
"200702_s_at" 19493 11453 17089 13615 16679 15276
"200703_at" 10740 16449 13455 16178 14209 17645
"200704_at" 12646 10968 4164 14811 16607 18152
"200705_s_at" 1967 1946 4608 4036 10308 5233
"200706_s_at" 17099 15650 2185 11628 13164 3266
"200707_at" 1402 3676 1738 3618 10731 2915
"200708_at" 10103 12273 2792 4204 2373 4805
"200709_at" 913 10288 1928 13646 1954 3681
"200710_at" 1927 2516 1082 2247 1510 4520
"200711_s_at" 8947 11891 1194 4051 2483 13620
"200712_s_at" 18977 11436 1257 1381 10770 2973
"200713_s_at" 14089 14106 12602 15774 13089 18637
"200714_x_at" 9036 10751 3085 4536 11337 2682
"200715_x_at" 2262 3672 2509 1832 10852 4217
"200716_x_at" 4102 6387 3879 3356 2457 5081
"200717_x_at" 3996 6286 12477 6608 11381 4903
"200718_s_at" 8552 3567 4347 13236 3867 3796
"200719_at" 12036 14136 12664 12559 3178 18103
"200720_s_at" 10908 2805 2341 11579 13877 4295
"200721_s_at" 14095 14879 15245 16873 16883 13808
"200722_s_at" 19270 10552 1581 16153 12520 3028
"200723_s_at" 18446 13446 14530 12941 14330 14441
"200724_at" 17567 19384 5041 14113 823 18680
"200725_x_at" 1181 2513 4142 3808 2615 3309
"200726_at" 13949 18710 13689 19678 15838 19920
"200727_s_at" 16782 2387 503 15065 775 2693
"200728_at" 14175 10905 4678 3670 2456 15245
"200729_s_at" 14286 17727 1124 12202 11630 4344
"200730_s_at" 11114 13337 5026 1319 1420 15669
"200731_s_at" 17728 18716 16796 17237 14356 17823
"200732_s_at" 15755 15889 16532 20198 11642 19252
"200733_s_at" 14380 14086 16352 15290 14947 17389
"200734_s_at" 8811 14803 1217 11890 10413 3325
"200735_x_at" 4051 6338 12301 3087 2730 13591
"200736_s_at" 9859 13148 5745 9120 12820 15591
"200737_at" 9028 10249 749 2015 3398 5084
"200738_s_at" 2003 4067 2653 4031 2750 4947
"200739_s_at" 11528 11638 949 2512 10674 3894
"200740_s_at" 8963 11133 3545 3798 10528 3923
"200741_s_at" 3912 6198 7099 6499 3847 4830
"200742_s_at" 8154 3314 1459 14449 2058 4125
"200743_s_at" 10275 12754 3807 13658 3873 3952
"200744_s_at" 10862 3219 645 2246 3531 5433
"200745_s_at" 11951 16653 1821 14605 2263 15567
"200746_s_at" 10307 12185 2021 15453 3109 14738
"200747_s_at" 16024 11400 19682 19119 19667 15749
"200748_s_at" 4115 6404 3865 1983 3717 2989
"200749_at" 11631 17563 4903 12955 12084 17224
"200750_s_at" 3977 6267 5263 4312 3575 13787
"200751_s_at" 14905 2969 724 432 777 4984
"200752_s_at" 11494 2474 2212 2495 10864 14140
"200753_x_at" 16345 18572 4666 17690 13439 19446
"200754_x_at" 14404 13569 16149 18055 13011 19504
"200755_s_at" 11282 13084 3367 1729 1835 4575
"200756_x_at" 12468 14954 325 75 1088 16231
"200757_s_at" 10041 2176 2388 3221 2610 15719
"200758_s_at" 10034 12934 13685 15255 16110 17769
"200759_x_at" 13343 12572 17688 18818 17184 4840
"200760_s_at" 11345 2565 982 525 2188 1842
"200761_s_at" 11861 4111 3356 2368 2067 1582
"200762_at" 8874 12512 905 13912 11360 16923
"200763_s_at" 4061 6351 12224 4356 11388 4888
"200764_s_at" 3624 5419 300 2780 7537 9852
"200765_x_at" 6192 8420 3239 4656 3923 7655
"200766_at" 1325 10639 1781 1519 10563 3473
"200767_s_at" 9064 10584 1026 2373 1847 2916
"200768_s_at" 21781 19729 21937 21877 20455 19472
"200769_s_at" 21410 14358 16541 15704 3424 19273
"200770_s_at" 11346 11579 4345 1976 10396 4924
"200771_at" 14021 3928 12268 2001 11884 19407
"200772_x_at" 1855 4161 3160 4203 3667 13610
"200773_x_at" 1956 10848 4309 3902 2691 4723
"200774_at" 10652 11736 3612 12272 10246 2920
"200775_s_at" 10790 11447 15086 3869 12496 3469
"200776_s_at" 8737 4066 391 427 1199 3485
"200777_s_at" 10202 3552 3280 2580 10548 5183
"200778_s_at" 13882 12381 930 2618 2211 4274
"200779_at" 17087 3440 16835 3466 16905 18980
"200780_x_at" 2018 3205 4277 3879 2722 4257
"200781_s_at" 1835 4344 13579 11405 3312 4667
"200782_at" 9238 4736 980 2751 2682 3635
"200783_s_at" 9849 17336 3350 18958 10582 19763
"200784_s_at" 9764 4440 8085 6894 14889 12061
"200785_s_at" 14062 19219 11209 5057 1008 10439
"200786_at" 9724 4683 4954 4517 3450 13459
"200787_s_at" 2123 4584 1274 15341 2195 14753
"200788_s_at" 8380 11246 2549 3877 2588 14971
"200789_at" 9917 12549 338 14146 3671 192
"200790_at" 9207 11125 3262 14906 10247 15421
"200791_s_at" 10485 3202 3815 3563 10999 2103
"200792_at" 8395 2285 2787 2734 3272 5392
"200793_s_at" 8345 12545 3325 4437 3354 15584
"200794_x_at" 12434 10205 3914 3113 3698 3565
"200795_at" 7943 5953 15907 13032 10002 10239
"200796_s_at" 12625 16971 21671 2879 5099 5112
"200797_s_at" 21640 12759 22112 640 19534 15084
"200798_x_at" 22240 20014 22275 12589 20966 18792
"200799_at" 22229 13035 21519 17472 21808 3297
"200800_s_at" 22253 3738 21958 20901 21939 14069
"200801_x_at" 3887 6171 7063 6466 3158 4790
"200802_at" 15077 11681 14692 2662 11932 16388
"200803_s_at" 11091 4596 1620 2588 1909 4347
"200804_at" 1745 2514 2343 2736 12368 2866
"200805_at" 2073 1985 1923 3291 12337 13796
"200806_s_at" 13736 13155 2988 2839 2881 13848
"200807_s_at" 3895 6178 12225 12332 3872 15389
"200808_s_at" 12953 13464 14083 17822 17741 15016
"200809_x_at" 1420 2634 12230 2461 2578 3887
"200810_s_at" 13816 19086 4424 15506 13342 18046
"200811_at" 13301 19220 1725 13419 15193 19100
"200812_at" 11501 11242 3876 12892 11697 15552
"200813_s_at" 18163 20290 14764 17962 19859 21802
"200814_at" 10907 2773 862 3357 2757 14754
"200815_s_at" 19349 4181 20458 19368 19017 4272
"200816_s_at" 19486 20178 19200 20012 17730 20103
"200817_x_at" 3898 6181 7078 6478 3042 5120
"200818_at" 8020 10885 3261 3547 2732 3713
"200819_s_at" 1642 3648 4428 3920 2979 4698
"200820_at" 2116 11654 2925 3872 12003 14693
"200821_at" 10978 17915 4356 17510 15286 15005
"200822_x_at" 1455 4703 2015 2165 2196 16685
"200823_x_at" 798 3021 1286 1284 2547 3500
"200824_at" 11185 4411 177 2986 1779 4691
"200825_s_at" 9470 4407 5113 12117 10718 14117
"200826_at" 1714 2995 2318 2003 1361 3086
"200827_at" 1830 13239 5192 16747 10238 16128
"200828_s_at" 20041 4258 16425 13781 18045 13661
"200829_x_at" 18718 15466 16203 16837 19437 16283
"200830_at" 1983 12884 2331 15845 10817 5100
"200831_s_at" 11379 12150 948 1269 213 18271
"200832_s_at" 9988 12824 13378 4564 3421 4233
"200833_s_at" 10602 14638 4221 12684 15797 17173
"200834_s_at" 3943 6228 13045 3788 2936 4182
"200835_s_at" 12878 16697 5246 11700 3185 2006
"200836_s_at" 9440 15865 1817 12389 12875 14624
"200837_at" 8063 2078 2407 2910 11053 14016
"200838_at" 2378 10858 723 3420 10867 14085
"200839_s_at" 8577 4287 2650 4547 10509 3430
"200840_at" 11168 15547 12393 13394 12893 15764
"200841_s_at" 17585 17231 2854 1667 12927 17543
"200842_s_at" 13093 14124 13130 11866 12376 16211
"200843_s_at" 10614 15046 13556 14724 12370 16810
"200844_s_at" 2246 4597 3660 1766 3232 5121
"200845_s_at" 8062 10777 2983 3861 3805 4529
"200846_s_at" 8437 3400 1707 2777 2882 4677
"200847_s_at" 10358 12120 13262 11925 14728 17226
"200848_at" 14948 11114 3770 2115 11709 16027
"200849_s_at" 9752 10838 842 13751 14316 1990
"200850_s_at" 11629 11718 3669 12351 10406 3010
"200851_s_at" 22051 2276 21793 2415 21110 1768
"200852_x_at" 11499 3850 4830 13025 10532 17705
"200853_at" 10818 14285 4472 12613 10500 16688
"200854_at" 15030 16861 15977 18385 16384 21647
"200855_at" 13285 4461 13294 13597 1284 18498
"200856_x_at" 11787 12830 15279 1571 15267 4213
"200857_s_at" 17532 17651 4473 16539 16504 18159
"200858_s_at" 1558 10734 3442 3214 10343 4501
"200859_x_at" 8576 732 12637 3881 10963 14931
"200860_s_at" 13664 12161 14368 15609 16117 16966
"200861_at" 10329 17118 13949 17652 12215 14301
"200862_at" 11146 14244 2766 13734 13293 15660
"200863_s_at" 12512 4437 4868 2781 10803 4638
"200864_s_at" 12786 19878 2998 13242 13079 15663
"200865_at" 1820 856 875 10359 5874 10575
"200866_s_at" 12338 1236 365 1230 1576 3623
"200867_at" 17318 12547 20124 16710 16973 3516
"200868_s_at" 18364 11596 19726 11882 15274 14405
"200869_at" 2424 4696 4757 4068 2916 5389
"200870_at" 12694 13326 3529 11514 11611 13978
"200871_s_at" 8044 4365 1247 2310 2136 3699
"200872_at" 1506 1976 2445 1764 1873 4118
"200873_s_at" 10067 10590 14047 12066 10421 13510
"200874_s_at" 16757 17474 17454 11728 18878 16948
"200875_s_at" 18045 13473 18520 18923 18287 15396
"200876_s_at" 11870 12253 5143 4202 11647 5362
"200877_at" 12336 10290 13511 12346 12217 16141
"200878_at" 11149 14662 2565 15937 10578 13531
"200879_s_at" 7129 5893 17250 1977 9112 688
"200880_at" 15480 20604 17135 21962 15878 20574
"200881_s_at" 20128 16174 17377 19559 18478 15704
"200882_s_at" 11587 16205 12739 13605 14239 16092
"200883_at" 14317 13818 919 2545 3842 3577
"200884_at" 1221 14544 1129 4229 3051 4457
"200885_at" 12725 17489 1861 1889 608 2294
"200886_s_at" 8677 4220 2994 3785 11215 4411
"200887_s_at" 11543 18221 1289 15324 12894 14107
"200888_s_at" 9353 10922 3610 3896 11081 3981
"200889_s_at" 14042 10965 3405 2355 13346 3997
"200890_s_at" 11674 10882 2847 11543 12362 14017
"200891_s_at" 9438 14992 1639 14816 11974 18596
"200892_s_at" 20370 15039 17636 12006 12761 16171
"200893_at" 17131 16308 17585 16924 14729 17556
"200894_s_at" 10711 11174 3884 15407 13965 2279
"200895_s_at" 8051 14016 4248 15162 13867 17400
"200896_x_at" 8650 14255 3055 4379 3150 14337
"200897_s_at" 13753 16116 4614 14124 13525 19013
"200898_s_at" 17014 1410 17373 11542 15016 14265
"200899_s_at" 14266 10890 14625 18170 2727 16286
"200900_s_at" 10426 16248 1060 3651 10242 18943
"200901_s_at" 13056 10713 14931 13683 16150 13744
"200902_at" 9720 14664 2765 13642 3465 4787
"200903_s_at" 8480 10687 2244 11942 1364 14005
"200904_at" 9282 2862 12398 13639 16268 14378
"200905_x_at" 10010 10775 1633 13229 12721 14898
"200906_s_at" 8534 19491 5023 14578 2625 16989
"200907_s_at" 15502 19601 3494 14762 15028 16838
"200908_s_at" 14127 12665 13990 11982 1129 13840
"200909_s_at" 3956 6240 4454 11374 3204 4936
"200910_at" 9081 4034 4695 4363 11271 13708
"200911_s_at" 14386 16080 14803 22030 15236 18517
"200912_s_at" 18877 16456 20288 17104 18030 19225
"200913_at" 16144 21036 12257 11681 15546 16086
"200914_x_at" 11090 16486 13312 19404 15107 15558
"200915_x_at" 2158 15271 3826 15894 15312 13770
"200916_at" 8730 1733 2143 3789 2575 13691
"200917_s_at" 15468 18153 2901 14136 11220 3569
"200918_s_at" 10556 15411 3599 14567 3027 14748
"200919_at" 20478 19307 20445 19644 20902 15249
"200920_s_at" 21972 1721 21964 1024 21143 15792
"200921_s_at" 22200 1371 22274 1504 21718 14302
"200922_at" 12560 4209 976 1603 12995 3670
"200923_at" 10708 14210 1407 731 2679 13908
"200924_s_at" 17079 1151 14349 12097 16075 15801
"200925_at" 1963 3720 2814 2984 3611 4143
"200926_at" 4062 6352 7322 6712 3284 14063
"200927_s_at" 15873 12734 16458 13433 17781 15827
"200928_s_at" 5556 6559 17207 952 430 10565
"200929_at" 8061 4390 922 1658 889 1748
"200930_s_at" 13 785 10795 5579 1382 701
"200931_s_at" 10812 14311 12238 18222 12012 16869
"200932_s_at" 10377 10685 5101 11592 3285 18565
"200933_x_at" 4035 6325 7276 6671 3846 4578
"200934_at" 11824 18977 2186 16359 13702 17153
"200935_at" 1509 3387 14313 3398 2985 14573
"200936_at" 4039 6327 4572 3991 10710 15121
"200937_s_at" 12502 11621 3499 3344 10560 5317
"200938_s_at" 17 8702 6325 7746 1104 9501
"200939_s_at" 10769 16863 17251 17916 12183 5124
"200940_s_at" 16940 4701 19615 2515 13615 5270
"200941_at" 9164 3955 1951 2160 2860 2082
"200942_s_at" 10754 3871 1717 1566 1893 2847
"200943_at" 11319 14052 12625 3828 11126 13919
"200944_s_at" 9435 10911 4909 12318 3544 4075
"200945_s_at" 12547 11757 3891 12529 13489 15052
"200946_x_at" 12772 1448 590 1248 540 2042
"200947_s_at" 12159 1595 1052 2242 11682 15895
"200948_at" 9088 15282 1600 4387 3181 13613
"200949_x_at" 1464 3635 3784 3096 2681 4818
"200950_at" 9358 2643 1682 1862 2292 3157
"200951_s_at" 5859 8146 8944 8590 6483 8070
"200952_s_at" 5942 8579 4740 5293 8620 11060
"200953_s_at" 4262 2963 8146 6943 7234 6577
"200954_at" 1524 12372 2428 3030 2535 1430
"200955_at" 13428 10920 13089 15731 11484 15671
"200956_s_at" 11994 4175 4304 3763 10217 13671
"200957_s_at" 8850 10831 13232 12043 10634 14110
"200958_s_at" 10382 4401 2595 3052 3827 3686
"200959_at" 12460 3640 13631 16365 13905 4943
"200960_x_at" 12757 11934 13141 11490 12424 19294
"200961_at" 19918 20846 16473 19956 20399 21696
"200962_at" 16729 18578 15121 13068 1392 4079
"200963_x_at" 4064 6354 4163 3133 2367 3480
"200964_at" 1918 1580 3730 2833 11066 14895
"200965_s_at" 9737 2037 4002 4072 1899 2397
"200966_x_at" 1589 3843 5289 3737 3435 4883
"200967_at" 2042 3867 1830 2745 2706 2637
"200968_s_at" 8310 3162 1109 1449 1956 13404
"200969_at" 13351 16684 4006 15204 12654 17223
"200970_s_at" 11529 11918 12654 12508 10821 14900
"200971_s_at" 11504 12662 13428 14813 3759 15577
"200972_at" 9977 13533 2711 14711 11173 14737
"200973_s_at" 9342 3072 254 2528 1077 3326
"200974_at" 10020 3833 2433 37 745 16310
"200975_at" 9844 13044 3769 11583 3201 4948
"200976_s_at" 13810 12584 12373 12791 13590 15515
"200977_s_at" 13068 14894 13414 15563 13378 16303
"200978_at" 10261 4526 3836 4306 3447 4957
"200979_at" 8374 15759 1428 11510 1014 18405
"200980_s_at" 8617 11082 2574 3334 10288 14102
"200981_x_at" 2007 2628 3326 4008 2702 5301
"200982_s_at" 11141 1432 1572 1944 10780 3208
"200983_x_at" 12103 1698 532 1231 2446 4059
"200984_s_at" 11897 2656 399 1055 1423 4567
"200985_s_at" 12340 3073 793 1383 1247 4126
"200986_at" 5120 5843 8501 7769 4314 9102
"200987_x_at" 15533 17461 1703 17079 13673 17566
"200988_s_at" 10075 14729 12317 19124 11447 20441
"200989_at" 14614 14174 12661 13808 13057 14920
"200990_at" 15068 4171 14472 12475 15528 14909
"200991_s_at" 8930 15554 2955 14050 10232 4517
"200992_at" 13499 13205 14341 3244 12082 14494
"200993_at" 15387 13368 5186 14354 11350 4576
"200994_at" 14851 17570 5170 16892 11489 15477
"200995_at" 19653 21565 15540 20950 17789 20933
"200996_at" 12756 15615 3777 14068 11210 16357
"200997_at" 14300 815 16429 446 15246 580
"200998_s_at" 14955 17085 16127 19558 15210 17282
"200999_s_at" 14345 16098 15423 19821 15868 17678
"201000_at" 15583 12389 4845 12518 13988 19002
"201001_s_at" 10624 13849 2372 12473 12023 4162
"201002_s_at" 11133 3983 4192 2902 11071 4663
"201003_x_at" 9270 1310 2521 3139 11465 2439
"201004_at" 8207 11056 1024 4136 3418 2962
"201005_at" 11151 1760 1765 1628 2129 4197
