"inst_1477" "inst_1896" "inst_1977" "inst_4960" "inst_6615"
"1007_s_at" 2845 413 268 12600 14157
"1053_at" 17087 21885 21764 21667 16108
"117_at" 8900 6909 11437 7652 596
"121_at" 15901 16233 20090 16347 4254
"1255_g_at" 11579 5735 14547 7407 8773
"1294_at" 20597 14967 17636 12289 17345
"1316_at" 19471 10135 20633 11974 19531
"1320_at" 10554 14528 15054 1325 1983
"1405_i_at" 206 10083 20743 4789 1621
"1431_at" 9833 8012 7505 10972 17829
"1438_at" 21778 8117 8636 21490 1725
"1487_at" 18727 16270 4704 17700 2678
"1494_f_at" 21335 20772 21808 10854 19953
"1598_g_at" 5564 19599 21043 16366 4856
"160020_at" 21152 3904 3673 19601 11718
"1729_at" 17170 14980 18365 15656 18232
"1773_at" 5413 21011 3465 14744 4310
"177_at" 13412 10985 19474 7173 18800
"179_at" 20797 22108 22195 18039 2581
"1861_at" 21549 19650 11482 16827 17090
"200000_s_at" 3850 20053 19015 16960 19673
"200001_at" 7996 17317 5757 13243 2236
"200002_at" 16417 19192 17483 15976 4150
"200003_s_at" 18007 3840 4950 2849 5312
"200004_at" 7430 18447 3377 14129 12545
"200005_at" 7143 16784 3332 13382 5295
"200006_at" 5986 16351 5330 16507 11997
"200007_at" 6854 15003 1247 14414 13381
"200008_s_at" 7502 17834 4445 11546 1830
"200009_at" 16300 15441 5823 11265 2688
"200010_at" 16230 21015 18853 14056 3528
"200011_s_at" 5719 19499 3337 11833 16976
"200012_x_at" 6973 17413 20791 2719 3837
"200013_at" 16157 16331 18318 14262 11671
"200014_s_at" 16353 15853 4958 14072 3378
"200015_s_at" 6350 15214 17658 18801 17567
"200016_x_at" 16354 15703 3475 11775 13922
"200017_at" 16748 2653 2841 11768 13675
"200018_at" 6818 2638 5819 11230 4178
"200019_s_at" 7323 15493 18285 15448 14320
"200020_at" 21308 18465 17358 13239 12927
"200021_at" 16433 1638 18846 3165 7544
"200022_at" 17239 4509 5056 12661 11506
"200023_s_at" 7938 15058 5490 14818 15963
"200024_at" 6579 3199 17723 11345 3755
"200025_s_at" 6202 1376 19138 12552 12385
"200026_at" 7743 1707 3205 3625 5137
"200027_at" 3724 4011 1814 12404 12535
"200028_s_at" 16656 15015 17312 14573 14692
