"inst_3557" "inst_6134" "inst_7131"
"1007_s_at" 12709 14411 15603
"1053_at" 20072 15116 3998
"117_at" 8590 17278 11019
"121_at" 2685 18634 2011
"1255_g_at" 7904 6477 8104
"1294_at" 8695 2077 6345
"1316_at" 6184 21256 2090
"1320_at" 12313 4387 11061
"1405_i_at" 6954 15523 10621
"1431_at" 4948 12570 11185
"1438_at" 19518 1823 1658
"1487_at" 4264 16393 21814
"1494_f_at" 11612 21755 11713
"1598_g_at" 1366 17539 474
"160020_at" 17404 13434 21602
"1729_at" 12526 1551 19465
"1773_at" 19500 20719 18047
"177_at" 3483 18099 5823
"179_at" 13444 1981 12998
"1861_at" 16312 1999 3225
"200000_s_at" 19670 17910 19902
"200001_at" 15474 12806 2576
"200002_at" 13484 10853 18216
"200003_s_at" 5472 5395 4887
"200004_at" 13403 13956 16653
"200005_at" 16877 11520 14596
"200006_at" 15717 11668 16917
"200007_at" 16059 14549 14776
"200008_s_at" 21830 19556 17310
"200009_at" 13008 15102 3042
"200010_at" 20166 5397 19778
"200011_s_at" 12999 13741 3863
"200012_x_at" 3467 5351 4825
"200013_at" 13513 12961 17380
"200014_s_at" 4079 16565 3283
"200015_s_at" 16072 17974 17099
"200016_x_at" 12782 5326 3850
"200017_at" 16295 5492 19216
"200018_at" 15244 5484 14787
"200019_s_at" 15171 11522 14543
"200020_at" 15475 13134 15679
"200021_at" 8214 5588 1821
"200022_at" 12716 5411 4824
"200023_s_at" 4904 15333 15904
"200024_at" 18529 5457 14206
"200025_s_at" 12777 5482 14610
"200026_at" 6295 5593 3713
"200027_at" 13044 12075 14649
"200028_s_at" 4300 14593 14303
"200029_at" 4031 5443 14093
"200030_s_at" 6273 10856 3032
"200031_s_at" 13154 5475 1722
"200032_s_at" 15051 5495 14813
"200033_at" 16695 12904 16250
"200034_s_at" 14005 10970 16721
"200035_at" 3239 17897 20094
"200036_s_at" 13865 12797 17487
"200037_s_at" 16192 10786 16868
"200038_s_at" 5854 5568 15419
"200039_s_at" 16807 14920 17058
"200040_at" 14841 15482 4778
"200041_s_at" 6080 13444 15769
"200042_at" 5116 16065 17994
"200043_at" 16201 16256 3881
"200044_at" 13845 14741 15090
"200045_at" 16808 13273 4187
"200046_at" 16039 15665 14105
"200047_s_at" 13276 14203 15913
"200048_s_at" 12874 13263 18087
"200049_at" 17602 12018 13941
"200050_at" 17966 11119 18495
"200051_at" 14346 11065 4864
"200052_s_at" 17452 15152 16737
"200053_at" 19580 11428 3792
"200054_at" 13458 11389 19753
"200055_at" 3136 10862 3574
"200056_s_at" 18434 19275 3345
"200057_s_at" 13601 10732 2942
"200058_s_at" 15636 12554 19194
"200059_s_at" 12488 13750 15816
"200060_s_at" 18426 10673 19554
"200061_s_at" 4550 5473 4816
"200062_s_at" 8085 5376 2735
"200063_s_at" 5662 5519 4417
"200064_at" 5828 10358 16252
"200065_s_at" 14286 10892 18858
"200066_at" 17247 15606 4103
"200067_x_at" 12870 13346 14238
"200068_s_at" 6222 12947 14517
"200069_at" 16480 10189 1718
"200070_at" 1322 11405 3265
"200071_at" 15564 17394 15880
"200072_s_at" 18205 16334 4678
"200073_s_at" 17169 3684 17853
"200074_s_at" 18254 11709 16999
"200075_s_at" 17708 15357 17165
"200076_s_at" 13683 18011 3651
"200077_s_at" 6296 3254 2065
"200078_s_at" 18692 11604 17869
"200079_s_at" 17432 12471 3856
"200080_s_at" 15957 12151 14461
"200081_s_at" 5351 10503 4433
"200082_s_at" 5168 5509 14578
"200083_at" 3671 13519 4200
"200084_at" 12786 15574 17381
"200085_s_at" 6264 11826 16284
"200086_s_at" 15464 16936 16801
"200087_s_at" 3980 18340 3014
"200088_x_at" 6269 5388 4357
"200089_s_at" 13157 5548 21152
"200090_at" 5663 10706 19695
"200091_s_at" 19032 11781 15940
"200092_s_at" 6094 5524 18892
"200093_s_at" 14335 15739 17174
"200094_s_at" 15175 12742 16526
"200095_x_at" 8208 5575 4443
"200096_s_at" 18332 15200 18062
"200097_s_at" 4824 16259 16476
"200098_s_at" 5606 14751 15023
"200099_s_at" 8185 5525 16630
"200593_s_at" 5816 14600 1740
"200594_x_at" 5872 13555 2026
"200595_s_at" 5807 11920 20495
"200596_s_at" 12506 11884 20894
"200597_at" 16465 19375 14561
"200598_s_at" 18338 14139 14163
"200599_s_at" 14242 13358 17201
"200600_at" 9023 11563 3494
"200601_at" 19343 16652 21480
"200602_at" 17821 12562 15833
"200603_at" 16563 18378 14443
"200604_s_at" 17914 20940 4337
"200605_s_at" 14085 19306 20178
"200606_at" 12539 18129 15632
"200607_s_at" 18828 16536 16728
"200608_s_at" 15894 14179 19350
"200609_s_at" 6074 11617 3292
"200610_s_at" 2976 10147 13910
"200611_s_at" 17999 12051 4513
"200612_s_at" 1463 21464 21937
"200613_at" 18477 14962 16614
"200614_at" 14818 15446 15406
"200615_s_at" 19482 13120 14922
"200616_s_at" 16850 15076 2866
"200617_at" 14059 14668 3732
"200618_at" 2907 12400 16216
"200619_at" 12449 17514 16582
"200620_at" 15155 13186 14140
"200621_at" 17251 13456 4867
"200622_x_at" 17340 18157 4850
"200623_s_at" 5808 2682 19021
"200624_s_at" 18640 17938 17774
"200625_s_at" 19557 13195 14714
"200626_s_at" 21119 10605 3156
"200627_at" 19998 10564 4797
"200628_s_at" 20837 11348 3751
"200629_at" 17261 14882 1747
