"inst_123" "inst_255" "inst_374" "inst_1396" "inst_2079" "inst_2242" "inst_5797" "inst_6271"
"200094_s_at" 20777 18442 10061 16737 3843 16048 8129 14083
"200095_x_at" 4496 7577 19988 19306 19237 11492 16218 5289
"200096_s_at" 15574 16831 5641 18854 3159 8332 21050 18641
"200097_s_at" 19990 5573 8263 20570 7772 7030 9157 17600
"200098_s_at" 16839 18870 7071 2348 8823 16254 17064 17236
"200099_s_at" 16884 15231 11046 17678 6976 11460 10369 14672
"200593_s_at" 17494 8663 11971 3205 5298 8881 8492 21097
"200594_x_at" 15525 3103 10838 20084 7721 17896 17068 15719
"200595_s_at" 17748 9004 11432 18411 8270 16587 3617 16213
"200596_s_at" 20180 18077 21969 506 3727 17880 7395 5499
"200597_at" 21886 15382 1787 18584 5812 19123 21387 735
"200598_s_at" 16336 14607 20035 16214 5152 3929 8504 16004
"200599_s_at" 4034 21665 4132 20325 8574 19267 8896 17346
"200600_at" 13093 11577 15634 20694 18355 914 9312 7442
"200601_at" 20580 2084 4282 3943 4587 21201 18329 14604
"200602_at" 3530 14466 21218 20696 7752 977 17645 19816
"200603_at" 19855 15398 6680 22100 18900 8316 7532 18397
"200604_s_at" 18588 6623 9847 2029 1656 9015 6409 17834
"200605_s_at" 17671 20607 8711 20940 19073 19631 9537 17231
"200606_at" 20132 18412 8222 11613 3228 5271 5723 4765
"200607_s_at" 19557 1014 3863 16114 4444 6823 6238 16420
"200608_s_at" 19742 20116 10211 22057 8232 8184 8336 19063
"200609_s_at" 14169 14973 6746 19116 8821 6378 6335 14445
"200610_s_at" 18418 16736 9226 18550 8360 16990 16570 19537
"200611_s_at" 15891 14214 9129 1110 5882 20020 5517 14748
"200612_s_at" 1655 8859 4900 20801 21259 18919 20742 602
"200613_at" 14981 8368 7178 4371 4255 16112 8121 16856
"200614_at" 14347 7130 11845 15588 18605 20470 8154 14306
"200615_s_at" 3150 17999 7122 16972 20259 18852 3572 4119
"200616_s_at" 18616 17773 19325 15595 6854 5345 17403 15828
"200617_at" 17134 2639 9547 18523 4788 19983 9609 4132
"200618_at" 15871 7791 4138 20094 6145 7778 17208 17680
"200619_at" 4488 19177 9093 1010 7199 20581 10041 14660
"200620_at" 4270 5175 2665 1786 7063 6927 17707 15110
"200621_at" 3143 1682 19851 2006 18692 8013 9828 14654
"200622_x_at" 17710 7035 7594 2477 2568 18086 16224 18962
"200623_s_at" 18871 16098 3145 18217 4192 16041 7709 17249
"200624_s_at" 4372 17099 11285 4672 4929 18660 3896 16767
"200625_s_at" 16808 5133 9219 3419 5015 18055 5817 15862
"200626_s_at" 19619 14939 3836 21729 7184 17131 8289 19730
"200627_at" 16005 18430 8422 15923 18283 15748 8093 15841
"200628_s_at" 3011 15660 6189 20491 4057 18787 4352 4379
"200629_at" 16842 2925 8488 18861 3307 18714 2109 18661
"200630_x_at" 18371 3266 6794 17069 19107 7154 8713 14356
"200631_s_at" 17240 6394 12345 18608 7934 16219 9528 14670
"200632_s_at" 4856 8102 1462 16117 21025 1001 20488 21741
"200633_at" 15316 7217 11064 16295 20209 11521 16346 14640
"200634_at" 1460 5015 10822 4369 7678 17984 8856 17265
"200635_s_at" 18749 15115 3356 10873 5245 7512 6334 18117
"200636_s_at" 2113 20208 5790 14924 6065 21367 2654 19772
"200637_s_at" 19526 5515 20323 9840 793 2401 9874 16790
"200638_s_at" 18161 18501 11899 20509 8076 16881 16756 17770
"200639_s_at" 17584 18889 9597 19313 21223 19465 10097 18503
"200640_at" 1478 17623 7441 15963 8669 16053 10070 15208
"200641_s_at" 16628 16208 8256 16357 2492 16595 7892 17820
"200642_at" 4386 14473 8801 18864 19083 15991 8676 18249
"200643_at" 2046 3585 2886 1235 6143 22209 6961 14049
"200644_at" 17121 19102 8328 15628 5462 16741 19296 16039
"200645_at" 14732 5900 6159 3159 5573 5124 9244 18823
"200646_s_at" 18668 21608 20668 6244 1379 20309 20213 19292
"200647_x_at" 18048 7832 7644 3454 4876 18265 17489 18230
"200648_s_at" 1045 17789 10306 19 2033 20193 740 21943
"200649_at" 3427 18447 3810 1845 2386 21758 20390 17959
"200650_s_at" 16353 15347 10672 17830 19511 17167 12163 14363
"200651_at" 13964 14535 11697 2313 6349 16650 7164 5378
"200652_at" 3391 9095 5892 3336 18549 7850 8666 18863
"200653_s_at" 16621 7058 2822 17938 6825 5594 17928 18821
"200654_at" 16858 8754 10436 926 7681 16682 10358 20605
"200655_s_at" 18229 6680 9293 17455 6755 17341 8723 17451
"200656_s_at" 14785 14299 7982 20276 5773 8412 5710 21070
"200657_at" 4529 15355 19944 1922 18438 8236 9344 5331
"200658_s_at" 15044 15664 3034 876 3860 17012 3969 16000
"200659_s_at" 15118 2079 10981 1227 2004 19588 17000 1472
"200660_at" 14634 5979 12524 1557 3672 18184 3197 18933
"200661_at" 16583 7756 844 4473 3777 19381 9560 17638
"200662_s_at" 4060 6840 10071 3584 6994 6142 9640 19223
"200663_at" 15535 6761 3729 4183 19502 9272 16453 3164
"200664_s_at" 3626 4300 11355 3039 5787 16671 4200 19143
"200665_s_at" 9547 1943 15079 8369 17184 11800 10968 7101
"200666_s_at" 16328 16992 7551 2674 5943 16983 4223 3923
"200667_at" 16698 15662 1122 15700 5473 2987 16360 15658
"200668_s_at" 14769 18587 4465 19362 7146 8063 9656 18096
"200669_s_at" 15041 18819 11584 16958 3887 8836 4529 17856
"200670_at" 16539 15736 10673 21394 8362 8737 8426 14035
"200671_s_at" 19313 22277 16212 8278 2124 288 21612 20089
"200672_x_at" 4166 14451 699 7106 6882 3587 6502 595
"200673_at" 16449 8949 9848 16838 9537 4903 7219 15539
"200674_s_at" 4266 5923 11415 2949 8873 17738 17862 3859
"200675_at" 13987 17241 10515 17472 8311 7976 17883 5337
"200676_s_at" 894 15296 5562 16709 18920 8879 20590 19113
"200677_at" 17102 17742 10988 1970 8488 8498 8490 18121
"200678_x_at" 3128 14481 3843 18783 6225 18994 7736 5498
"200679_x_at" 17546 15402 4074 4634 5269 17348 16925 16104
"200680_x_at" 15583 8918 11154 18753 20330 11650 17007 15180
"200681_at" 18506 8145 11442 17605 8008 8327 10133 16074
"200682_s_at" 15025 15137 4105 15798 4702 15648 7776 18808
"200683_s_at" 671 8850 8702 2243 2726 8940 5155 14825
"200684_s_at" 2348 17850 12565 2834 6039 8221 19584 14906
"200685_at" 13846 1568 14896 17390 20720 20213 8698 2299
"200686_s_at" 17731 19720 1806 21660 18660 8174 4305 3590
"200687_s_at" 16177 16217 19760 2532 19883 5579 9453 16208
"200688_at" 16381 15661 1021 18229 2292 5859 18487 2302
"200689_x_at" 4111 19248 12082 1825 9036 16543 17379 14332
"200690_at" 15668 19573 6542 22156 4033 16917 7735 14551
"200691_s_at" 18329 14869 3199 18151 19736 8187 19776 19564
"200692_s_at" 20512 18049 10412 3626 4654 8136 3565 16802
"200693_at" 17165 14507 8555 4326 9395 6593 9139 18136
"200694_s_at" 4483 19270 7402 3174 7007 6019 9172 15691
"200695_at" 15862 6564 5979 4264 4121 9314 4055 4849
"200696_s_at" 13955 1685 4432 114 3298 3512 6917 15092
"200697_at" 2264 17309 2287 15486 19313 19492 18271 14896
"200698_at" 14215 17183 9379 17159 8791 16553 18485 14823
"200699_at" 17119 7429 3944 19862 9421 3446 18331 14618
"200700_s_at" 14721 15747 10724 636 7629 8493 6607 17225
"200701_at" 4129 6865 2345 1718 6089 8354 10248 15964
"200702_s_at" 21222 1532 12090 15639 7155 3562 18626 17412
"200703_at" 14774 3108 12631 21649 9506 8218 6808 17905
"200704_at" 4441 4677 8345 15691 20876 6665 19995 4851
"200705_s_at" 16029 3755 11045 15658 7822 5623 18537 16605
"200706_s_at" 3487 17712 8357 1558 18615 7461 3592 14352
"200707_at" 2005 14206 10626 15706 6778 20296 6558 5531
"200708_at" 4592 8245 21178 18822 5821 9395 7996 14076
"200709_at" 16295 15404 20774 4229 18524 20842 17045 17155
"200710_at" 14331 3126 11126 19178 7138 17512 3132 13985
"200711_s_at" 17160 8868 4175 16818 5221 8436 9862 17579
"200712_s_at" 18901 20416 3232 17457 2050 16351 7319 18141
"200713_s_at" 16833 19442 4440 1474 9013 4595 18945 17958
"200714_x_at" 4253 6593 4468 16061 19362 8171 18208 19278
"200715_x_at" 16279 5519 8311 2298 3526 6831 18526 3499
"200716_x_at" 2726 15086 9257 4397 18775 11658 9872 16543
"200717_x_at" 14496 15866 10139 20151 19834 11599 12206 4893
"200718_s_at" 20059 8407 3766 20885 19076 6996 9632 13987
"200719_at" 1666 9074 1833 4629 8459 4395 18314 15564
"200720_s_at" 1539 14514 6320 2914 6126 19550 4478 19467
"200721_s_at" 17389 18138 3465 2001 9213 17143 16867 17971
"200722_s_at" 18514 15094 5027 16416 3918 18091 5614 14877
"200723_s_at" 17032 16354 12111 2431 4727 7634 6668 18634
"200724_at" 15440 19292 10944 9324 17461 1456 19666 1947
"200725_x_at" 4700 14290 12501 3063 8932 18625 17900 5718
"200726_at" 14242 8332 9554 18571 19987 18447 5891 16571
"200727_s_at" 4396 16476 4366 20030 6107 3908 8524 21153
"200728_at" 17396 7267 10966 15342 2326 18282 7373 14477
"200729_s_at" 18964 8576 5457 21233 3915 6811 5739 20680
"200730_s_at" 15009 20343 4332 3620 2374 18175 8067 19614
"200731_s_at" 15036 9041 11876 20647 2450 20580 2047 3461
"200732_s_at" 16283 1699 5588 16499 5415 19908 9650 4046
"200733_s_at" 4583 4874 6721 22112 8820 2537 2775 16726
"200734_s_at" 15941 3395 2722 2606 18961 17331 17192 15193
"200735_x_at" 14900 16998 10733 16805 18668 11653 7881 5509
"200736_s_at" 10398 9768 18355 3325 20737 14197 9397 10388
"200737_at" 15112 16127 11414 17379 6940 17478 4795 19781
"200738_s_at" 14425 4870 10855 19937 8752 16174 8281 15506
"200739_s_at" 16550 7090 10258 18920 8384 5057 6926 16532
"200740_s_at" 19590 14971 9808 16720 20115 4743 17263 16525
"200741_s_at" 4078 8938 12733 19104 19616 11683 10486 3689
"200742_s_at" 14613 19339 2541 3697 19667 3398 9814 20953
"200743_s_at" 14316 15303 2873 15307 7494 8380 10180 16107
"200744_s_at" 18427 6230 7296 16315 3475 8041 5594 4884
"200745_s_at" 15101 18521 4430 3253 5973 5517 7083 3768
"200746_s_at" 17222 15861 10685 15301 5056 17890 7138 17095
"200747_s_at" 21751 21657 3473 19534 9167 18008 17936 15073
"200748_s_at" 15697 17255 9268 521 8864 18455 17353 14052
"200749_at" 4382 9071 999 17602 6298 3936 4652 19501
"200750_s_at" 18076 7356 11627 16858 7315 16372 7907 5155
"200751_s_at" 20086 15917 5889 20955 2407 18988 3475 17696
"200752_s_at" 17750 6298 19721 16361 3863 18980 4948 2663
"200753_x_at" 19297 18169 8797 19643 1895 5010 4039 17220
"200754_x_at" 3536 5510 20380 2316 5873 16057 18869 4984
"200755_s_at" 975 9091 1832 15511 7551 20923 8690 15526
"200756_x_at" 14489 2823 10532 4427 674 20549 10338 20759
"200757_s_at" 17896 14816 5321 16882 7133 8251 8603 17584
"200758_s_at" 2151 8419 10336 4464 2867 18777 4368 18379
"200759_x_at" 4590 18135 2124 248 3064 5331 6397 16579
"200760_s_at" 18828 6797 8910 2980 2589 4366 5043 18138
"200761_s_at" 19800 7054 4976 17496 2775 5041 4278 18718
"200762_at" 18833 19545 1096 2684 7784 19667 4209 20670
"200763_s_at" 3941 17039 10730 16839 18398 11651 17912 5420
"200764_s_at" 4597 17489 6770 12006 17646 18142 14379 18816
"200765_x_at" 4712 17772 7820 5858 13640 7505 10788 18537
"200766_at" 20168 3937 12230 812 21342 5564 18844 14786
"200767_s_at" 20791 2721 19690 21310 565 15861 19290 17388
"200768_s_at" 15725 16469 1853 18518 2216 8641 6051 4636
"200769_s_at" 3020 15435 9786 21223 942 16133 2323 2478
"200770_s_at" 3265 6887 4011 1491 1288 21913 1530 3116
"200771_at" 17407 8187 2314 18799 1479 7245 3412 19417
"200772_x_at" 16827 8511 9660 4387 8104 19078 8986 4560
"200773_x_at" 17818 20068 11388 19547 7726 16722 10036 14549
"200774_at" 19842 14268 6029 18382 7702 7751 18048 16707
"200775_s_at" 17399 8400 11156 17326 20892 18854 16927 4545
"200776_s_at" 21029 4974 20368 22189 4254 9155 6003 20512
"200777_s_at" 18939 14470 8999 19429 6791 16841 16755 16163
"200778_s_at" 19701 17063 2475 17651 2890 9151 7067 18778
"200779_at" 4037 1705 8849 16873 5830 16272 10175 16062
"200780_x_at" 3376 17648 20111 1568 6907 8686 9800 14012
"200781_s_at" 15517 9057 19873 15210 18786 15939 17131 5093
"200782_at" 4126 7686 4258 3185 18865 7847 16381 21340
"200783_s_at" 1551 14604 3266 1340 9356 4120 5159 17444
"200784_s_at" 5946 12774 13491 9665 18413 9571 15478 6173
"200785_s_at" 20416 12986 9071 14852 13765 9720 19931 6174
"200786_at" 4563 5701 10429 3659 9186 16010 17259 14383
"200787_s_at" 2248 18437 6077 20764 2168 18944 9897 3631
"200788_s_at" 4052 8888 4320 18129 8786 19243 4765 21497
"200789_at" 16289 8857 12843 1008 4047 20735 19143 15934
"200790_at" 17116 15745 7085 2169 20408 3452 16993 14656
"200791_s_at" 20114 19374 1661 15428 7209 20484 9527 14466
"200792_at" 16406 6417 8724 21857 6917 7879 8105 15779
"200793_s_at" 88 3825 19935 1375 4791 18171 17993 4043
"200794_x_at" 15064 14226 8503 2124 6071 8457 4008 19175
"200795_at" 11618 16537 1440 11465 10326 1180 15730 7427
"200796_s_at" 20523 20138 4022 1964 13771 3313 18843 20805
"200797_s_at" 16877 7912 6206 4329 2441 7856 4553 15495
"200798_x_at" 17789 4104 7053 4605 838 4654 3370 19804
"200799_at" 17784 18871 6069 9370 8987 8999 16837 14573
"200800_s_at" 14928 14945 21073 14325 6122 7554 4459 16989
"200801_x_at" 3068 7055 12670 2947 9245 11361 16721 5367
"200802_at" 16330 5229 4916 16851 19006 6881 4183 4480
"200803_s_at" 13989 3451 10459 15191 8496 5510 9122 19294
"200804_at" 18467 16458 9026 3919 6460 17147 10496 16541
"200805_at" 2709 6969 20480 2511 6422 17533 10131 20395
"200806_s_at" 15116 8238 19254 3103 4618 15989 16496 15300
"200807_s_at" 13962 8339 12381 19489 8936 11587 9796 16257
"200808_s_at" 4755 7601 4181 17053 8174 20399 17229 21378
"200809_x_at" 16928 4881 11778 4090 19384 15643 16824 4565
"200810_s_at" 18723 19032 8304 17439 18812 5865 6747 18000
"200811_at" 2619 18506 11440 857 3291 20002 5984 18470
"200812_at" 17486 4893 20058 2438 9219 17672 10114 14847
"200813_s_at" 17855 2922 4983 20847 2839 19717 3077 19822
"200814_at" 3462 6207 10049 19660 7192 8815 19100 17290
"200815_s_at" 3473 3330 10962 704 8973 19584 6609 17262
"200816_s_at" 17341 6846 12156 4652 5173 4262 7184 4278
"200817_x_at" 3453 18662 7860 16816 18396 11433 12168 8521
"200818_at" 16963 14426 2182 2608 8117 6896 6693 16237
"200819_s_at" 14144 6950 12348 4422 9299 16121 9125 15205
"200820_at" 14415 8322 10573 4093 3510 15760 7562 13929
"200821_at" 21787 14856 10933 21292 6895 7997 18762 15076
"200822_x_at" 4933 6137 10442 3537 20603 20597 20490 19828
"200823_x_at" 1382 15097 9032 1385 7094 6454 9490 14759
"200824_at" 18100 5581 11256 4098 7715 1164 4033 9477
"200825_s_at" 3163 17652 7261 16436 19243 16548 10687 21806
"200826_at" 3940 9037 9035 2784 6693 20209 7887 14102
"200827_at" 1070 20318 7939 16188 6829 18942 18969 21253
"200828_s_at" 15447 18002 4927 1770 3878 7730 9724 18195
"200829_x_at" 16611 8103 2811 17005 18904 6099 17758 17278
"200830_at" 15007 6120 12520 4314 19219 16607 16716 16337
"200831_s_at" 16067 5117 8447 3974 21404 19690 17289 1659
"200832_s_at" 16149 20327 20796 18289 6793 7034 5973 1453
"200833_s_at" 17220 8785 10649 16543 18117 18640 5595 14504
"200834_s_at" 16106 18431 8433 19843 20062 11575 16790 5710
"200835_s_at" 7215 12465 17217 21066 3027 2561 1140 4640
"200836_s_at" 3834 16880 20252 542 2065 7665 4545 22213
"200837_at" 17272 6430 20926 3925 4337 8180 18642 18635
"200838_at" 15397 16881 4205 2017 5467 19421 6086 17582
"200839_s_at" 16101 19528 1578 700 5792 17134 6057 15941
"200840_at" 18265 6436 10117 17841 7485 5354 17714 16167
"200841_s_at" 4823 15874 21496 18327 5287 6714 10407 14473
"200842_s_at" 14414 16497 9545 18998 8214 8761 8575 13994
"200843_s_at" 14914 16181 9308 17271 5175 16131 10305 3618
"200844_s_at" 4924 14359 11129 1341 2547 7273 10161 14489
"200845_s_at" 18007 14522 5688 20486 7423 15858 9196 14376
"200846_s_at" 16843 17068 6293 2604 4506 19392 7074 14625
"200847_s_at" 20276 15545 1912 17332 8945 6196 10633 17686
"200848_at" 21842 19701 3286 18845 4722 3574 19399 14028
"200849_s_at" 20646 21184 10104 2065 21147 7414 7883 16176
"200850_s_at" 16626 7275 8188 20353 18237 18457 8172 14077
"200851_s_at" 14532 4665 19256 3691 21368 6298 19954 16713
"200852_x_at" 16037 7718 10488 1868 6113 17585 1733 16648
"200853_at" 20820 16268 10374 21022 5846 17038 6128 4966
"200854_at" 4573 7887 4071 8247 7395 16359 17793 14544
"200855_at" 847 6465 3506 16321 7242 19572 10484 2030
"200856_x_at" 795 5714 5778 2334 3007 16236 6522 19590
"200857_s_at" 21402 6424 3904 4062 2669 3283 2697 18438
"200858_s_at" 17078 19892 11748 19138 4325 5978 8557 17078
"200859_x_at" 4811 19597 6425 4157 19476 8619 9926 3546
"200860_s_at" 16574 6331 7806 15610 8863 6997 18578 14587
"200861_at" 15528 14229 5322 18621 9221 18845 19280 18278
"200862_at" 2438 6807 8883 16086 2548 16617 5360 4005
"200863_s_at" 2859 14440 7240 15629 7819 8732 18039 16819
"200864_s_at" 22045 3482 1336 18759 4263 9470 3194 19135
"200865_at" 5948 9213 15772 8778 13496 479 15420 8227
"200866_s_at" 17192 18022 10041 4500 5319 16239 4042 16430
"200867_at" 15055 15305 8419 17872 6800 15924 6539 19388
"200868_s_at" 16601 8752 8692 1961 6103 6983 10303 19039
"200869_at" 14729 8406 19556 4604 9112 11535 9045 4512
"200870_at" 17644 16189 10406 19539 1614 3792 17471 19366
"200871_s_at" 3976 7904 10797 562 9430 16618 18858 18170
"200872_at" 14754 8740 12086 1369 6975 7663 8025 14802
"200873_s_at" 16978 8194 10416 18481 19051 9039 7620 15520
"200874_s_at" 3454 2764 8537 3003 892 20223 3585 2341
"200875_s_at" 18587 7417 4811 4270 4088 17843 4254 18955
"200876_s_at" 3043 8705 10578 3390 6636 9298 16682 16779
"200877_at" 15216 16744 6710 16509 6953 16761 16356 3981
"200878_at" 1997 15375 5918 6522 1156 9180 1856 3907
"200879_s_at" 20054 12051 14129 6516 14480 12156 1282 7009
"200880_at" 14573 6943 6570 20479 6367 17185 7985 19035
"200881_s_at" 18520 3745 11872 17594 7097 17760 9972 18188
"200882_s_at" 14193 18398 12493 3330 8038 17280 7855 15075
"200883_at" 17977 14759 8303 2079 3323 17584 7450 15283
"200884_at" 20110 15998 2587 15792 7149 8975 19381 18902
"200885_at" 1341 19110 6274 19045 21372 19736 6728 14657
"200886_s_at" 16595 15927 6714 18248 19212 9446 16359 15435
"200887_s_at" 15201 19250 3844 17723 9311 16769 4742 20418
"200888_s_at" 14604 7626 20942 17393 5842 19480 18118 14228
"200889_s_at" 16586 14705 8050 19303 2016 6042 4659 16047
"200890_s_at" 17339 4413 4594 1596 20154 17021 4909 21363
"200891_s_at" 19683 21362 10897 22051 9228 7834 9865 3087
"200892_s_at" 18806 18128 7381 15315 2227 7844 4271 17517
"200893_at" 17070 14755 8639 18957 7416 6477 8936 14500
"200894_s_at" 15175 8055 12349 17443 2221 17721 10054 17573
"200895_s_at" 17823 1964 10081 3597 5835 5304 10058 20347
"200896_x_at" 18000 17464 3285 948 8802 5640 16620 5698
"200897_s_at" 16714 17552 9408 11751 8858 1474 19130 15603
"200898_s_at" 15755 20583 5821 261 706 8745 4895 4917
"200899_s_at" 3917 18416 2277 19413 3392 3012 2612 5594
"200900_s_at" 16905 18227 11486 4528 21253 17339 7609 2736
"200901_s_at" 15640 6609 7404 2128 18407 16292 7208 17849
"200902_at" 18769 2593 10761 20009 7047 8800 6293 17946
"200903_s_at" 14534 7650 3547 20268 3625 6009 17256 17802
"200904_at" 13173 2067 6201 523 18712 16622 19756 19204
