"inst_1603" "inst_3218" "inst_4661" "inst_5257" "inst_5622"
"1007_s_at" 14666 13743 2989 2777 15426
"1053_at" 3675 18147 16727 18968 17339
"117_at" 7375 11127 2073 8108 9086
"121_at" 20366 5717 19608 21455 4656
"1255_g_at" 12151 9992 3678 6493 9241
"1294_at" 830 21377 18741 14153 14936
"1316_at" 1121 20248 2960 21357 5325
"1320_at" 4055 9698 18671 21050 12345
"1405_i_at" 2935 1534 2529 10297 8608
"1431_at" 6194 989 22155 16671 21576
"1438_at" 11326 19029 7272 21283 19739
"1487_at" 19229 13166 9184 19587 21615
"1494_f_at" 19974 15663 20201 14005 59
"1598_g_at" 2464 2891 18538 3222 13250
"160020_at" 20536 12786 18372 1667 232
"1729_at" 21588 17925 4081 15836 16793
"1773_at" 6405 20411 9122 15402 12202
"177_at" 17028 6475 22036 13900 10409
"179_at" 22196 19060 3931 18354 13021
"1861_at" 8638 21646 6336 3838 16962
"200000_s_at" 1043 4088 2374 18556 5993
"200001_at" 15859 13413 5433 11084 5448
"200002_at" 2174 17056 15610 10461 13267
"200003_s_at" 16438 7664 11122 6085 7710
"200004_at" 20999 14936 17421 12169 15182
"200005_at" 16835 16033 18003 10900 12151
"200006_at" 21183 14750 7888 3894 13055
"200007_at" 17823 16475 16964 11796 14996
"200008_s_at" 18247 18415 20622 17579 15014
"200009_at" 2893 13705 18855 10611 12884
"200010_at" 18015 13563 15482 11484 13164
"200011_s_at" 2658 4086 5997 12423 4448
"200012_x_at" 3705 5229 15938 2191 3320
"200013_at" 17242 13375 16034 12985 12482
"200014_s_at" 16816 16236 7691 15400 15410
"200015_s_at" 16399 15763 8346 16406 18209
"200016_x_at" 20364 13301 17212 4112 12981
"200017_at" 2570 7755 16760 6244 7812
"200018_at" 2831 12456 11217 12701 7804
"200019_s_at" 17360 5692 16770 14702 12765
"200020_at" 18348 5009 8356 12362 11793
"200021_at" 655 7838 11335 6431 7934
"200022_at" 15714 5101 6693 3390 7729
"200023_s_at" 2735 14130 17273 15155 13842
"200024_at" 2576 15697 8878 2626 5457
"200025_s_at" 3534 14884 17620 12676 13712
"200026_at" 19569 12484 7916 2489 7939
"200027_at" 16304 16167 16234 12323 13324
"200028_s_at" 16337 12481 6934 2266 5217
"200029_at" 2156 5608 15795 2851 3396
"200030_s_at" 3079 14644 8474 3384 13153
"200031_s_at" 2864 7742 11205 6212 7797
"200032_s_at" 14661 7757 16502 6247 7816
"200033_at" 3413 12455 16038 13259 14476
"200034_s_at" 14893 15395 15462 2832 14380
"200035_at" 15184 14302 15918 18531 5837
"200036_s_at" 2688 4664 8404 15515 12535
"200037_s_at" 21058 12856 6670 14147 16457
"200038_s_at" 15987 13122 15469 3809 7912
"200039_s_at" 3035 16365 16911 16329 12367
"200040_at" 16931 13450 8659 14558 14959
"200041_s_at" 16575 15172 16822 13404 4643
"200042_at" 14849 16972 16904 13325 14663
"200043_at" 16910 15307 19258 16871 15395
"200044_at" 17161 5569 6450 13609 14421
"200045_at" 18537 14064 7273 15470 5919
"200046_at" 17050 16888 8772 3970 14048
"200047_s_at" 19846 15344 18033 16229 18391
"200048_s_at" 16988 15471 8408 15163 17549
"200049_at" 2484 20120 17344 2877 4273
"200050_at" 20369 3502 2930 11644 14917
"200051_at" 2404 12797 7856 19085 16219
"200052_s_at" 20640 16614 16918 14259 15346
"200053_at" 17187 20250 8371 21872 1627
"200054_at" 3581 13716 6629 10675 15529
"200055_at" 3576 18758 8766 13679 2924
"200056_s_at" 20126 20924 16083 20667 19724
"200057_s_at" 17994 4792 16677 2817 3904
"200058_s_at" 15074 3542 16269 15344 13638
"200059_s_at" 16786 12917 15754 3338 11867
"200060_s_at" 19358 3437 17207 14874 11895
"200061_s_at" 2828 7740 11204 6210 7795
"200062_s_at" 15144 7651 11105 6062 7697
"200063_s_at" 20793 7790 15682 6303 7848
"200064_at" 19170 3523 8677 13878 15857
"200065_s_at" 16135 12564 9101 14344 5326
"200066_at" 15545 15151 19148 13196 18553
"200067_x_at" 16792 13815 8205 12284 14058
"200068_s_at" 16377 4580 18695 4083 3654
"200069_at" 1452 1585 7717 4001 19677
"200070_at" 2753 18647 6907 1923 13895
"200071_at" 21525 12637 17124 14252 20326
"200072_s_at" 21201 14581 17720 15356 12673
"200073_s_at" 19331 14108 15841 16072 15142
"200074_s_at" 15361 17621 16601 12503 16129
"200075_s_at" 18965 16483 6623 13104 14644
"200076_s_at" 15605 4814 5536 12799 3410
"200077_s_at" 18605 12777 9175 12767 14664
"200078_s_at" 3687 18440 7900 18382 6030
"200079_s_at" 16679 13968 7606 2628 5394
"200080_s_at" 21549 13541 8639 6295 7843
"200081_s_at" 19849 14536 18993 10811 11961
"200082_s_at" 17324 12475 9216 3396 7835
"200083_at" 16254 4681 5841 15314 12274
"200084_at" 20360 17964 17091 16468 16179
"200085_s_at" 3350 13715 16206 13877 13221
"200086_s_at" 20152 14967 4349 13303 15132
"200087_s_at" 21264 15827 17519 15954 13113
"200088_x_at" 2627 7659 11117 6080 7707
"200089_s_at" 17618 5808 19025 10951 14115
"200090_at" 17229 20983 17251 17909 17860
"200091_s_at" 20626 5700 19530 11413 17532
"200092_s_at" 19842 4452 17839 6320 7861
"200093_s_at" 17182 16628 18999 13294 16296
"200094_s_at" 17953 3034 8995 18338 5458
"200095_x_at" 16609 7834 11323 6416 7925
"200096_s_at" 21729 16943 6491 2379 15614
"200097_s_at" 14738 17025 6994 12691 13940
"200098_s_at" 2450 17772 4451 12501 5896
"200099_s_at" 15171 7798 7388 6326 7864
"200593_s_at" 20063 5171 16439 15528 3543
"200594_x_at" 17104 15208 6038 11482 12206
"200595_s_at" 19075 17906 18401 17246 5264
"200596_s_at" 18341 4539 18184 14004 13005
"200597_at" 18251 16531 20337 12660 17907
"200598_s_at" 16359 17719 3852 13408 13092
"200599_s_at" 21689 3393 19679 15550 14550
"200600_at" 16934 12225 3743 9355 2490
"200601_at" 15423 17677 16621 2238 11734
"200602_at" 22123 12297 5922 20572 5169
"200603_at" 18159 15353 7626 12781 18658
"200604_s_at" 482 16756 19175 17578 16524
"200605_s_at" 21295 12375 18905 13925 14607
"200606_at" 11771 12286 15919 15089 14757
"200607_s_at" 16788 17218 9289 15495 11779
"200608_s_at" 21467 15128 7629 15138 19579
"200609_s_at" 15257 13418 7558 17312 12903
"200610_s_at" 18761 15072 18067 13742 15750
"200611_s_at" 1918 14395 8410 12954 5440
"200612_s_at" 20192 2941 21200 15718 13884
"200613_at" 2802 13298 4751 13393 4761
"200614_at" 3274 3710 16468 11793 13777
"200615_s_at" 21704 14324 7084 18115 11749
"200616_s_at" 17257 16898 5446 3124 4140
"200617_at" 853 2718 8159 11251 2276
"200618_at" 20761 5811 5937 16693 17970
