"inst_3135" "inst_5451" "inst_6514"
"1007_s_at" 21549 16087 14121
"1053_at" 13024 20062 4586
"117_at" 14767 864 7957
"121_at" 21378 1401 19685
"1255_g_at" 7247 9219 10270
"1294_at" 13379 6408 16657
"1316_at" 17448 18931 21865
"1320_at" 3942 10405 9840
"1405_i_at" 11563 8352 7428
"1431_at" 2796 20322 13342
"1438_at" 8888 4363 13083
"1487_at" 3772 1201 3142
"1494_f_at" 13515 18156 15962
"1598_g_at" 232 2166 18924
"160020_at" 10952 22203 20887
"1729_at" 1292 3331 3196
"1773_at" 19886 20610 22116
"177_at" 21548 13815 4674
"179_at" 1153 22221 16831
"1861_at" 3620 4553 2910
"200000_s_at" 15423 17249 2645
"200001_at" 15438 4855 2850
"200002_at" 12158 5557 14135
"200003_s_at" 5918 9927 4515
"200004_at" 14315 8136 16733
"200005_at" 13419 5955 13429
"200006_at" 10828 14716 15090
"200007_at" 11071 18748 17163
"200008_s_at" 18396 7875 18597
"200009_at" 15153 7692 14278
"200010_at" 10733 16710 4942
"200011_s_at" 17102 7260 14097
"200012_x_at" 2969 7526 13771
"200013_at" 11608 7387 13487
"200014_s_at" 16473 16467 18918
"200015_s_at" 11202 15706 15359
"200016_x_at" 3719 14600 14574
"200017_at" 6071 10023 6136
"200018_at" 6051 15002 5122
"200019_s_at" 13853 6336 6548
"200020_at" 16917 6288 16219
"200021_at" 10627 10116 8859
"200022_at" 3094 5904 5812
"200023_s_at" 3379 4510 14997
"200024_at" 3279 7398 6425
"200025_s_at" 3063 6469 5879
"200026_at" 6231 10119 15506
"200027_at" 13178 15098 17707
"200028_s_at" 17502 5671 5284
"200029_at" 10803 15733 5205
"200030_s_at" 12841 14597 13858
"200031_s_at" 6039 10004 5083
"200032_s_at" 6076 10025 5303
"200033_at" 12417 6899 18497
"200034_s_at" 3718 6869 13626
"200035_at" 13507 7725 2239
"200036_s_at" 3047 17080 15761
"200037_s_at" 12222 15594 14666
"200038_s_at" 6199 14721 13521
"200039_s_at" 11328 15844 5728
"200040_at" 12746 16300 16926
"200041_s_at" 18936 7479 4802
"200042_at" 13252 18219 20226
"200043_at" 13309 15481 14466
"200044_at" 18713 14731 6550
"200045_at" 15883 5562 6642
"200046_at" 13524 16533 5232
"200047_s_at" 3799 14565 19161
"200048_s_at" 14551 18205 6581
"200049_at" 20432 3242 5250
"200050_at" 17018 5126 4539
"200051_at" 21310 6258 2690
"200052_s_at" 12377 19044 15943
"200053_at" 3166 2850 14252
"200054_at" 19374 7298 18306
"200055_at" 11575 16763 3893
"200056_s_at" 19366 2826 20040
"200057_s_at" 12900 14995 5756
"200058_s_at" 14688 6881 15774
"200059_s_at" 11317 14985 16951
"200060_s_at" 13275 5962 14377
"200061_s_at" 6037 15305 5707
"200062_s_at" 5900 9916 8666
"200063_s_at" 6120 10054 6194
"200064_at" 15531 3817 15274
"200065_s_at" 11873 7922 15646
"200066_at" 15782 4053 14185
"200067_x_at" 15154 16037 17573
"200068_s_at" 15204 4432 13326
"200069_at" 13674 5309 16996
"200070_at" 11208 15858 5703
"200071_at" 12987 6756 19782
"200072_s_at" 18294 7766 18377
"200073_s_at" 3575 16122 18388
"200074_s_at" 12396 7768 5746
"200075_s_at" 16489 15596 13556
"200076_s_at" 12397 4651 5715
"200077_s_at" 3667 6659 5173
"200078_s_at" 16403 17584 3895
"200079_s_at" 18163 15053 16293
"200080_s_at" 2092 3410 6432
"200081_s_at" 10807 7136 4222
"200082_s_at" 10780 7997 5753
"200083_at" 19833 16303 13321
"200084_at" 13353 7020 18694
"200085_s_at" 15796 5900 4807
"200086_s_at" 15401 5758 14560
"200087_s_at" 14437 7873 18421
"200088_x_at" 5910 9924 5891
"200089_s_at" 11516 18356 13865
"200090_at" 10949 16235 17611
"200091_s_at" 3031 6803 6159
"200092_s_at" 11217 7683 14018
"200093_s_at" 3386 4479 15233
"200094_s_at" 10674 5223 13791
"200095_x_at" 6204 10107 8851
"200096_s_at" 13691 589 19636
"200097_s_at" 18188 2324 16706
"200098_s_at" 12943 6971 14756
"200099_s_at" 6133 10060 8813
"200593_s_at" 19922 5573 19515
"200594_x_at" 14749 3370 15345
"200595_s_at" 12556 7630 15566
"200596_s_at" 18056 7234 15491
"200597_at" 17665 5932 14178
"200598_s_at" 16560 15261 6532
"200599_s_at" 16044 7978 6132
"200600_at" 14387 10184 8952
"200601_at" 1614 18708 15001
"200602_at" 18308 18060 3567
"200603_at" 11994 7102 17272
"200604_s_at" 21636 7927 14680
"200605_s_at" 20129 17418 21023
"200606_at" 174 16149 15672
"200607_s_at" 16891 14659 6174
"200608_s_at" 3215 7585 17760
"200609_s_at" 17046 4419 18639
"200610_s_at" 11418 7610 16329
"200611_s_at" 15759 15940 4355
"200612_s_at" 15510 20577 2282
"200613_at" 11481 8091 4994
"200614_at" 16031 6985 16715
"200615_s_at" 13443 7370 19833
"200616_s_at" 12855 16503 13372
"200617_at" 19467 4972 17468
"200618_at" 17592 5885 3888
"200619_at" 19785 5668 5528
"200620_at" 13590 4416 17567
"200621_at" 3870 4882 3977
"200622_x_at" 19681 4241 16771
