"inst_3551" "inst_6129" "inst_6772"
"1007_s_at" 12821 20728 10480
"1053_at" 21442 17914 18400
"117_at" 9224 3368 9074
"121_at" 12349 19761 10877
"1255_g_at" 7919 8223 4669
"1294_at" 7675 16537 1126
"1316_at" 2469 3484 2253
"1320_at" 9215 6848 15497
"1405_i_at" 10543 14354 910
"1431_at" 1176 268 17060
"1438_at" 12246 13940 21935
"1487_at" 21117 3077 15761
"1494_f_at" 11044 20339 13581
"1598_g_at" 14073 22130 16048
"160020_at" 18920 18916 7727
"1729_at" 16191 183 16141
"1773_at" 338 21978 14809
"177_at" 9011 22041 6143
"179_at" 21623 21197 588
"1861_at" 21835 2967 12360
"200000_s_at" 20838 14201 12541
"200001_at" 19414 10926 12816
"200002_at" 15478 11692 12781
"200003_s_at" 16063 6211 10737
"200004_at" 4773 14500 12605
"200005_at" 16593 15730 16178
"200006_at" 12730 11575 14203
"200007_at" 4565 13008 13261
"200008_s_at" 16326 18984 18663
"200009_at" 12783 15840 13429
"200010_at" 16686 6212 11888
"200011_s_at" 16462 11084 15180
"200012_x_at" 3543 6169 1976
"200013_at" 13411 10871 12169
"200014_s_at" 12487 16284 15918
"200015_s_at" 14537 12957 19666
"200016_x_at" 12984 6140 11838
"200017_at" 13598 6305 11163
"200018_at" 13218 6297 10773
"200019_s_at" 15053 11310 15199
"200020_at" 14595 14710 15561
"200021_at" 13325 6401 5921
"200022_at" 15824 6223 11455
"200023_s_at" 15466 13775 18033
"200024_at" 16300 6269 13148
"200025_s_at" 13171 6294 11496
"200026_at" 4802 6407 10910
"200027_at" 5711 12723 13666
"200028_s_at" 15434 13682 16275
"200029_at" 12704 6254 10832
"200030_s_at" 5159 3882 11272
"200031_s_at" 13262 6286 5756
"200032_s_at" 12927 6307 5785
"200033_at" 13496 12939 14555
"200034_s_at" 12732 11905 2738
"200035_at" 4074 19613 19834
"200036_s_at" 5606 4413 13619
"200037_s_at" 13526 16147 12802
"200038_s_at" 5558 6382 10556
"200039_s_at" 15719 12851 13110
"200040_at" 13626 13780 15257
"200041_s_at" 15716 11073 16873
"200042_at" 18465 16595 14406
"200043_at" 18607 11748 15546
"200044_at" 15194 11151 17563
"200045_at" 15091 12875 11271
"200046_at" 13788 16884 16131
"200047_s_at" 4060 3791 14846
"200048_s_at" 12791 10861 14502
"200049_at" 20988 18471 10522
"200050_at" 18489 16278 13427
"200051_at" 14657 3070 2920
"200052_s_at" 15366 15635 17443
"200053_at" 17909 11413 20041
"200054_at" 18724 2696 16668
"200055_at" 14807 4238 10771
"200056_s_at" 19198 19367 20663
"200057_s_at" 15799 12229 13452
"200058_s_at" 17887 11228 16973
"200059_s_at" 12690 14407 15009
"200060_s_at" 18538 16042 20001
"200061_s_at" 3705 6284 5755
"200062_s_at" 7746 6195 5624
"200063_s_at" 4938 6334 5822
"200064_at" 4654 10954 13326
"200065_s_at" 13916 4099 12568
"200066_at" 16814 12119 14092
"200067_x_at" 5829 14136 18095
"200068_s_at" 13703 13238 11135
"200069_at" 18740 13692 14483
"200070_at" 19924 2515 12106
"200071_at" 12880 15983 20532
"200072_s_at" 18016 15978 18151
"200073_s_at" 15417 11163 13434
"200074_s_at" 14255 11115 11419
"200075_s_at" 18304 11178 19113
"200076_s_at" 14063 11335 17523
"200077_s_at" 14734 4537 11674
"200078_s_at" 15594 12261 19708
"200079_s_at" 12554 14704 13615
"200080_s_at" 12749 12825 13419
"200081_s_at" 12486 10787 11670
"200082_s_at" 13266 6327 3257
"200083_at" 12583 11012 14131
"200084_at" 13353 15444 17303
"200085_s_at" 17427 11101 18407
"200086_s_at" 12936 15101 13681
"200087_s_at" 15742 16943 13237
"200088_x_at" 12665 6204 5640
"200089_s_at" 5733 6363 12683
"200090_at" 3049 13106 19750
"200091_s_at" 15030 6238 11422
"200092_s_at" 13883 6339 2916
"200093_s_at" 18491 4554 16525
"200094_s_at" 14782 13091 12260
"200095_x_at" 7891 6389 5906
"200096_s_at" 17878 12918 15619
"200097_s_at" 3030 18355 13750
"200098_s_at" 14802 17046 17789
"200099_s_at" 7859 6340 5837
"200593_s_at" 5014 16709 14979
"200594_x_at" 14801 13209 13744
"200595_s_at" 18885 15223 17447
"200596_s_at" 13698 11770 2944
"200597_at" 1731 15240 13471
"200598_s_at" 12393 14525 18867
"200599_s_at" 14348 12140 12503
"200600_at" 10654 12502 4067
"200601_at" 20485 2229 17494
"200602_at" 4691 18741 16092
"200603_at" 17516 17714 18517
"200604_s_at" 16824 19775 18775
"200605_s_at" 4042 18459 20830
"200606_at" 5174 20429 15804
"200607_s_at" 5780 18876 15924
"200608_s_at" 15117 13220 14786
"200609_s_at" 4507 18888 18578
"200610_s_at" 5492 13434 12922
"200611_s_at" 19071 15043 15276
"200612_s_at" 21941 12900 18055
"200613_at" 14155 15906 16475
"200614_at" 12533 14856 11647
"200615_s_at" 20621 12958 18844
"200616_s_at" 16510 3228 14336
"200617_at" 18928 15532 11704
"200618_at" 16550 3004 15103
"200619_at" 12325 2648 19560
"200620_at" 5102 14986 16582
"200621_at" 19087 11197 16712
"200622_x_at" 19311 16825 13798
"200623_s_at" 15571 15518 2739
"200624_s_at" 3510 17857 18819
"200625_s_at" 12874 12421 14886
"200626_s_at" 19322 12718 11925
"200627_at" 12466 13403 10471
"200628_s_at" 17428 15844 15250
"200629_at" 19310 3890 19393
"200630_x_at" 12750 13014 11685
"200631_s_at" 13780 12208 14881
"200632_s_at" 1882 13404 19297
"200633_at" 7809 11728 11928
"200634_at" 20847 13035 13818
"200635_s_at" 20187 10712 10517
"200636_s_at" 19984 4880 12982
"200637_s_at" 3606 7758 19146
"200638_s_at" 12335 18018 15195
"200639_s_at" 5787 11725 12099
"200640_at" 17217 13889 12979
"200641_s_at" 4075 20638 17203
"200642_at" 18896 12843 15394
"200643_at" 4939 17651 14060
"200644_at" 5421 12046 15587
"200645_at" 15981 14933 15844
"200646_s_at" 21890 16441 21598
"200647_x_at" 19144 11050 19309
"200648_s_at" 21912 16180 15514
"200649_at" 21233 2459 1781
"200650_s_at" 5126 6155 2296
"200651_at" 14350 6379 11438
"200652_at" 18447 13462 18340
"200653_s_at" 15961 14011 13205
"200654_at" 21196 4210 17758
"200655_s_at" 15256 14602 13761
"200656_s_at" 5752 13511 14888
"200657_at" 12536 12400 3128
"200658_s_at" 18283 14830 14354
"200659_s_at" 18876 2597 19721
"200660_at" 20783 11947 11038
"200661_at" 19779 15329 12190
"200662_s_at" 17096 13433 19617
"200663_at" 14947 16604 12073
"200664_s_at" 13725 19592 15768
"200665_s_at" 6927 4660 4595
"200666_s_at" 15629 4333 15326
"200667_at" 13647 14802 18837
"200668_s_at" 12381 13059 12551
"200669_s_at" 13468 18369 16502
"200670_at" 18926 16525 19255
"200671_s_at" 1755 19940 560
"200672_x_at" 19572 19002 10709
"200673_at" 15264 18939 13674
"200674_s_at" 4226 6344 2451
"200675_at" 21823 12702 18236
"200676_s_at" 21564 17327 3188
"200677_at" 4028 18286 14184
"200678_x_at" 12653 4313 19838
"200679_x_at" 16064 16306 13128
"200680_x_at" 16228 6393 5912
"200681_at" 2424 13890 15366
"200682_s_at" 14587 14072 14215
"200683_s_at" 18004 13488 13396
"200684_s_at" 20913 17028 18515
"200685_at" 12802 20659 21405
"200686_s_at" 5236 18856 20190
"200687_s_at" 12954 3286 17930
"200688_at" 3079 3455 21260
"200689_x_at" 13423 6386 11762
"200690_at" 14747 1191 2736
"200691_s_at" 14814 15148 14488
"200692_s_at" 16558 13107 16049
"200693_at" 13721 16901 14670
"200694_s_at" 15286 3447 12268
"200695_at" 21530 1644 15701
"200696_s_at" 20921 19129 1114
"200697_at" 17481 16457 11468
"200698_at" 17643 19353 15670
"200699_at" 13838 3016 12164
"200700_s_at" 17721 15940 16200
"200701_at" 15816 16305 17562
"200702_s_at" 4188 4437 13209
"200703_at" 17328 14048 14796
"200704_at" 14132 13961 12037
"200705_s_at" 5544 6214 10565
"200706_s_at" 13972 12320 11274
"200707_at" 3389 12792 20688
"200708_at" 5549 12570 15237
"200709_at" 17087 3188 18575
"200710_at" 16187 13249 10622
"200711_s_at" 17581 2383 17832
"200712_s_at" 18271 18872 21301
"200713_s_at" 3179 11779 14964
"200714_x_at" 16636 13529 14292
"200715_x_at" 13025 13100 15483
"200716_x_at" 12822 6383 3351
"200717_x_at" 7807 6281 5753
"200718_s_at" 3838 13617 11901
"200719_at" 14536 19748 10856
"200720_s_at" 15803 16057 19758
"200721_s_at" 5279 15348 15348
"200722_s_at" 14521 18757 21970
"200723_s_at" 5320 15279 17149
"200724_at" 14009 400 1216
"200725_x_at" 5753 4316 2970
"200726_at" 15670 13063 17937
"200727_s_at" 14213 12893 13752
"200728_at" 14326 16518 12511
"200729_s_at" 12682 16682 19260
"200730_s_at" 20059 22223 12332
"200731_s_at" 18065 16400 15185
"200732_s_at" 21654 16374 12545
"200733_s_at" 17914 19886 20717
"200734_s_at" 4822 16127 13425
"200735_x_at" 14916 6337 11516
"200736_s_at" 6275 11821 932
"200737_at" 19165 19171 19547
"200738_s_at" 14891 12135 14836
"200739_s_at" 21629 17822 17753
"200740_s_at" 4523 11806 13648
"200741_s_at" 7747 6196 5626
"200742_s_at" 3321 13653 18886
"200743_s_at" 18531 11583 19564
"200744_s_at" 12849 17197 13093
"200745_s_at" 5151 17831 15589
"200746_s_at" 17167 18137 15892
"200747_s_at" 14514 11978 11576
"200748_s_at" 17000 1264 3092
"200749_at" 17408 16581 18732
"200750_s_at" 16970 13146 12957
"200751_s_at" 15203 19218 19264
"200752_s_at" 4215 15290 15138
"200753_x_at" 15501 14723 15866
"200754_x_at" 15231 12835 13003
"200755_s_at" 12950 11485 15451
"200756_x_at" 15269 19452 19602
"200757_s_at" 5650 11418 12020
"200758_s_at" 20289 11229 12608
"200759_x_at" 2986 11540 13214
"200760_s_at" 18540 18398 18888
"200761_s_at" 16776 14827 19495
"200762_at" 2658 12778 11178
"200763_s_at" 14781 6346 5850
"200764_s_at" 16641 13385 11361
"200765_x_at" 4994 3171 10961
"200766_at" 21583 4298 20493
"200767_s_at" 17484 4407 15354
"200768_s_at" 15235 14297 14560
"200769_s_at" 20695 21772 21242
"200770_s_at" 19057 19980 11200
"200771_at" 3469 13392 12084
"200772_x_at" 16713 6313 11948
"200773_x_at" 13613 12445 11770
"200774_at" 5226 13232 13268
"200775_s_at" 14652 18341 14637
"200776_s_at" 5059 21287 18313
"200777_s_at" 15588 17039 12958
"200778_s_at" 5792 19024 18377
"200779_at" 16534 12595 15552
"200780_x_at" 5864 10958 10587
"200781_s_at" 5049 6263 5730
"200782_at" 18080 13316 18862
"200783_s_at" 17388 11910 15871
"200784_s_at" 6774 5880 8306
"200785_s_at" 1862 625 5463
"200786_at" 13946 12156 13460
"200787_s_at" 3402 1199 19314
"200788_s_at" 4274 12370 19377
"200789_at" 18209 13784 12999
"200790_at" 18128 11044 18998
"200791_s_at" 14175 14082 14720
"200792_at" 3985 12354 13350
"200793_s_at" 18674 16063 3046
"200794_x_at" 19914 15266 17874
"200795_at" 21 9599 416
"200796_s_at" 2635 20682 18690
"200797_s_at" 14128 21671 13265
"200798_x_at" 4927 20577 16133
"200799_at" 4018 5694 11660
"200800_s_at" 17147 21897 11688
"200801_x_at" 5137 6161 5588
"200802_at" 12516 13473 13989
"200803_s_at" 4353 15624 14649
"200804_at" 16146 14316 13305
"200805_at" 18250 4149 20519
"200806_s_at" 15049 16665 15445
"200807_s_at" 12232 4335 10617
"200808_s_at" 21571 3197 14016
"200809_x_at" 5053 6183 2706
"200810_s_at" 14907 11952 18697
"200811_at" 20757 17202 20372
"200812_at" 14847 16078 16257
"200813_s_at" 12429 12891 17290
"200814_at" 15038 11836 2299
"200815_s_at" 14586 11525 11569
"200816_s_at" 13026 14358 19321
"200817_x_at" 7734 6181 5602
"200818_at" 15382 11348 16625
"200819_s_at" 15475 6290 11441
"200820_at" 15869 14728 13939
"200821_at" 16000 17956 13468
"200822_x_at" 13607 3834 17976
"200823_x_at" 4011 4389 11970
"200824_at" 243 16145 16304
"200825_s_at" 5009 15534 12205
"200826_at" 16474 3773 12625
"200827_at" 16122 17428 19689
"200828_s_at" 5665 16634 16885
"200829_x_at" 14980 15113 14573
"200830_at" 15189 15982 15191
"200831_s_at" 18459 19053 16818
"200832_s_at" 14663 11500 13624
"200833_s_at" 3590 11986 15854
"200834_s_at" 14684 6224 5663
"200835_s_at" 21371 21826 10678
"200836_s_at" 21943 772 773
"200837_at" 16750 15302 13325
"200838_at" 18122 19047 20215
"200839_s_at" 16102 16120 15652
"200840_at" 4676 13324 13308
"200841_s_at" 2615 19915 15177
"200842_s_at" 3374 11766 18660
"200843_s_at" 14013 12014 12186
"200844_s_at" 13948 12951 10964
"200845_s_at" 17078 15352 15984
"200846_s_at" 18744 13736 14534
"200847_s_at" 2482 13635 12876
"200848_at" 12465 11487 13513
"200849_s_at" 20076 3224 16604
"200850_s_at" 15321 14077 13412
"200851_s_at" 1980 15732 12801
"200852_x_at" 19703 2600 14172
"200853_at" 13421 11003 15080
"200854_at" 14306 11706 2824
"200855_at" 4845 3087 22109
"200856_x_at" 14252 16277 2397
"200857_s_at" 18498 2858 3040
"200858_s_at" 13993 10862 12009
"200859_x_at" 19928 15475 13947
"200860_s_at" 5300 12592 13650
"200861_at" 16104 2839 10473
"200862_at" 5863 15872 13795
"200863_s_at" 12577 16898 17722
