"inst_1317" "inst_3254" "inst_4195"
"1007_s_at" 4086 21216 8551
"1053_at" 8931 15800 17290
"117_at" 2781 8303 19981
"121_at" 21081 13555 16777
"1255_g_at" 10745 5070 13135
"1294_at" 5129 2334 20662
"1316_at" 5693 17214 17395
"1320_at" 13862 10060 2347
"1405_i_at" 5363 5105 21568
"1431_at" 12392 6182 18670
"1438_at" 16785 21591 1835
"1487_at" 21709 18179 7353
"1494_f_at" 10194 15943 11135
"1598_g_at" 20773 18672 16431
"160020_at" 1701 6552 8883
"1729_at" 8653 10668 2795
"1773_at" 5349 13509 2331
"177_at" 20847 4039 20824
"179_at" 20711 17592 20339
"1861_at" 22030 14511 14920
"200000_s_at" 9241 13494 17293
"200001_at" 4125 14287 15646
"200002_at" 8480 2047 6113
"200003_s_at" 19864 1721 10485
"200004_at" 7835 15186 14778
"200005_at" 6787 13072 15293
"200006_at" 19622 12371 8056
"200007_at" 5101 17977 15279
"200008_s_at" 21123 13291 19863
"200009_at" 8121 11522 14981
"200010_at" 19784 11731 15713
"200011_s_at" 3761 19068 7084
"200012_x_at" 20613 1407 8036
"200013_at" 10156 10695 6605
"200014_s_at" 4678 12268 6366
"200015_s_at" 5585 16458 3756
"200016_x_at" 8662 10881 9032
"200017_at" 19852 5266 10543
"200018_at" 19600 5236 9266
"200019_s_at" 9582 12736 14478
"200020_at" 1242 15035 8531
"200021_at" 20730 10542 10598
"200022_at" 20074 2576 4675
"200023_s_at" 8790 12941 6485
"200024_at" 8742 2410 16302
"200025_s_at" 9813 11771 14644
"200026_at" 20019 11721 8171
"200027_at" 7625 13235 6497
"200028_s_at" 7659 15257 8400
"200029_at" 20459 12014 9049
"200030_s_at" 6223 11215 15784
"200031_s_at" 19922 5218 10537
"200032_s_at" 19725 5273 9259
"200033_at" 20584 11652 16221
"200034_s_at" 20086 2256 15020
"200035_at" 757 17816 16072
"200036_s_at" 8033 11957 8955
"200037_s_at" 5155 11073 7426
"200038_s_at" 9981 2566 9024
"200039_s_at" 20656 14414 16802
"200040_at" 2205 14384 8979
"200041_s_at" 5060 14856 18321
"200042_at" 5999 12197 14472
"200043_at" 3283 2338 14911
"200044_at" 2723 15225 6527
"200045_at" 4839 13326 8830
"200046_at" 3512 16141 15898
"200047_s_at" 2771 1783 5695
"200048_s_at" 4916 12852 3904
"200049_at" 6501 13690 19126
"200050_at" 20413 1992 2417
"200051_at" 6413 11772 6682
"200052_s_at" 19689 14209 6938
"200053_at" 2388 19107 7194
"200054_at" 7529 17775 16261
"200055_at" 7082 14858 17018
"200056_s_at" 7861 19381 6067
"200057_s_at" 6796 14977 8111
"200058_s_at" 6335 17585 5190
"200059_s_at" 19756 13284 17596
"200060_s_at" 20038 15904 18210
"200061_s_at" 20150 5213 10536
"200062_s_at" 19929 5004 10477
"200063_s_at" 19931 5349 10557
"200064_at" 8693 11412 5980
"200065_s_at" 7089 14514 14458
"200066_at" 7303 1043 17827
"200067_x_at" 5148 16866 16109
"200068_s_at" 8181 15830 8262
"200069_at" 5435 17956 2627
"200070_at" 2024 20289 21511
"200071_at" 19764 15522 1276
"200072_s_at" 7907 14983 17077
"200073_s_at" 7508 13808 6820
"200074_s_at" 8169 11262 8460
"200075_s_at" 2490 15187 7821
"200076_s_at" 4085 20782 14578
"200077_s_at" 9626 2236 15485
"200078_s_at" 6465 15771 17070
"200079_s_at" 6862 2398 16037
"200080_s_at" 7732 11825 5978
"200081_s_at" 10119 1832 17657
