"inst_1376" "inst_2060" "inst_2222" "inst_4481" "inst_6818"
"1007_s_at" 20240 16963 17979 11408 3281
"1053_at" 16543 3023 4286 10738 19271
"117_at" 11017 8714 11591 9040 9279
"121_at" 19981 19825 17977 1653 13621
"1255_g_at" 9934 12276 9264 8017 8251
"1294_at" 2967 16286 5847 19968 1908
"1316_at" 2983 13057 14343 12897 1602
"1320_at" 6550 11270 406 14313 2919
"1405_i_at" 19730 13010 11160 9313 8811
"1431_at" 7462 17514 21802 11275 1790
"1438_at" 5591 19483 18249 15591 17626
"1487_at" 15207 4768 17657 13880 15024
"1494_f_at" 19045 10027 2701 4535 11908
"1598_g_at" 20512 17094 13143 11665 19870
"160020_at" 1174 6404 2214 2052 106
"1729_at" 17937 240 20712 4379 3413
"1773_at" 10396 663 14244 18410 21699
"177_at" 1789 12346 10298 10899 14491
"179_at" 19956 2685 19349 19417 848
"1861_at" 17820 1721 19065 4675 16621
"200000_s_at" 16884 17270 19815 16190 3892
"200001_at" 1897 17050 17096 4594 13763
"200002_at" 15899 6524 13891 11015 11435
"200003_s_at" 2240 18830 7893 6484 6569
"200004_at" 16734 3323 13010 13120 16317
"200005_at" 20541 3718 12898 17491 12369
"200006_at" 1451 17468 14778 15281 16724
"200007_at" 772 5436 3317 4430 13962
"200008_s_at" 2821 18164 3001 14334 4047
"200009_at" 2940 6539 3147 4434 12501
"200010_at" 3734 6268 3961 3655 14384
"200011_s_at" 3153 2730 16803 13378 17105
"200012_x_at" 3368 18186 4130 4129 2846
"200013_at" 1634 7352 3967 12337 13870
"200014_s_at" 18251 7122 13295 11419 14864
"200015_s_at" 19510 4625 12891 17607 17133
"200016_x_at" 21520 3199 4508 10745 12981
"200017_at" 18834 6649 7762 12153 12644
"200018_at" 2414 6711 12877 6590 6694
"200019_s_at" 15575 16825 14916 4706 3491
"200020_at" 2124 998 3817 11949 12889
"200021_at" 3049 16586 8014 6719 6856
"200022_at" 3540 4969 8036 3567 6588
"200023_s_at" 19357 2040 16027 15836 12373
