"inst_1407" "inst_2091" "inst_2254" "inst_7006" "inst_7246"
"1007_s_at" 19449 2811 4528 14915 15573
"1053_at" 20993 4079 16203 3777 18765
"117_at" 17066 9708 7825 6096 10707
"121_at" 21383 18974 18570 1013 13977
"1255_g_at" 8722 12350 9102 12753 5250
"1294_at" 19451 10479 5871 1159 8967
"1316_at" 19593 5527 20211 12498 19969
"1320_at" 6259 16847 442 13431 7667
"1405_i_at" 3838 13041 8219 8789 11114
"1431_at" 10967 1885 7335 10053 10961
"1438_at" 4013 1890 18521 14582 18550
"1487_at" 2334 19004 13717 18436 18190
"1494_f_at" 21784 7871 21517 14198 4010
"1598_g_at" 19036 2033 18179 21537 17632
"160020_at" 21779 19762 21251 1570 2178
"1729_at" 20121 19683 14848 2017 825
"1773_at" 20822 21842 14565 20014 241
"177_at" 14802 11386 1473 13868 1132
"179_at" 2912 18076 20440 20616 20023
"1861_at" 550 7525 2298 19599 19982
"200000_s_at" 19127 18306 2804 4475 12198
"200001_at" 15156 19137 7149 4986 17318
"200002_at" 16588 16917 7488 3637 12141
"200003_s_at" 15232 17777 9374 4581 1351
"200004_at" 21515 5613 4172 3964 11461
"200005_at" 18660 6045 7521 16398 19994
"200006_at" 3511 7037 14874 4499 12598
"200007_at" 17244 3056 17590 16428 1443
"200008_s_at" 21275 20875 7465 16066 19624
"200009_at" 17109 6540 3439 4683 14186
"200010_at" 17348 5647 2855 3999 13096
"200011_s_at" 856 3009 6169 5513 13606
"200012_x_at" 3413 19367 15617 4472 2355
"200013_at" 16069 5561 5674 4797 12161
"200014_s_at" 675 5766 5719 5125 17499
"200015_s_at" 15890 3149 7060 15161 14048
"200016_x_at" 20694 6166 9286 5342 2247
"200017_at" 16517 5513 9350 16127 1317
"200018_at" 2490 16967 9455 14824 1187
"200019_s_at" 2171 16776 16628 14943 1636
"200020_at" 2972 7614 3246 21795 19171
"200021_at" 3527 18355 9470 3317 1646
"200022_at" 3543 7207 9473 15035 14719
"200023_s_at" 19467 3060 13707 5655 12921
"200024_at" 2007 7343 6313 4196 12321
"200025_s_at" 2523 3551 14065 5192 1336
"200026_at" 2638 7542 9364 15970 11849
"200027_at" 2194 4767 14620 4619 14625
"200028_s_at" 15164 1402 18483 5784 17274
"200029_at" 1198 5651 16240 5600 12302
"200030_s_at" 14651 5880 6069 4234 14001
"200031_s_at" 14554 7894 9291 17152 1657
"200032_s_at" 3082 18434 9394 4760 11888
"200033_at" 17176 6363 7185 5572 1983
"200034_s_at" 2977 7335 3445 16119 11638
"200035_at" 157 7396 6264 21431 20639
"200036_s_at" 1349 18205 16468 3930 12422
"200037_s_at" 14603 3730 4716 3828 13740
"200038_s_at" 14896 5957 9361 5038 12912
"200039_s_at" 3351 7092 14155 3817 15037
"200040_at" 18578 4940 5249 15992 14030
"200041_s_at" 2740 16825 6172 3632 15387
"200042_at" 2450 4866 14578 16137 17664
"200043_at" 16226 737 1150 2863 12744
"200044_at" 17002 5276 14376 14914 16173
"200045_at" 18625 18073 14189 14748 19057
"200046_at" 930 2290 19736 4904 12329
"200047_s_at" 15996 2941 5923 3180 11816
"200048_s_at" 3781 6148 6401 3812 12424
"200049_at" 1980 17084 16249 18725 18915
"200050_at" 20046 3617 21209 19320 16749
"200051_at" 18142 16897 15458 19380 12697
"200052_s_at" 2518 7288 6054 5183 15773
"200053_at" 19671 22035 4480 21468 16933
"200054_at" 756 2158 18717 1883 20540
"200055_at" 14538 3101 6227 4255 16422
"200056_s_at" 15545 2599 17808 17058 14016
"200057_s_at" 1665 6638 16829 5474 12919
"200058_s_at" 14997 4379 14071 5724 16883
"200059_s_at" 19772 5758 16477 4204 14615
"200060_s_at" 17919 2285 14968 5280 16269
"200061_s_at" 14747 17746 9321 4544 1300
"200062_s_at" 1271 18845 9308 5687 2084
"200063_s_at" 15965 17124 9268 4466 1428
"200064_at" 20254 5009 5343 15737 14414
"200065_s_at" 18638 6751 6238 16898 14499
"200066_at" 18104 20798 5126 3642 14370
"200067_x_at" 1305 8206 13841 4297 15448
"200068_s_at" 18763 2488 6131 16105 14137
"200069_at" 16210 7995 19318 17436 21324
"200070_at" 1140 19760 16791 4034 21219
"200071_at" 19265 898 17196 17272 19823
"200072_s_at" 21758 7291 5573 17203 15330
"200073_s_at" 19447 790 3686 15785 15545
"200074_s_at" 3186 7583 7353 3425 13919
"200075_s_at" 345 7529 5653 15700 18518
"200076_s_at" 15840 5717 3646 16864 21220
"200077_s_at" 18325 4302 6570 16073 12638
"200078_s_at" 2534 7890 13666 16948 16016
"200079_s_at" 14893 18778 6064 15955 17429
"200080_s_at" 17057 6377 4249 2608 1349
"200081_s_at" 15276 6305 4437 4966 15642
"200082_s_at" 16049 17416 6945 14935 12327
"200083_at" 16381 3602 5570 1285 15884
"200084_at" 17804 5359 7161 3724 16828
"200085_s_at" 3465 18013 14837 18817 14519
"200086_s_at" 2394 17469 14630 5604 17648
"200087_s_at" 14597 3136 1965 5557 17454
"200088_x_at" 3418 17619 9157 5323 12890
"200089_s_at" 14521 6956 6281 3974 11507
"200090_at" 727 6433 7493 17415 21736
"200091_s_at" 15341 5875 2361 4444 587
"200092_s_at" 3273 18558 9535 5128 508
"200093_s_at" 2747 3800 6722 15664 12839
"200094_s_at" 3321 5566 16394 14772 14542
"200095_x_at" 16015 17782 9323 4990 1838
"200096_s_at" 2672 3615 4970 3136 17976
"200097_s_at" 16563 3540 3432 16547 12333
"200098_s_at" 2201 7025 15661 3502 14893
"200099_s_at" 15888 7971 9410 19085 1837
"200593_s_at" 3741 20673 2046 17644 19733
"200594_x_at" 18845 4617 7457 15971 17916
"200595_s_at" 16915 1958 7138 5690 11907
"200596_s_at" 1652 6025 4004 14783 12767
"200597_at" 14536 21125 5239 19504 14185
"200598_s_at" 16882 20638 7479 17721 18278
"200599_s_at" 21495 5220 2475 5481 13163
"200600_at" 17270 3319 8538 13782 15138
"200601_at" 18601 20 13797 2209 1250
"200602_at" 21540 3693 937 2542 11920
"200603_at" 15313 3028 3913 14977 14331
"200604_s_at" 21693 18408 3342 4924 15870
"200605_s_at" 21356 3628 4911 16843 13613
"200606_at" 8677 1185 15917 1845 16494
"200607_s_at" 18064 18766 17552 16828 17555
"200608_s_at" 21216 4511 4745 5487 13343
"200609_s_at" 17154 17827 5514 20584 21573
"200610_s_at" 18443 4122 15765 2096 1441
"200611_s_at" 21055 5789 17534 17950 17862
"200612_s_at" 1007 731 18872 658 14424
"200613_at" 18401 7212 6503 16722 14936
"200614_at" 15756 4294 4392 3644 12925
"200615_s_at" 2005 17553 7208 16141 2291
"200616_s_at" 17072 18377 18060 4051 20368
"200617_at" 15403 1834 6918 16452 18060
"200618_at" 1993 3312 15198 16342 17265
"200619_at" 14811 1206 5493 17757 20057
"200620_at" 20447 6542 5977 15048 16222
"200621_at" 21081 889 18034 15199 14600
"200622_x_at" 16066 17550 17267 16890 21184
"200623_s_at" 1647 18760 17353 21221 11687
"200624_s_at" 21005 4132 6358 3370 14102
"200625_s_at" 1644 3747 4150 3953 16238
"200626_s_at" 955 5493 6016 14924 15240
"200627_at" 18227 7258 6078 3267 11718
"200628_s_at" 20206 20257 6884 19836 1101
"200629_at" 18537 19473 14039 17696 18196
"200630_x_at" 20111 5982 15125 4239 1769
"200631_s_at" 3554 1897 14128 3199 12632
"200632_s_at" 19955 5693 16809 21141 21007
"200633_at" 2313 17576 9328 15600 2179
"200634_at" 20209 2172 7401 4640 11960
"200635_s_at" 12657 17870 15797 16168 501
"200636_s_at" 12347 1819 15223 15637 14941
"200637_s_at" 10608 7270 18294 21302 16947
"200638_s_at" 21072 1999 4964 4106 14158
"200639_s_at" 3442 2043 2444 5143 17176
"200640_at" 15936 3472 5194 14818 2157
"200641_s_at" 22061 19086 5515 1813 20029
"200642_at" 2141 4921 6763 14759 14226
"200643_at" 21318 3073 1662 20219 12108
"200644_at" 20775 2253 14924 15037 14474
"200645_at" 17630 6151 4458 15271 16939
"200646_s_at" 16940 1481 5059 5579 18463
"200647_x_at" 17686 17507 14626 3503 12073
"200648_s_at" 22142 19478 14244 19735 12034
"200649_at" 15354 7741 13915 21308 20243
"200650_s_at" 15691 17400 4935 5306 1771
"200651_at" 17778 7460 9262 16416 2181
"200652_at" 18281 1136 14284 15107 18405
"200653_s_at" 16233 5930 7263 2115 12350
"200654_at" 17910 3306 15436 5797 11428
"200655_s_at" 18380 5325 4873 3382 12869
"200656_s_at" 17412 17820 3554 3349 17064
"200657_at" 1874 8037 14013 3913 12165
"200658_s_at" 18541 18357 3639 5332 17277
"200659_s_at" 16155 7523 4453 19474 18631
"200660_at" 17419 3283 6567 4102 15174
"200661_at" 18221 7771 4342 18365 18519
"200662_s_at" 3729 5818 5954 15621 14101
"200663_at" 14785 5456 18597 14814 12391
"200664_s_at" 21467 18844 19460 17575 16211
"200665_s_at" 10145 9533 12448 12299 920
"200666_s_at" 19218 1246 3590 15121 15831
"200667_at" 1437 7516 18300 17062 21170
"200668_s_at" 2409 18420 7109 4328 17500
"200669_s_at" 15791 18261 6637 15575 20027
"200670_at" 15739 4660 5136 5073 13863
"200671_s_at" 5502 22239 7142 14310 19948
