"inst_7510" "inst_7531" "inst_7536"
"1007_s_at" 554 14321 3205
"1053_at" 13625 17993 8324
"117_at" 5863 7701 12055
"121_at" 19224 10395 5068
"1255_g_at" 10341 7251 12822
"1294_at" 12019 1647 15353
"1316_at" 14813 21925 21421
"1320_at" 12188 6676 11688
"1405_i_at" 9815 20781 12956
"1431_at" 9632 22091 15244
"1438_at" 21857 20953 21389
"1487_at" 16996 9381 2794
"1494_f_at" 1266 10696 1061
"1598_g_at" 12474 17029 3961
"160020_at" 12362 22118 18858
"1729_at" 17651 19468 7086
"1773_at" 14658 13730 20682
"177_at" 9876 19970 6245
"179_at" 16321 18782 18714
"1861_at" 14198 8440 17950
"200000_s_at" 20524 16109 19588
"200001_at" 14743 11450 17620
"200002_at" 16319 2747 18505
"200003_s_at" 3680 3098 17640
"200004_at" 16267 9806 7333
"200005_at" 15616 10945 17302
"200006_at" 4519 9774 8977
"200007_at" 12587 9137 7760
"200008_s_at" 21158 15186 3548
"200009_at" 16978 8761 8146
"200010_at" 14925 8488 7934
"200011_s_at" 12629 13317 4614
"200012_x_at" 12805 1911 17762
"200013_at" 3571 9070 8796
"200014_s_at" 15921 10862 8226
"200015_s_at" 3620 11074 6363
"200016_x_at" 13053 11590 6262
"200017_at" 2480 2384 9382
"200018_at" 3008 3249 9404
"200019_s_at" 4422 2863 17686
"200020_at" 14089 13594 8316
"200021_at" 18080 3066 17865
"200022_at" 11989 3104 16902
"200023_s_at" 13466 11008 6713
"200024_at" 3862 8549 9112
"200025_s_at" 2579 8455 9718
"200026_at" 2900 2229 8717
"200027_at" 18215 11910 9215
"200028_s_at" 12401 8975 7231
"200029_at" 12314 8637 17197
"200030_s_at" 14095 3224 9743
"200031_s_at" 4242 1991 18196
"200032_s_at" 2124 2662 8878
"200033_at" 14536 9425 8058
"200034_s_at" 2453 2094 8334
"200035_at" 12630 16521 2775
"200036_s_at" 12473 9730 7720
"200037_s_at" 16020 9049 9554
"200038_s_at" 3741 3109 9427
"200039_s_at" 4445 12075 6335
"200040_at" 16153 11026 8692
"200041_s_at" 12495 12889 8930
"200042_at" 13676 11018 17193
"200043_at" 16630 9285 9654
"200044_at" 18896 15870 7028
"200045_at" 13450 13851 8855
"200046_at" 17345 14951 6622
"200047_s_at" 2544 9651 6520
"200048_s_at" 18045 10223 7688
"200049_at" 15404 10106 3450
"200050_at" 15879 14935 4722
"200051_at" 13294 9271 3600
"200052_s_at" 17408 11997 17685
