"inst_379" "inst_383" "inst_454"
"1007_s_at" 15498 18418 18801
"1053_at" 5549 15380 18505
"117_at" 642 21009 21328
"121_at" 15756 17833 16045
"1255_g_at" 9142 17768 5585
"1294_at" 5715 19838 13996
"1316_at" 16811 1659 838
"1320_at" 9358 8312 20371
"1405_i_at" 20632 8929 10767
"1431_at" 13358 1746 8025
"1438_at" 10590 19123 1681
"1487_at" 17548 18398 5098
"1494_f_at" 17765 19612 4177
"1598_g_at" 18394 4218 3369
"160020_at" 19663 18480 16841
"1729_at" 5926 14775 696
"1773_at" 2344 7539 4675
"177_at" 3260 15101 16546
"179_at" 21914 18116 5241
"1861_at" 6218 16189 3493
"200000_s_at" 4930 15512 15144
"200001_at" 15712 6676 3603
"200002_at" 17679 7526 19472
"200003_s_at" 7930 6388 15202
"200004_at" 6038 14016 19573
"200005_at" 6918 3404 15362
"200006_at" 7770 4241 19854
"200007_at" 17052 5130 3967
"200008_s_at" 15694 7125 16526
"200009_at" 6943 7671 17588
"200010_at" 4550 5368 5007
"200011_s_at" 16642 5270 4173
"200012_x_at" 3826 6825 3014
"200013_at" 5820 5241 14505
"200014_s_at" 5988 4816 18992
"200015_s_at" 2084 5205 4803
"200016_x_at" 4453 5584 4055
"200017_at" 5737 3079 16535
"200018_at" 15449 13980 14777
"200019_s_at" 18832 14785 17190
"200020_at" 3745 7220 16674
"200021_at" 17648 16414 5628
"200022_at" 6190 6389 15149
"200023_s_at" 3220 2870 16438
"200024_at" 15598 2720 5179
"200025_s_at" 7129 7219 17628
"200026_at" 6303 17394 2537
"200027_at" 6541 7453 14942
"200028_s_at" 6030 7391 3960
"200029_at" 18743 5249 16510
"200030_s_at" 6018 6752 14244
"200031_s_at" 16744 7673 17179
"200032_s_at" 6866 5918 17892
"200033_at" 4667 4877 6307
"200034_s_at" 7500 13863 15957
"200035_at" 19343 15259 4021
"200036_s_at" 16769 5019 17708
"200037_s_at" 7333 6573 18823
"200038_s_at" 16838 14620 14391
"200039_s_at" 17577 5725 6032
"200040_at" 3320 2767 17965
"200041_s_at" 7323 7347 20179
"200042_at" 19121 18786 20002
"200043_at" 7926 4545 2997
"200044_at" 17543 15209 15158
"200045_at" 19134 14362 4669
"200046_at" 4828 7518 16965
"200047_s_at" 3562 13933 2391
"200048_s_at" 6256 6794 6175
"200049_at" 2964 20705 14080
"200050_at" 6028 6521 15815
"200051_at" 6997 7084 16084
"200052_s_at" 7657 14358 17502
"200053_at" 1300 14353 4533
"200054_at" 18568 4538 6142
"200055_at" 16777 17790 3928
"200056_s_at" 1752 20684 19238
"200057_s_at" 6506 5468 14905
"200058_s_at" 6944 14589 15205
"200059_s_at" 749 3715 2763
"200060_s_at" 20093 14482 444
"200061_s_at" 6942 6637 5305
"200062_s_at" 7951 15491 6508
"200063_s_at" 7727 14032 5950
"200064_at" 4849 6176 1857
"200065_s_at" 19406 15404 5006
