"inst_2512" "inst_6074" "inst_6774"
"1007_s_at" 21169 4507 16750
"1053_at" 4613 16164 14691
"117_at" 12778 2124 14032
"121_at" 18524 19683 18620
"1255_g_at" 10206 5878 9172
"1294_at" 14369 16851 195
"1316_at" 3751 19430 508
"1320_at" 9497 18144 19585
"1405_i_at" 19150 10084 3305
"1431_at" 11306 13542 16279
"1438_at" 9185 19276 437
"1487_at" 16888 2095 15360
"1494_f_at" 2802 21738 1671
"1598_g_at" 21509 18685 1330
"160020_at" 21268 1835 574
"1729_at" 18308 21808 2886
"1773_at" 1044 21978 1591
"177_at" 11545 6459 11025
"179_at" 1492 12529 20688
"1861_at" 17818 15153 17841
"200000_s_at" 16583 4328 5812
"200001_at" 16893 17956 4228
"200002_at" 4519 3838 7220
"200003_s_at" 6321 6602 7236
"200004_at" 14812 4630 4100
"200005_at" 13470 13932 5509
"200006_at" 12149 11219 7367
"200007_at" 14440 12472 16331
"200008_s_at" 15307 19055 18263
"200009_at" 11491 12857 5940
"200010_at" 4677 12183 5260
"200011_s_at" 14284 12816 1818
"200012_x_at" 4462 12653 5863
"200013_at" 4271 10992 15666
"200014_s_at" 11953 11234 16281
"200015_s_at" 14503 13699 17854
"200016_x_at" 12090 6541 15927
"200017_at" 6406 6686 15087
"200018_at" 6399 6681 6292
"200019_s_at" 13665 11681 4018
"200020_at" 15869 15861 3357
"200021_at" 11789 6776 9941
"200022_at" 6332 6614 5177
"200023_s_at" 4626 10779 6015
"200024_at" 12166 4467 15375
"200025_s_at" 6398 6679 16334
"200026_at" 6489 6778 15014
"200027_at" 13315 13078 4168
"200028_s_at" 16691 16879 5569
"200029_at" 6360 2587 17049
"200030_s_at" 14912 13133 5461
"200031_s_at" 6391 6673 9762
"200032_s_at" 6410 6689 16223
"200033_at" 12581 4396 15065
"200034_s_at" 11392 4870 16120
"200035_at" 15542 17977 1441
"200036_s_at" 11303 3607 16551
"200037_s_at" 13959 4264 15808
"200038_s_at" 6470 6755 16744
"200039_s_at" 15335 13601 3436
"200040_at" 15687 13372 5888
"200041_s_at" 14659 11323 7446
"200042_at" 17239 13813 4685
"200043_at" 3690 3139 18904
"200044_at" 15145 12314 17498
"200045_at" 15380 19150 1976
"200046_at" 4259 12839 1963
"200047_s_at" 11386 11066 3998
"200048_s_at" 14569 4066 15587
"200049_at" 2674 11011 6583
"200050_at" 13989 19820 18397
"200051_at" 14443 17166 17169
"200052_s_at" 14531 14090 7034
"200053_at" 21360 19512 16877
"200054_at" 15304 2684 5301
"200055_at" 14623 14991 14741
"200056_s_at" 4660 11563 19831
"200057_s_at" 11341 13666 6775
"200058_s_at" 11582 4167 15695
"200059_s_at" 3744 10855 16020
"200060_s_at" 16510 13245 7129
"200061_s_at" 6389 6671 9760
"200062_s_at" 6307 6586 9617
"200063_s_at" 6435 6710 9836
"200064_at" 3891 11641 4902
"200065_s_at" 13474 12926 6837
"200066_at" 3474 20021 16009
"200067_x_at" 12975 4352 15921
"200068_s_at" 14194 12281 4059
"200069_at" 17793 16165 4488
"200070_at" 13991 4460 20992
"200071_at" 13216 14631 6464
"200072_s_at" 15278 14395 6122
"200073_s_at" 12922 11819 20104
"200074_s_at" 11308 3535 16908
"200075_s_at" 13232 11462 18485
