"inst_262" "inst_452" "inst_453" "inst_503" "inst_2377" "inst_5049" "inst_5468" "inst_7409"
"200050_at" 20632 2570 16654 3010 4357 3969 4736 1675
"200051_at" 13981 20162 4645 17553 16796 17492 20001 18875
"200052_s_at" 17995 3771 18147 4364 19182 16119 15841 19490
"200053_at" 13036 16278 4812 20199 18041 14059 2641 14163
"200054_at" 17909 1422 2207 4727 16738 12612 3845 20944
"200055_at" 2268 7789 1629 16523 13290 5174 16617 14718
"200056_s_at" 21185 565 19094 4803 18405 18750 19329 18283
"200057_s_at" 6686 5982 15265 6478 12113 12156 4428 13942
"200058_s_at" 14206 14800 19637 16526 17942 5363 5188 13793
"200059_s_at" 13993 2178 14149 5376 12616 15574 14112 16259
"200060_s_at" 14342 7003 2176 4614 20098 16062 5436 18131
"200061_s_at" 11073 16980 15501 5590 6791 7811 3669 14336
"200062_s_at" 5890 7840 13804 4039 6966 7719 8466 13727
"200063_s_at" 12525 7389 16952 15593 15406 7864 14825 15084
"200064_at" 3272 5971 2293 6585 15758 12875 15325 13796
"200065_s_at" 6403 2477 16161 6296 12790 12706 17816 14072
"200066_at" 18129 6173 13513 14487 17601 19814 17379 13851
"200067_x_at" 15250 14758 14381 18210 16632 14939 14857 14754
"200068_s_at" 5056 5089 16998 16091 15900 3045 13722 15218
"200069_at" 14920 1088 20978 21443 18397 12427 14219 15235
"200070_at" 14287 1907 18411 15944 16920 18408 21184 2446
"200071_at" 16374 947 20088 2083 21121 15415 17270 4668
"200072_s_at" 17755 17315 2431 3784 17596 14236 13739 17519
"200073_s_at" 20826 1832 21218 6267 14627 16630 13987 15258
"200074_s_at" 12955 5708 16015 8007 14150 14276 16084 13705
"200075_s_at" 14600 3593 3036 2959 14940 17604 15338 17871
"200076_s_at" 3825 19531 1080 1678 17759 15218 17548 15161
"200077_s_at" 13636 5980 12848 15338 12085 12958 4424 14720
"200078_s_at" 14467 6898 16486 7704 17692 13909 13676 16843
"200079_s_at" 6721 14871 15287 7553 12534 14292 5884 14074
"200080_s_at" 6690 15521 21983 6535 12602 2456 4520 15037
"200081_s_at" 14134 5173 15224 14195 13379 15689 15359 13684
"200082_s_at" 12224 15033 3498 2346 4274 13373 15602 14609
"200083_at" 17078 4953 14985 3598 17219 4622 15313 17010
"200084_at" 11865 1833 20447 18621 13513 15967 15233 17930
"200085_s_at" 13710 7009 19526 14975 15617 12461 17487 17446
"200086_s_at" 17065 4296 17104 4114 18067 15516 16414 15127
"200087_s_at" 15505 5318 16542 15175 13743 4285 4558 3441
"200088_x_at" 12915 7850 4614 16484 6870 5672 5740 13658
"200089_s_at" 16345 5584 17704 5008 13008 15850 16329 18892
"200090_at" 16263 4517 13997 5447 19447 11961 20808 14050
"200091_s_at" 18203 2562 20333 5189 13090 18793 16847 16535
"200092_s_at" 13946 17101 16062 6272 13645 4898 4544 14462
"200093_s_at" 16946 4207 16050 14805 18276 15964 15238 3243
"200094_s_at" 6282 5935 1923 16065 12264 14786 13465 13699
"200095_x_at" 12316 14986 14244 16163 6911 7912 6627 13667
"200096_s_at" 15319 7552 18510 4957 19502 21339 20069 18755
"200097_s_at" 16115 6118 12822 6642 13480 11751 4852 15912
"200098_s_at" 14603 1723 13321 16042 19011 12339 5311 15782
"200099_s_at" 15113 7127 19629 5568 6837 12981 5258 2369
"200593_s_at" 11824 6631 14746 5868 3390 16928 16225 17654
"200594_x_at" 4241 3150 3948 5782 16660 3521 6277 3187
"200595_s_at" 18165 3634 19791 6636 18162 15740 14950 3913
"200596_s_at" 5087 760 17075 16368 12580 13208 4266 16426
"200597_at" 19096 1297 13579 4340 4429 2271 20782 2720
"200598_s_at" 16058 2486 12799 4150 16989 17110 6381 4614
"200599_s_at" 4767 807 20412 3450 16443 5550 3784 13714
"200600_at" 8619 3272 7584 3991 18377 5252 821 6287
"200601_at" 22035 6644 21060 675 18334 5723 18494 3205
"200602_at" 19627 1688 21489 14304 20169 20251 16415 15795
"200603_at" 19736 4863 4722 7175 15902 16399 14336 15077
"200604_s_at" 3476 6918 14652 17551 20639 19828 14019 18627
"200605_s_at" 5267 2399 5205 14786 12918 19656 5532 15220
"200606_at" 13025 5646 18444 17411 10874 17304 3341 2944
"200607_s_at" 13521 14783 2150 2723 20568 14645 3039 15433
"200608_s_at" 16580 852 17615 17402 14359 14979 5659 17338
"200609_s_at" 19396 3982 1263 17643 12183 3492 14781 13717
"200610_s_at" 14177 5782 18177 20415 16302 5401 17086 3563
"200611_s_at" 5970 17579 16864 7534 17694 14290 15580 15951
"200612_s_at" 1630 15422 3780 5588 15435 4939 22270 14331
"200613_at" 14477 15325 4197 16313 18340 13197 6507 15645
"200614_at" 6472 7523 15621 17078 14378 13504 14820 4571
"200615_s_at" 3913 2939 5259 16675 3528 20498 21478 16792
"200616_s_at" 3417 15376 3052 18541 12344 3679 16156 14633
"200617_at" 14386 6108 13928 6939 15762 5771 4970 13937
"200618_at" 5172 1914 19253 5059 16987 1615 16622 14485
"200619_at" 6704 662 4980 20365 20541 13002 15752 3574
"200620_at" 6823 2087 860 16468 21320 17118 16346 19965
"200621_at" 5715 2936 17562 7597 19220 14675 13895 3604
"200622_x_at" 5679 7087 4086 14285 15424 19976 20997 18764
"200623_s_at" 300 6906 17375 20679 19228 17148 19234 18665
"200624_s_at" 3915 2441 14336 21766 21090 19413 19239 15858
"200625_s_at" 18065 2543 19361 1805 17879 15955 15130 14138
"200626_s_at" 16016 1204 16257 19865 18168 5244 5150 14299
"200627_at" 6241 5351 16048 15908 13933 16241 5505 4117
"200628_s_at" 4110 985 4756 19825 16860 21217 4431 4624
"200629_at" 20496 19780 17512 18718 19203 14078 15035 19019
"200630_x_at" 1004 17267 12787 14928 17592 4540 2863 2703
"200631_s_at" 16215 16812 18322 14941 14878 4169 6249 16368
"200632_s_at" 11174 7318 13053 7989 20206 4528 17077 1937
"200633_at" 5138 7756 14340 17220 4653 7810 5319 14291
"200634_at" 4318 7192 18621 19456 4411 12384 17420 15881
"200635_s_at" 5612 17866 18054 18815 9431 11859 21127 15033
"200636_s_at" 15917 6978 12828 5006 5133 19539 18371 16027
"200637_s_at" 3065 5338 15553 15031 7958 12115 21172 828
"200638_s_at" 12523 6986 14122 7488 17133 16697 14974 15980
"200639_s_at" 1726 2266 13142 3710 18999 18488 18219 4287
"200640_at" 2928 1845 19657 7444 15750 4776 13867 14707
"200641_s_at" 4943 2868 15572 14599 4476 18113 3754 16534
"200642_at" 11715 4340 15489 3937 13310 15636 13900 16853
"200643_at" 5299 15253 3342 1878 13917 17269 3782 21438
"200644_at" 6477 16635 2094 4561 15418 17351 18426 14753
"200645_at" 6894 14791 19332 19490 3993 12502 19960 18632
"200646_s_at" 12449 7417 15480 6279 4322 15104 2974 21466
"200647_x_at" 13937 7577 17035 14576 13421 16887 4585 18447
"200648_s_at" 6467 2727 4013 2540 21323 21014 4723 21791
"200649_at" 1978 19076 14342 16245 14385 3750 1873 4527
"200650_s_at" 6415 7309 15061 7912 16460 7686 13524 14153
"200651_at" 6796 3687 14695 6930 3733 14252 14765 3531
"200652_at" 19941 3592 18958 5532 16000 17490 20372 4109
"200653_s_at" 18093 15305 19927 17162 17044 15291 14600 17864
"200654_at" 11353 7609 15546 3778 17300 4168 4106 13863
"200655_s_at" 14199 5737 16505 18487 20102 17933 4407 15317
"200656_s_at" 11662 4031 12945 14348 14492 16703 14101 15238
"200657_at" 6582 6546 13057 6496 16691 5116 5789 4603
"200658_s_at" 16611 14761 19470 17908 19891 18665 17876 18074
"200659_s_at" 18892 16728 14624 20600 13818 16564 16204 3963
"200660_at" 3910 5849 19729 15836 13633 16354 16077 19674
"200661_at" 6138 17781 15078 7766 12333 12410 16688 18611
"200662_s_at" 16988 4085 18218 18880 12685 15228 4085 15518
"200663_at" 5772 5702 3149 5392 3969 12594 15221 18882
"200664_s_at" 3929 6130 14827 14966 13159 19693 3141 18937
"200665_s_at" 7187 18395 5906 5987 6143 11461 11183 7257
"200666_s_at" 3826 6060 4855 7134 17349 12308 17361 3554
"200667_at" 14459 6756 17307 2439 20076 13569 14768 17141
"200668_s_at" 11611 889 15446 5595 13140 17256 16466 15748
"200669_s_at" 12847 764 19275 2351 16067 14960 4857 17708
"200670_at" 12625 2021 4774 6420 14869 16832 15758 18415
"200671_s_at" 260 16 18640 6828 17429 21842 22067 123
"200672_x_at" 4007 15664 221 5152 12770 14349 20401 3530
"200673_at" 14508 7863 16806 5899 15926 5753 5853 15882
"200674_s_at" 6030 5285 3390 7548 3386 5163 5993 4514
"200675_at" 4193 593 16738 7944 16371 20033 4224 17275
"200676_s_at" 12695 16792 16041 2932 21865 17970 16557 21147
"200677_at" 11922 6872 2667 17289 20447 12636 3552 16172
"200678_x_at" 11999 17601 14452 15234 18337 12922 17386 18264
"200679_x_at" 12879 7229 17271 2883 19388 4581 16940 13919
"200680_x_at" 12144 3195 4815 17769 3844 3212 5459 4187
"200681_at" 14078 2984 2912 16587 4614 13615 15010 15208
"200682_s_at" 14132 6089 17515 14461 14311 17982 18357 18597
"200683_s_at" 15731 2966 4598 14362 17309 20504 3557 3646
"200684_s_at" 12277 15879 19536 7278 15913 18402 18346 16851
"200685_at" 20408 10127 6492 9149 12669 4439 19521 15566
"200686_s_at" 16357 7696 18059 5971 16528 20951 4172 3650
"200687_s_at" 18194 3808 17681 6720 14223 19520 4588 16071
"200688_at" 16241 17136 20116 15887 3887 2767 4693 1950
"200689_x_at" 5904 5247 2379 7661 4214 5220 6075 13916
"200690_at" 2685 19120 20690 1069 2111 17459 17375 2346
"200691_s_at" 16566 4002 18191 15210 14481 15837 4375 14699
"200692_s_at" 14985 7096 20695 17306 18980 18696 17143 16699
"200693_at" 11574 5755 16822 7168 17691 13516 5322 15275
"200694_s_at" 15593 2565 3248 18231 2740 13549 19845 17102
"200695_at" 11313 15374 14662 6368 12253 4827 5480 15723
"200696_s_at" 16218 20624 20235 14541 15121 4724 21703 17254
"200697_at" 5216 6914 4196 16968 18656 12744 14157 17205
"200698_at" 13560 2896 20531 19820 12890 15823 6456 17759
"200699_at" 11452 15027 3133 3476 20886 4995 18453 18199
"200700_s_at" 2960 2618 14137 16983 14121 16178 17472 16053
"200701_at" 4431 7077 4088 7476 16900 14758 3888 14698
"200702_s_at" 642 2717 4303 3950 1744 13106 18041 4020
"200703_at" 12350 4844 391 17668 12617 14525 17125 17422
"200704_at" 13401 20417 18382 15356 17862 4576 5421 3318
"200705_s_at" 15060 6971 13441 15152 14675 18272 14363 13606
"200706_s_at" 1667 7395 2727 21214 13114 20224 16773 21053
"200707_at" 5309 18246 15963 19677 14503 12670 19552 3682
"200708_at" 4752 1315 13404 3296 14606 13954 15516 13803
"200709_at" 13091 18905 15418 6736 16373 15344 14984 16993
"200710_at" 15642 3356 19750 14179 4101 2025 13392 21831
"200711_s_at" 11101 17321 16032 5814 12641 19728 14065 16227
"200712_s_at" 13453 6009 16412 17882 4505 21779 16870 20212
"200713_s_at" 12846 15568 3921 7794 16603 4049 5382 17060
"200714_x_at" 3327 15367 5040 2790 20794 3507 16496 4504
"200715_x_at" 12928 4360 16308 18244 16549 4092 4582 14745
"200716_x_at" 6378 15180 559 15318 6776 13223 15974 13670
"200717_x_at" 11191 5669 3477 14606 6827 7808 13941 4258
"200718_s_at" 19140 5769 18674 5114 17257 12352 5479 3827
"200719_at" 12627 1822 4510 15846 18941 15231 6024 18384
"200720_s_at" 14577 14826 13782 8022 13738 18287 6001 15749
"200721_s_at" 15044 16077 12896 4433 19266 12891 13692 17438
"200722_s_at" 3403 5871 5361 16662 16248 21719 2023 14765
"200723_s_at" 13208 7431 20134 17124 15807 18429 6114 17393
"200724_at" 1808 19229 4167 15669 401 20906 21996 1716
"200725_x_at" 12395 16625 4081 14798 14548 4373 5866 15459
"200726_at" 15864 1348 19570 19015 16370 16431 14904 19528
"200727_s_at" 1039 15431 16641 21270 18965 17650 5080 17666
"200728_at" 5745 7814 13153 18798 18052 17239 16971 19907
"200729_s_at" 17517 2536 17948 15206 15995 13434 2823 16418
"200730_s_at" 3564 810 14024 7461 14609 15184 3083 19690
"200731_s_at" 3895 2402 5090 19127 19828 20473 4984 17202
"200732_s_at" 14842 19407 1913 14201 20843 11771 19662 17401
"200733_s_at" 21917 854 4901 636 19652 20413 4015 19720
"200734_s_at" 4461 17440 17487 6030 13388 16311 15976 17702
"200735_x_at" 12048 5848 16237 14481 6757 4899 15468 4251
"200736_s_at" 9245 7745 6821 16666 14111 13602 8056 7328
"200737_at" 6449 6789 17319 6175 18970 17321 16901 18589
"200738_s_at" 6236 6050 16404 16413 16292 14664 6116 15817
"200739_s_at" 6232 18298 14908 19799 2250 20336 5209 19779
"200740_s_at" 14853 4192 18236 4754 14793 13543 5501 13996
"200741_s_at" 6915 5754 17849 3124 6862 12696 13519 13898
"200742_s_at" 2124 16841 20913 5778 19288 15533 13745 1974
"200743_s_at" 17658 4958 18775 16770 15105 13806 14257 3794
"200744_s_at" 3580 5790 12915 18594 18307 19097 14947 17171
"200745_s_at" 4066 2371 2309 19258 14777 5306 4476 18232
"200746_s_at" 14051 3995 17737 15052 15849 15193 15206 19250
"200747_s_at" 20665 6350 13409 429 19296 2443 18183 15378
"200748_s_at" 14507 7014 5082 2146 16944 13994 14465 14155
"200749_at" 18240 1364 16593 16652 13812 15982 13402 16787
"200750_s_at" 12406 5633 13670 16013 15093 12868 15320 15455
"200751_s_at" 17203 2802 21190 2655 15966 20591 16794 15955
"200752_s_at" 14125 18330 3035 21526 13237 15852 15547 18778
"200753_x_at" 19543 4601 13398 17328 16951 18983 13560 20020
"200754_x_at" 15772 4391 1536 19509 13564 4742 5132 14222
"200755_s_at" 11508 1655 16994 4923 13779 15463 2749 14998
"200756_x_at" 2979 5278 17531 7856 16662 19744 16489 20823
"200757_s_at" 14400 15702 4723 19805 4106 4642 2487 14683
"200758_s_at" 4676 17329 15077 5929 3738 16789 18490 4598
"200759_x_at" 12384 19424 16983 3980 15260 1279 3648 21093
"200760_s_at" 14994 5002 16611 17486 15804 13885 16285 17504
"200761_s_at" 5698 4349 5221 15236 20307 18220 14576 17942
"200762_at" 17444 2456 20688 3248 15317 5228 15093 17743
"200763_s_at" 6362 3568 13682 5852 6773 12233 14841 4183
"200764_s_at" 11791 11803 17174 6122 2939 463 17445 19955
"200765_x_at" 11684 12975 3623 15763 8838 7676 13394 14866
"200766_at" 5671 7797 14294 5384 21422 2133 17203 19859
"200767_s_at" 3778 19870 2577 6836 13843 16423 19530 14144
"200768_s_at" 21112 5333 12975 4570 18751 4755 3726 14466
"200769_s_at" 6275 6214 1712 21587 19059 21489 14241 18118
"200770_s_at" 12355 1902 16781 5915 14207 21413 3507 20260
"200771_at" 14956 15498 4885 5225 16862 5284 3056 16165
"200772_x_at" 4385 18835 2009 16032 3315 11917 17624 13753
"200773_x_at" 14595 3543 16622 15336 3832 13728 4729 3145
"200774_at" 6237 4913 4322 18077 16329 13996 13683 13728
"200775_s_at" 11707 4584 19897 3864 15267 3524 3864 18567
"200776_s_at" 18071 1087 20639 4346 19441 20514 17653 17246
"200777_s_at" 14665 4043 20205 1971 12382 15647 16697 16935
"200778_s_at" 4520 3555 4371 3405 18629 18170 4099 16056
"200779_at" 14815 3294 17261 772 12618 14569 6062 4720
"200780_x_at" 4788 15824 3831 17339 12408 12408 6360 3412
"200781_s_at" 5635 5742 16026 16688 3761 12319 15011 3508
"200782_at" 4080 15011 14766 19289 14733 5408 15760 14229
"200783_s_at" 22198 3707 20133 22197 13734 17190 6523 19584
"200784_s_at" 7639 9480 8010 14667 7479 21526 7290 6221
"200785_s_at" 3370 100 16208 489 10562 6671 7149 6345
"200786_at" 11578 2730 18021 6877 16188 14074 5946 18801
"200787_s_at" 5867 4123 17273 4776 18575 19146 21530 20076
"200788_s_at" 14231 5044 19118 16552 15792 17547 18400 3603
"200789_at" 13051 4543 3089 6542 20610 20012 21239 19129
"200790_at" 17471 18163 16474 2699 15394 12725 5775 16021
"200791_s_at" 2098 818 13144 15015 16307 19210 16137 15562
"200792_at" 17105 4852 17298 2590 14436 12097 6433 14172
"200793_s_at" 20128 20607 19300 1541 4637 18093 14319 14477
"200794_x_at" 4756 7093 16571 4440 16419 20317 4593 13726
"200795_at" 5562 979 1319 20432 4451 7403 3464 2833
"200796_s_at" 2207 7198 3285 15952 888 21631 13687 20369
"200797_s_at" 14835 18857 1707 14374 19081 3371 17658 14936
"200798_x_at" 4589 15641 14543 15521 3647 20786 3469 16738
"200799_at" 11437 2096 14986 3664 8251 4597 15293 4314
"200800_s_at" 11339 2628 478 21552 12327 2407 6501 19307
"200801_x_at" 4743 17479 1694 18250 4291 7690 19002 4002
"200802_at" 14840 7761 5212 5143 14112 14668 19071 16709
"200803_s_at" 6230 19681 13428 4958 15843 17424 14341 15914
"200804_at" 5898 4056 4606 7353 16511 14298 13572 18388
"200805_at" 12923 17829 4511 14838 21436 17795 16280 20135
"200806_s_at" 11240 4010 4994 7404 19086 4620 5375 15201
"200807_s_at" 13315 4540 15062 14205 4520 5722 5944 3605
"200808_s_at" 3550 15777 19909 17885 16154 14146 19292 16525
"200809_x_at" 13895 7212 14767 7219 4592 12310 5492 3694
"200810_s_at" 14678 4427 17758 14655 19869 14359 15101 16820
"200811_at" 11929 15012 17691 7456 20519 13963 15023 19272
"200812_at" 5486 3685 13076 19463 18418 15303 15398 14648
"200813_s_at" 5344 19987 17018 16099 3247 20770 21960 18728
"200814_at" 19705 7116 1500 5019 17766 17215 17008 15013
"200815_s_at" 1150 18933 15091 18579 18623 5838 17650 18220
"200816_s_at" 5020 15242 768 5836 15374 18182 4192 13933
"200817_x_at" 6155 7854 2950 3462 6831 7702 8460 13833
"200818_at" 14974 14990 18089 14753 12675 13840 4592 4089
"200819_s_at" 5976 5775 2453 6581 4065 13903 15248 4671
"200820_at" 14484 2672 1630 3492 17374 16537 5796 18032
"200821_at" 16350 241 22223 18636 12725 12655 15329 4009
"200822_x_at" 5643 3759 12943 17477 12634 3433 15450 16742
"200823_x_at" 16561 6833 3782 15010 2686 3764 16022 19827
"200824_at" 15712 16490 2581 7629 21297 17584 10479 1916
"200825_s_at" 3509 257 1989 1341 2525 4818 4937 2980
"200826_at" 14986 14864 16078 5770 13504 14380 15566 4472
"200827_at" 4042 7385 1735 1431 21212 4407 2349 3544
"200828_s_at" 17473 14982 17920 8027 17387 20476 16619 19744
"200829_x_at" 5338 6773 20163 6593 14138 12883 17510 3343
"200830_at" 18019 6042 16751 5556 16890 4547 4483 18041
"200831_s_at" 1128 15877 644 3392 3531 3242 15688 15098
"200832_s_at" 5481 2142 4212 3773 3009 2352 4016 2308
"200833_s_at" 14324 1511 16022 15972 12902 13819 15988 15460
"200834_s_at" 13276 15018 13774 5576 6872 7752 14248 4659
"200835_s_at" 8052 16395 7592 13104 22182 14819 1045 16789
"200836_s_at" 2395 5183 3552 5097 22266 1719 20477 22133
"200837_at" 11718 3525 1414 7159 20456 15771 3983 16464
"200838_at" 16798 5559 17860 20093 12808 19136 19743 20761
"200839_s_at" 5725 2743 13216 6416 13716 15421 13701 19617
"200840_at" 13507 5986 5499 5571 12846 3961 6248 13720
"200841_s_at" 3499 246 17950 18108 17615 5747 3954 18152
"200842_s_at" 2217 1015 14629 18048 20324 15225 18029 18392
"200843_s_at" 14551 4523 15960 3809 12523 5773 16693 14082
"200844_s_at" 2197 6441 15159 16925 14270 5310 14981 4667
"200845_s_at" 13217 2687 13905 18635 19102 5003 13952 18585
"200846_s_at" 13515 4269 14136 17130 17741 17646 14424 17377
"200847_s_at" 20129 20069 21567 3743 20084 3907 5535 19430
"200848_at" 3667 7414 13659 4806 19837 19643 18789 14501
"200849_s_at" 2984 7790 14954 6761 4604 5316 5497 19267
"200850_s_at" 7011 17593 16244 4963 17200 12021 15175 14178
"200851_s_at" 6005 1474 16656 17672 19123 12842 3166 4687
"200852_x_at" 12438 17192 14950 17122 19234 19584 20498 16107
"200853_at" 15670 5788 4987 5826 17810 15456 15087 14841
"200854_at" 18975 1381 19225 18943 1727 18440 15321 2487
"200855_at" 2729 17875 4611 16414 1978 16094 16393 2071
"200856_x_at" 13679 18742 1029 7435 3653 20412 17781 3136
"200857_s_at" 5141 5204 13933 7210 20136 2005 2503 15746
"200858_s_at" 17793 3977 17809 6773 13103 17389 19194 14813
"200859_x_at" 11531 6610 15657 4122 12166 5384 16267 16086
"200860_s_at" 6283 4582 13248 5265 14360 12068 15697 3765
"200861_at" 5647 15873 4593 19738 19289 4693 19185 3533
"200862_at" 5704 18354 1914 4559 18714 4333 5677 14514
"200863_s_at" 12315 6912 15186 7376 13335 13271 14211 13604
"200864_s_at" 19797 1014 17936 4307 14863 20475 17206 20592
"200865_at" 8274 10483 10953 11701 11547 342 5557 6642
"200866_s_at" 13033 5117 5386 14252 18892 14043 6544 16255
"200867_at" 17073 6076 17644 3716 17805 12022 18974 15338
"200868_s_at" 3563 16387 13620 7475 1774 20737 3712 18641
"200869_at" 17097 17599 15988 17958 6734 15630 5910 14980
"200870_at" 12824 5206 14757 4469 13276 18510 4272 13702
"200871_s_at" 20603 4901 14571 16068 19078 13431 13637 15313
"200872_at" 11843 15282 1424 6885 1649 12480 14117 13657
"200873_s_at" 14162 3185 4431 18751 14738 15034 5774 14358
"200874_s_at" 6573 17855 3658 16185 15725 18149 4203 21656
"200875_s_at" 17246 6347 13771 16641 13518 14912 17502 18033
"200876_s_at" 13369 2026 20257 5856 14009 13472 14417 14919
"200877_at" 13073 4145 17256 3910 19773 14991 14441 14275
"200878_at" 16207 884 22123 21716 11308 3379 17683 3033
"200879_s_at" 1135 3033 20640 20184 9297 21490 7552 2959
"200880_at" 12004 4226 16554 17058 15261 12301 15426 17988
"200881_s_at" 11882 3538 5485 5387 15409 20418 15344 19191
"200882_s_at" 18437 15575 12949 2838 14192 14766 17207 16649
"200883_at" 17769 7553 2595 7154 4063 19014 17439 20764
"200884_at" 4052 16032 2837 510 21980 12088 4719 22077
"200885_at" 12992 18165 21445 18876 16029 15899 20312 15835
"200886_s_at" 14097 5988 3504 4548 13582 16009 15121 16371
"200887_s_at" 15325 3677 15893 15886 18564 13625 6459 14233
"200888_s_at" 20720 15206 14195 17161 12829 16326 15513 18190
"200889_s_at" 12669 3871 4572 6872 16232 17515 14827 19837
"200890_s_at" 4703 2223 19307 6219 18573 19911 6154 18098
"200891_s_at" 19103 254 18713 17680 20833 20184 15603 4100
"200892_s_at" 15679 3147 21403 5658 18904 16746 14795 19701
"200893_at" 19277 16702 15937 15134 14153 18673 14385 17731
"200894_s_at" 4940 14939 16617 1675 19870 20425 6234 19360
"200895_s_at" 16873 1686 943 6708 16572 16291 16263 4257
"200896_x_at" 13146 5075 15713 14465 17169 11831 16621 3483
"200897_s_at" 17332 6865 16173 4348 14245 18196 3589 2691
"200898_s_at" 5982 1397 13790 3262 12086 19731 17757 19954
"200899_s_at" 16133 7383 3399 2087 16124 16413 6326 13695
"200900_s_at" 4588 3064 13749 19433 13847 18511 17827 19616
"200901_s_at" 16939 6421 20099 18508 17077 18419 18189 20150
"200902_at" 20959 15090 21584 14222 15561 16548 16590 18551
"200903_s_at" 15475 4752 17980 18113 12899 3469 17695 18012
"200904_at" 1073 1187 21538 1682 18544 11798 21878 855
