"inst_1138" "inst_2323" "inst_2362" "inst_3779" "inst_3860" "inst_3971" "inst_4336"
"204181_s_at" 22204 16925 19738 3797 7969 2519 1127
"204182_s_at" 1659 16614 18377 3293 439 18549 21676
"204183_s_at" 17616 5180 3671 18523 21886 3806 22267
"204184_s_at" 12004 18828 15066 4815 18425 4562 5164
"204185_x_at" 450 9320 16543 12626 3654 18374 1494
"204186_s_at" 584 4183 12407 17298 5885 4820 6893
"204187_at" 18304 2172 11847 12516 19530 14008 2031
"204188_s_at" 334 17309 6003 3554 2117 17245 8628
"204189_at" 22004 19986 9168 4622 11774 4223 20224
"204190_at" 21036 6792 2910 21037 8308 16258 5949
"204191_at" 10201 5686 1050 18288 11038 11893 1174
"204192_at" 15960 15851 14936 11178 14660 9544 8070
"204193_at" 20887 21249 16269 1915 4015 3097 15415
"204194_at" 4994 1987 15162 13187 3633 13866 19666
"204195_s_at" 1027 1469 22011 20007 6140 1577 2738
"204196_x_at" 18970 17254 1673 11165 14578 6949 374
"204197_s_at" 9931 298 17043 15626 21870 2096 19527
"204198_s_at" 13798 484 17463 20237 16404 8856 8887
"204199_at" 16129 19627 4113 565 9803 17372 873
"204200_s_at" 11010 963 4456 5349 6476 17476 5745
"204201_s_at" 20574 3155 2343 4831 7911 5600 4468
"204202_at" 17563 20687 19047 18099 5911 3643 20137
"204203_at" 2591 17438 16561 3721 9224 11850 540
"204204_at" 1641 4266 1855 20311 1595 5260 5742
"204205_at" 9634 13262 9875 22107 17041 9815 4335
"204206_at" 21816 17053 21390 13499 11201 15102 4065
"204207_s_at" 7748 2747 19179 19722 5496 17261 6928
"204208_at" 22232 18620 19767 14184 4332 15045 19191
"204209_at" 1575 8468 17125 16189 5301 13430 16630
"204210_s_at" 1960 1492 5314 15359 4311 4893 19493
"204211_x_at" 2500 20567 21797 12667 1980 3972 17503
"204212_at" 643 2903 15946 2935 10415 15072 5084
"204213_at" 18940 19013 10989 366 11616 20577 14941
"204214_s_at" 6676 21547 3060 16783 19524 19196 1445
"204215_at" 1099 6416 16523 18079 7013 5590 16065
"204216_s_at" 20439 4839 2865 19930 8098 11455 18749
"204217_s_at" 12121 1488 7599 1777 950 5421 18950
"204218_at" 20910 8563 15172 15522 20776 4471 17676
"204219_s_at" 6503 8791 12842 16406 8689 19427 4192
"204220_at" 14539 12639 17140 8365 12758 7769 10153
"204221_x_at" 9567 2374 146 6100 19639 20835 21631
"204222_s_at" 8793 13783 19470 17037 13057 9077 18325
"204223_at" 13491 11766 9516 8438 15667 7879 12258
"204224_s_at" 21473 6937 12246 5623 19958 12748 6500
"204225_at" 11962 20048 3867 12922 9746 20287 20724
"204226_at" 6624 6762 14172 19864 9595 17719 8308
"204227_s_at" 18778 725 703 1709 3629 22175 16404
"204228_at" 20541 6375 14473 15764 10617 16263 5978
"204229_at" 17591 596 9805 17971 20319 17685 13876
"204230_s_at" 18991 21484 5749 20734 5027 17880 1885
"204231_s_at" 6197 6946 4874 3627 19867 4588 5544
"204232_at" 9585 1387 12740 20324 21137 3268 18948
"204233_s_at" 1689 5906 15421 17890 4019 5647 18988
"204234_s_at" 6368 17960 18006 12582 4879 2945 2742
"204235_s_at" 2135 5354 5008 13423 3720 15153 17336
"204236_at" 13698 11303 2829 4504 17579 10602 8248
"204237_at" 2420 19432 4170 13705 1496 19252 1860
"204238_s_at" 793 5508 17120 18319 18769 4365 4551
"204239_s_at" 8580 105 12310 21189 14693 2912 21478
"204240_s_at" 1852 17088 18414 11684 9306 14703 8859
"204241_at" 5688 8136 20540 1933 4845 12710 1096
"204242_s_at" 572 1168 16455 13950 19654 15066 7510
"204243_at" 19744 21565 3540 6002 18737 16731 16121
"204244_s_at" 21597 9239 20551 17603 9664 17231 6451
"204245_s_at" 6866 6599 21266 18937 18713 15955 16491
"204246_s_at" 7751 4923 17790 14501 18219 17631 7910
"204247_s_at" 22026 7658 18669 18677 9597 12714 3520
"204248_at" 6465 7139 7376 2554 19514 14396 15186
"204249_s_at" 10743 19163 13306 20739 5458 11428 3037
"204250_s_at" 8896 6454 9584 21452 7101 21460 22080
"204251_s_at" 11172 21864 2322 11672 1832 19759 21409
"204252_at" 7495 6453 16867 3362 18538 19963 16227
"204253_s_at" 5879 20013 7279 22049 3553 15773 2264
"204254_s_at" 475 16408 13042 14837 21507 11102 9292
"204255_s_at" 20905 21659 21197 3310 2785 20786 21413
"204256_at" 1975 5771 16921 5724 1905 2499 3807
"204257_at" 10770 2204 7424 19316 8174 1158 6376
"204258_at" 7995 16846 19957 14657 3552 18653 4008
"204259_at" 15894 14140 8241 10196 15231 8765 10579
"204260_at" 9632 10887 1988 9560 15944 6122 11712
"204261_s_at" 17425 20968 15585 12493 1600 4678 17777
"204262_s_at" 15172 1643 8459 12223 3932 3059 6458
"204263_s_at" 22035 9609 22253 20667 7029 3055 4146
"204264_at" 3394 20621 19567 19306 4968 20339 1449
"204265_s_at" 19582 2612 21496 21138 5316 22216 21879
"204266_s_at" 2858 1751 939 1407 8258 3944 19812
"204267_x_at" 6378 17515 16712 5996 9328 12645 17717
"204268_at" 18579 21042 4962 12082 21518 17122 5985
"204269_at" 11352 21802 1754 1881 20591 22235 8346
"204270_at" 10174 22051 18920 2375 1217 20888 2073
"204271_s_at" 11452 6355 7942 19999 7360 19882 20958
"204272_at" 16133 830 8512 12294 3172 15903 21765
"204273_at" 14484 12053 8040 8003 14138 7447 11029
"204274_at" 7151 9076 18852 19987 11137 17508 1902
"204275_at" 4622 21046 2588 2842 3329 1043 21966
"204276_at" 9100 20622 14062 5212 9634 831 7432
"204277_s_at" 9559 420 11115 16160 15812 6780 2834
"204278_s_at" 1320 8043 13443 17417 7609 17707 7293
"204279_at" 14144 16086 3637 17317 13046 10507 18584
"204280_at" 11679 16373 14735 22167 1184 515 1078
"204281_at" 2481 4783 11890 11721 20086 12558 20520
"204282_s_at" 15230 4164 20207 18916 19162 20770 2268
"204283_at" 21665 17070 1315 19743 10839 17547 17018
"204284_at" 2196 4514 503 11780 19446 21128 1081
"204285_s_at" 21987 4410 20812 16606 7915 5076 5189
"204286_s_at" 17287 8720 15574 2681 6548 17265 7308
"204287_at" 11313 19161 458 2779 6822 12026 17421
"204288_s_at" 11088 14013 4717 1684 12484 10033 21141
"204289_at" 16684 15336 10544 91 14597 6266 13520
"204290_s_at" 21710 8065 1730 4547 2045 18159 19473
"204291_at" 862 4498 19966 9263 2740 19682 9798
"204292_x_at" 16474 1691 3702 12746 4745 857 6152
"204293_at" 15027 2797 7769 19438 1478 19602 21785
"204294_at" 19318 2603 2447 674 6943 347 18140
"204295_at" 20515 7735 19791 16707 11728 11169 5499
"204296_at" 18594 20729 1364 19040 21724 20332 77
"204297_at" 21752 17485 18806 16016 11849 13796 8500
"204298_s_at" 10656 954 5149 235 21727 373 19059
"204299_at" 21917 8369 20321 2602 1119 18331 7722
"204300_at" 930 7967 21104 11870 9030 3792 17118
"204301_at" 10617 21903 20139 2996 4029 1094 18839
"204302_s_at" 15360 2920 17192 3600 3038 1321 13740
"204303_s_at" 9014 21693 17666 3171 74 12708 16348
"204304_s_at" 17178 11458 9815 10343 21626 4356 10460
"204305_at" 1283 19948 12390 16765 9203 18646 8009
"204306_s_at" 3792 2019 22153 6217 3692 16912 19722
"204307_at" 9821 2249 11700 3048 21169 21432 1838
"204308_s_at" 18454 4202 7700 14232 8694 4835 4134
"204309_at" 13180 15849 8929 6280 14964 6710 9466
"204310_s_at" 14358 21917 10448 21709 9997 2297 1670
"204311_at" 13690 14752 2043 10845 12538 6957 11681
"204312_x_at" 3385 2762 2601 20976 3641 13132 9194
"204313_s_at" 3478 19249 13598 18970 2423 19228 19195
"204314_s_at" 436 8926 15306 12027 3260 16949 6229
"204315_s_at" 20956 17756 20656 16368 1855 14916 1914
"204316_at" 11941 6085 2527 1124 22225 20556 22241
"204317_at" 1376 1444 13442 20210 7912 4010 19884
"204318_s_at" 21122 9254 21238 5772 6094 3670 18514
"204319_s_at" 19838 9538 18664 16370 18860 3102 4654
"204320_at" 16791 1688 7784 10911 7298 2147 10385
"204321_at" 4619 7853 11210 6490 19533 12810 20377
"204322_at" 14751 12563 8600 8414 14536 8644 10323
"204323_x_at" 10738 17719 19356 18304 18244 22232 19408
"204324_s_at" 5564 21075 19502 14049 12074 17335 6415
"204325_s_at" 16588 20493 14197 22139 8933 20053 20612
"204326_x_at" 21204 3180 1755 4158 10590 11651 3072
"204327_s_at" 22167 2991 16088 18414 4159 13001 2106
"204328_at" 22037 16836 18891 2344 19445 17126 6859
"204329_s_at" 10279 20833 15662 4070 1323 12169 20896
"204330_s_at" 22117 19630 3093 12200 5243 3703 1867
"204331_s_at" 5060 5820 13824 17522 18025 11170 17610
"204332_s_at" 5768 7890 16185 17315 11101 17038 15271
"204333_s_at" 786 17872 22166 5200 3796 4120 8633
"204334_at" 16027 20775 17304 1092 4035 13305 18993
"204335_at" 3413 18011 2198 3237 19015 3349 6750
"204336_s_at" 257 7156 15129 4923 7976 16966 4913
"204337_at" 14623 356 3999 18274 15865 17559 6907
"204338_s_at" 9314 15888 11344 22192 12153 9566 152
"204339_s_at" 14258 11391 6541 21871 15062 9809 1998
"204340_at" 3556 9018 16005 2778 10065 14777 16162
"204341_at" 418 3007 16865 12040 4687 16001 8739
"204342_at" 4463 9569 20112 11666 3694 11161 6476
"204343_at" 7273 16617 5667 16810 7520 2305 724
"204344_s_at" 1039 7644 12308 19292 1237 11497 22087
"204345_at" 17992 10435 10151 2970 21858 3278 505
"204346_s_at" 20881 2781 1632 5241 228 3073 20298
"204347_at" 2518 9775 13061 20924 1427 17615 18467
"204348_s_at" 8067 7224 3094 14669 3533 18118 5516
"204349_at" 2241 6097 21480 6010 5254 12839 3162
"204350_s_at" 3382 8458 21395 20232 11302 18152 15283
"204351_at" 19879 4306 3545 19558 21099 11026 5126
"204352_at" 545 1425 7764 4136 20843 18355 15604
"204353_s_at" 20857 2422 21038 21573 3872 20617 19194
"204354_at" 21067 9307 15677 20026 10887 17520 6931
"204355_at" 1902 16566 21563 20641 18487 4703 19332
"204356_at" 13492 15401 8839 9519 13326 9145 10086
"204357_s_at" 18081 1610 5978 18295 21983 2492 19909
"204358_s_at" 19213 3454 21460 11296 316 21400 9972
"204359_at" 9657 13487 2704 7827 655 5005 16500
"204360_s_at" 7289 8375 15468 18502 11496 11012 7153
"204361_s_at" 2694 21476 20506 16730 7188 18780 18679
"204362_at" 6911 8077 16716 5991 7299 14059 9274
"204363_at" 9752 9117 12920 5969 1563 17864 149
"204364_s_at" 7627 7106 15937 22184 3729 19756 8979
"204365_s_at" 17275 5267 1184 1274 10099 12120 20158
"204366_s_at" 7659 6805 12817 12643 19294 14753 15735
"204367_at" 1739 18835 21669 5483 6794 13783 8420
"204368_at" 11514 22091 2838 18 8226 21423 14776
"204369_at" 5109 18378 19389 19786 6288 17957 5475
"204370_at" 20021 8931 12895 14303 7402 13338 3352
"204371_s_at" 17136 1261 485 21458 22025 356 21789
"204372_s_at" 6338 18819 16268 5435 10585 17133 18384
"204373_s_at" 4882 16238 21123 12787 3382 5139 4847
"204374_s_at" 845 18004 21065 5434 21856 18147 2443
"204375_at" 19269 493 4930 18050 15735 569 1789
"204376_at" 14181 12579 10062 11420 13167 9680 3356
"204377_s_at" 8876 6266 22244 1636 137 16198 7978
"204378_at" 19329 9601 380 10004 3446 17677 7104
"204379_s_at" 661 7564 10985 10867 5517 18993 9983
"204380_s_at" 11134 18557 10119 1800 17718 12245 9389
"204381_at" 335 2870 19339 15203 18763 3522 1497
"204382_at" 76 3320 21654 14708 4481 3962 4642
"204383_at" 8139 3691 3613 4068 7811 11586 6728
"204384_at" 20008 9927 2188 2306 2324 13166 1012
"204385_at" 1407 9551 448 6264 9008 16681 699
"204386_s_at" 20767 9289 16926 15549 19735 12492 3340
"204387_x_at" 20101 4713 22076 19418 1933 19003 5095
"204388_s_at" 16743 5436 2213 19469 12556 5471 20345
"204389_at" 14997 10926 569 12382 1557 167 4667
"204390_at" 17463 14841 10281 11208 16182 10640 9673
"204391_x_at" 22200 5868 19374 6207 7195 14332 4433
"204392_at" 15053 17363 2272 2606 21130 18233 16547
"204393_s_at" 15636 15129 22005 8893 1768 18009 4583
"204394_at" 15251 183 2103 3754 21073 1032 18058
"204395_s_at" 11602 11251 10825 14903 19291 1165 21138
"204396_s_at" 19161 21754 8603 16471 10486 20984 664
"204397_at" 11244 1015 10956 4544 560 2997 10517
"204398_s_at" 15662 381 1863 19201 574 4285 7190
"204399_s_at" 19433 10844 10691 11517 966 3187 10359
"204400_at" 15557 16119 5847 7244 17746 1264 10350
"204401_at" 12271 5350 17778 4055 8176 3597 18728
"204402_at" 18897 557 18303 10240 3078 11546 21130
"204403_x_at" 20418 9679 3510 5936 20587 3049 15191
"204404_at" 3064 8873 15214 18172 9691 17283 9032
"204405_x_at" 5126 17358 12741 19720 20163 15840 15754
"204406_at" 15208 10368 6690 9648 15752 6244 3639
"204407_at" 21371 7199 17108 12488 5461 4439 1444
"204408_at" 2163 7294 2372 15180 19003 13289 20154
"204409_s_at" 13363 14314 10397 10729 15261 10867 9617
"204410_at" 17912 8240 14307 12712 20283 1310 1066
"204411_at" 19187 14198 16793 9310 12682 11720 12602
"204412_s_at" 15540 10496 1718 8607 14203 6479 10443
"204413_at" 15118 3905 15919 1041 6073 4431 1548
"204414_at" 15282 14775 6979 7394 16292 3983 11617
"204415_at" 13593 15736 10542 22028 1 35 237
"204416_x_at" 10767 18658 8852 9840 1849 16540 19962
"204417_at" 944 6831 2613 8568 4768 15507 12405
"204418_x_at" 1333 1749 16067 14013 22034 18102 17317
"204419_x_at" 13426 11120 7208 8058 16681 7519 11223
"204420_at" 6316 7984 13580 4014 2915 5161 19693
"204421_s_at" 18548 20685 2900 17623 11737 180 1512
"204422_s_at" 13564 10775 4082 20240 17049 7217 5855
"204423_at" 20639 20039 12450 12765 7482 20313 14927
"204424_s_at" 12627 561 11548 8917 17270 10421 7446
"204425_at" 10106 20722 13512 10651 20196 944 12883
"204426_at" 5104 8003 20783 17385 4609 17028 21279
"204427_s_at" 5962 7379 13351 21824 6799 15902 21495
"204428_s_at" 10995 12566 3909 11356 6212 7698 20480
"204429_s_at" 8757 2498 16864 1941 21685 16961 8840
"204430_s_at" 19152 17747 262 789 13525 4459 16738
"204431_at" 15269 1310 9234 1840 22095 2029 19467
"204432_at" 1874 21929 13044 12320 1950 2854 20266
"204433_s_at" 4358 3921 2667 1681 7123 1522 8452
"204434_at" 4000 3652 2209 18133 7810 19006 15209
"204435_at" 1549 19559 15595 12902 6653 16581 9273
"204436_at" 10079 21753 20865 19583 4470 268 3818
"204437_s_at" 11860 3462 9858 11509 10783 21322 4376
"204438_at" 9371 12091 9693 8488 12359 10513 12604
"204439_at" 15812 13329 6266 1558 13197 5969 21889
"204440_at" 8631 21641 12888 3616 8497 948 18036
"204441_s_at" 850 3599 20672 15547 8180 18582 17798
"204442_x_at" 12275 22263 4671 21801 5601 13356 21571
"204443_at" 17326 11367 6767 11699 12908 10335 20625
"204444_at" 7552 18964 19322 13792 6129 16110 19759
"204445_s_at" 18840 1603 18038 9386 17519 1427 12300
"204446_s_at" 15957 456 13108 9776 21281 10634 14695
"204447_at" 19347 125 10581 17922 18349 20926 341
"204448_s_at" 6057 3848 18107 20847 4751 4863 1672
"204449_at" 997 6551 17755 13368 5979 17395 8874
"204450_x_at" 16961 15463 864 10511 16344 5956 12799
"204451_at" 19691 19202 20936 3274 5052 3838 19477
"204452_s_at" 10235 21998 12122 1079 4359 5069 20453
"204453_at" 21827 8054 14437 19857 4283 17307 4593
"204454_at" 19842 6848 8469 4609 18666 11155 19767
"204455_at" 18258 5721 5561 5055 873 20044 2560
"204456_s_at" 17918 13160 8093 7217 14278 8103 12823
"204457_s_at" 18005 13530 5534 8295 15578 3342 14331
"204458_at" 4313 18197 14883 14950 20369 20026 6869
"204459_at" 5782 4982 3096 20205 5097 16510 15426
"204460_s_at" 5981 6997 18900 18302 10725 20141 7814
"204461_x_at" 7267 9371 20658 11784 6573 14800 4149
"204462_s_at" 528 8760 16578 4910 3561 3485 4167
"204463_s_at" 17702 12743 5247 8883 460 18042 20644
"204464_s_at" 16299 2767 7206 16434 6491 18528 19241
"204465_s_at" 8354 15536 11788 1543 16843 3234 2459
"204466_s_at" 13454 1151 7918 9808 12299 10298 11947
"204467_s_at" 11349 19503 197 650 13338 783 11950
"204468_s_at" 8295 14331 11568 9757 16547 7868 14358
"204469_at" 13967 1374 8388 9052 13083 9906 11490
"204470_at" 14693 14075 2538 3060 13086 1104 17982
"204471_at" 14356 12344 4624 10312 12591 6041 9387
"204472_at" 9748 21819 5688 4882 1475 2113 18430
"204473_s_at" 7214 4225 2329 4763 1642 1529 21189
"204474_at" 2036 6484 22264 5803 18288 5726 4963
"204475_at" 9956 11736 6972 15285 17426 8155 1544
"204476_s_at" 19864 19343 8587 14730 3339 10949 3710
"204477_at" 5204 9243 18941 20243 20385 1901 7498
"204478_s_at" 20004 8319 2641 12764 20211 15112 3354
"204479_at" 20760 9468 17274 18001 21272 12240 4152
"204480_s_at" 2960 17981 18193 4153 11566 2695 16761
"204481_at" 21102 5525 17580 17704 5062 11817 19430
"204482_at" 13305 14373 7613 6871 14296 8738 13621
"204483_at" 19137 1539 1645 21087 22116 18982 543
"204484_at" 2300 19189 21820 12127 7795 4128 4917
"204485_s_at" 922 7711 20660 6131 3933 13148 7328
"204486_at" 18725 13038 6923 8266 13217 8800 14138
"204487_s_at" 9859 10469 10032 7124 15234 8706 14178
"204488_at" 7540 17888 2669 18064 19990 17925 2196
"204489_s_at" 950 1103 3309 4032 3069 3518 18528
"204490_s_at" 5267 3882 13078 16577 7304 2366 7461
"204491_at" 8281 14909 14489 22104 11445 9685 4826
"204492_at" 22103 17131 13872 12522 3284 5282 16763
"204493_at" 3757 7636 3486 21054 11941 19215 2413
"204494_s_at" 12050 19589 14381 19113 8479 5194 21101
"204495_s_at" 15067 2367 21224 13571 19376 3783 15305
"204496_at" 6003 18883 20863 16829 5162 19027 3195
"204497_at" 6557 9555 17957 15127 20880 16508 3295
"204498_s_at" 12542 2692 1140 14065 11310 13114 22185
"204499_at" 9050 10843 2783 11164 12365 850 14612
"204500_s_at" 19886 6016 20881 21000 2849 12860 741
"204501_at" 17369 18103 8736 17231 17731 16759 21733
"204502_at" 4668 7487 16171 19495 7788 20224 19093
"204503_at" 6523 21015 8903 5741 9693 15542 21749
"204504_s_at" 5903 8594 16826 14510 20015 11595 788
"204505_s_at" 17389 20436 16601 2153 7400 12061 5836
"204506_at" 22006 21240 806 22280 22165 22094 22019
"204507_s_at" 7457 5285 1829 21233 20765 19856 15894
"204508_s_at" 19888 4341 7086 747 18649 16420 17561
"204509_at" 16605 22136 7161 11461 21142 22215 11391
"204510_at" 5305 8098 17164 3327 9873 15573 5829
"204511_at" 12649 1116 13549 1999 2418 21347 5143
"204512_at" 20977 4572 2118 3969 9021 19544 2202
"204513_s_at" 15369 12805 15050 958 17283 20592 3467
"204514_at" 3686 8151 18067 12435 20567 20569 18573
"204515_at" 17056 220 9800 948 17748 1830 12852
"204516_at" 5320 16364 21438 1007 2060 14173 18284
"204517_at" 7053 17724 12865 16262 8665 18394 3172
"204518_s_at" 5262 6935 8282 16397 18813 16358 17582
"204519_s_at" 19596 18015 9143 9125 21896 224 13103
"204520_x_at" 21229 6847 17433 12181 5550 5212 19438
"204521_at" 1252 5941 1561 19766 5686 14410 6420
"204522_at" 4207 3214 49 2548 6142 18732 21925
"204523_at" 1452 19094 19153 19216 4126 16558 3041
"204524_at" 19997 16518 19091 12840 18906 16073 740
"204525_at" 18322 17862 8879 21467 1894 21811 21897
"204526_s_at" 22202 7157 20450 11817 20955 13499 19937
"204527_at" 21076 17821 14149 15922 5748 17807 6729
"204528_s_at" 21619 17983 2065 6402 3115 12254 3378
"204529_s_at" 19166 7203 9868 5972 17969 7724 3983
"204530_s_at" 16084 1748 10308 9303 6060 1216 9625
"204531_s_at" 21486 4119 17261 12152 21514 21532 19779
"204532_x_at" 7597 7242 2142 17271 11475 5531 17617
"204533_at" 13880 14362 6682 9397 17622 10297 11504
"204534_at" 18732 13366 10914 9424 15622 6690 10470
"204535_s_at" 1391 1384 26 4546 3599 2103 627
"204536_s_at" 8516 151 14064 1291 12460 1789 1331
"204537_s_at" 12108 11943 11970 1393 12428 6372 10541
"204538_x_at" 2634 6533 15083 16470 19448 12928 21100
"204539_s_at" 12989 13053 8257 8216 15615 10313 954
"204540_at" 7506 16588 2109 4737 9981 5007 20874
"204541_at" 11680 18513 8345 22227 2789 5091 21134
"204542_at" 229 19527 4444 1504 19553 3679 18154
"204543_at" 8500 14949 3651 9664 14756 1147 13107
"204544_at" 7003 5207 15490 17321 2793 17934 4927
"204545_at" 8182 11721 18679 14618 13759 9766 16517
"204546_at" 6412 2929 847 15046 6231 4528 1474
"204547_at" 8135 7172 19964 18737 6001 18149 16464
"204548_at" 16550 2524 1270 7015 17690 10551 14209
"204549_at" 15793 18434 18498 20658 5025 559 18543
"204550_x_at" 78 17222 12373 20553 20923 18965 18611
"204551_s_at" 9182 833 8563 4989 16552 335 8062
"204552_at" 27 19965 2752 18149 7528 15092 5850
"204553_x_at" 3877 16250 1483 16388 18446 12089 4254
"204554_at" 20130 6929 16151 19247 19018 16122 16021
"204555_s_at" 980 10106 20030 19045 1968 18106 18074
"204556_s_at" 12326 1964 20056 20277 13665 13208 812
"204557_s_at" 13719 15089 18707 11319 14088 1142 20090
"204558_at" 3852 5134 16265 3545 21944 20176 18605
"204559_s_at" 7752 9456 16368 5068 18939 18718 4726
"204560_at" 904 5695 18697 16169 1442 1535 21985
"204561_x_at" 13372 11492 2586 6543 15398 6927 11249
"204562_at" 19061 4736 5287 514 810 21556 21033
"204563_at" 9330 118 11614 695 102 1776 17486
"204564_at" 21214 5702 21101 19408 20633 21030 1317
"204565_at" 3264 5174 17090 18179 10831 5243 3010
"204566_at" 4042 9539 18592 16778 18522 15973 6491
"204567_s_at" 22186 5136 9096 161 1568 16230 21797
"204568_at" 21882 5355 15702 5743 18491 12852 8238
"204569_at" 7859 6137 22042 11755 2477 15613 20551
"204570_at" 14458 13268 7533 8515 16479 7354 12391
"204571_x_at" 21739 6247 2191 19282 19325 19766 16048
"204572_s_at" 19724 17536 18459 19903 6788 17480 5512
"204573_at" 1030 1164 2206 15768 21445 4995 5573
"204574_s_at" 15657 13602 8387 7237 15997 7812 11135
"204575_s_at" 15224 21722 6075 9503 21660 20662 9582
"204576_s_at" 1510 20618 2468 20912 7122 15430 5639
"204577_s_at" 16735 2504 14212 20332 3453 3652 1134
"204578_at" 11384 2922 2615 21217 3664 389 16655
"204579_at" 11469 3184 7302 2058 20405 19979 1045
"204580_at" 8717 15910 10898 1745 15032 6959 13346
"204581_at" 8313 932 5213 11267 18381 15862 11642
"204582_s_at" 10607 14026 9043 361 11803 8616 9978
"204583_x_at" 14658 13984 5393 4079 15344 9598 14575
"204584_at" 214 3757 5919 1664 7666 14780 3941
"204585_s_at" 9598 11505 6351 7528 20547 10445 11935
"204586_at" 16183 15204 9811 7435 14429 6524 11383
"204587_at" 4666 3121 14660 4415 20206 20711 2948
"204588_s_at" 18231 13275 13361 7722 16895 1373 16929
"204589_at" 7423 16598 10504 12175 10012 20349 7618
"204590_x_at" 10971 9001 1504 1576 21613 19749 18015
"204591_at" 12854 15825 5252 402 16708 6626 9984
"204592_at" 13803 11134 11331 14102 14260 6938 12215
"204593_s_at" 2569 18730 16347 17403 11174 18290 6656
"204594_s_at" 6159 9247 14913 19233 6730 21647 5186
"204595_s_at" 6022 4907 5403 1412 2997 13342 1736
"204596_s_at" 2702 20635 9867 19563 863 18120 5716
"204597_x_at" 69 5168 4357 5178 4313 17985 8282
"204598_at" 10543 20263 2014 20508 1126 4453 4319
"204599_s_at" 7091 5085 12688 20530 18459 18183 6745
"204600_at" 15359 17314 9344 4485 21581 13258 4906
"204601_at" 1823 19502 14088 2929 4708 21637 6951
"204602_at" 6246 17848 10323 7908 12125 12682 10918
"204603_at" 6608 17487 17841 15002 5663 20971 16059
"204604_at" 8829 21932 15119 17658 18551 6418 17214
"204605_at" 7780 19530 19455 17687 10684 15804 6070
"204606_at" 10143 13499 316 7436 15490 826 12227
"204607_at" 12637 10401 10365 9136 15646 10008 9483
"204608_at" 5557 4653 19500 16288 19106 17660 6786
"204609_at" 16324 10738 9340 10111 15748 5942 13462
"204610_s_at" 1994 8183 19490 5311 18605 4968 6310
"204611_s_at" 8980 18860 11119 13985 22190 9116 768
"204612_at" 3005 17958 7908 16978 18896 13756 5191
"204613_at" 97 4947 21528 20993 5495 4938 490
"204614_at" 19419 13423 3140 17591 13841 659 15701
"204615_x_at" 6574 5383 3338 15538 2222 3771 3093
"204616_at" 19788 9849 18647 17131 7526 17584 9190
"204617_s_at" 19767 8352 14749 12041 19537 15754 16290
"204618_s_at" 2697 5818 15597 15170 20817 11193 19143
"204619_s_at" 12597 15844 16458 4657 2029 8182 15908
"204620_s_at" 13560 10680 20599 19597 13054 6070 4677
"204621_s_at" 16159 14546 9004 17498 85 15910 9556
"204622_x_at" 11816 21733 602 14201 20402 1716 16143
"204623_at" 870 4303 4465 8285 20335 3042 7447
"204624_at" 12519 20045 5441 12754 2949 21321 5415
"204625_s_at" 17779 4738 5563 9028 16505 485 12560
"204626_s_at" 9801 15031 10715 3439 1971 3726 11432
"204627_s_at" 9393 15556 9504 3631 14906 10686 10490
"204628_s_at" 9666 14144 11382 5633 692 6934 11705
"204629_at" 10304 11971 19648 14137 17756 10475 3816
"204630_s_at" 7696 4043 15442 6449 5714 17352 8147
"204631_at" 10082 351 7024 11486 3161 2180 10742
"204632_at" 8056 18149 22157 2552 20150 13311 21424
"204633_s_at" 12405 7120 2466 19314 20551 4479 20956
"204634_at" 7887 16881 20789 15103 7930 20232 7807
"204635_at" 9306 19582 13475 3896 7468 2371 8380
"204636_at" 18507 750 11370 156 409 4315 12431
"204637_at" 16149 654 2656 131 1498 287 657
"204638_at" 14916 11305 1402 7076 17686 10294 11302
"204639_at" 2239 6949 21727 19287 2411 18683 2074
"204640_s_at" 3474 8439 16424 13831 8122 12768 9004
"204641_at" 6367 19168 16305 12482 19095 15880 15749
"204642_at" 18598 14301 6450 19012 17584 8322 7607
"204643_s_at" 20608 17692 17860 21778 20659 19893 18737
"204644_at" 7178 6226 12317 661 7055 17248 21615
"204645_at" 21423 20882 2113 5191 1308 16917 5890
"204646_at" 14651 10732 12863 18583 13183 10347 4990
"204647_at" 2270 2704 15838 3672 5729 19344 17654
"204648_at" 12475 13584 9971 1431 786 9364 11987
"204649_at" 1837 1759 20511 6407 20451 14251 20788
"204650_s_at" 17684 22055 14029 17105 3471 4018 21685
"204651_at" 6332 18008 21216 15129 11041 15003 8509
"204652_s_at" 22170 17825 19236 4351 18443 15683 6782
"204653_at" 4581 9330 1992 5233 19196 14655 3392
"204654_s_at" 4381 20194 715 11989 10599 3763 22130
"204655_at" 13130 13033 19010 8609 12645 8168 13715
"204656_at" 21908 3558 14999 16219 3809 17601 20856
"204657_s_at" 19923 10238 9735 6365 11835 2724 8431
"204658_at" 558 4990 19891 19239 20813 16145 4860
"204659_s_at" 6709 2564 19719 16698 8312 17235 3989
"204660_at" 11104 16751 10712 5598 22268 20998 19840
"204661_at" 10060 5876 665 14834 14498 21059 1277
"204662_at" 1611 20187 22113 13443 9462 18550 1310
"204663_at" 10868 14911 2818 3115 17911 10755 596
"204664_at" 16982 11669 10070 357 14053 7365 12411
"204665_at" 529 5594 2683 3172 2824 20150 1930
"204666_s_at" 4952 3829 1284 3110 4727 14334 4173
"204667_at" 195 18795 4262 2291 10827 5372 20586
"204668_at" 12039 2053 20805 17478 18416 16595 1800
